segmentnr	original	analyzed
SA_XX_abhisdhu-0	Explanatory Remarks	explanatori remarks 
SA_XX_abhisdhu-1	The present text is edited to facilitate word-searches. The text is based on the	the present text is edited to facilitate word searches the text is based on the 
SA_XX_abhisdhu-2	manuscript of the transliteration of the AbhisamAcArika-Dharma of the MahAsAGghika-LokottaravAdins.	manuscript of the transliteration of the 
SA_XX_abhisdhu-3	Grammatical errors and the like have been left uncorrected,	grammatical errors and the like have been left uncorrected 
SA_XX_abhisdhu-4	but preferred readings are occasionally given for conspicuous scribal errors.	but preferred readings are occasionally given for conspicuous scribal errors 
SA_XX_abhisdhu-5	The symbols and editorial features are as follows:	the symbols and editorial features are as follows 
SA_XX_abhisdhu-6	(1) The letters between ( )	the letters between 
SA_XX_abhisdhu-7	indicate that they should be supplied.	indicate that they should be supplied 
SA_XX_abhisdhu-8	(2) The letters which seem to be wrongly written are underlined. Immediately after them suggestion is supplied between ( ).	the letters which seem to be wrongly written are underlined immediately after tem suggestion is supplied between 
SA_XX_abhisdhu-9	(3) Letters in blue and underlined are to be omitted. No suggestion is supplied after them. This applies to the omission of the virAma.	lettrs in blue and underlined are to be omitted no suggestion is supplied after them this applies to the omission of the virama 
SA_XX_abhisdhu-10	(4) The letters between [ ] indicate that they are obscure.	the lettras between indicate that they are obscure 
SA_XX_abhisdhu-11	(5) An illegible character (akXaras)	an illegible character akxaras 
SA_XX_abhisdhu-12	is indicated by one “+“.	is indicated by one 
SA_XX_abhisdhu-13	(6) Symbols which seem to indicate virama are substituted by comma (” , “).	symbols which seem to indicate virama 
SA_XX_abhisdhu-14	(7) Symbols which seem to be SiddhaM,	symbols 
SA_XX_abhisdhu-15	etc.,	e t 
SA_XX_abhisdhu-16	are substituted by ” * “.	are substituted by 
SA_XX_abhisdhu-17	(8) Cancellations in the Ms. are not indicated.	cancellations in the ms are not indicated 
SA_XX_abhisdhu-18	(9) J. refers to the Jinananda edition.	refers to the jinananda edition 
SA_XX_abhisdhu-19	(10) Compounds in which hiatus appears are hyphened.	compunds in which hiatus appers are hyphened 
SA_XX_abhisdhu-20	Abhisamācārikadharma	abhisamācārika dharma 
SA_XX_abhisdhu-21	I.1 Ms.1b1 (J.1.1); Ch.499a22	i 
SA_XX_abhisdhu-22	* namo buddhāya //	namaḥ buddhāya 
SA_XX_abhisdhu-23	abhisamācārikāṇām ādiḥ /	abhisamācārikāṇām ādiḥ 
SA_XX_abhisdhu-24	bhagavān śrāvastyām viharati śāstā devānāñ ca manuṣyāṇāñ ca	bhagavān śrāvastyām viharati śāstā devānām ca manuṣyāṇām ca 
SA_XX_abhisdhu-25	vistareṇa nidānaṃ kṛtvā saṃghasya dāni poṣadho āyuṣmāṃ nandano	vistareṇa nidānam kṛtvā saṃghasya dāni poṣadhaḥ āyuṣmān nandanaḥ 
SA_XX_abhisdhu-26	saṃghasthaviro upanandano dvitīyasthaviro dāyakadānapatī pṛcchanti /	saṃgha sthaviraḥ upanandanaḥ dvitīya sthaviraḥ dāyaka dānapatī pṛcchanti 
SA_XX_abhisdhu-27	ārya kiṃ samagro bhikṣusaṃgho āhaṃsu no dīrghāyu / ko dāni	ārya kim samagraḥ bhikṣu saṃghaḥ no dīrgha āyu kaḥ dāni 
SA_XX_abhisdhu-28	nāgacchati /	na āgacchati 
SA_XX_abhisdhu-29	bhikṣū āhaṃsu saṃghasthaviro nāgacchati / te dāni	bhikṣū āhaṃsu saṃgha sthaviraḥ na āgacchati te dāni 
SA_XX_abhisdhu-30	paśyatha bhaṇe vayan tāva karmmāntān cchoraya	paśyatha bhaṇe vayan tāva karmmāntān choraya 
SA_XX_abhisdhu-31	āgacchāma / samagrasya saṃghasya pādāna vandiṣyāma /	āgacchāma samagrasya saṃghasya pādāna vandiṣyāma 
SA_XX_abhisdhu-32	deyadharmmañ	deya dharmmañ 
SA_XX_abhisdhu-33	ca pratiṣṭhāpayiṣyāma /	ca pratiṣṭhāpayiṣyāma 
SA_XX_abhisdhu-34	saṃghasthaviro nāgacchati /	saṃgha sthaviraḥ na āgacchati 
SA_XX_abhisdhu-35	so dāni paścād	saḥ paścāt 
SA_XX_abhisdhu-36	āgatvā saṃkṣiptena catvāri pārājikān dharmmān uddeśiyāṇa no ca	āgatvā saṃkṣiptena catvāri pārājikān dharmmān no ca 
SA_XX_abhisdhu-37	dakṣiṇām ādiśati /	dakṣiṇām ādiśati 
SA_XX_abhisdhu-38	na parikathāṃ karoti /	na parikathām karoti 
SA_XX_abhisdhu-39	utthiya gato /	utthiya gataḥ 
SA_XX_abhisdhu-40	navakā bhikṣū	navakāḥ bhikṣū 
SA_XX_abhisdhu-41	pṛcchanti / āyuṣmān nāgato saṃghasthaviro bhikṣū āhaṃsu / āgato (1b3) ca	pṛcchanti āyuṣmān nāgataḥ saṃgha sthaviraḥ bhikṣū āhaṃsu āgataḥ ca 
SA_XX_abhisdhu-42	gato ca / te pi navakā bhikṣū āhaṃsu /	gataḥ ca te pi navakāḥ bhikṣū 
SA_XX_abhisdhu-43	naiva saṃghastha(J.2)	na eva 
SA_XX_abhisdhu-44	virasya āgatiḥ	virasya āgatiḥ 
SA_XX_abhisdhu-45	prajñāyate na gatiḥ /	prajñāyate na gatiḥ 
SA_XX_abhisdhu-46	etaṃ prakaraṇaṃ bhikṣū bhagavato ārocayeṃsu /	etam prakaraṇam bhikṣū bhagavataḥ ārocayeṃsu 
SA_XX_abhisdhu-47	bhagavān āha /	bhagavān āha 
SA_XX_abhisdhu-48	śabdāpayatha nandanaṃ so dāni śabdāpito / bhagavān	śabdāpayatha nandanam saḥ dāni śabdāpitaḥ bhagavān 
SA_XX_abhisdhu-49	āha / satyaṃ nandana evaṃ nāma saṃghasya poṣadho ti /	āha satyam nandanaḥ evam nāma saṃghasya poṣadha ti 
SA_XX_abhisdhu-50	tad eva sarvvaṃ	tat eva sarvvam 
SA_XX_abhisdhu-51	bhagavān vistareṇa pratyārocayati navakā bhikṣū ojjhāyanti / naiva	bhagavān vistareṇa pratyārocayati navakāḥ bhikṣū ojjhāyanti na eva 
SA_XX_abhisdhu-52	gatir nna gatiḥ /	gatiḥ n na gatiḥ 
SA_XX_abhisdhu-53	prajñāyate ti /	prajñāyate ti 
