segmentnr	original	analyzed
SA_K10_bsu005_u-0	(Vaidya 311)	vaidya 
SA_K10_bsu005_u-1	Arthaviniścayasūtram /	artha viniścaya sūtram 
SA_K10_bsu005_u-2	śrīmañjugurave(śriye) namaḥ /	śrī mañju gurave śriye namaḥ 
SA_K10_bsu005_u-3	bhagavānāha - kaścāsau bhikṣavo 'rthaviniścayo nāma dharmaparyāyaḥ?	bhagavān āha kaḥ ca asau bhikṣavaḥ rthaviniścayaḥ nāma dharmaparyāyaḥ 
SA_K10_bsu005_u-4	yaduktam - pañca skandhāḥ /	yat uktam pañca skandhāḥ 
SA_K10_bsu005_u-5	pañcopādānaskandhāḥ /	pañca upādāna skandhāḥ 
SA_K10_bsu005_u-6	aṣṭādaśa dhātavaḥ /	aṣṭādaśa dhātavaḥ 
SA_K10_bsu005_u-7	dvādaśāyatanāni /	dvādaśa āyatanāni 
SA_K10_bsu005_u-8	dvādaśāṅgaḥ pratītyasamutpādaḥ /	dvādaśa aṅgaḥ pratītyasamutpādaḥ 
SA_K10_bsu005_u-9	catvāri āryasatyāni /	catvāri ārya satyāni 
SA_K10_bsu005_u-10	dvāviṃśati indriyāṇi /	dvāviṃśati indriyāṇi 
SA_K10_bsu005_u-11	catvāri dhyānāni /	catvāri dhyānāni 
SA_K10_bsu005_u-12	[catasra ārūpyasamāpattayaḥ] /	catasraḥ ārūpya samāpattayaḥ 
SA_K10_bsu005_u-13	catvāro brahmavihārāḥ /	catvāraḥ brahmavihārāḥ 
SA_K10_bsu005_u-14	catasraḥ pratisaṃvidaḥ /	catasraḥ pratisaṃvidaḥ 
SA_K10_bsu005_u-15	catasraḥ samādhibhāvanāḥ /	catasraḥ samādhi bhāvanāḥ 
SA_K10_bsu005_u-16	catvāri smṛtyupasthānāni /	catvāri smṛti upasthānāni 
SA_K10_bsu005_u-17	catvāri samyakprahāṇāni /	catvāri samyakprahāṇāni 
SA_K10_bsu005_u-18	catvāra ṛddhipādāḥ /	catvāraḥ ṛddhipādāḥ 
SA_K10_bsu005_u-19	pañcendriyāṇi /	pañca indriyāṇi 
SA_K10_bsu005_u-20	pañca balāni /	pañca balāni 
SA_K10_bsu005_u-21	sapta bodhyaṅgāni /	sapta bodhyaṅgāni 
