segmentnr	original	analyzed
MBjnanasaraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBjnanasaraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00265	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBjnanasaraHK-2	Uniform title: jñānasāra	uniform title jñāna sāra 
MBjnanasaraHK-3	Manuscript : BHU C4251	manuscript bhu 
MBjnanasaraHK-4	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 
MBjnanasaraHK-5	Revision 0: April 7, 2012	revision april 
MBjnanasaraHK-6	Publication country : India	publication country india 
MBjnanasaraHK-7	nāthajñānasāro likhyate ||	        
MBjnanasaraHK-8	kathamutpadate vāk ca kathaṃ vāk ca vilīyate |	katham utpadate vāc ca katham vāc ca vilīyate 
MBjnanasaraHK-9	vāca?stu nirṇayaṃ brūhi paścāt tatvamudīraya ||	vācaḥ tu nirṇayam brūhi paścāt tatvam udīraya 
MBjnanasaraHK-10	śrī * śva * u * ca ||	śrī śvas u ca 
MBjnanasaraHK-11	āhāraṃ kāṅkṣayet prāṇaḥ prāṇādutpadyate manaḥ |	āhāram kāṅkṣayet prāṇaḥ prāṇāt utpadyate manaḥ 
MBjnanasaraHK-12	manu syutpadyate vākya? mā? ca manasi līyate ||	manu syā utpadyate vākya mā ca manasi līyate 
MBjnanasaraHK-13	śrī * vyu * ca ||	śrī vyu ca 
MBjnanasaraHK-14	āhāraṃ kāṅkṣayet prāṇo bhuñjāno picakaḥ katham |	āhāram kāṅkṣayet prāṇaḥ bhuñjānaḥ picakaḥ katham 
MBjnanasaraHK-15	jāgarti svapate kosau saptaḥ kovāprabu?dhyate || 3 ||	jāgarti svapate kaḥ asau saptaḥ 
MBjnanasaraHK-16	śrī * śva * u * ca	śrī śvas u ca 
MBjnanasaraHK-17	āhāraṃ kāṅkṣayet prāṇo bhuṅkte caiva hutāśanaḥ |	āhāram kāṅkṣayet prāṇaḥ bhuṅkte ca eva hutāśanaḥ 
MBjnanasaraHK-18	p. 174a) jāgarti svapate vāyuḥ suptaṃ tejo vibudhyate || 4 ||	jāgarti svapate vāyuḥ suptam tejaḥ vibudhyate   
MBjnanasaraHK-19	śrī * vyu * ca	śrī vyu ca 
MBjnanasaraHK-20	ko vā karoti karmāṇi ko vā lipyeta pātakaiḥ |	kaḥ vā karoti karmāṇi kaḥ vā lipyeta pātakaiḥ 
MBjnanasaraHK-21	ko vā karoti pāpāni ko vā pāpe pravartayet || 5 ||	kaḥ vā karoti pāpāni kaḥ vā pāpe pravartayet 
MBjnanasaraHK-22	śrī * śva * u * ca	śrī śvas u ca 
MBjnanasaraHK-23	manaḥ karoti karmāṇi mano lipyetapātakaiḥ |	manaḥ karoti karmāṇi manaḥ lipyeta pātakaiḥ 
MBjnanasaraHK-24	mano hi tanmayī bhūtaṃ na dharmo na ca pātakam || 6 ||	manaḥ hi tanmayī bhūtam na dharmaḥ na ca pātakam 
MBjnanasaraHK-25	śrī * vyu * ca	śrī vyu ca 
MBjnanasaraHK-26	yadidaṃ niṣkalaṃ brahma vyomātītaṃ sanātanam |	yat idam niṣkalam brahma vyoma atītam sanātanam 
MBjnanasaraHK-27	nirdvandvaṃ nirmalaṃ śāntaṃ niṣpāpaṃ samalakṣayet || 7 ||	nirdvandvam nirmalam śāntam niṣpāpam samalakṣayet 
MBjnanasaraHK-28	apratarkyamavijñeyaṃ vināsotpatti varjitam |	apratarkyam avijñeyam vināsa utpatti varjitam 
