segmentnr	original	analyzed
SA_GK21_ttrkhy1u-0	[1,1 : Affe und Keil]	affe und keil 
SA_GK21_ttrkhy1u-1	asti kaścid vaṇijakaḥ /	asti kaścid vaṇijakaḥ 
SA_GK21_ttrkhy1u-2	nagarasamīpe tena devatāyatanaṃ kriyate /	nagara samīpe tena devatāyatanam kriyate 
SA_GK21_ttrkhy1u-3	tatra ye karmakārās sthapatyādayaḥ /	tatra ye karmakārāḥ sthapati ādayaḥ 
SA_GK21_ttrkhy1u-4	madhyāhnavelāyām	madhyāhna velāyām 
SA_GK21_ttrkhy1u-5	āhāranimittaṃ bhojanamaṇḍapam anupraviṣṭāḥ /	āhāra nimittam bhojana maṇḍapam anupraviṣṭāḥ 
SA_GK21_ttrkhy1u-6	akasmāc cānuṣaṅgikaṃ devagṛhe vānarayūtham āgatam /	akasmāt ca ānuṣaṅgikam devagṛhe vānara yūtham āgatam 
SA_GK21_ttrkhy1u-7	atha tatraikasya śilpino 'rdhasphoṭitakāṣṭhastambho	atha tatra ekasya śilpinaḥ ṛdha sphoṭita kāṣṭha stambhaḥ 
SA_GK21_ttrkhy1u-8	arjunamayaḥ khadirakīlakena madhye yantranikhātenāvastabdho	arjuna mayaḥ khadira kīlakena madhye yantra nikhātena avastabdhaḥ 
SA_GK21_ttrkhy1u-9	avatiṣṭhate /	avatiṣṭhate 
SA_GK21_ttrkhy1u-10	tatra kadācid vānarayūtho giriśikharād avatīrya svecchayā	tatra kadācid vānara yūthaḥ giri śikharāt avatīrya sva icchayā 
SA_GK21_ttrkhy1u-11	taruśikharaprāsādaśṛṅgadārunicayeṣu prakrīḍitum ārabdhaḥ /	taru śikhara prāsāda śṛṅga dāru nicayeṣu prakrīḍitum ārabdhaḥ 
SA_GK21_ttrkhy1u-12	ekas tu tatrāsannavināśaś cāpalād upaviśya stambhe yantracāram	ekaḥ tu tatra āsanna vināśaḥ cāpalāt upaviśya stambhe yantra cāram 
SA_GK21_ttrkhy1u-13	uddiśyedam āha /	uddiśya idam āha 
SA_GK21_ttrkhy1u-14	kenāyam asthāne kīlako nikhātaḥ /	kena ayam asthāne kīlakaḥ nikhātaḥ 
SA_GK21_ttrkhy1u-15	iti pāṇibhyām eva saṅgṛhyotpāṭitum ārabdhaḥ /	iti pāṇibhyām eva saṅgṛhya utpāṭitum ārabdhaḥ 
SA_GK21_ttrkhy1u-16	sthānāc calite kīle yad vṛttam /	sthānāt calite kīle yat vṛttam 
SA_GK21_ttrkhy1u-17	tad anākhyeyam /	tat anākhyeyam 
SA_GK21_ttrkhy1u-18	evam eva bhavatā	evam eva bhavatā 
SA_GK21_ttrkhy1u-19	jñātam iti /	jñātam iti 
SA_GK21_ttrkhy1u-20	[1,2 Schakal und Trommel]	schakal und trommel 
SA_GK21_ttrkhy1u-21	asti kaścid gomāyur āhāravicchedāt kṣutkṣāmakaṇṭha itaś ca	asti kaścid gomāyuḥ āhāra vicchedāt kṣudh kṣāma kaṇṭhaḥ itas ca 
SA_GK21_ttrkhy1u-22	itaḥ paribhramann ubhayasainasyāyodhanabhūmim apaśyat /	itas paribhraman ubhaya sainasya āyodhana bhūmim apaśyat 
SA_GK21_ttrkhy1u-23	tatra ca mahāntaṃ śabdam aśṛṇot /	tatra ca mahāntam śabdam aśṛṇot 
SA_GK21_ttrkhy1u-24	tadbhayasaṃkṣubhitahṛdayaḥ kim idam /	tad bhaya saṃkṣubhita hṛdayaḥ kim idam 
SA_GK21_ttrkhy1u-25	vinaṣṭo 'smi / kasyāyaṃ	vinaṣṭaḥ smi kasya ayam 
SA_GK21_ttrkhy1u-26	śabdaḥ / kva vā kīdṛśo vaiṣa śabda iti /	śabdaḥ kva vā kīdṛśaḥ vā eṣa śabdaḥ iti 
