segmentnr	original	analyzed
SA_GK23_jonart_pu-0	Jonarāja and Pseudo-Jonarāja:	jonarāja and pseudojonarāja 
SA_GK23_jonart_pu-1	Rājataraṅginī	rājataraṅginī 
SA_GK23_jonart_pu-2	siddhe yatra sati trapākulam iva spardhābhilāṣāhater antardhiṃ vahati trilokamahitaṃ śeṣaṃ nijārdhadvayam /	siddhe yatra sati trapā ākulam iva spardhā abhilāṣa āhateḥ antardhim vahati triloka mahitam śeṣam nija ardha dvayam 
SA_GK23_jonart_pu-3	snehaikībhavadāśayadvayajayākāṅkṣīva gāḍhaṃ miladdehārdhadvayam astu tad bhagavatos sadbhāvasampattaye // JRt_1 //	sneha ekībhavat āśaya dvaya jaya ākāṅkṣī iva gāḍham milat deha ardha dvayam astu tat bhagavatoḥ sadbhāva sampattaye 
SA_GK23_jonart_pu-4	dātuṃ bhaktāya kalyāṇaṃ garbhaṃ bibhrad ivānvaham /	dātum bhaktāya kalyāṇam garbham bibhrat iva anvaham 
SA_GK23_jonart_pu-5	tundibho gaṇarājas sa vighnaśāntiṃ karotu naḥ // JRt_2 //	tundibhaḥ gaṇa rājaḥ sa vighna śāntim karotu naḥ 
SA_GK23_jonart_pu-6	śrīgonandamukhair dharmasammukhair ā kaleḥ kila /	śrī gonanda mukhaiḥ dharma sammukhaiḥ ā kaleḥ kila 
SA_GK23_jonart_pu-7	kaśmīrakāśyapī bhūpair apāli guṇaśālibhiḥ // JRt_3 //	kaśmīrakāśyapī bhūpaiḥ apāli guṇa śālibhiḥ 
SA_GK23_jonart_pu-8	teṣām abhāgyahemantaniśātamasi tiṣṭhati /	teṣām abhāgya hemanta niśā tamasi tiṣṭhati 
SA_GK23_jonart_pu-9	naiva kaścid apaśyat tān kāvyārkānudayāc ciram // JRt_4 //	na eva kaścid apaśyat tān kāvya arka anudayāt ciram 
SA_GK23_jonart_pu-10	rasamayyā girā vṛddhāṃ nityatāruṇyam āpipat /	rasa mayyā girā vṛddhām nitya tāruṇyam āpipat 
SA_GK23_jonart_pu-11	atha śrījayasiṃhāntāṃ tatkīrtiṃ kalhaṇaḥ kaviḥ // JRt_5 //	atha śrī jayasiṃha antām tad kīrtim kalhaṇaḥ kaviḥ 
SA_GK23_jonart_pu-12	tato deśādidoṣeṇa tadabhāgyair athāpi vā /	tatas deśa ādi doṣeṇa tad abhāgyaiḥ atha api vā 
SA_GK23_jonart_pu-13	kavir vāksudhayā kaścin nājijīvat parān nṛpān // JRt_6 //	kaviḥ vāc sudhayā kaścid na ajijīvat parān nṛpān 
SA_GK23_jonart_pu-14	śrījainollābhadīne kṣmāṃ sampraty akṣati rakṣati /	śrī jaina ullābha dīne kṣmām samprati akṣati rakṣati 
SA_GK23_jonart_pu-15	jonarājābhidhas teṣāṃ udyato vṛttavarṇane // JRt_7 //	jonarāja abhidhaḥ teṣām udyataḥ vṛtta varṇane 
SA_GK23_jonart_pu-16	darpaglānibhavāṃ rājapānthānāṃ tāpasantatim /	darpa glāni bhavām rāja pānthānām tāpa santatim 
SA_GK23_jonart_pu-17	hantuṃ saṃropitaḥ kāvyadrumo bhāviphalodayaḥ // JRt_8 //	hantum saṃropitaḥ kāvya drumaḥ bhāvi phala udayaḥ 
SA_GK23_jonart_pu-18	upaskārarasaṃ kṣiptvā vinayāmṛtaśītalaiḥ /	upaskāra rasam kṣiptvā vinaya amṛta śītalaiḥ 
SA_GK23_jonart_pu-19	sajjanair vardhanīyo 'yam api yatnena bhūyasā // JRt_9 //	sat janaiḥ vardhanīyaḥ yam api yatnena bhūyasā 
SA_GK23_jonart_pu-20	magnān vismṛtipāthodhāv atītān nṛpatīn imān /	magnān vismṛti pāthodhau atītān nṛpatīn imān 
SA_GK23_jonart_pu-21	śrījainollābhadīnasya kāruṇyād ujjihīrṣataḥ // JRt_10 //	śrī jaina ullābha dīnasya kāruṇyāt ujjihīrṣataḥ 
SA_GK23_jonart_pu-22	sarvadharmādhikāreṣu niyuktasya dayāvataḥ /	sarva dharma adhikāreṣu niyuktasya dayāvataḥ 
SA_GK23_jonart_pu-23	mukhāc chrīśiryabhaṭṭasya prāpyājñām anavajñayā // JRt_11 //	mukhāt śrī śirya bhaṭṭasya prāpya ājñām anavajñayā 
SA_GK23_jonart_pu-24	rājāvaliṃ pūrayituṃ samprati pratibhā mama /	rāja āvalim pūrayitum samprati pratibhā mama 
SA_GK23_jonart_pu-25	kavināmābhilāṣeṇa na tu yasmān mamodyamaḥ // JRt_12 //	kavi nāma abhilāṣeṇa na tu yasmāt mama udyamaḥ 
SA_GK23_jonart_pu-26	kva cuṇṭhījalavan madvāk kva ca kāvyataraṅgitam /	kva cuṇṭhī jala vat mad vāc kva ca kāvya taraṅgitam 
SA_GK23_jonart_pu-27	chāyāmātrānukāreṇa kiṃ naḍaṃ puṇḍrakāyate // JRt_13 //	chāyā mātra anukāreṇa kim naḍam puṇḍrakāyate 
SA_GK23_jonart_pu-28	antaśśūnyāṃ laghuṃ prajñāṃ tumbīm iva vahann aham /	antar śūnyām laghum prajñām tumbīm iva vahan aham 
SA_GK23_jonart_pu-29	pāraṃ rājataraṅgiṇyā gantuṃ hantodyamaṃ gataḥ // JRt_14 //	pāram rāja taraṅgiṇyāḥ gantum hanta udyamam gataḥ 
SA_GK23_jonart_pu-30	pṛthvīnāthaguṇādhyāne cāpalaṃ me na dūṣaṇam /	pṛthvīnātha guṇa ādhyāne cāpalam me na dūṣaṇam 
SA_GK23_jonart_pu-31	alaṅkārair ahaṅkārāt kurūpāpi hi valgati // JRt_15 //	alaṅkāraiḥ ahaṅkārāt kurūpā api hi valgati 
SA_GK23_jonart_pu-32	kavīnām upayogyā vā madvāk svāntaraśuddhaye /	kavīnām upayogyā vā mad vāc sva antara śuddhaye 
SA_GK23_jonart_pu-33	gaṅgājalaṃ jalaṃ teṣāṃ yair na pītaṃ jalāntaram // JRt_16 //	gaṅgā jalam jalam teṣām yaiḥ na pītam jala antaram 
SA_GK23_jonart_pu-34	rājodantakathāsūtrapātamātraṃ kṛtaṃ mayā /	rāja udanta kathā sūtra pāta mātram kṛtam mayā 
SA_GK23_jonart_pu-35	kurvantu racanām atra caturāḥ kaviśilpinaḥ // JRt_17 //	kurvantu racanām atra caturāḥ kavi śilpinaḥ 
SA_GK23_jonart_pu-36	maṇīnāṃ gharṣaṇāyaiva mahāśāṇasya naipuṇam /	maṇīnām gharṣaṇāya eva mahā śāṇasya naipuṇam 
SA_GK23_jonart_pu-37	kāntipraṇayane teṣāṃ mukhasāramaṇes tu tat // JRt_18 //	kānti praṇayane teṣām mukhasāra maṇeḥ tu tat 
SA_GK23_jonart_pu-38	vinaiva prārthanāṃ kāvyaṃ kaveḥ paśyanti sādhavaḥ /	vinā eva prārthanām kāvyam kaveḥ paśyanti sādhavaḥ 
SA_GK23_jonart_pu-39	kim arthitaś śaśī viśvaṃ sudhāsāreṇa siñcati // JRt_19 //	kim arthitaḥ śaśī viśvam sudhā sāreṇa siñcati 
SA_GK23_jonart_pu-40	anunīto 'pi kāluṣyaṃ khalaḥ kāvye na muñcati /	anunītaḥ u pi kāluṣyam khalaḥ kāvye na muñcati 
SA_GK23_jonart_pu-41	sudhādhauto 'pi nāṅgāraś śubhratām eti jātucit // JRt_20 //	sudhā dhautaḥ u pi na aṅgāraḥ śubhra tām eti jātucit 
SA_GK23_jonart_pu-42	paśyantu matkāvyam iti ciraṃ dūraṃ gatā kaveḥ /	paśyantu mad kāvyam iti ciram dūram gatā kaveḥ 
SA_GK23_jonart_pu-43	antaḥparamukhaprekṣibhāvadainyakadarthanā // JRt_21 //	antar para mukha prekṣi bhāva dainya kadarthanā 
SA_GK23_jonart_pu-44	samas syād apravīṇānāṃ gītasaṃskṛtayo rasaḥ /	samaḥ syāt a pravīṇānām gīta saṃskṛtayoḥ rasaḥ 
SA_GK23_jonart_pu-45	vānarā yuñjate guñjāś śīte vahnikaṇabhramāt // JRt_22 //	vānarāḥ yuñjate guñjāḥ śīte vahni kaṇa bhramāt 
SA_GK23_jonart_pu-46	kāvyaṃ śrutam api prītyai nābodhopahatātmanām /	kāvyam śrutam api prītyai na ābodha upahata ātmanām 
SA_GK23_jonart_pu-47	hīnadantabalasyekṣur mukhe nyastaḥ karoti kim // JRt_23 //	hīna danta balasya ikṣuḥ mukhe nyastaḥ karoti kim 
SA_GK23_jonart_pu-48	padārthasundare kāvye darśite nirmalātmanām /	padārtha sundare kāvye darśite nirmala ātmanām 
SA_GK23_jonart_pu-49	durvāraṃ guṇaratnānāṃ matsarapratibimbanam // JRt_24 //	durvāram guṇa ratnānām matsara pratibimbanam 
SA_GK23_jonart_pu-50	lakṣmaṇā dūṣayann induṃ budhaṃ matsarayakṣmaṇā /	lakṣmaṇā dūṣayan indum budham matsara yakṣmaṇā 
SA_GK23_jonart_pu-51	vidhātā vācyatām eti parodrekāsahāgraṇīḥ // JRt_25 //	vidhātā vācya tām eti para udreka asaha agraṇīḥ 
SA_GK23_jonart_pu-52	madvāk kalhaṇakāvyāntaḥpraveśād etu carvaṇam /	mad vāc kalhaṇa kāvya antar praveśāt etu carvaṇam 
SA_GK23_jonart_pu-53	naḍvalāmbu sarittoye patitaṃ pīyate na kim // JRt_26 //	naḍvala ambu sarit toye patitam pīyate na kim 
SA_GK23_jonart_pu-54	1) Jayasiṃha (LS 4203-4230)	jayasiṃha U ls
SA_GK23_jonart_pu-55	jagadānandano devadvijātikṛtavandanaḥ /	            
SA_GK23_jonart_pu-56	kṣitisaṅkrandanas śrīmān āsīt sussalanandanaḥ // JRt_27 //	kṣitisaṅkrandanaḥ śrīmān āsīt sussalanandanaḥ 
SA_GK23_jonart_pu-57	gajarājaikavāhatvaprasiddhim api bibhratī /	gaja rāja eka vāha tva prasiddhim api bibhratī 
SA_GK23_jonart_pu-58	jayasiṃhābhidhāne śrīś citraṃ yasmin sadāvasat // JRt_28 //	jayasiṃha abhidhāne śrīḥ citram yasmin sadā avasat 
SA_GK23_jonart_pu-59	vāgdevyā lālite mātrā śriyo bhoktari bhūpatau /	vāgdevyā lālite mātrā śriyaḥ bhoktari bhūpatau 
SA_GK23_jonart_pu-60	tayoś śvaśrūsnuṣātvena naivādarśi virodhitā // JRt_29 //	tayoḥ śvaśrū snuṣā tvena nā evā adarśi virodhitā 
SA_GK23_jonart_pu-61	trigartādhipater vaśyaṃ mallaṃ jātu suśarmaṇaḥ /	trigarta adhipateḥ vaśyam mallam jātu suśarmaṇaḥ 
SA_GK23_jonart_pu-62	vairinirvāsitaṃ prāptaṃ vṛttikāmaṃ nṛpo 'grahīt // JRt_30 //	vairi nirvāsitam prāptam vṛtti kāmam nṛpaḥ grahīt 
