segmentnr	original	analyzed
MBiisvarapratyabhijnakaumudiHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBiisvarapratyabhijnakaumudiHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00053	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBiisvarapratyabhijnakaumudiHK-2	Uniform title: īśvarapratyabhijñākaumudī	uniform title īśvarapratyabhijñākaumudī 
MBiisvarapratyabhijnakaumudiHK-3	Author : bhaṭṭāraka sundara	authoḥ bhaṭṭāraka sundara 
MBiisvarapratyabhijnakaumudiHK-4	Manuscript : Research and Publications department, Jammu and Kashmir Government Srinagar manuscript no. 1089	manuscript research and publications department jammu and kashmir government srinagar manuscript no 
MBiisvarapratyabhijnakaumudiHK-5	"Description: ii""svarapratyabhij~naakaumudii by bha.t.taaraka sundara"	description sundara 
MBiisvarapratyabhijnakaumudiHK-6	research and publications department, jammu and kashmir government, srinagar	research and publications department jammu and kashmir government srinagar 
MBiisvarapratyabhijnakaumudiHK-7	manuscript no. 1089	manuscript no 
MBiisvarapratyabhijnakaumudiHK-8	no. of folio : 82	no of folio 
MBiisvarapratyabhijnakaumudiHK-9	pages : 164	pages 
MBiisvarapratyabhijnakaumudiHK-10	size of ms 20.3 cm x 14.5 cms	size or co
MBiisvarapratyabhijnakaumudiHK-11	script : śaradā	script śaradā 
MBiisvarapratyabhijnakaumudiHK-12	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
MBiisvarapratyabhijnakaumudiHK-13	Revision 0 february 9, 2009	revision february 
MBiisvarapratyabhijnakaumudiHK-14	Publication country : India	publication country india 
MBiisvarapratyabhijnakaumudiHK-15	oṃ namaḥ śrīgaṇādhipataye savallabhāya namo namaḥ ||	om namaḥ śrī gaṇādhipataye sa vallabhāya namaḥ namaḥ 
MBiisvarapratyabhijnakaumudiHK-16	oṃ śrīvidyapādukābhyo namaḥ ||	om śrīvidya pādukābhyaḥ namaḥ 
MBiisvarapratyabhijnakaumudiHK-17	oṃ namaḥ śivāya ||	om namaḥ śivāya 
MBiisvarapratyabhijnakaumudiHK-18	oṃ yat tat sat paramaprakāśamahamityantaḥsphuraccidghanaṃ	om yat tat sat parama prakāśam aham iti antar sphurat cit ghanam 
MBiisvarapratyabhijnakaumudiHK-19	yanmātrāditrayātmaviśvamakhilaprollāsayatyanyathā ||	yad mātra ādi traya ātma viśvam akhila prollāsayati anyathā 
MBiisvarapratyabhijnakaumudiHK-20	yatrodeti parāpārāparatarā ciccandraśyauticchajā	yatra udeti para apāra aparatarā cit candra śyauticcha jā 
