segmentnr	original	analyzed
SA_GSP28_mimsvtku-0	Part I	part i 
SA_GSP28_mimsvtku-1	01 pratijñāsūtra	pratijñāsūtra 
SA_GSP28_mimsvtku-2	{1,1} vārttikārambhe śiṣṭācāram anuvidadhāno maṅgalaṃ tāvat karoti -- viśuddheti.	vārttika ārambhe śiṣṭa ācāram anuvidadhānaḥ maṅgalam tāvat karoti viśuddha iti 
SA_GSP28_mimsvtku-3	dṛṣṭā hi śiṣṭānāṃ pravṛttiḥ sarvakāryeṣu maṅgalācaraṇapūrvikā. maṅgalaṃ ca devatāstutinamaskārādi.	dṛṣṭā hi śiṣṭānām pravṛttiḥ sarva kāryeṣu maṅgala ācaraṇa pūrvikā maṅgalam ca devatā stuti namaskāra ādi 
SA_GSP28_mimsvtku-4	asya ca niyogataḥ phalavatkāryāntarārambhasaṃyogāt sākṣād aphalatvāc ca phalavatsannidhāvaphalaṃ	asya ca niyogataḥ phalavat kārya antara ārambha saṃyogāt sākṣāt aphala tvāt ca phalavat sannidhau aphalam 
SA_GSP28_mimsvtku-5	tadaṅgam iti nyāyena kāryāntaraśeṣatve 'vadhṛte satyārambhasya samāptiparyantatvād	tat aṅgam iti nyāyena kārya antara śeṣa tve sati ārambhasya samāpti paryanta tvāt 
SA_GSP28_mimsvtku-6	apekṣitāvighnaparisamāptiḥ phalam. apekṣitavidher anapekṣitavidhānaṃ durbalam iti	apekṣita avighna parisamāptiḥ phalam apekṣita vidheḥ anapekṣita vidhānam durbalam iti 
SA_GSP28_mimsvtku-7	nyāyena phalāntarakalpanāyā durbalatvāt. ato yathā sāmpradāyikam adhyāyānadhyāyādi	nyāyena phala antara kalpanāyāḥ durbala tvāt atas yathā sāmpradāyikam adhyāya anadhyāya ādi 
SA_GSP28_mimsvtku-8	svādhyāyāvighnārtham evam idam api. tad ayam arthaḥ -- viśuddhau jñānadehau yasya	svādhyāya avighna artham evam idam api tat ayam arthaḥ viśuddhau jñāna dehau yasya 
SA_GSP28_mimsvtku-9	sa tathoktaḥ. viśuddhaṃ ca bhagavato jñānaṃ rāgādibhir jñānakāraṇānām adūṣitatvād,	sa tathā uktaḥ viśuddham ca bhagavataḥ jñānam rāga ādibhiḥ jñāna kāraṇānām a dūṣita tvāt 
