segmentnr	original	analyzed
SA_GSP33_yamgaspu-0	svadharmajñānavairāgyasādhyabhaktyekagocaraḥ /	               
SA_GSP33_yamgaspu-1	nārāyaṇaḥ paraṃ brahma gītāśāstre samīritaḥ // YGas_1 //	nārāyaṇaḥ param brahma gītā śāstre samīritaḥ 
SA_GSP33_yamgaspu-2	jñānakarmātmike niṣṭhe yogalakṣe susaṃskṛte /	jñāna karma ātmike niṣṭhe yoga lakṣe su saṃskṛte 
SA_GSP33_yamgaspu-3	ātmānubhūtisiddhyārthe pūrvaṣaṭkena coditaḥ // YGas_2 //	ātma anubhūti siddhyā arthe pūrva ṣaṭkena coditaḥ 
SA_GSP33_yamgaspu-4	madhyame bhagavattattvayāthātmyāvāptisiddhaye /	            
SA_GSP33_yamgaspu-5	jñānakarmābhinirvartyo bhaktiyogaḥ prakīrtitaḥ // YGas_3 //	           
SA_GSP33_yamgaspu-6	pradhānapuruṣavyaktasarveśvaravivecanam /	            
SA_GSP33_yamgaspu-7	karma dhīr bhaktir ityādipūrvaśeṣo 'ntimoditaḥ // YGas_4 //	karma dhīḥ bhaktiḥ iti ādi pūrva śeṣaḥ ntima uditaḥ 
SA_GSP33_yamgaspu-8	asthānasnehakāruṇyadharmādharmadhiyākulam /	asthāna sneha kāruṇya dharma adharma dhiyā ākulam 
SA_GSP33_yamgaspu-9	pārthaṃ prapannam uddiśya śāstrāvatraṇaṃ kṛtam // YGas_5 //	pārtham prapannam uddiśya śāstra avatraṇam kṛtam 
SA_GSP33_yamgaspu-10	nityātmāsaṅgakarmehagocarā sāṃkhyayogadhīḥ /	nitya ātma āsaṅga karma iha gocarā sāṃkhya yoga dhīḥ 
SA_GSP33_yamgaspu-11	dvitīye sthitadhīlakṣyā proktā tanmohaśāntaye // YGas_6 //	dvitīye sthita dhī lakṣyā proktā tad moha śāntaye 
SA_GSP33_yamgaspu-12	asaktyā lokarakṣāyai guṇeṣv āropya kartrktām /	asaktyā loka rakṣāyai guṇeṣu āropya 
SA_GSP33_yamgaspu-13	sarveśvare vā nyasyoktā tṛtīye karmakāryatā // YGas_7 //	sarveśvare vā nyasya uktā tṛtīye karma kārya tā 
SA_GSP33_yamgaspu-14	prasaṅgāt svasvabhāvoktiḥ karmaṇo 'karmatāsya ca /	prasaṅgāt sva svabhāva uktiḥ karmaṇaḥ karmatā asya ca 
SA_GSP33_yamgaspu-15	bhedā jñānasya māhātmyam caturthādhyāya ucyate // YGas_8 //	bhedāḥ jñānasya māhātmyam caturtha adhyāye ucyate 
SA_GSP33_yamgaspu-16	karmayogasya saukaryaṃ śaighryaṃ kāścana tadvidhāḥ /	karma yogasya saukaryam śaighryam kāścana tadvidhāḥ 
SA_GSP33_yamgaspu-17	brahmajñānprakāraś ca pañcamādhyāya ucyate // YGas_9 //	ca pañcama adhyāye ucyate 
SA_GSP33_yamgaspu-18	yogābhyāsavidhir yogī caturdhā yogasādhanam /	             
SA_GSP33_yamgaspu-19	yogasiddhaḥ svayogasya pāramyaṃ ṣaṣṭha ucyate // YGas_10 //	yogasiddhaḥ sva yogasya pāramyam ṣaṣṭhaḥ ucyate 
SA_GSP33_yamgaspu-20	svayāthātmyaṃ prakṛtyāsya tirodhiḥ śaraṇāgatiḥ /	sva yāthātmyam prakṛtyā asya tirodhiḥ śaraṇa āgatiḥ 
SA_GSP33_yamgaspu-21	bhaktabhedaḥ prabuddhasya śraiṣṭhyaṃ saptama ucyate // YGas_11 //	bhakta bhedaḥ prabuddhasya śraiṣṭhyam saptamaḥ ucyate 
SA_GSP33_yamgaspu-22	aiśvaryākṣarayāthātmyaṃ bhagavaccaraṇārthiṇām /	aiśvarya akṣara yāthātmyam bhagavat caraṇa arthiṇām 
SA_GSP33_yamgaspu-23	vedyopādeyabhāvānām aṣṭame bhede ucyate // YGas_12 //	vedya upādeya bhāvānām aṣṭame bhede ucyate 
SA_GSP33_yamgaspu-24	svamāhātmyaṃ manuṣyatve paratvaṃ ca mahātmanām /	sva māhātmyam manuṣya tve para tvam ca mahātmanām 
SA_GSP33_yamgaspu-25	viśeṣo navame yogo bhaktirūpaḥ prakīrtitaḥ // YGas_13 //	viśeṣaḥ navame yogaḥ bhakti rūpaḥ prakīrtitaḥ 
SA_GSP33_yamgaspu-26	svakalyāṇaguṇānantyakṛtsnasvādhīnatāmatiḥ /	                
SA_GSP33_yamgaspu-27	bhaktyutpattivivṛdhyarthā vistīrṇā daśamoditā // YGas_14 //	bhakti utpatti vivṛdhi arthā vistīrṇā daśamā uditā 
SA_GSP33_yamgaspu-28	ekādaśe 'sya yāthātmyasākṣātkārāvalokanam /	ekādaśe yāthātmya sākṣātkāra avalokanam 
SA_GSP33_yamgaspu-29	dattam uktā vidiprāptyor bhaktyekopāyatā tathā // YGas_15 //	dattam uktā vidi prāptyoḥ bhakti eka upāya tā tathā 
SA_GSP33_yamgaspu-30	bhaktiśraiṣṭhyam upāyoktir aśaktasyātmaniṣṭhatā /	bhakti śraiṣṭhyam upāya uktiḥ aśaktasya ātma niṣṭha tā 
SA_GSP33_yamgaspu-31	tatprakārās tv atiprītir bhakte dvādaśa ucyate // YGas_16 //	tad prakārāḥ tu atiprītiḥ bhakte dvādaśaḥ ucyate 
SA_GSP33_yamgaspu-32	dehasvarūpam ātmāptihetur ātmaviśodhanam /	              
SA_GSP33_yamgaspu-33	bandhahetur vivekaś ca trayodaśa udīryate // YGas_17 //	bandha hetuḥ vivekaḥ ca trayodaśaḥ udīryate 
SA_GSP33_yamgaspu-34	guṇabandhavidhau teṣāṃ kartṛtvam tannivartanam /	guṇa bandha vidhau teṣām kartṛ tvam tad nivartanam 
SA_GSP33_yamgaspu-35	gatitrayasvamūlatvaṃ caturdaśa udīryate // YGas_18 //	                           
SA_GSP33_yamgaspu-36	acinmiśrād viśuddhāc ca cetanāt puruṣottamaḥ /	acit miśrāt viśuddhāt ca cetanāt puruṣottamaḥ 
SA_GSP33_yamgaspu-37	vyāpānād bharaṇāt svāmyād anyaḥ pañcadaśoditaḥ // YGas_19 //	vyāpānāt bharaṇāt svāmyāt anyaḥ pañcadaśa uditaḥ 
SA_GSP33_yamgaspu-38	devāsuravibhāgoktipūrvikā śāstravaśyatā /	deva asura vibhāga ukti pūrvikā śāstra vaśyatā 
SA_GSP33_yamgaspu-39	tattvānuṣṭhānavijñānasthemne ṣoḍaśa ucyate // YGas_20 //	tattva anuṣṭhāna vijñāna sthemne ṣoḍaśaḥ ucyate 
SA_GSP33_yamgaspu-40	aśāstram āsuraṃ kṛtsnam śāstrīyaṃ guṇataḥ pṛthak /	a śāstram āsuram kṛtsnam śāstrīyam guṇataḥ pṛthak 
SA_GSP33_yamgaspu-41	lakṣaṇaṃ śāstrasiddhasya tridhā saptadaśoditam // YGas_21 //	lakṣaṇam śāstra siddhasya tridhā saptadaśa uditam 
SA_GSP33_yamgaspu-42	īśvare kartṛtābuddhiḥ sattvopādeyatāntime /	īśvare kartṛ tā buddhiḥ sattva upādeya tā antime 
SA_GSP33_yamgaspu-43	svakarmapariṇāmaś ca śāstrasārārtha ucyate // YGas_22 //	sva karma pariṇāmaḥ ca śāstra sāra arthaḥ ucyate 
SA_GSP33_yamgaspu-44	karmayogas tapastīrthadānayajñādisevanam /	karma yogaḥ tapaḥ tīrtha dāna yajña ādi sevanam 
SA_GSP33_yamgaspu-45	jñānayogo jitasvāntaiḥ pariśuddhātmani sthitiḥ // YGas_23 //	jñāna yogaḥ jita svāntaiḥ pariśuddha ātmani sthitiḥ 
SA_GSP33_yamgaspu-46	bhaktiyogaḥ parāikāntyaprītyā dhyānādiṣu sthitiḥ /	               
SA_GSP33_yamgaspu-47	trayānām api yogānāṃ tribhir anyonyasaṃgamaḥ // YGas_24 //	trayānām api yogānām tribhiḥ anyonya saṃgamaḥ 
SA_GSP33_yamgaspu-48	nityanaimittikānāṃ ca parārādhanarūpiṇam /	nitya naimittikānām ca para ārādhana rūpiṇam 
SA_GSP33_yamgaspu-49	ātmaṛṣṭes trayo 'py ete yogadvāreṇa sādhakāḥ // YGas_25 //	ātma ṛṣṭeḥ trayaḥ pi ete yoga dvāreṇa sādhakāḥ 
SA_GSP33_yamgaspu-50	nirastanikhilājñāno dṛṣṭvātmānaṃ parānugam /	nirasta nikhila ajñānaḥ dṛṣṭvā ātmānam para anugam 
SA_GSP33_yamgaspu-51	pratilabhya parāṃ bhaktiṃ tayaivāvāpnoti tatpadam // YGas_26 //	pratilabhya parām bhaktim tayā eva avāpnoti tat padam 
SA_GSP33_yamgaspu-52	bhaktiyogas tadarthī cet samagrāiśvaryasādhanam /	                
SA_GSP33_yamgaspu-53	ātmārthī cet trayo 'py ete tatkaivalyasya sādhakāḥ // YGas_27 //	ātma arthī ced ete tad kaivalyasya sādhakāḥ 
SA_GSP33_yamgaspu-54	aikāntyaṃ bhagavaty eṣāṃ samānam adhikāriṇām /	aikāntyam bhagavati eṣām samānam adhikāriṇām 
SA_GSP33_yamgaspu-55	yāvatprāpti parārthī cet tad evātyantam aśunute // YGas_28 //	yāvatprāpti para arthī ced tat eva atyantam a śunute 
SA_GSP33_yamgaspu-56	jñānī tu paramaikāntī tadāyattātmajīvanaḥ /	              
SA_GSP33_yamgaspu-57	tatsaṃśleṣaviyogaikasukhaduḥkhas tadekadhīḥ // YGas_29 //	tad saṃśleṣa viyoga eka sukha duḥkhaḥ tad eka dhīḥ 
SA_GSP33_yamgaspu-58	bhagavaddhyānayogoktivandanastutikīrtanaiḥ /	            
SA_GSP33_yamgaspu-59	labdhātmā tadgataprāṇamanobuddhīndriyakriyaḥ // YGas_30 //	               
SA_GSP33_yamgaspu-60	nijakarmādibhaktyantaṃ kuryāt prītyaiva kāritaḥ /	nija karma ādi bhakti antam kuryāt prītyā eva kāritaḥ 
SA_GSP33_yamgaspu-61	upāyatāṃ parityajya nyasyed deve tu tām abhīḥ // YGas_31 //	upāya tām parityajya nyasyet deve tu tām 
SA_GSP33_yamgaspu-62	aikāntyātyantadāsyaikaratis tatpadam āpnuyāt /	                                    
SA_GSP33_yamgaspu-63	tatpradhānam idaṃ śāstram iti gītārthasaṃgrahaṃ // YGas_32 //	tad pradhānam idam śāstram iti gīta artha saṃgraham 
