segmentnr	original	analyzed
SA_GS40_yrasprpu-0	YRps, Adhyāya 1	yrps adhyāya 
SA_GS40_yrasprpu-1	śaśikalākalitaṃ hi śubhānanaṃ śivanidhānamatho ṛṣipūjitam /	śaśi kalā kalitam hi śubha ānanam śiva nidhānam atho ṛṣi pūjitam 
SA_GS40_yrasprpu-2	jananapālanasaṃharaṇātmakaṃ hariharaṃ prathamaṃ praṇamāmyaham // YRps_1.1 //	janana pālana saṃharaṇa ātmakam hari haram prathamam praṇamāmi aham 
SA_GS40_yrasprpu-3	kumudakundasitāmbaradhāriṇīṃ vimalamauktikahārasuśobhitām /	kumuda kunda sita ambara dhāriṇīm vimala mauktika hāra su śobhitām 
SA_GS40_yrasprpu-4	sakalasiddhagaṇair api sevitām aharahaḥ praṇamāmi ca śāradām // YRps_1.2 //	sakala siddha gaṇaiḥ api sevitām aharahar praṇamāmi ca śāradām 
SA_GS40_yrasprpu-5	vadanakuṃjaram abhradaladyutiṃ trinayanaṃ ca caturbhujavāmanam /	vadana kuṃjaram abhra dala dyutim tri nayanam ca catur bhuja vāmanam 
SA_GS40_yrasprpu-6	kanakaratnasuśobhitaśekharaṃ gaṇapatiṃ prathamaṃ praṇamāmyaham // YRps_1.3 //	kanaka ratna su śobhita śekharam gaṇapatim prathamam praṇamāmi aham 
SA_GS40_yrasprpu-7	giriśadhāma sadā mahadadbhutaṃ sakalarogavighātakaraṃ param /	giriśa dhāma sadā mahat adbhutam sakala roga vighāta karam param 
SA_GS40_yrasprpu-8	sakalasiddhisamūhaviśāradaṃ praṇatapāpaharaṃ bhavapāradam // YRps_1.4 //	                    
SA_GS40_yrasprpu-9	(Inhaltsverzeichnis)	inhaltsverzeichnis 
SA_GS40_yrasprpu-10	prathamaṃ pāradotpattiṃ kathayāmi yathātatham /	prathamam pārada utpattim kathayāmi yathātatham 
SA_GS40_yrasprpu-11	tataḥ śodhanakaṃ tasya tathāṣṭādaśa karma ca // YRps_1.5 //	tatas śodhanakam tasya tathā aṣṭādaśa karma ca 
SA_GS40_yrasprpu-12	caturdhā baṃdhavijñānaṃ bhasmatvaṃ sūtakasya ca /	caturdhā baṃdha vijñānam bhasma tvam sūtakasya ca 
SA_GS40_yrasprpu-13	dhātūnāṃ śodhanaṃ caiva māraṇaṃ guṇavarṇanam // YRps_1.6 //	dhātūnām śodhanam ca eva māraṇam guṇa varṇanam 
