segmentnr	original	analyzed
SA_GK16_visvsdpu-0	śrīḥ	śrīḥ 
SA_GK16_visvsdpu-1	sāhitya-darpaṇaḥ	        
SA_GK16_visvsdpu-2	kārikā-mātraḥ (1)	kārikā mātraḥ 
SA_GK16_visvsdpu-3	prathamaḥ prakāśaḥ	prathamaḥ prakāśaḥ 
SA_GK16_visvsdpu-4	śarad-indu-sundara-ruciś cetasi sā me girāṃ devī /	śarad indu sundara ruciḥ cetasi sā me girām devī 
SA_GK16_visvsdpu-5	apahṛtya tamaḥ santatam arthān akhilān prakāśayatu // VisSd_1.1 //	apahṛtya tamaḥ santatam arthān akhilān prakāśayatu 
SA_GK16_visvsdpu-6	caturvarga-phala-prāptiḥ sukhād alpa-dhiyām api /	caturvarga phala prāptiḥ sukhāt alpa dhiyām api 
SA_GK16_visvsdpu-7	kāvyād eva yatas tena tat-svarūpaṃ nirūpyate // VisSd_1.2 //	kāvyāt eva yatas tena tad svarūpam nirūpyate 
SA_GK16_visvsdpu-8	kāvyaṃ rasātmakaṃ kāvyaṃ doṣās tasyāpakarṣakāḥ /	kāvyam rasa ātmakam kāvyam doṣāḥ tasya apakarṣakāḥ 
SA_GK16_visvsdpu-9	utkarṣa-hetavaḥ proktā guṇālaṅkāra-rītayaḥ // VisSd_1.3 //	utkarṣa hetavaḥ proktāḥ guṇa alaṅkāra rītayaḥ 
SA_GK16_visvsdpu-10	iti sāhitya-darpaṇe kāvya-svarūpa-nirūpaṇo nāma	iti sāhityadarpaṇe kāvyasvarūpanirūpaṇaḥ nāma 
SA_GK16_visvsdpu-11	prathamaḥ paricchedaḥ (2)	prathamaḥ paricchedaḥ 
SA_GK16_visvsdpu-12	dvitīyaḥ prakāśaḥ	dvitīyaḥ prakāśaḥ 
SA_GK16_visvsdpu-13	vākyaṃ syād yogyatākāṅkṣā-satti-yuktaḥ padoccayaḥ /	vākyam syāt yogyatā ākāṅkṣā satti yuktaḥ pada uccayaḥ 
SA_GK16_visvsdpu-14	vākyoccayo mahā-vākyam itthaṃ vākyaṃ dvidhā matam // VisSd_2.1 //	vākya uccayaḥ mahāvākyam ittham vākyam dvidhā matam 
SA_GK16_visvsdpu-15	varṇāḥ padaṃ prayogārhān anvitaikārtha-bodhakāḥ /	varṇāḥ padam prayoga arhān anvita eka artha bodhakāḥ 
SA_GK16_visvsdpu-16	artho vācyaś ca lakṣyaś ca vyaṅgaś ceti tridhā matā // VisSd_2.2 //	arthaḥ vācyaḥ ca lakṣyaḥ ca vyaṅgaḥ ca iti tridhā matā 
SA_GK16_visvsdpu-17	vācyo 'rtho 'bhidhayā bodhyo lakṣyo lakṣaṇayā mataḥ /	vācyaḥ rthaḥ bhidhayā bodhyaḥ lakṣyaḥ lakṣaṇayā mataḥ 
SA_GK16_visvsdpu-18	vyaṅgyo vyañjanayā tāḥ syus tisraḥ śabdasya śaktayaḥ // VisSd_2.3 //	vyaṅgyaḥ vyañjanayā tāḥ syuḥ tisraḥ śabdasya śaktayaḥ 
SA_GK16_visvsdpu-19	tatra saṅketitārthasya bodhanād agrimā matā /	tatra saṅketita arthasya bodhanāt agrimā matā 
SA_GK16_visvsdpu-20	saṅketo gṛhyate jātau guṇa-dravya-kriyāsu ca // VisSd_2.4 //	saṅketaḥ gṛhyate jātau guṇa dravya kriyāsu ca 
SA_GK16_visvsdpu-21	mukhyārtha-bādhe tad-yukto yayānyo 'rthaḥ pratīyate /	mukhya artha bādhe tad yuktaḥ yayā anyaḥ rthaḥ pratīyate 
SA_GK16_visvsdpu-22	rūḍheḥ prayojanād vāpi lakṣaṇā śaktir arpitā // VisSd_2.5 //	rūḍheḥ prayojanāt vā api lakṣaṇā śaktiḥ arpitā 
SA_GK16_visvsdpu-23	mukhyārthasyetarākṣepo vākyārthe 'nvaya-siddhaye /	mukhya arthasya itara ākṣepaḥ vākya arthe nvaya siddhaye 
SA_GK16_visvsdpu-24	syād ātmano 'py upādānād eṣopādāna-lakṣaṇā // VisSd_2.6 //	syāt ātmanaḥ pi upādānāt eṣā upādāna lakṣaṇā 
SA_GK16_visvsdpu-25	arpaṇaṃ svasya vākyārthe parasyānvaya-siddhaye /	arpaṇam svasya vākya arthe parasya anvaya siddhaye 
SA_GK16_visvsdpu-26	upalakṣaṇa-hetutvād eṣā lakṣaṇa-lakṣaṇā // VisSd_2.7 //	upalakṣaṇa hetu tvāt eṣā lakṣaṇa lakṣaṇā 
SA_GK16_visvsdpu-27	āropādhyavasānābhyāṃ pratyekaṃ tā api dvidhā /	āropa adhyavasānābhyām pratyekam tāḥ api dvidhā 
SA_GK16_visvsdpu-28	viṣayāsyānigīrṇasyā-(a)	viṣaya āsya a nigīrṇasya 
SA_GK16_visvsdpu-29	nya-tādātmya-pratīti-kṛt // VisSd_2.8 //	        
SA_GK16_visvsdpu-30	sāropā syān nigīrṇasya matā sādhyavasānikā /	sā āropā syāt nigīrṇasya matā sā adhyavasānikā 
SA_GK16_visvsdpu-31	sādṛśyetara-saṃbandhāḥ śuddhās tāḥ sakalā api // VisSd_2.9 //	sādṛśya itara saṃbandhāḥ śuddhāḥ tāḥ sakalāḥ api 
SA_GK16_visvsdpu-32	sādṛśyāt tu matā gauṇyas tena ṣoḍaśa-bhedikā /	sādṛśyāt tu matāḥ gauṇyaḥ tena ṣoḍaśa bhedikā 
SA_GK16_visvsdpu-33	vyaṅgyasya gūḍhāgūḍhatvād dvidhā syuḥ phala-lakṣaṇā // VisSd_2.10 //	vyaṅgyasya gūḍha a gūḍha tvāt dvidhā syuḥ phala lakṣaṇā 
SA_GK16_visvsdpu-34	dharmi-dharma-gatatvena phalasyaitā api dvidhā /	dharmi dharma gata tvena phalasya etāḥ api dvidhā 
SA_GK16_visvsdpu-35	tad evaṃ lakṣaṇābhedāś catvāriṃśan matā budhaiḥ // VisSd_2.11 //	tat evam lakṣaṇā bhedāḥ catvāriṃśat matāḥ budhaiḥ 
SA_GK16_visvsdpu-36	pada-vākya-gatatvena pratyekaṃ tā api dvidhā /	pada vākya gata tvena pratyekam tāḥ api dvidhā 
SA_GK16_visvsdpu-37	viratāsvabhidhādyāsu yathārtho bodhyate 'paraḥ // VisSd_2.12 //	viratāsu abhidhā ādyāsu yathā arthaḥ bodhyate paraḥ 
SA_GK16_visvsdpu-38	sā vṛttir vyañjanā nāma śabdasyārthādikasya ca /	sā vṛttiḥ vyañjanā nāma śabdasya artha ādikasya ca 
SA_GK16_visvsdpu-39	abhidhā-lakṣaṇā-mūlā śabdasya vyañjanā dvidhā // VisSd_2.13 //	abhidhā lakṣaṇā mūlā śabdasya vyañjanā dvidhā 
SA_GK16_visvsdpu-40	anekārthasya śabdasya saṃyogādyair niyantrite /	aneka arthasya śabdasya saṃyoga ādyaiḥ niyantrite 
SA_GK16_visvsdpu-41	ekatrārthe 'nyadhī-hetur vyañjanā sābhidhāśrayā // VisSd_2.14 //	ekatra arthe nyadhī hetuḥ vyañjanā sā abhidhā āśrayā 
SA_GK16_visvsdpu-42	lakṣaṇopāsyate yasya kṛte tat tu prayojanam /	lakṣaṇā upāsyate yasya kṛte tat tu prayojanam 
SA_GK16_visvsdpu-43	yayā pratyākhyāyate sā syād vyañjanā lakṣaṇāśrayā // VisSd_2.15 //	yayā pratyākhyāyate sā syāt vyañjanā lakṣaṇa āśrayā 
SA_GK16_visvsdpu-44	vaktṛ-bodhavya-vākyānām anya-sannidhi-vācyayoḥ /	vaktṛ bodhavya vākyānām anya sannidhi vācyayoḥ 
SA_GK16_visvsdpu-45	prastāva-deśa-kālānāṃ kākoś ceṣṭādikasya ca // VisSd_2.16 //	prastāva deśa kālānām kākoḥ ceṣṭā ādikasya ca 
SA_GK16_visvsdpu-46	vaiśiṣṭyād anyam arthaṃ yā bodhayet sārtha-saṃbhavā /	vaiśiṣṭyāt anyam artham yā bodhayet sā artha saṃbhavā 
