segmentnr	original	analyzed
SA_GS25_amark2_u-0	amarakośa evaṃ nāmaliṅgānuśāsanaṃ khāṇḍa 2	amarakośe evam nāmaliṅga anuśāsanam khāṇḍa 
SA_GS25_amark2_u-1	amarakośe dvitīyaṃ bhūmyādikāṇḍam /	amarakośe dvitīyam bhūmi ādi kāṇḍam 
SA_GS25_amark2_u-2	vargabhedāḥ/	varga bhedāḥ 
SA_GS25_amark2_u-3	(2.0.1) vargāḥ pṛthvīpurakṣmābhṛdvanauṣadhimṛgādibhiḥ	vargāḥ pṛthvī pura kṣmābhṛt vana oṣadhi mṛga ādibhiḥ 
SA_GS25_amark2_u-4	(2.0.2) nṛbrahmakṣatraviṭ śūdraiḥ sāṅgopāṅgairihoditāḥ	nṛ brahma kṣatra viś śūdraiḥ sa aṅga upāṅgaiḥ iha uditāḥ 
SA_GS25_amark2_u-5	bhūmivargaḥ	bhūmi vargaḥ 
SA_GS25_amark2_u-6	(2.1.3) bhūrbhūmiracalānantā rasā viśvambharā sthitā	bhūḥ bhūmiḥ acalā anantā rasā viśvambharā sthitā 
SA_GS25_amark2_u-7	(2.1.4) dharā dharitrī dharaṇiḥ kṣoṇirjyā kāśyapī kṣitiḥ	dharā dharitrī dharaṇiḥ kṣoṇiḥ jyā kāśyapī kṣitiḥ 
SA_GS25_amark2_u-8	(2.1.5) sarvaṃsahā vasumatī vasudhorvī vasundharā	sarvaṃsahā vasumatī vasudhā ūrvī vasundharā 
SA_GS25_amark2_u-9	(2.1.6) gotrā kuḥ pṛthivī pṛthvī kṣmāvanirmedinī mahī	gotrā kuḥ pṛthivī pṛthvī kṣmā avaniḥ medinī mahī 
SA_GS25_amark2_u-10	(2.1.7) vipulā gahvarī dhātrī gaurilā kumbhinī kṣamā	          
SA_GS25_amark2_u-11	(2.1.8) bhūtadhātrī ratnagarbhā jagatī sāgarāmbarā	          
SA_GS25_amark2_u-12	(2.1.9) mṛnmṛttikā praśastā tu mṛtsā mṛtsnā ca mṛttikā	mṛd mṛttikā praśastā tu mṛtsā mṛtsnā ca mṛttikā 
SA_GS25_amark2_u-13	(2.1.10) urvarā sarvasasyāḍhyā syādūṣaḥ kṣāramṛttikā	urvarā sarva sasya āḍhyā syāt ūṣaḥ kṣāramṛttikā 
SA_GS25_amark2_u-14	(2.1.11) ūṣavānūṣaro dvāvapyanyaliṅgau sthalaṃ sthalī	ūṣavān ūṣaraḥ dvau api anyaliṅgau sthalam sthalī 
SA_GS25_amark2_u-15	(2.1.12) samānau marudhanvānau dve khilāprahate same	samānau maru dhanvānau dve khila aprahate same 
SA_GS25_amark2_u-16	(2.1.13) triṣvatho jagatī loko viṣṭapaṃ bhuvanaṃ jagat	triṣu atho jagatī lokaḥ viṣṭapam bhuvanam jagat 
SA_GS25_amark2_u-17	(2.1.14) loko 'yaṃ bhārataṃ varṣam śarāvatyāstu yo 'vadheḥ	lokaḥ yam bhāratam varṣam śarāvatyā astu yaḥ vadheḥ 
SA_GS25_amark2_u-18	(2.1.15) deśaḥ prāgdakṣiṇaḥ prācya udīcyaḥ paścimottaraḥ	deśaḥ prāc dakṣiṇaḥ prācyaḥ udīcyaḥ paścima uttaraḥ 
SA_GS25_amark2_u-19	(2.1.16) pratyanto mlecchadeśaḥ syānmadhyaddeśastu madhyamaḥ	pratyantaḥ mleccha deśaḥ syāt madhyaddeśaḥ tu madhyamaḥ 
