segmentnr	original	analyzed
SA_K10_dvavims_tu-0	Oṃ namo bhagavate śrīguṇasāgarāya //	om namaḥ bhagavate śrī guṇasāgarāya 
SA_K10_dvavims_tu-1	natvā śrīśākyaketuṃ suragaṇasahitaṃ devadevādhidevaṃ	natvā śrī śākyaketum sura gaṇa sahitam devadeva adhidevam 
SA_K10_dvavims_tu-2	saṃsārābdheḥ plavantaṃ sakalaguṇanidhiṃ gautamaṃ buddhanātham /	saṃsāra abdheḥ plavantam sakala guṇa nidhim gautamam buddha nātham 
SA_K10_dvavims_tu-3	saṃsāre siṃhanādaṃ sakalabhayaharaṃ dharmacchatraṃ munīndraṃ	saṃsāre siṃha nādam sakala bhaya haram dharma chatram muni indram 
SA_K10_dvavims_tu-4	vakṣye 'haṃ dharmaratnaṃ munivarakathitaṃ sarvalokābhilāṣam // Dak_O.1 //	vakṣye ham dharma ratnam muni vara kathitam sarva loka abhilāṣam 
SA_K10_dvavims_tu-5	tadyathāśokabhūmīndraḥ kukkuṭārāmasaṃśritam /	tat yathā aśoka bhūmi indraḥ kukkuṭa ārāma saṃśritam 
SA_K10_dvavims_tu-6	upaguptaṃ punaḥ prāha dvāviṃśatikathotsukaḥ // Dak_O.2 //	upaguptam punar prāha dvāviṃśati kathā utsukaḥ 
SA_K10_dvavims_tu-7	bhadanta śrotum icchāmi caityasevākathāṃ śubhām /	bhadanta śrotum icchāmi caitya sevā kathām śubhām 
SA_K10_dvavims_tu-8	apy evaṃ dharmapīyuṣaṃ tvanmukhāmbujanirgatam // Dak_O.3 //	api evam dharma pīyuṣam tvad mukha ambuja nirgatam 
SA_K10_dvavims_tu-9	iti vijñaptim ākarṇya upaguptaḥ samādiśat /	iti vijñaptim ākarṇya upaguptaḥ samādiśat 
SA_K10_dvavims_tu-10	śṛṇv aśoka pravakṣyāmi dvāviṃśatyavadānakam // Dak_O.4 //	śṛṇu aśoka pravakṣyāmi dvāviṃśati avadānakam 
SA_K10_dvavims_tu-11	I. puṇyaprotsāhanakathā	i puṇya protsāhana kathā 
SA_K10_dvavims_tu-12	viharati bhagavāñ chāstā saṃbuddho lokanāyakaḥ /	viharati bhagavām śāstā saṃbuddhaḥ loka nāyakaḥ 
SA_K10_dvavims_tu-13	rājagṛhe mahodbhāse gṛddhakūṭe sukhālaye // Dak_1.1 //	rājagṛhe mahā udbhāse gṛddhakūṭe sukha ālaye 
SA_K10_dvavims_tu-14	mahatā bhikṣusaṃghena sārdhaṃ dvādaśabhiḥ śataiḥ /	mahatā bhikṣu saṃghena sārdham dvādaśabhiḥ śataiḥ 
SA_K10_dvavims_tu-15	mahadbhir bodhisattvaiś ca aśītyā ca sahasrakaiḥ // Dak_1.2 //	mahadbhiḥ bodhisattvaiḥ ca aśītyā ca sahasrakaiḥ 
SA_K10_dvavims_tu-16	devadānavagandharvayakṣakiṃnaramānujaiḥ /	deva dānava gandharva yakṣa kiṃnara mānujaiḥ 
SA_K10_dvavims_tu-17	puraskṛtyārcitas tasthau pūrṇenduḥ khe grahair iva // Dak_1.3 //	puraskṛtya arcitaḥ tasthau pūrṇa induḥ khe grahaiḥ iva 
SA_K10_dvavims_tu-18	bhāsayan mahatā dīptyā parṣadgaṇaṃ vilokayan /	bhāsayan mahatā dīptyā parṣad gaṇam vilokayan 
SA_K10_dvavims_tu-19	trikālakalyāṇaṃ dharmaṃ dideśa parṣadāṃ punaḥ // Dak_1.4 //	tri kāla kalyāṇam dharmam dideśa parṣadām punar 
SA_K10_dvavims_tu-20	ādau kalyāṇaṃ madhye kalyāṇaṃ paryavasāne kalyāṇaṃ svartham suvyañjanaṃ kevalaṃ paripūrṇaṃ pariśuddhaṃ paryavadātaṃ brahmacaryaṃ saṃprakāśayati  #	ādau kalyāṇam madhye kalyāṇam paryavasāne kalyāṇam su artham su vyañjanam kevalam paripūrṇam pariśuddham paryavadātam brahmacaryam saṃprakāśayati  /
SA_K10_dvavims_tu-21	sma //	sma 
SA_K10_dvavims_tu-22	tadāhānanda ātmajñaḥ kṛtāñjalipuṭo mudā /	tat āha ānandaḥ ātma jñaḥ kṛta añjali puṭaḥ mudā 
SA_K10_dvavims_tu-23	sarvajñaṃ dharmarājaṃ taṃ natvā bhaktipuraḥsaraḥ // Dak_1.5 //	sarvajñam dharmarājam tam natvā bhakti puraḥsaraḥ 
SA_K10_dvavims_tu-24	bhagavañ chrotum icchāmi narāṇāṃ hitakāmyayā /	bhagavan śrotum icchāmi narāṇām hita kāmyayā 
SA_K10_dvavims_tu-25	dharmāṇām uttamaṃ dharmaṃ vada vādīndra vādirāṭ // Dak_1.6 //	dharmāṇām uttamam dharmam vada vādi indra vādi rāj 
SA_K10_dvavims_tu-26	iti saṃprārthite tena śākyasiṃhas tataḥ svayam /	iti saṃprārthite tena śākyasiṃhaḥ tatas svayam 
SA_K10_dvavims_tu-27	samādhiṃ vidadhe tatra dharmasaṃdarśanaṃ varam // Dak_1.7 //	samādhim vidadhe tatra dharma saṃdarśanam varam 
SA_K10_dvavims_tu-28	athāsya subhrūvivarād babhūva vinirgatā sā prahatāndhakārā /	athā asya subhrū vivarāt babhūva vinirgatā sā prahata andhakārā 
SA_K10_dvavims_tu-29	sarvāsu dikṣu pratibhāsiteva madhyāhnasūryasya gabhastimālā // Dak_1.8 //	sarvāsu dikṣu pratibhāsitā iva madhyāhna sūryasya gabhasti mālā 
SA_K10_dvavims_tu-30	athāsya śiṣyāḥ parṣadbhir bhagavantam avākiran /	atha asya śiṣyāḥ parṣadbhiḥ bhagavantam avākiran 
SA_K10_dvavims_tu-31	supuṣpair vāyunā ghūrṇā nagaṃ bālalatā iva // Dak_1.9 //	su puṣpaiḥ vāyunā ghūrṇā nagam bāla latāḥ iva 
SA_K10_dvavims_tu-32	cacāla vasudhā sābdhiḥ ṣaḍvikārātha sācalā /	cacāla vasudhā sa abdhiḥ ṣaṣ vikārā atha sa acalā 
SA_K10_dvavims_tu-33	papāta puṣpaṃ meghebhyo nedur vādyaṃ surarṣayaḥ // Dak_1.10 //	papāta puṣpam meghebhyaḥ neduḥ vādyam surarṣayaḥ 
SA_K10_dvavims_tu-34	atha devagaṇāḥ sarve cāyānti gṛddhakūṭake /	atha deva gaṇāḥ sarve ca āyānti gṛddhakūṭake 
SA_K10_dvavims_tu-35	brahmaśaṃkaraśakrāś ca hariḥ kāmeśvarādayaḥ // Dak_1.11 //	brahma śaṃkara śakrāḥ ca hariḥ kāmeśvara ādayaḥ 
SA_K10_dvavims_tu-36	asurāḥ khagagandharvāḥ kiṃnarāś ca mahoragāḥ /	asurāḥ khaga gandharvāḥ kiṃnarāḥ ca mahoragāḥ 
SA_K10_dvavims_tu-37	lokapālās tathānye 'pi dhṛtarāṣṭrādayas tathā // Dak_1.12 //	lokapālāḥ tathā anye dhṛtarāṣṭra ādayaḥ tathā 
SA_K10_dvavims_tu-38	tatra pradakṣiṇīkṛtya bhagavantaṃ nipatya ca /	tatra pradakṣiṇīkṛtya bhagavantam nipatya ca 
SA_K10_dvavims_tu-39	devāś cānye gaṇāḥ sarve pratasthur vismayāt puraḥ // Dak_1.13 //	devāḥ ca anye gaṇāḥ sarve pratasthuḥ vismayāt puras 
SA_K10_dvavims_tu-40	atha śrībhagavāñ chāstā vyutthāya ca samādhinā /	atha śrī bhagavān śāstā vyutthāya ca samādhinā 
SA_K10_dvavims_tu-41	parṣadgaṇaṃ samālokya prahasan tūṣṇīm abhūt tadā // Dak_1.14 //	parṣad gaṇam samālokya prahasan tūṣṇīm abhūt tadā 
SA_K10_dvavims_tu-42	athānando mahāvijñaḥ jñātvādhivāsanaṃ muneḥ /	atha ānandaḥ mahā vijñaḥ jñātvā adhivāsanam muneḥ 
SA_K10_dvavims_tu-43	āsanāt sahasotthāya bhagavantam uvāca saḥ // Dak_1.15 //	āsanāt sahasā utthāya bhagavantam uvāca saḥ 
SA_K10_dvavims_tu-44	bhagavan pātum icchāmi tvanmukhāmbhojanirgatam /	bhagavan pātum icchāmi tvad mukha ambhoja nirgatam 
SA_K10_dvavims_tu-45	vākpīyūṣaṃ tṛṣārto 'pi girijaṃ kam ivārditaḥ // Dak_1.16 //	vāc pīyūṣam tṛṣā ārtaḥ pi girijam kam iva arditaḥ 
SA_K10_dvavims_tu-46	kaś cin mahādhano loke vidvān bhogī ca bhāgyavān /	kaḥ cit mahādhanaḥ loke vidvān bhogī ca bhāgyavān 
SA_K10_dvavims_tu-47	daridro vyādhito duḥkhī śilpavān ko 'pi bāliśaḥ // Dak_1.17 //	daridraḥ vyādhitaḥ duḥkhī śilpavān bāliśaḥ 
SA_K10_dvavims_tu-48	suraloke gataḥ kaś cin niraye cātidāruṇe /	sura loke gataḥ kaḥ cit niraye ca ati dāruṇe 
SA_K10_dvavims_tu-49	kena karmavipākena tādṛk syād bhagavan katham // Dak_1.18 //	kena karma vipākena tādṛś syāt bhagavan katham 
