segmentnr	original	analyzed
SA_MB_kaamaakhyaatantraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_kaamaakhyaatantraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00132	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_kaamaakhyaatantraHK-2	Uniform title: kāmākhyātantra	uniform title kāmākhyātantra 
SA_MB_kaamaakhyaatantraHK-3	Editor : r m caṭṭopādhyāya	r caṭṭa upādhyāya 
SA_MB_kaamaakhyaatantraHK-4	Description: Transcribed by the staff of Muktabodha.	description transcribed by the staff of muktabodha 
SA_MB_kaamaakhyaatantraHK-5	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MB_kaamaakhyaatantraHK-6	Revision 0: Sept. 22, 2008	revision 
SA_MB_kaamaakhyaatantraHK-7	Publisher : unknown-pree 1900 Bengali Script	publisher unknownpree bengali script 
SA_MB_kaamaakhyaatantraHK-8	Publication country : India	publication country india 
SA_MB_kaamaakhyaatantraHK-9	|| oṃ namaḥ paradevatāyai ||	om namaḥ para devatāyai 
SA_MB_kaamaakhyaatantraHK-10	kāmākhyātantre	kāma ākhyā tantre 
SA_MB_kaamaakhyaatantraHK-11	prathamaḥ paṭalaḥ	prathamaḥ paṭalaḥ 
SA_MB_kaamaakhyaatantraHK-12	śrīdevī uvāca	śrī devī uvāca 
SA_MB_kaamaakhyaatantraHK-13	bhagavan sarvadharmajña  sarvavidyāpriya prabho |	bhagavan sarva dharma jña sarva vidyā priya prabho 
SA_MB_kaamaakhyaatantraHK-14	sarvadānandahṛdaya sarvāgamaprakāśaka || 1 ||	          
SA_MB_kaamaakhyaatantraHK-15	śrutāni sarvatantrāṇi yāmalāni ca bhūriśaḥ |	śrutāni sarva tantrāṇi yāmalāni ca bhūriśas 
SA_MB_kaamaakhyaatantraHK-16	vidyāstāḥ sakalā deva phalāni tvatprasādataḥ || 2 ||	vidyāḥ tāḥ sakalāḥ deva phalāni tvad prasādataḥ 
SA_MB_kaamaakhyaatantraHK-17	sārāt sārataraṃ tantraṃ jānāsi kiṃ vada prabho |	sārāt sārataram tantram jānāsi kim vada prabho 
SA_MB_kaamaakhyaatantraHK-18	atīvedaṃ rahaḥsthānaṃ tenāhaṃ śravaṇodyatā || 3 ||	atīva idam rahaḥ sthānam tena aham śravaṇa udyatā 
SA_MB_kaamaakhyaatantraHK-19	śrīśiva uvāca	   uvāca 
SA_MB_kaamaakhyaatantraHK-20	śṛṇu devi mudā bhadre madīye prāṇavallabhe |	śṛṇu devi mudā bhadre madīye prāṇa vallabhe 
SA_MB_kaamaakhyaatantraHK-21	yonirūpā mahāvidyā kāmākhyā varadāyinī || 4 ||	yoni rūpā mahāvidyā kāma ākhyā vara dāyinī 
SA_MB_kaamaakhyaatantraHK-22	varadā''nandadā nityā mahāvibhavavarddhinī |	                   
SA_MB_kaamaakhyaatantraHK-23	sarveṣāṃ jananī sāpi sarveṣāṃ tāriṇī matā || 5 ||	sarveṣām jananī sā api sarveṣām tāriṇī matā 
SA_MB_kaamaakhyaatantraHK-24	ramaṇī caiva sarveṣāṃ sthūlā sūkṣmā sadā śubhā |	ramaṇī ca eva sarveṣām sthūlā sūkṣmā sadā śubhā 
SA_MB_kaamaakhyaatantraHK-25	tasyāstantraṃ pravakṣyāmi sāvadhānā'vadhāraya || 6 ||	tasyāḥ tantram pravakṣyāmi sa avadhāna avadhāraya 
SA_MB_kaamaakhyaatantraHK-26	nikhilāsu ca vidyāsu ye ye sidhyanti sādhakāḥ |	nikhilāsu ca vidyāsu ye ye sidhyanti sādhakāḥ 
SA_MB_kaamaakhyaatantraHK-27	yatra kutrāpi kenāpi kāmākhyā phaladāyinī || 7 ||	yatra kutra api kena api kāma ākhyā phala dāyinī 
SA_MB_kaamaakhyaatantraHK-28	kāmākhyāvimukhā lokā ninditā bhuvanatraye |	kāma ākhyā vimukhāḥ lokāḥ ninditāḥ bhuvanatraye 
SA_MB_kaamaakhyaatantraHK-29	vinā kāmātmikāṃ kāpi na dātrī siddhisampadām || 8 ||	vinā kāma ātmikām kā api na dātrī siddhi sampadām 
SA_MB_kaamaakhyaatantraHK-30	kāmākhyā ca sadā dharmaḥ kāmākhyā cārtha eva ca |	kāma ākhyā ca sadā dharmaḥ kāma ākhyā ca arthaḥ eva ca 
