segmentnr	original	analyzed
SA_GV05_chupsb_u-0	oṃ	om 
SA_GV05_chupsb_u-1	sāmavedīyā	sāmavedīyā 
SA_GV05_chupsb_u-2	chāndogyopaniṣat	chāndogya upaniṣad 
SA_GV05_chupsb_u-3	atha prathamo 'dhyāyaḥ	atha prathamaḥ dhyāyaḥ 
SA_GV05_chupsb_u-4	āpyāyantu mamāṅgāni vākprāṇaścakṣuḥ śrotramatho balamindriyāṇi ca sarvāṇi,	āpyāyantu mama aṅgāni vāc prāṇaḥ cakṣuḥ śrotram atho balam indriyāṇi ca sarvāṇi 
SA_GV05_chupsb_u-5	sarvaṃ brahmaupaniṣadaṃ māhaṃ brahma nirākuryāṃ mā mā brahma nirākarodanirākaraṇamastvanirākaraṇaṃ me 'stu,	sarvam brahma aupaniṣadam mā aham brahma nirākuryām mā mā brahma nirākarot anirākaraṇam astu anirākaraṇam me stu 
SA_GV05_chupsb_u-6	tadātmani nirate ya upaniṣatsu dharmāste mayi santu te mayi santu //	tad ātmani nirate ye upaniṣatsu dharmāḥ te mayi santu te mayi santu 
SA_GV05_chupsb_u-7	oṃ śāntiḥ śāntiḥ śāntiḥ	om śāntiḥ śāntiḥ śāntiḥ 
SA_GV05_chupsb_u-8	śrīmacchaṅkarabhagavatpādācāryaviracitaṃ bhāṣyam upodghātaḥ-	śrīmat śaṅkara bhagavat pāda ācārya viracitam bhāṣyam upodghātaḥ 
SA_GV05_chupsb_u-9	“omityetadakṣaram” ityādyaṣṭādhyāyī chāndogyopaniṣat /	om iti etat akṣaram ityādi aṣṭa adhyāyī chāndogya upaniṣad 
SA_GV05_chupsb_u-10	tasyāḥ saṃkṣepator'thajijñāsubhya ṛjuvivaraṇamalpagranthaśrīmannarendrapurīyatīndraviracitaṃ chāndogyopaniṣadbhāṣyaṭippaṇamidamārabhyate /	tasyāḥ saṃkṣepataḥ ṛtha jijñāsubhyaḥ ṛju vivaraṇam alpa grantha śrīmat narendra purī yati indra viracitam chāndogya upaniṣad bhāṣya ṭippaṇam idam ārabhyate 
SA_GV05_chupsb_u-11	tatra sambandhaḥ- samastaṃ karmādhigataṃ prāṇādidevatāvijñānasahitamarcirādimārgeṇa brahmalokapratipattikāraṇam /	tatra sambandhaḥ samastam karma adhigatam prāṇa ādi devatā vijñāna sahitam arciḥ ādi mārgeṇa brahma loka pratipatti kāraṇam 
