segmentnr	original	analyzed
SA_MB_mrigendrapaddhatitiikaaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_mrigendrapaddhatitiikaaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00212	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_mrigendrapaddhatitiikaaHK-2	Uniform title: mṛgendrapaddhatiṭīkā	uniform title mṛgendrapaddhati ṭīkā 
SA_MB_mrigendrapaddhatitiikaaHK-3	Commentator : vaktraśambhu	vaktra śambhu 
SA_MB_mrigendrapaddhatitiikaaHK-4	Manuscript : IFP T1021 copy of IFP manuscript RE 40086	manuscript ifp copy of ifp manuscript re 
SA_MB_mrigendrapaddhatitiikaaHK-5	Description: Copied from IFP transcript T1021 which itself is a copy of manuscript RE 40086 of the IFP.	description copied from ifp transcript  which itself is a copy of manuscript re of the ifp 
SA_MB_mrigendrapaddhatitiikaaHK-6	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 
SA_MB_mrigendrapaddhatitiikaaHK-7	Revision 0: April 5, 2010	revision april 
SA_MB_mrigendrapaddhatitiikaaHK-8	Internet publisher : Web Publisher: Muktabodha	internet publisher  web publisher mukta bodha 
SA_MB_mrigendrapaddhatitiikaaHK-9	Publication year : 2010	publication year 
SA_MB_mrigendrapaddhatitiikaaHK-10	Publication country : United States	publication country united states 
SA_MB_mrigendrapaddhatitiikaaHK-11	note from scribe of transcript:	note from scribe of transcript 
SA_MB_mrigendrapaddhatitiikaaHK-12	saṃkhyāyito mṛgendrapaddhatyākhyo'ghoraśivācāryakṛto'yaṃ	saṃkhyāyitaḥ mṛgendrapaddhati ākhyaḥ ghoraśivācārya kṛtaḥ yat 
SA_MB_mrigendrapaddhatitiikaaHK-13	granthaḥ pratilipīkṛtaḥ |	granthaḥ pratilipīkṛtaḥ 
SA_MB_mrigendrapaddhatitiikaaHK-14	"mūlena naṭeśaśivakṛtaṭikayā ca yuktasya tālapatragranthasyāsya 1"" X 1"""	mūlena naṭa īśa śiva kṛta ṭikayā ca yuktasya tāla patra granthasya asya 
SA_MB_mrigendrapaddhatitiikaaHK-15	mitirbhavati | pratipatraṃ ṣaṭpaṅktayo granthalipyāṃ santi | ganthopakrame	mitiḥ bhavati pratipatram ṣaḍ paṅktayaḥ grantha lipyām santi gantha upakrame 
SA_MB_mrigendrapaddhatitiikaaHK-16	krimikīṭadaṃśahetostatra tatra padānāṃ lopaḥ | granthasyānte	krimi kīṭa daṃśa hetoḥ tatra tatra padānām lopaḥ granthasya ante 
SA_MB_mrigendrapaddhatitiikaaHK-17	keṣucittālapatreṣu sauṣṭhavābhāvādakṣarāṇāṃ	keṣucid tāla patreṣu sauṣṭhava abhāvāt akṣarāṇām 
SA_MB_mrigendrapaddhatitiikaaHK-18	lekhiturvyaktyantaramanumīyate | tathaiva pramādā api pracurā vidyante |	lekhituḥ vyakti antaram anumīyate tathā eva pramādāḥ api pracurāḥ vidyante 
SA_MB_mrigendrapaddhatitiikaaHK-19	grantho'yaṃ krameṇa pūrṇatāṃ yāti |	granthaḥ iyam krameṇa pūrṇa tām yāti 
SA_MB_mrigendrapaddhatitiikaaHK-20	|| mṛgendrāgamapaddhatiṣṭīkā ca ||	mṛgendrāgama paddhatiḥ ṭīkā ca 
SA_MB_mrigendrapaddhatitiikaaHK-21	|| śrī ||	śrī 
SA_MB_mrigendrapaddhatitiikaaHK-22	praṇipatyābhidhāsye'haṃ mṛgendrāgamapaddhatim ||	praṇipatya abhidhāsya iham mṛgendra āgama paddhatim 
SA_MB_mrigendrapaddhatitiikaaHK-23	kriyādibhedabhedena tantrabhedaḥ smṛto yataḥ |	kriyā ādi bheda bhedena tantra bhedaḥ smṛtaḥ yatas 
SA_MB_mrigendrapaddhatitiikaaHK-24	tasmāttantravadevoktaṃ kartavya * * * * * ||	tasmāt tantra vat eva uktam kartavya 
SA_MB_mrigendrapaddhatitiikaaHK-25	vastuśaktyāthavā proktaṃ tadgrāhyaṃ saṃhitāntarāt ||	vastu śaktyā athavā proktam tat grāhyam saṃhitā antarāt 
SA_MB_mrigendrapaddhatitiikaaHK-26	prātarutthāya saṃcintya śivaṃ hṛtpadmavāsinam |	prātar utthāya saṃcintya śivam hṛd padma vāsinam 
SA_MB_mrigendrapaddhatitiikaaHK-27	gatvā * * * * * * * * * * * * sṛjet ||	ad-32 ad-32 ro-0 
SA_MB_mrigendrapaddhatitiikaaHK-28	na nadībhasmagartāmbuśaṣpagomayavartmasu |	na nadī bhasma garta ambu śaṣpa gomaya vartmasu 
SA_MB_mrigendrapaddhatitiikaaHK-29	kruṣṭaikavṛkṣaśṛṅgāṭaśmaśānodyānakīrtiṣu ||	kruṣṭa eka vṛkṣa śṛṅgāṭa śmaśāna udyāna kīrtiṣu 
SA_MB_mrigendrapaddhatitiikaaHK-30	maunī dakṣiṇakarṇastha * * * * * * * * |	       
SA_MB_mrigendrapaddhatitiikaaHK-31	tṛṇādicchannabhūrekacitto nāsāgralocanaḥ |	tṛṇāt icchan abhūḥ ekacittaḥ nāsā agra locanaḥ 
SA_MB_mrigendrapaddhatitiikaaHK-32	govipraliṅgacandrārkanāryādīnāmasaṃmu * ||	go vipra liṅga candra arka nārī ādīnām asaṃmu 
SA_MB_mrigendrapaddhatitiikaaHK-33	mṛjyādgudaṃ tṛṇairloṣṭairna kāṣṭhopalagomayaiḥ ||	mṛjyāt gudam tṛṇaiḥ loṣṭaiḥ na kāṣṭha upala gomayaiḥ 
SA_MB_mrigendrapaddhatitiikaaHK-34	liṅgaṃ vāmena saṃgṛhya mṛt hṛtvānyena pāṇinā |	liṅgam vāmena saṃgṛhya mṛd hṛtvā anyena pāṇinā 
SA_MB_mrigendrapaddhatitiikaaHK-35	p. 2)	p 
SA_MB_mrigendrapaddhatitiikaaHK-36	liṅge saikāgude pañcadaśavāmakare dvayoḥ |	liṅge sa ekā gude pañcadaśa vāma kare dvayoḥ 
SA_MB_mrigendrapaddhatitiikaaHK-37	yojyāḥ saptasphijorekā vāmayoḥ karayostathā ||	yojyāḥ sapta sphijoḥ ekāḥ vāmayoḥ karayoḥ tathā 
SA_MB_mrigendrapaddhatitiikaaHK-38	gandhalepāpanodena * * * * * * * * |	     
SA_MB_mrigendrapaddhatitiikaaHK-39	ācamya śucirāsīno dantadhāvanamācaret ||	ācamya śuciḥ āsīnaḥ dantadhāvanam ācaret 
SA_MB_mrigendrapaddhatitiikaaHK-40	kṣīravṛkṣodbhavaṃ satvaśyugavarvāvraṇaṃ śuci |	kṣīravṛkṣa udbhavam śuci 
SA_MB_mrigendrapaddhatitiikaaHK-41	dvādaśāṣṭāṅgulaṃ bhogamokṣayordantadhāvanam ||	dvādaśa aṣṭa aṅgulam bhoga mokṣayoḥ dantadhāvanam 
SA_MB_mrigendrapaddhatitiikaaHK-42	piśācadhava * * * * * * * * * * * * |	    
SA_MB_mrigendrapaddhatitiikaaHK-43	nāṅgulī ca kuśāśvatthau na ca yājñīyavṛkṣajam ||	na aṅgulī ca kuśa aśvatthau na ca yājñīya vṛkṣa jam 
SA_MB_mrigendrapaddhatitiikaaHK-44	vāruṇaṃ taijasaṃ bhaumamānilaṃ divyamānase |	vāruṇam taijasam bhaumam ānilam divya mānase 
SA_MB_mrigendrapaddhatitiikaaHK-45	gauravaṃ māntramityaṣṭau snānānyeteṣu vāruṇam ||	gauravam māntram iti aṣṭau snānāni eteṣu vāruṇam 
SA_MB_mrigendrapaddhatitiikaaHK-46	astreṇa mṛda * * * * * * * * * * * |	astreṇa 
SA_MB_mrigendrapaddhatitiikaaHK-47	saṃhitāmantritāṃ brahmaveṣṭitāṃ vibhajettridhā |	saṃhitā mantritām brahma veṣṭitām vibhajet tridhā 
SA_MB_mrigendrapaddhatitiikaaHK-48	ekenāṃśena kurvīta bāhvoḥ śaucaṃ punaḥ punaḥ ||	ekena aṃśena kurvīta bāhvoḥ śaucam punar punar 
SA_MB_mrigendrapaddhatitiikaaHK-49	gṛhī * * * * * * * * * * * * * * |	ro-0 
SA_MB_mrigendrapaddhatitiikaaHK-50	kuryādūrdhvamācamya prāgudagvadano bhajet ||	kuryāt ūrdhvam ācamya prāc udak vadanaḥ bhajet 
SA_MB_mrigendrapaddhatitiikaaHK-51	brāhmīṃ sa vicintyāstraṃ vidhistānamathācaret |	brāhmīm sa vicintya astram vidhiḥ tānam atha ācaret 
SA_MB_mrigendrapaddhatitiikaaHK-52	śeṣamaṃśaṃ tridhā kṛtvā vāmahastagataṃ japet ||	śeṣam aṃśam tridhā kṛtvā vāma hasta gatam japet 
SA_MB_mrigendrapaddhatitiikaaHK-53	p.3)	Ro
SA_MB_mrigendrapaddhatitiikaaHK-54	vighnānādyena hṛtvāmbu kuryādanyena cāmṛtam |	vighnān ādyena hṛtvā ambu kuryāt anyena ca amṛtam 
SA_MB_mrigendrapaddhatitiikaaHK-55	dehamālipya cānyena saṃhitāsu jalāntare ||	deham ālipya ca anyena saṃhitāsu jala antare 
SA_MB_mrigendrapaddhatitiikaaHK-56	nimajya tārakamukhaṃ tārakaṃ * * * * * |	nimajjya tāraka mukham tārakam 
SA_MB_mrigendrapaddhatitiikaaHK-57	snātvottīrya śikhāṃ badhvā vasanaṃ parivartya ca |	snātvā uttīrya śikhām badhvā vasanam parivartya ca 
SA_MB_mrigendrapaddhatitiikaaHK-58	ācamya vidhinācāmet tīrthaṃ saṃhṛtya toyataḥ ||	ācamya vidhinā ācāmet tīrtham saṃhṛtya toyataḥ 
SA_MB_mrigendrapaddhatitiikaaHK-59	ātmavidyā śivai * * * * * * * * * * |	    
SA_MB_mrigendrapaddhatitiikaaHK-60	bāhunābhiṃ ca hṛdayaṃ śirastu vidhinā spṛśet |	bāhu nābhim ca hṛdayam śiraḥ tu vidhinā spṛśet 
SA_MB_mrigendrapaddhatitiikaaHK-61	āgneyaṃ paramaṃ sthānaṃ kuryācchuddhena bhasmanā ||	āgneyam paramam sthānam kuryāt śuddhena bhasmanā 
SA_MB_mrigendrapaddhatitiikaaHK-62	saṃdhyāsu stryāsu saṃsparśe bhojanādikriyā sa ||	saṃdhyāsu stryāsu saṃsparśe bhojana ādi kriyā sa 
SA_MB_mrigendrapaddhatitiikaaHK-63	na mārge śivavidyāgniṃ kurvantyajasamīpataḥ |	na mārge śiva vidyā agnim kurvanti aja samīpataḥ 
SA_MB_mrigendrapaddhatitiikaaHK-64	divoddhūlayedaṅge tripuṇḍrādyairgṛ * * * * ||	divā uddhūlayet aṅge tripuṇḍra ādyaiḥ 
SA_MB_mrigendrapaddhatitiikaaHK-65	spṛśedastreṇa mūrdhādimanyasnānāya bhasmanā ||	spṛśet astreṇa mūrdha ādim anya snānāya bhasmanā 
SA_MB_mrigendrapaddhatitiikaaHK-66	snāyādīśābhimamūrdhavaktrahṛdguhyavigrahāt |	snāyāt īśa abhima mūrdha vaktra hṛd guhya vigrahāt 
SA_MB_mrigendrapaddhatitiikaaHK-67	pratyaṅgakarmahastasya śu * * * * * * * ||	pratyaṅga karma hastasya śu 
SA_MB_mrigendrapaddhatitiikaaHK-68	p. 4)	p 
SA_MB_mrigendrapaddhatitiikaaHK-69	gaṅgājalārdrayā vāpi bhaumamāgneyavadbhavet ||	gaṅgā jala ārdrayā vā api bhaumam āgneya vat bhavet 
SA_MB_mrigendrapaddhatitiikaaHK-70	mārutaṃ saṃhitāmantraṃ japanvāyurajo bhavet |	mārutam saṃhitā mantram japan vāyuḥ ajaḥ bhavet 
