segmentnr	original	analyzed
SA_K14_bsa052_u-0	Bhikṣuṇā avalokitasiṃhena samudbhāvitaḥ	bhikṣuṇā avalokita siṃhena samudbhāvitaḥ 
SA_K14_bsa052_u-1	Dharmasamuccayaḥ	        
SA_K14_bsa052_u-2	prathamam udānam	prathamam udānam 
SA_K14_bsa052_u-3	(jitadharmakāyavargāḥ parivarto hyanityatā /	jita dharmakāya vargāḥ parivartaḥ hi anitya tā 
SA_K14_bsa052_u-4	apramādaḥ kāmatṛṣṇe strī ca madyena te daśa // ) //	apramādaḥ kāma tṛṣṇe strī ca madyena te daśa 
SA_K14_bsa052_u-5	(1) jitavargaḥ	jita vargaḥ 
SA_K14_bsa052_u-6	maṅgalācaraṇam	maṅgala ācaraṇam 
SA_K14_bsa052_u-7	// om namo buddhāya //	om namaḥ buddhāya 
SA_K14_bsa052_u-8	prahīṇasarvāsrava nirmalaśrīryaḥ kleśajambālanimagnalokam /	prahīṇa sarva āsrava nirmala śrīḥ yaḥ kleśa jambāla nimagna lokam 
SA_K14_bsa052_u-9	kṛpāguṇenodaharatsamena praṇamyate 'smai tribhavottamāya // Dhs_1.1 //	kṛpā guṇena udaharat samena praṇamyate smai tri bhava uttamāya 
SA_K14_bsa052_u-10	granthakārapratijñā	granthakāra pratijñā 
SA_K14_bsa052_u-11	saddharma smṛtyupasthānasūtravaipulyasāgarāt /	saddharma smṛti upasthāna sūtra vaipulya sāgarāt 
SA_K14_bsa052_u-12	gāthāḥ samuddhariṣyāmi lokalocanatatparāḥ // Dhs_1.2 //	gāthāḥ samuddhariṣyāmi loka locana tatparāḥ 
SA_K14_bsa052_u-13	mokṣasyāyatanāni ṣaṭ	mokṣasya āyatanāni ṣaḍ 
SA_K14_bsa052_u-14	apramādastathā śraddhā vīryārambhastathā dhṛtiḥ /	apramādaḥ tathā śraddhā vīrya ārambhaḥ tathā dhṛtiḥ 
SA_K14_bsa052_u-15	jñānābhyāsaḥ saṃtāśleṣo mokṣasyāyatanāni ṣaṭ // Dhs_1.3 //	jñāna abhyāsaḥ mokṣasya āyatanāni ṣaḍ 
SA_K14_bsa052_u-16	nava śāntisamprāptihetavaḥ	nava śānti samprāpti hetavaḥ 
SA_K14_bsa052_u-17	dānaṃ śīlaṃ damaḥ kṣāntirmaitrībhūteṣvahiṃsatā /	dānam śīlam damaḥ kṣāntiḥ maitrī bhūteṣu ahiṃsa tā 
SA_K14_bsa052_u-18	karuṇāmuditopekṣā śāntisamprāptihetavaḥ // Dhs_1.4 //	            
SA_K14_bsa052_u-19	narakasyāgrahetavaḥ	narakasya agra hetavaḥ 
SA_K14_bsa052_u-20	cāpalyaṃ pāpasaṃśleṣaḥ krūratā vitathaṃ vacaḥ /	cāpalyam pāpa saṃśleṣaḥ krūra tā vitatham vacaḥ 
SA_K14_bsa052_u-21	mithyādṛṣṭiḥ pramādaśca narakasyāgrahetavaḥ // Dhs_1.5 //	mithyā dṛṣṭiḥ pramādaḥ ca narakasya agra hetavaḥ 
SA_K14_bsa052_u-22	preteṣu ṣaṭ udbhavakāraṇāni	             
SA_K14_bsa052_u-23	mātsaryamīrṣyā kaṭuvākyatā hi pramādasevā viratiḥ śubhācca /	mātsaryam īrṣyā kaṭu vākya tā hi pramāda sevā viratiḥ śubhāt ca 
