segmentnr	original	analyzed
SA_K01_vinv171u-0	(SBV I 1) (A 350a)	se i a 
SA_K01_vinv171u-1	piṇḍoddānam	piṇḍa uddānam 
SA_K01_vinv171u-2	saṃmato devapālaś ca niryūho jīrṇo bhadrakaḥ /	saṃmataḥ devapālaḥ ca niryūhaḥ jīrṇaḥ bhadrakaḥ 
SA_K01_vinv171u-3	parṣat kauṇḍinya ṛddhiś ca kauśiko bhukpuha ... /	parṣad kauṇḍinyaḥ ṛddhiḥ ca kauśikaḥ bhuk puha 
SA_K01_vinv171u-4	sāvīciś ca kataro bhavati paścimaḥ //	sā avīciḥ ca kataraḥ bhavati paścimaḥ 
SA_K01_vinv171u-5	uddānam	uddānam 
SA_K01_vinv171u-6	mahāsaṃmataḥ siṃhahanuḥ suprabuddhas tathaivaca / (SBV I 2)	mahā saṃmataḥ siṃhahanuḥ suprabuddhaḥ tathā eva ca 
SA_K01_vinv171u-7	tuṣitās ca dohado jātiḥ chando 'sito 'py atha pātrī //	tuṣitāḥ ca dohadaḥ jātiḥ chandaḥ sitaḥ pi atha pātrī 
SA_K01_vinv171u-8	kṛmivarmātha baddhālī sahadevas tathaiva ca /	kṛmivarmā atha baddhālī sahadevaḥ tathā eva ca 
SA_K01_vinv171u-9	chadanaṃ vaiśālakānirdeśanaṃ prasādanam atha //	chadanam vaiśālakā nirdeśanam prasādanam atha 
SA_K01_vinv171u-10	yaśodharā haṃsaś cāpy atha kalyāṇī gopikā /	yaśodharā haṃsaḥ ca api atha kalyāṇī gopikā 
SA_K01_vinv171u-11	nirdeśanaṃ jambū ca mṛgajā saptamaḥ kulo bhārgavaḥ /	nirdeśanam jambū ca mṛgajā saptamaḥ kulaḥ bhārgavaḥ 
SA_K01_vinv171u-12	rājagṛhaṃ tapasaś ca ārāḍo duṣkaraṃ nandā / (SBV I 3)	rājagṛham tapasaḥ ca ārāḍaḥ duṣkaram nandā 
SA_K01_vinv171u-13	kālakaḥ svastikas tathā mārasya nāśanaṃ kṛtvā /	kālakaḥ svastikaḥ tathā mārasya nāśanam kṛtvā 
SA_K01_vinv171u-14	catuṣparṣac ca paścimam //	catuṣparṣad ca paścimam 
SA_K01_vinv171u-15	Lineage of kings	lineage of kings 
SA_K01_vinv171u-16	arciṣmantaḥ potalake ekaśatam	arciṣmantaḥ potalake ekaśatam 
SA_K01_vinv171u-17	arindamaḥ ayodhyāyāṃ catuṣpaṃcāśad	arindamaḥ ayodhyāyām catuṣpaṃcāśat 
SA_K01_vinv171u-18	ajitaṃjayo vārāṇasyāṃ triṣaṣṭiḥ	ajitaṃjayaḥ vārāṇasyām triṣaṣṭiḥ 
SA_K01_vinv171u-19	duṣprasaho kimpilāyāṃ caturaśītiḥ	duṣprasaho kimpilāyām caturaśītiḥ 
SA_K01_vinv171u-20	brahmadattaḥ hastināpure dvātriṃśad	brahmadattaḥ hastināpure dvātriṃśat 
SA_K01_vinv171u-21	hastidattaḥ takṣaśīlāyāṃ paṃcasahasrāṇi	hasti dattaḥ takṣa śīlāyām paṃca sahasrāṇi 
SA_K01_vinv171u-22	kālīśo urasāyāṃ dvātriṃśan	kālīśaḥ urasāyām dvātriṃśat 
SA_K01_vinv171u-23	nagnajid ajitaṃjaye dvātriṃśaj	nagnajit ajitaṃjaye dvātriṃśat 
