segmentnr	original	analyzed
SA_K10_bsu006_u-0	Ajitasenavyākaraṇam	ajitasena vyākaraṇam 
SA_K10_bsu006_u-1	// om namaḥ sarvajñāya //	om namaḥ sarvajñāya 
SA_K10_bsu006_u-2	evaṃ mayā śrutamekasmin samaye bhagavān śrāvastyāṃ viharati sma jetavane anāthapiṇḍadasyārāme mahātā bhikṣusaṅghena sārdhamardhatrayodaśabhirbhikṣusahasraiḥ	evam mayā śrutam ekasmin samaye bhagavān śrāvastyām viharati sma jetavane anāthapiṇḍadasya ārāme mahātā bhikṣu saṅghena sārdham ardha trayodaśabhiḥ bhikṣu sahasraiḥ 
SA_K10_bsu006_u-3	tadyathā āyuṣmatā cājñātakauṇḍinyena āyuṣmatā ca mahānāmnā āyuṣmatā ca revatena āyuṣmatā	tat yathā āyuṣmatā ca ajñātakauṇḍinyena āyuṣmatā ca mahānāmnā āyuṣmatā ca revatena āyuṣmatā 
SA_K10_bsu006_u-4	ca vakkulena āyuṣmatā ca śāriputreṇa āyuṣmatā ca pūrṇena maitrāyaṇīputreṇa ca śrāvakaniyutaiḥ /	ca vakkulena āyuṣmatā ca śāriputreṇa āyuṣmatā ca pūrṇena maitrāyaṇīputreṇa ca śrāvaka niyutaiḥ 
SA_K10_bsu006_u-5	te sarve yena bhagavān yena ca jetavanaṃ vihāraṃ tenopasaṅkrāntā bhagavataḥ pādau śirasābhivandya bhagavataḥ puratastasthurdvātriṃśatā bodhisattvasahasraiḥ	te sarve yena bhagavān yena ca jetavanam vihāram tena upasaṅkrāntāḥ bhagavataḥ pādau śirasā abhivandya bhagavataḥ puratas tasthuḥ dvātriṃśatā bodhisattva sahasraiḥ 
SA_K10_bsu006_u-6	tadyathā sahacittotpādadharmacakrapravartanena ca bodhisattvena mahāsattvena anikṣiptadhureṇa	tat yathā saha citta utpāda dharma cakra pravartanena ca bodhisattvena mahāsattvena a nikṣipta dhureṇa 
SA_K10_bsu006_u-7	ca bodhisattvena mahāsattvena maitreyeṇa ca bodhisattvena mahāsattvena avalokiteśvareṇa	ca bodhisattvena mahāsattvena maitreyeṇa ca bodhisattvena mahāsattvena avalokiteśvareṇa 
SA_K10_bsu006_u-8	ca bodhisattvena mahāsattvena mahāsthāmaprāptena ca bodhisattvena mahāsattvena /	ca bodhisattvena mahāsattvena mahāsthāmaprāptena ca bodhisattvena mahāsattvena 
SA_K10_bsu006_u-9	evampramukhairdātriṃśatā bodhisattvasahasraiḥ /	evampramukhaiḥ dātriṃśatā bodhisattva sahasraiḥ 
SA_K10_bsu006_u-10	te sarve yena bhagavān yena ca jetavanaṃ vihāraṃ tenopasaṅkrāntā bhagavataḥ pādau śirasābhivandya bhagavataḥ puratastasthuḥ /	te sarve yena bhagavān yena ca jetavanam vihāram tena upasaṅkrāntāḥ bhagavataḥ pādau śirasā abhivandya bhagavataḥ puratas tasthuḥ 
SA_K10_bsu006_u-11	atha khalu bhagavān pūrvāhṇakālasamaye nivāsya pātracīvaramātraḥ śrāvastīṃ mahānagarīṃ piṇḍāya prāviśat /	atha khalu bhagavān pūrvāhṇa kāla samaye nivāsya pātra cīvara mātraḥ śrāvastīm mahā nagarīm piṇḍāya prāviśat 
SA_K10_bsu006_u-12	atha bhagavānāyuṣmantamānandamāmantrayate (Asv 104) sma /	atha bhagavān āyuṣmantam ānandam āmantrayate asu sma 
SA_K10_bsu006_u-13	gacchānanda pātraṃ cakrikaṃ śikyamānaya /	gaccha ānanda pātram cakrikam śikyam ānaya 
SA_K10_bsu006_u-14	athāyuṣmānānando bhagavataḥ śrutamātreṇa pātraṃ cakrikaṃ śikyaṃ bhagavate upanāmayāmāsa /	atha āyuṣmān ānandaḥ bhagavataḥ śruta mātreṇa pātram cakrikam śikyam bhagavate upanāmayāmāsa 
SA_K10_bsu006_u-15	athāyuṣmānānando bhagavataḥ kṛtāñjalipuṭo bhagavantaṃ gāthābhiradhyabhāṣata /	atha āyuṣmān ānandaḥ bhagavataḥ kṛta añjali puṭaḥ bhagavantam gāthābhiḥ adhyabhāṣata 
SA_K10_bsu006_u-16	yadā tvaṃ praviśasi piṇḍapātika vimocaye tvaṃ bahavaṃ hi prāṇinām /	yadā tvam praviśasi piṇḍapātika vimocaye tvam bahavam hi prāṇinām 
SA_K10_bsu006_u-17	uttāraye tvaṃ bahavaṃ hi sattvā narakabhayājjātijarāmahābhayā //	uttāraye tvam bahavam hi sattvāḥ naraka bhayāt jāti jarā mahā bhayā 
SA_K10_bsu006_u-18	saṃsāraduḥkhakalilā mahābhayādvimocaye tvaṃ nara lokanāyaka /	saṃsāra duḥkha kalilā mahā bhayāt vimocaye tvam nara loka nāyaka 
SA_K10_bsu006_u-19	mahānubhāvo varadakṣiṇīyo vimocayitvā punaraṃ hi āgamī //	mahā anubhāvaḥ vara dakṣiṇīyaḥ vimocayitvā hi āgamī 
SA_K10_bsu006_u-20	athāyuṣmānānando bhagavata imā gāthā bhāṣitvā tūṣṇīṃ sthito 'bhūt /	atha āyuṣmān ānandaḥ bhagavataḥ imāḥ gāthāḥ bhāṣitvā tūṣṇīm sthitaḥ bhūt 
SA_K10_bsu006_u-21	atha bhagavān śrāvastyāṃ mahānagaryāṃ nātidūre sthito 'bhūt /	atha bhagavān śrāvastyām mahā nagaryām na atidūre sthitaḥ bhūt 
SA_K10_bsu006_u-22	atha te sarve gavākṣatoraṇaniryūhakā hiraṇyamayāḥ sphaṭikamayā rūpyamayāḥ prādurabhūvan /	atha te sarve gavākṣa toraṇa niryūhakāḥ hiraṇya mayāḥ sphaṭika mayāḥ rūpya mayāḥ prādurabhūvan 
SA_K10_bsu006_u-23	tathā śrāvastyāṃ mahānagaryāṃ mahāntaṃ janakāyaṃ saṃsthito 'bhūvan /	tathā śrāvastyām mahā nagaryām mahāntam jana kāyam saṃsthitaḥ bhūvan 
SA_K10_bsu006_u-24	atha sa janakāyaḥ saṃśayajāto babhūva ko hetuḥ kaḥ pratyayaḥ nagarasya śubhanimittaṃ prādurabhūt /	atha sa jana kāyaḥ saṃśaya jātaḥ babhūva kaḥ hetuḥ kaḥ pratyayaḥ nagarasya śubha nimittam prādurabhūt 
SA_K10_bsu006_u-25	mā cedaṃ nagaraṃ bhasmapralayaṃ syāt /	mā ca idam nagaram bhasma pralayam syāt 
SA_K10_bsu006_u-26	atha tatra janakāye anekavarṣaśatasahasrakoṭīko (Asv 105)	atha tatra jana kāye aneka varṣa śata sahasra koṭīkaḥ 
SA_K10_bsu006_u-27	vṛddhamahallakaḥ puruṣaḥ saṃsthito 'bhūt /	vṛddha mahallakaḥ puruṣaḥ saṃsthitaḥ bhūt 
SA_K10_bsu006_u-28	atha sa puruṣastaṃ janakāyaṃ samāśvāsayannevamāha /	atha sa puruṣaḥ tam jana kāyam samāśvāsayan evam āha 
SA_K10_bsu006_u-29	mā bhaiṣurbhoḥ kulaputrāḥ /	mā bhaiṣuḥ bhoḥ kula putrāḥ 
SA_K10_bsu006_u-30	asminneva pṛthivīpradeśe jetavanaṃ nāma vihāraḥ /	asmin eva pṛthivī pradeśe jetavanam nāma vihāraḥ 
SA_K10_bsu006_u-31	tatra śākyamunirnāma tathāgato 'rhan samyaksambuddho vidyācaraṇasampannaḥ sugato lokavidanuttaraḥ puruṣadamyasārathiḥ śāstā devānāṃ ca manuṣyāṇāṃ  #	tatra śākyamuniḥ nāma tathāgataḥ rhan samyaksambuddhaḥ vidyā caraṇa sampannaḥ sugataḥ loka vid anuttaraḥ puruṣa damya sārathiḥ śāstā devānām ca manuṣyāṇām 
SA_K10_bsu006_u-32	ca buddho bhagavān /	ca buddhaḥ bhagavān 
SA_K10_bsu006_u-33	so 'yaṃ śrāvastīṃ mahānagarīṃ piṇḍāya prāviśat /	saḥ yam śrāvastīm mahā nagarīm piṇḍāya prāviśat 
SA_K10_bsu006_u-34	tasyāgamanakālasamaye idaṃ śubhanimittamabhūt /	tasya āgamana kāla samaye idam śubha nimittam abhūt 
SA_K10_bsu006_u-35	atha sa janakāyastaṃ jīrṇakaṃ puruṣaṃ kṛtāñjalirevamāha /	atha sa jana kāyaḥ tam jīrṇakam puruṣam kṛtāñjaliḥ evam āha 
SA_K10_bsu006_u-36	yattasya bhagavatastathāgatasyārhataḥ samyaksambuddhasya guṇavarṇasamudīraṇasamaye idaṃ śubhanimittamabhūt /	yat tasya bhagavataḥ tathāgatasya arhataḥ samyaksambuddhasya guṇa varṇa samudīraṇa samaye idam śubha nimittam abhūt 
SA_K10_bsu006_u-37	dṛṣṭamātrasya tasya tathāgatasyārhataḥ samyaksambuddhasya kīdṛśaḥ puṇyābhisaṃskāro bhaviṣyati /	dṛṣṭa mātrasya tasya tathāgatasya arhataḥ samyaksambuddhasya kīdṛśaḥ puṇya abhisaṃskāraḥ bhaviṣyati 
SA_K10_bsu006_u-38	atha sa jīrṇakapuruṣastaṃ janakāyaṃ bhagavato guṇavarṇasamudīraṇatayā gāthābhiradhyabhāṣata /	atha sa jīrṇaka puruṣaḥ tam jana kāyam bhagavataḥ guṇa varṇa samudīraṇa tayā gāthābhiḥ adhyabhāṣata 
SA_K10_bsu006_u-39	yo lokanāthasya hi nāmu yaḥ śruṇe saṃsāraduḥkhā vinimuktu so naro /	yaḥ loka nāthasya hi yaḥ saṃsāra duḥkhā saḥ 
SA_K10_bsu006_u-40	āpāyagāmī na kadāci bheṣyate svargaṃ ca so yāsyati śīghramevam //	ā apāya gāmī na kadācid svargam ca saḥ yāsyati śīghram evam 
SA_K10_bsu006_u-41	yo lokanāthasya hi nāmu yaḥ śruṇe dṛḍhapratijño bahukalpakoṭibhiḥ /	yaḥ loka nāthasya hi nāmu yaḥ śruṇe dṛḍha pratijñaḥ bahu kalpa koṭibhiḥ 
SA_K10_bsu006_u-42	mahānubhāvo sugato mahātmanaḥ kalpānakoṭīnayutānacintiyān // (Asv 106)	sugataḥ mahātmanaḥ kalpān akoṭīn ayutān acintiyān 
SA_K10_bsu006_u-43	so bodhisattvo sthita gaṅgavālukān kadāci so gacchati durgatī bhayam /	saḥ bodhisattvaḥ gaṅga vālukān kadāci saḥ gacchati bhayam 
SA_K10_bsu006_u-44	yo lokanāthasya hi nāmu yaḥ śruṇe āpāyagāmī na kadāci bheṣyate //	yaḥ loka nāthasya hi na amu yaḥ śruṇe ā apāya gāmī na kadācid 
SA_K10_bsu006_u-45	kalpānakoṭīnayutānacintiyā rājā sa bhotī sada cakravartī /	rājā sa cakravartī 
SA_K10_bsu006_u-46	yo lokanāthasya hi nāmu dhārayet //	yaḥ loka nāthasya hi nāmu dhārayet 
SA_K10_bsu006_u-47	yat kiñci pūrvaṃ sada pāpu yat kṛtaṃ sarvaṃ kṣayaṃ yāsyati śīghrametat /	yat kiñci pūrvam yat kṛtam sarvam kṣayam yāsyati śīghram etat 
SA_K10_bsu006_u-48	śakropi devendramahānubhāvo kalpānakoṭīnayutānacintiyā //	deva indra mahā anubhāvaḥ 
SA_K10_bsu006_u-49	sukhāvatīṃ gacchati buddhakṣetraṃ paryaṅkabaddho sa ca bodhisattvo /	sukhāvatīm gacchati buddhakṣetram paryaṅka baddhaḥ sa ca bodhisattvaḥ 
SA_K10_bsu006_u-50	brahmasvaro susvaru mañjughoṣa bhavanti varṣānasahasrakoṭibhiḥ //	bhavanti varṣāna sahasra koṭibhiḥ 
SA_K10_bsu006_u-51	apāyagāmī na kadāci bheṣyate yo lokanāthasya hi nāmu dhārayet /	apāya gāmī na kadācid yaḥ loka nāthasya hi na amu dhārayet 
SA_K10_bsu006_u-52	atha sa jīrṇakaḥ purūṣo janakāyaṃ bhagavato guṇavarṇamudīrayitvā tūṣṇīṃ sthito 'bhūt /	atha sa jīrṇakaḥ purūṣaḥ jana kāyam bhagavataḥ guṇa varṇam udīrayitvā tūṣṇīm sthitaḥ bhūt 
SA_K10_bsu006_u-53	atha bhagavān pūrveṇa nagaradvāreṇa śrāvastīṃ mahānagarīṃ praviṣṭo 'bhut /	atha bhagavān pūrveṇa nagara dvāreṇa śrāvastīm mahā nagarīm praviṣṭaḥ bhud 
SA_K10_bsu006_u-54	tatra ca nagaradvāre dvādaśakoṭyaḥ padmānāṃ prādurabhūvan /	tatra ca nagara dvāre dvādaśa koṭyaḥ padmānām prādurabhūvan 
SA_K10_bsu006_u-55	teṣu ca padmeṣu dvādaśakoṭyo bodhisattvānāṃ paryaṅkaniṣaṇṇāḥ (Asv 107)	teṣu ca padmeṣu dvādaśa koṭyaḥ bodhisattvānām paryaṅka niṣaṇṇāḥ 
SA_K10_bsu006_u-56	prādurabhūvan prāñjalayaḥ /	prādurabhūvan prāñjalayaḥ 
SA_K10_bsu006_u-57	atha bhagavataḥ praviṣṭamātreṇa śrāvastyāṃ mahānagaryāṃ navanavatikoṭīniyutaśatasahasrāṇi	atha bhagavataḥ praviṣṭa mātreṇa śrāvastyām mahā nagaryām nava navati koṭī niyuta śata sahasrāṇi 
