segmentnr	original	analyzed
MBamsumatkaasyapaamgamaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBamsumatkaasyapaamgamaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00198	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBamsumatkaasyapaamgamaHK-2	Uniform title: aṃśumatkāśyapāgama	uniform title aṃśumant kāśyapa āgama 
MBamsumatkaasyapaamgamaHK-3	Main title: aṃśumadāgama	main title aṃśumant āgama 
MBamsumatkaasyapaamgamaHK-4	Manuscript : IFP transcript 1	manuscript ifp transcript 
MBamsumatkaasyapaamgamaHK-5	Description: IFP transcript 1   of RE. 19987 Palm-leaf beginning leaf (25)19a	description ifp transcript 
MBamsumatkaasyapaamgamaHK-6	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 
MBamsumatkaasyapaamgamaHK-7	Revision 0: October 23, 2009	revision october 
MBamsumatkaasyapaamgamaHK-8	Publication country : India	publication country india 
MBamsumatkaasyapaamgamaHK-9	aṃśumatkāśyapāgamaḥ	aṃśumat kāśyapa āgamaḥ 
MBamsumatkaasyapaamgamaHK-10	(aṃśumadāgamaḥ)	aṃśumadāgamaḥ 
MBamsumatkaasyapaamgamaHK-11	śuklāmbaradharaṃ viṣṇuṃ śaśivarṇaṃ caturbhujam |	śukla ambara dharam viṣṇum śaśi varṇam catur bhujam 
MBamsumatkaasyapaamgamaHK-12	prasannavadanaṃ dhyāyet sarvavighnopaśāntaye || 1 ||	prasanna vadanam dhyāyet sarva vighna upaśāntaye 
