segmentnr	original	analyzed
SA_MB_hamsopanisadHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_hamsopanisadHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00107	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_hamsopanisadHK-2	Uniform title: haṃsopaniṣat	uniform title haṃsa upaniṣad 
SA_MB_hamsopanisadHK-3	Main title: yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin	main title yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin 
SA_MB_hamsopanisadHK-4	Secondary title: haṃsa upaniṣat	secondary title haṃsa upaniṣad 
SA_MB_hamsopanisadHK-5	Commentator : brahmayogin	commentatoḥ brahmayogin 
SA_MB_hamsopanisadHK-6	Alternate name : śrī upaniṣad brahmayogin	alternate name śrī upaniṣad brahmayogin 
SA_MB_hamsopanisadHK-7	Editor : śāstrī mahādeva	e t itoḥ śāstrī mahādeva 
SA_MB_hamsopanisadHK-8	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MB_hamsopanisadHK-9	Revision 0: June 14, 2007	revision june 
SA_MB_hamsopanisadHK-10	Publisher : Adyar library and research centre	publisher adyar library and research centre 
SA_MB_hamsopanisadHK-11	Publication year : 1920	publication year 
SA_MB_hamsopanisadHK-12	Publication city : Madras	publication citi madras 
SA_MB_hamsopanisadHK-13	Publication country : India	publication country india 
SA_MB_hamsopanisadHK-14	haṃsopaniṣat	haṃsa upaniṣad 
SA_MB_hamsopanisadHK-15	pūrṇamadaḥ- iti śāntiḥ	pūrṇamadaḥ iti śāntiḥ 
SA_MB_hamsopanisadHK-16	brahmavidyāsādhanahaṃsavidyāyā atiguhyatvam	             
SA_MB_hamsopanisadHK-17	gautama uvāca-	gautamaḥ uvāca 
SA_MB_hamsopanisadHK-18	bhagavan sarvadharmajña sarvaśāstraviśārada |	bhagavan sarva dharma jña sarva śāstra viśārada 
SA_MB_hamsopanisadHK-19	brahmavidyāprabodho hi yenopāyena jāyate || 1 ||	brahma vidyā prabodhaḥ hi yena upāyena jāyate 
SA_MB_hamsopanisadHK-20	sanatkumāra uvāca-	sanatkumāraḥ uvāca 
SA_MB_hamsopanisadHK-21	vicārya sarvadharmeṣu mataṃ jñātvā pinākinaḥ |	vicārya sarva dharmeṣu matam jñātvā pinākinaḥ 
SA_MB_hamsopanisadHK-22	pārvatyā kathitaṃ tattvaṃ śṛṇu gautama tanmama || 2 ||	pārvatyā kathitam tattvam śṛṇu gautama tat mama 
SA_MB_hamsopanisadHK-23	anākhyeyamidaṃ guhyaṃ yogine kośasaṃnibham |	anākhyeyam idam guhyam yogine kośa saṃnibham 
SA_MB_hamsopanisadHK-24	haṃsasyākṛtivistāraṃ bhuktimuktiphalapradam || 3 ||	haṃsasya ākṛti vistāram bhukti mukti phala pradam 
SA_MB_hamsopanisadHK-25	vivaraṇam	vivaraṇam 
SA_MB_hamsopanisadHK-26	haṃsākhyopaniṣatproktanādāliryatra viśramet |	haṃsa ākhyā upaniṣad prokta nāda āliḥ yatra viśramet 
SA_MB_hamsopanisadHK-27	tadādhāraṃ nirādhāraṃ brahmamātramahaṃ mahaḥ ||	tad ādhāram nirādhāram brahma mātram aham mahaḥ 
SA_MB_hamsopanisadHK-28	iha khalu haṃsopaniṣadaḥ śuklayajurvedapravibhaktatvena	iha khalu haṃsa upaniṣadaḥ śuklayajurveda pravibhakta tvena 
SA_MB_hamsopanisadHK-29	īśāvāsyabṛhadāraṇyakādau ya upodghātāḥ sa eva atrāpi draṣṭavyaḥ |	īśāvāsya bṛhat āraṇyaka ādau ye upodghātāḥ saḥ eva atra api draṣṭavyaḥ 
SA_MB_hamsopanisadHK-30	sanatkumāragautamapraśnaprativacanarūpeyamākhyāyikā	sanatkumāra gautama praśna prativacana rūpā iyam ākhyāyikā 
SA_MB_hamsopanisadHK-31	p. 560) vidyāstutyarthā | tatrādau gautamaḥ sanatkumāraṃ brahmajñānaṃ	vidyā stuti arthā tatra ādau gautamaḥ sanatkumāram brahma jñānam 
SA_MB_hamsopanisadHK-32	tadupāyaṃ ca pṛcchatītyāha- bhagavanniti | he bhagavan	tad upāyam ca pṛcchati iti āha bhagavan iti he bhagavan 
SA_MB_hamsopanisadHK-33	ṣaṇguṇaiśvaryasaṃpanna, sarvadharmajña, sarvaśāstraviśārada, iti	ṣaṇguṇa aiśvarya saṃpanna sarva dharma jña sarva śāstra viśāradaḥ iti 
SA_MB_hamsopanisadHK-34	saṃbodhanatrayeṇa tvaṃ sarvajño'si sarvajñeśvarabhāvārūḍhatvāt	saṃbodhana trayeṇa tvam sarvajñaḥ asi sarvajña īśvara bhāva ārūḍha tvāt 
SA_MB_hamsopanisadHK-35	yenopāyena me jhaṭiti anāyāsena brahmavidyāprabodho hi	yena upāyena me jhaṭiti anāyāsena brahma vidyā prabodhaḥ hi 
SA_MB_hamsopanisadHK-36	nirviśeṣabrahmamātrajñānaṃ jāyate tadupāyaṃ kṛpayā upadiśa || 1 || iti	nirviśeṣa brahma mātra jñānam jāyate tad upāyam kṛpayā upadiśa        
SA_MB_hamsopanisadHK-37	gautamena pṛṣṭaḥ sanatkumāro muniḥ śrotubuddhiprarocanāya	gautamena pṛṣṭaḥ sanatkumāraḥ muniḥ śrotu buddhi prarocanāya 
SA_MB_hamsopanisadHK-38	vakṣyamāṇavidyāṃ stuvannidamuvācetyāha- sanatkumāra uvāceti | he	vakṣyamāṇa vidyām stuvan idam uvāca iti āha sanatkumāraḥ uvāca iti he 
SA_MB_hamsopanisadHK-39	gautama sarveśituḥ pinākino yanmataṃ svātiriktasarvakalanāviralaṃ	gautama sarva īśituḥ pinākinaḥ yat matam sva atirikta sarva kalanā viralam 
SA_MB_hamsopanisadHK-40	brahma svamātramiti tadeva tanmukhato jñātvā tadanurodhena	brahma sva mātram iti tat eva tad mukhataḥ jñātvā tad anurodhena 
SA_MB_hamsopanisadHK-41	svātiriktāsadapahnavasiddhaṃ brahma sanmātramiti dhāraṇārho dharmo	sva atirikta asat apahnava siddham brahma sat mātram iti dhāraṇā arhaḥ 
SA_MB_hamsopanisadHK-42	yeṣu vedānteṣu dhāryate teṣu sarvadharmeṣu	yeṣu vedānteṣu dhāryate teṣu sarva dharmeṣu 
SA_MB_hamsopanisadHK-43	īśādyaṣṭottaraśatavedānteṣu samyak vicārya niścitya lokamātrā	īśa ādi aṣṭottaraśata vedānteṣu samyak vicārya niścitya lokamātrā 
SA_MB_hamsopanisadHK-44	brahmavidyārūpayā pārvatyā yat brahmatattvaṃ me kevalakṛpayā	brahma vidyā rūpayā pārvatyā yat brahma tattvam me kevala kṛpayā 
SA_MB_hamsopanisadHK-45	kathitaṃ yat pinākino'bhimataṃ tanmataṃ sāvadhānamanā bhūtvā	kathitam yat pinākinā abhimatam tat matam sāvadhāna manāḥ bhūtvā 
