segmentnr	original	analyzed
SA_GR13_saulahpu-0	śivaḥ śaktyā yukto yadi bhavati śaktaḥ prabhavituṃ	śivaḥ śaktyā yuktaḥ yadi bhavati śaktaḥ prabhavitum 
SA_GR13_saulahpu-1	na ced evaṃ devo na khalu kuśalaḥ spanditum api /	na ced evam devaḥ na khalu kuśalaḥ spanditum api 
SA_GR13_saulahpu-2	atas tvām ārādhyāṃ hariharavirañcyādibhir api	atas tvām ārādhyām hari hara virañci ādibhiḥ api 
SA_GR13_saulahpu-3	praṇantuṃ stotuṃ vā katham akṛtapuṇyaḥ prabhavati // Saul_1 //	praṇantum stotum vā katham a kṛta puṇyaḥ prabhavati 
SA_GR13_saulahpu-4	tanīyāṃsaṃ pāṃsuṃ tava caraṇapaṅkeruhabhavaṃ	tanīyāṃsam pāṃsum tava caraṇa paṅkeruha bhavam 
SA_GR13_saulahpu-5	virañciḥ saṃcinvan viracayati lokān avikalam /	virañciḥ saṃcinvan viracayati lokān avikalam 
SA_GR13_saulahpu-6	vahaty enaṃ śauriḥ katham api sahasreṇa śirasāṃ	vahati enam śauriḥ katham api sahasreṇa śirasām 
SA_GR13_saulahpu-7	haraḥ saṃkṣubhyainaṃ bhajati bhasitoddhūlanavidhim // Saul_2 //	haraḥ saṃkṣubhya enam bhajati bhasita uddhūlana vidhim 
SA_GR13_saulahpu-8	avidyānām antastimiramihiradvīpanagarī	avidyānām antar timira mihira dvīpa nagarī 
SA_GR13_saulahpu-9	jaḍānāṃ caitanyastabakamakarandasrutijharī /	            
SA_GR13_saulahpu-10	daridrāṇāṃ cintāmaṇiguṇanikā janmajaladhau	daridrāṇām cintāmaṇi guṇanikā janma jaladhau 
SA_GR13_saulahpu-11	nimagnānāṃ daṃṣṭrā muraripuvarāhasya bhavatī // Saul_3 //	nimagnānām daṃṣṭrā muraripu varāhasya bhavatī 
SA_GR13_saulahpu-12	tvadanyaḥ pāṇibhyām abhayavarado daivatagaṇas	tvad anyaḥ pāṇibhyām abhaya vara daḥ daivata gaṇaḥ 
SA_GR13_saulahpu-13	tvam ekā naivāsi prakaṭitavarābhītyabhinayā /	tvam ekā na eva asi prakaṭita vara abhīti abhinayā 
SA_GR13_saulahpu-14	bhayāt trātuṃ dātuṃ phalam api ca vāñchāsamadhikaṃ	bhayāt trātum dātum phalam api ca vāñchā samadhikam 
SA_GR13_saulahpu-15	śaraṇye lokānāṃ tava hi caraṇāv eva nipuṇau // Saul_4 //	śaraṇye lokānām tava hi caraṇau eva nipuṇau 
SA_GR13_saulahpu-16	haris tvām ārādhya praṇatajanasaubhāgyajananīṃ	hariḥ tvām ārādhya praṇata jana saubhāgya jananīm 
SA_GR13_saulahpu-17	purā nārī bhūtvā puraripum api kṣobham anayat /	purā nārī bhūtvā pura ripum api kṣobham anayat 
SA_GR13_saulahpu-18	smaro 'pi tvāṃ natvā ratinayanalehyena vapuṣā	smaraḥ pi tvām natvā rati nayana lehyena vapuṣā 
SA_GR13_saulahpu-19	munīnām apy antaḥ prabhavati hi mohāya mahatām // Saul_5 //	munīnām api antaḥ prabhavati hi mohāya mahatām 
