segmentnr	original	analyzed
SA_MB_darsanopanisatHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_darsanopanisatHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00296	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_darsanopanisatHK-2	Uniform title: darśanopaniṣat	uniform title darśana upaniṣad 
SA_MB_darsanopanisatHK-3	Main title: yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin	main title yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin 
SA_MB_darsanopanisatHK-4	Secondary title: darśana upaniṣat	secondary title darśana upaniṣad 
SA_MB_darsanopanisatHK-5	Commentator : brahmayogin	commentatoḥ brahmayogin 
SA_MB_darsanopanisatHK-6	Alternate name : śrī upaniṣad brahmayogin	alternate name śrī upaniṣad brahmayogin 
SA_MB_darsanopanisatHK-7	Editor : śāstrī mahādeva	e t itoḥ śāstrī mahādeva 
SA_MB_darsanopanisatHK-8	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 
SA_MB_darsanopanisatHK-9	Revision 0: January 6, 2014	revision january 
SA_MB_darsanopanisatHK-10	Publisher : Adyar library and research centre	publisher adyar library and research centre 
SA_MB_darsanopanisatHK-11	Publication year : 1920	publication year 
SA_MB_darsanopanisatHK-12	Publication city : Madras	publication citi madras 
SA_MB_darsanopanisatHK-13	Publication country : India	publication country india 
SA_MB_darsanopanisatHK-14	darśanopaniṣat	darśana upaniṣad 
SA_MB_darsanopanisatHK-15	āpyāyantu- iti śāntiḥ	āpyāyantu iti śāntiḥ 
SA_MB_darsanopanisatHK-16	prathama khaṇḍaḥ	prathama khaṇḍaḥ 
SA_MB_darsanopanisatHK-17	jīvanmuktisādhanam aṣṭāṅgayogaḥ	          
SA_MB_darsanopanisatHK-18	dattātreyo mahāyogī bhagavān bhūtabhāvanaḥ |	dattātreyaḥ mahā yogī bhagavān bhūtabhāvanaḥ 
SA_MB_darsanopanisatHK-19	caturbhujo mahāviṣṇuryogasāmrājyadīkṣitaḥ || 1 ||	          
SA_MB_darsanopanisatHK-20	tasya śiṣyo munivaraḥ sāṃkṛtirnāma bhaktimān |	tasya śiṣyaḥ muni varaḥ sāṃkṛtiḥ nāma bhaktimān 
SA_MB_darsanopanisatHK-21	papraccha gurumekānte prāñjalirvinayānvitaḥ || 2 ||	papraccha gurum ekānte prāñjaliḥ vinaya anvitaḥ 
SA_MB_darsanopanisatHK-22	bhagavan brūuhi me yogaṃ sāṣṭāṅgaṃ saprapañcakam |	bhagavan brūuhi me yogam sa aṣṭāṅgam sa prapañcakam 
SA_MB_darsanopanisatHK-23	yena vijñānamātreṇa jīvanmukto bhavāmyaham || 3 ||	yena vijñāna mātreṇa jīvanmuktaḥ bhavāmi aham 
SA_MB_darsanopanisatHK-24	sāṃkṛte śṛṇu vakṣyāmi yogaṃ sāṣṭāṅgadarśanam |	sāṃkṛte śṛṇu vakṣyāmi yogam sa aṣṭāṅga darśanam 
SA_MB_darsanopanisatHK-25	vivaraṇam	vivaraṇam 
SA_MB_darsanopanisatHK-26	yamādyaṣṭāṅgayogeddhabrahmamātraprabodhataḥ |	                
SA_MB_darsanopanisatHK-27	yogino yatpadaṃ yānti tatkaivalyapadaṃ bhaje ||	yoginaḥ yat padam yānti tat kaivalya padam bhaje 
SA_MB_darsanopanisatHK-28	iha khalu samāvedapravibhakteyaṃ darśanopaniṣat	iha khalu samāveda pravibhaktā iyam darśana upaniṣad 
SA_MB_darsanopanisatHK-29	nirviśeṣabrahmajñānasahakṛtayamādyaṣṭāṅgayogaprakaṭanavyagrā	                                              
SA_MB_darsanopanisatHK-30	niṣpratiyogikabrahmamātraparyavasannā vijṛmbhate | asyāḥ svalpagranthato	niṣpratiyogika brahma mātra paryavasannā vijṛmbhate asyāḥ 
SA_MB_darsanopanisatHK-31	vivaraṇamārabhyate |	vivaraṇam ārabhyate 
SA_MB_darsanopanisatHK-32	sāṃkṛtidattātreyapraśnaprativacanarūpeyamākhyāyikā vidyāstutyarthā |	sāṃkṛti dattātreya praśna prativacana rūpā iyam ākhyāyikā vidyā stuti arthā 
SA_MB_darsanopanisatHK-33	ākhyāyikāmavatārayati- dattātreya iti || 1-2 || kimiti ? bhagavan	ākhyāyikām avatārayati dattātreyaḥ iti     kim iti bhagavan 
SA_MB_darsanopanisatHK-34	ityādi || 3 || sāṃkṛtinā evaṃ pṛṣṭo bhagavānāha- sāṃkṛta iti ||	ityādi sāṃkṛtinā evam pṛṣṭaḥ bhagavān āha sāṃkṛtaḥ iti 
SA_MB_darsanopanisatHK-35	"p. 153) 				aṣṭāṅgoddeśaḥ"	         
SA_MB_darsanopanisatHK-36	yamaśca niyamaścaiva tathaivāsanameva ca || 4 ||	yamaḥ ca niyamaḥ ca eva tathā eva āsanam eva ca 
SA_MB_darsanopanisatHK-37	prāṇāyāmastathā brahman pratyāhārastataḥ param |	prāṇāyāmaḥ tathā brahman pratyāhāraḥ tatas param 
SA_MB_darsanopanisatHK-38	dhāraṇā ca tathā dhyānaṃ samādhiścāṣṭamaṃ mune || 5 ||	dhāraṇā ca tathā dhyānam samādhiḥ ca aṣṭamam mune 
SA_MB_darsanopanisatHK-39	aṣṭāṅgāni kānīyata āha- yamaśceti || 4-5 ||	aṣṭāṅgāni kāni iyatas āha yamaḥ ca iti 
SA_MB_darsanopanisatHK-40	daśavidhayamaḥ	daśavidha yamaḥ 
SA_MB_darsanopanisatHK-41	ahiṃsā satyamasteyaṃ brahmacaryaṃ dayārjavam |	ahiṃsā satyam asteyam brahmacaryam dayā ārjavam 
SA_MB_darsanopanisatHK-42	kṣamā dhṛtirmitāhāraḥ śaucaṃ ceti yamā daśa || 6 ||	kṣamā dhṛtiḥ mita āhāraḥ śaucam ca iti yamāḥ daśa 
SA_MB_darsanopanisatHK-43	daśadhā bhinnayamāvayavamāha- ahiṃseti || 6 ||	daśadhā bhinna yama avayavam āha ahiṃsā iti 
SA_MB_darsanopanisatHK-44	ahiṃsā	ahiṃsā 
SA_MB_darsanopanisatHK-45	vedoktena prakāreṇa vinā satyaṃ tapodhana |	veda uktena prakāreṇa vinā satyam tapodhana 
SA_MB_darsanopanisatHK-46	kāyena manasā vācā hiṃsā hiṃsā na cānyathā || 7 ||	kāyena manasā vācā hiṃsā hiṃsā na ca anyathā 
SA_MB_darsanopanisatHK-47	ātmā sarvagato'cchedyo na grāhya iti yā matiḥ |	ātmā sarva gata ucchedyaḥ na grāhyaḥ iti yā matiḥ 
SA_MB_darsanopanisatHK-48	sā cāhiṃsā varā proktā mune vedāntavedibhiḥ || 8 ||	sā ca ahiṃsā varā proktā mune vedānta vedibhiḥ 
SA_MB_darsanopanisatHK-49	upāyopeyabhedena ahiṃsādidaśayamalakṣaṇamāha- vedeti |	upāya upeya bhedena ahiṃsā ādi daśa yama lakṣaṇam āha veda iti 
SA_MB_darsanopanisatHK-50	vedoktayajñīyapaścādihiṃsā ahiṃsaivetyarthaḥ  || 7 || yadvā-	veda ukta yajñīya paśca ādi hiṃsā ahiṃsā eva iti arthaḥ        yat vā 
SA_MB_darsanopanisatHK-51	ātmetyādi || 8 ||	ātmā ityādi 
SA_MB_darsanopanisatHK-52	satyam	satyam 
SA_MB_darsanopanisatHK-53	cakṣurādīndriyairdṛṣṭaṃ śrutaṃ ghrātaṃ munīśvara |	cakṣuḥ ādi indriyaiḥ dṛṣṭam śrutam ghrātam muni īśvara 
SA_MB_darsanopanisatHK-54	tasyaivoktirbhavet satyaṃ vipra tannānyathā bhavet || 9 ||	tasya eva uktiḥ bhavet satyam vipra tat na anyathā bhavet 
SA_MB_darsanopanisatHK-55	p. 154) sarvaṃ satyaṃ varaṃ brahma na cānyāditi yā matiḥ |	sarvam satyam varam brahma na ca anyāt iti yā matiḥ 
SA_MB_darsanopanisatHK-56	tacca satyaṃ varaṃ proktaṃ vedāntajñānapāragaiḥ || 10 ||	tat ca satyam varam proktam vedānta jñāna pāragaiḥ 
SA_MB_darsanopanisatHK-57	upāyopeyasatyalakṣaṇaṃ tu- cakṣurityādi || 9-25 ||	upāya upeya satya lakṣaṇam tu cakṣuḥ ityādi 
SA_MB_darsanopanisatHK-58	asteyam	asteyam 
SA_MB_darsanopanisatHK-59	anyadīye tṛṇe ratne kāñcane mauktike'pi ca |	anyadīye tṛṇe ratne kāñcane mauktike api ca 
SA_MB_darsanopanisatHK-60	manasā vinivṛttiryā tadasteyaṃ vidurbudhāḥ || 11 ||	manasā vinivṛttiḥ yā tat astā iyam viduḥ budhāḥ 
SA_MB_darsanopanisatHK-61	ātmanyanātmabhāvena vyavahāravivarjitam |	ātmani anātma bhāvena vyavahāra vivarjitam 
SA_MB_darsanopanisatHK-62	yattadasteyamityuktamātmavidbhirmahāmune || 12 ||	yat tat asteyam iti uktam ātma vidbhiḥ mahā mune 
SA_MB_darsanopanisatHK-63	brahmacaryam	brahmacaryam 
SA_MB_darsanopanisatHK-64	kāyena vācā manasā strīṇāṃ parivivarjanam |	kāyena vācā manasā strīṇām parivivarjanam 
SA_MB_darsanopanisatHK-65	ṛtau bhāryāṃ tadā svasya brahmacaryaṃ taducyate || 13 ||	ṛtau bhāryām tadā svasya brahmacaryam tat ucyate 
SA_MB_darsanopanisatHK-66	brahmabhāve manaścāraṃ brahmacaryaṃ paraṃtapa |	brahma bhāve manaḥ cāram brahmacaryam paraṃtapa 
SA_MB_darsanopanisatHK-67	dayā	dayā 
SA_MB_darsanopanisatHK-68	svātmavat sarvabhūteṣu kāyena manasā girā || 14 ||	sva ātma vat sarva bhūteṣu kāyena manasā girā 
SA_MB_darsanopanisatHK-69	anujñā yā dayā saiva proktā vedāntavedibhiḥ |	anujñā yā dayā sā eva proktā vedānta vedibhiḥ 
SA_MB_darsanopanisatHK-70	ārjavam	ārjavam 
SA_MB_darsanopanisatHK-71	putre mitre kalatre ca ripau svātmani saṃtatam || 15 ||	putre mitre kalatre ca ripau sva ātmani saṃtatam 
SA_MB_darsanopanisatHK-72	ekarūpaṃ mune yattadārjavaṃ procyate mayā |	eka rūpam mune yat tat ārjavam procyate mayā 
SA_MB_darsanopanisatHK-73	"p. 155) 				kṣamā"	kṣamā 
SA_MB_darsanopanisatHK-74	kāyena manasā vācā śatrubhiḥ paripīḍite || 16 ||	kāyena manasā vācā śatrubhiḥ paripīḍite 
SA_MB_darsanopanisatHK-75	buddhikṣobhanivṛttiryā kṣamā sā munipuṃgava |	buddhi kṣobha nivṛttiḥ yā kṣamā sā muni puṃgava 
SA_MB_darsanopanisatHK-76	dhṛtiḥ	dhṛtiḥ 
SA_MB_darsanopanisatHK-77	vedāveda vinirmokṣaḥ saṃsārasya na cānyathā || 17 ||	veda aveda vinirmokṣaḥ saṃsārasya na ca anyathā 
SA_MB_darsanopanisatHK-78	iti vijñānaniṣpattirdhṛtiḥ proktā hi vaidikaiḥ |	iti vijñāna niṣpattiḥ dhṛtiḥ proktā hi vaidikaiḥ 
SA_MB_darsanopanisatHK-79	ahamātmā na cānyo'smītyevamapracyutā matiḥ || 18 ||	aham ātmā na ca anyaḥ asmi iti evam apracyutā matiḥ 
SA_MB_darsanopanisatHK-80	mitāhāraḥ	mita āhāraḥ 
SA_MB_darsanopanisatHK-81	alpamṛṣṭāśanābhyāṃ ca caturthāṃśāvaśeṣakam |	alpa mṛṣṭa aśanābhyām ca caturtha aṃśa avaśeṣakam 
SA_MB_darsanopanisatHK-82	tasmādyogānuguṇyena bhojanaṃ mitabhojanam || 19 ||	tasmāt yoga ānuguṇyena bhojanam mita bhojanam 
SA_MB_darsanopanisatHK-83	śaucam	śaucam 
SA_MB_darsanopanisatHK-84	svadehamalanirmokṣo mṛjjalābhyāṃ mahāmune |	sva deha mala nirmokṣaḥ mṛd jalābhyām mahā mune 
SA_MB_darsanopanisatHK-85	yattacchaucaṃ bhavedbāhyaṃ mānasaṃ mananaṃ viduḥ || 20 ||	yat tat śaucam bhavet bāhyam mānasam mananam viduḥ  /
