segmentnr	original	analyzed
MBmantrakaumudiiHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBmantrakaumudiiHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00229	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBmantrakaumudiiHK-2	Uniform title: mantrakaumudii	uniform title mantrakaumudii 
MBmantrakaumudiiHK-3	Author : devanātha thakkur	authoḥ devanātha thakkuḥ 
MBmantrakaumudiiHK-4	Description: The Mantrakaumudii is by Devanaatha Thakkur who was was born c. 1490 in	description the mantrakaumudii is by devanaatha thakkur 
MBmantrakaumudiiHK-5	Mithilaa where he lived and worked. He is the author numerous works, on	mithilaa where he lived and woked he is the author numerous works on 
MBmantrakaumudiiHK-6	various subjects, not only Tantra. He wrote the Mantrakaumudii at the	varous subjects not only tantra he wrote the mantrakaumudii at the 
MBmantrakaumudiiHK-7	age of 75 in 1564. It mentions 99 works on Tantra. It deals with aspects	age of in it mentions works on tantra it deals with aspects 
MBmantrakaumudiiHK-8	of the practice of Mantra. Thakkur founded through the general	of the practice of mantra thakkur founded through the general 
MBmantrakaumudiiHK-9	acceptance of this work a new school of Tantra in Mithilaa which is free	acceptance of this work a new school of tantra in mithilaa which is free 
MBmantrakaumudiiHK-10	of Vaama practices.	of vaama practices 
MBmantrakaumudiiHK-11	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
MBmantrakaumudiiHK-12	Revision 0: Sept. 18, 2011	revision 
MBmantrakaumudiiHK-13	Publication year : 1960	publication year 
MBmantrakaumudiiHK-14	Publication city : Dharbanga	publication citi 
MBmantrakaumudiiHK-15	Publication country : India	publication country india 
MBmantrakaumudiiHK-16	mantrakaumudī	     
MBmantrakaumudiiHK-17	mithilāvidyāpiṭhagranthamālā	         
MBmantrakaumudiiHK-18	prācinācāryagranthāvalī	prācinā ācārya grantha āvalī 
MBmantrakaumudiiHK-19	aṣṭamaṃ puṣpam	aṣṭamam puṣpam 
MBmantrakaumudiiHK-20	mantrakaumudī	     
MBmantrakaumudiiHK-21	mahāmahopādhyāyadevanāthaṭhākuratarkapañcānanakṛtā	              
MBmantrakaumudiiHK-22	śrīramānātha śarmaṇā sampāditā	śrī ramānātha śarmaṇā sampāditā 
MBmantrakaumudiiHK-23	ḍā0 janārdanamiśreṇa	ḍā janārdana miśreṇa 
MBmantrakaumudiiHK-24	prastāvanāsūcyādibhiḥ saṃskṛtā	prastāvanā sūci ādibhiḥ saṃskṛtā 
MBmantrakaumudiiHK-25	prakāśitā ca	prakāśitā ca 
MBmantrakaumudiiHK-26	śaka 1882 sam. 2016 āḍ 1960	śaka sam āṭ 
MBmantrakaumudiiHK-27	|| oṃ nama iṣṭadevatāyai ||	om namaḥ iṣṭadevatāyai 
MBmantrakaumudiiHK-28	oṅkāre militaśrutermṛgadṛśāṃ mānāvadāne raṇa-	oṅkāre milita śruteḥ mṛga dṛśām māna avadāne raṇa 
MBmantrakaumudiiHK-29	tpañceṣorniśitaḥ śaro nidhuvanakrīḍātaroraṅkuraḥ |	            
MBmantrakaumudiiHK-30	ātodyadhvananaṃ manobhavamanorājyābhiṣekaśriyaḥ svānte	ātodya dhvananam manobhava manaḥ rājya abhiṣeka śriyaḥ svānte 
MBmantrakaumudiiHK-31	śātamurīkariṣyati cirātkaṃsārivaṃśīravaḥ || 1 ||	śātamurīkariṣyati cirāt kaṃsāri vaṃśī ravaḥ 
MBmantrakaumudiiHK-32	adharanihitavaṃśīnādapīyūṣasārai- rvrajayuvatijanānāṃ	adhara nihita vaṃśī nāda pīyūṣa sāraiḥ vraja yuvati janānām 
MBmantrakaumudiiHK-33	mohayanmānasāni | hṛdayakamalamadhye yogibhirbhāvanīyo haratu	mohayan mānasāni hṛdaya kamala madhye yogibhiḥ bhāvanīyaḥ haratu 
MBmantrakaumudiiHK-34	duritajātaṃ devakīnandano naḥ || 2 ||	durita jātam devakīnandanaḥ naḥ 
MBmantrakaumudiiHK-35	yo'bhūtpurā ravikaraḥ sakalāgamajña- stasyātmajo budhikaro'sya	yaḥ bhūt purā ravikaraḥ sakala āgama jñaḥ stasya ātmajaḥ budhikaraḥ sya 
MBmantrakaumudiiHK-36	ca keśavastu [k: keśavo'pi] | tasyātmajaḥ	ca keśavaḥ tu k keśavaḥ api tasya ātmajaḥ 
MBmantrakaumudiiHK-37	sakalatantrasarojabhāsvān [k: sūryaḥ] govinda eṣa bhuvane	sakala tantra saroja bhāsvān k sūryaḥ govindaḥ eṣa bhuvane 
MBmantrakaumudiiHK-38	viditaścakāsti || 3 ||	viditaḥ cakāsti  /
MBmantrakaumudiiHK-39	mīmāṃsāmavatārya yaḥ sadasatāmaddhā viveke guru- ryo	mīmāṃsām avatārya yaḥ sat asatām addhā viveke guruḥ 
MBmantrakaumudiiHK-40	vedāntavicāracārucarite siddhāntavācaspatiḥ | ācāryo'pi [k:	vedāntavicāracārucarite siddhāntavācaspatiḥ 
MBmantrakaumudiiHK-41	udayana ācārya iti] vicāryate yadavadhirnaiyāyiko vā na vā	udayanaḥ ācāryaḥ iti vicāryate yad avadhiḥ naiyāyikaḥ vā na vā 
MBmantrakaumudiiHK-42	govindo'yamakhaṇḍamaṇḍalayaśaścandrao jagatprāptavān || 4 ||	jagat prāptavān 
MBmantrakaumudiiHK-43	yo govinda iti trilokavidito yadvāci mādhvīraso yadgātre	yaḥ govindaḥ iti triloka viditaḥ yad vāci mādhvī rasaḥ yad gātre 
MBmantrakaumudiiHK-44	surasindhureva karayoḥ ke vā na kalpadrumāḥ |	surasindhuḥ eva karayoḥ ke vā na kalpadrumāḥ 
MBmantrakaumudiiHK-45	tatsiddhāntasaroruhāntaralasanmādhvīkadhārāraso-	             
MBmantrakaumudiiHK-46	nmugdhasvāntamadhuvrato vijayate sattarkapañcānanaḥ || 5 ||	              
MBmantrakaumudiiHK-47	śrīgovindatanūdbhavena sakalaṃ tasmādadhītyāgamaṃ siddhāntaṃ	śrī govinda tanu udbhavena sakalam tasmāt adhi iti āgamam siddhāntam 
MBmantrakaumudiiHK-48	sarahasyamasya bahuśo vijñāya yatnādarāt | vistāreṣu	sa rahasyam asya bahuśas vijñāya yatna ādarāt vistāreṣu 
MBmantrakaumudiiHK-49	samarthatāvirahiṇāṃ siddhyarthināṃ prītaye mantrāṇāmayamatra	samartha tā virahiṇām siddhi arthinām prītaye mantrāṇām ayam atra 
MBmantrakaumudiiHK-50	sādhanavidhiḥ saṃkṣepaḥ kathyate || 16 ||	sādhana vidhiḥ saṃkṣepaḥ kathyate 
MBmantrakaumudiiHK-51	govindapañcamasuto vidito jagatyā- matyādareṇa	govinda pañcama sutaḥ viditaḥ jagatyāḥ mati ādareṇa 
MBmantrakaumudiiHK-52	viditākhilatantrasāraḥ | tarkāṭavīsaraṇisaṃbhramasāhasikya-	vidita akhila tantra sāraḥ 
MBmantrakaumudiiHK-53	pañcānano vijayate bhuvi devanāthaḥ || 7 ||	pañcānanaḥ vijayate bhuvi deva nāthaḥ 
MBmantrakaumudiiHK-54	vāgdevanāthaviduṣastanute svabhāvā- dānandameva pathi vā vipathe	vāgdeva nātha viduṣaḥ tanute svabhāvāḥ dānandam eva pathi vā vipathe 
MBmantrakaumudiiHK-55	sarantī | āsvādite mṛdutare śayane vane vā bimbādhare mṛgadṛśo	sarantī āsvādite mṛdutare śayane vane vā bimba adhare 
MBmantrakaumudiiHK-56	vada ko viśeṣaḥ || 8 ||	vada kaḥ viśeṣaḥ 
MBmantrakaumudiiHK-57	dhyānaṃ pūjanayantraṃ pūjāvaraṇāni devatāpīṭham |	dhyānam pūjana yantram pūjā āvaraṇāni devatā pīṭham 
MBmantrakaumudiiHK-58	vinyāsādiviśeṣān yo veda sa kaumudīṃ veda || 9 ||	vinyāsa ādi viśeṣān yaḥ veda sa kaumudīm veda 
MBmantrakaumudiiHK-59	sampradāyavirodhena siddhamapyujjhitaṃ mayā | sampradāyānurodhena	sampradāya virodhena siddham api ujjhitam mayā sampradāya anurodhena 
MBmantrakaumudiiHK-60	nirmāṇamapi kathyate || 1 ||	nirmāṇam api kathyate 
MBmantrakaumudiiHK-61	athāgame na pramāṇyaṃ visaṃvādini sarvataḥ |	atha āgame na pramāṇyam visaṃvādini sarvatas 
MBmantrakaumudiiHK-62	pañcarātrāpramāṇatvabodhakād bhaṭṭavārtikāt || 2 ||	          
MBmantrakaumudiiHK-63	vedāntavacanenāpi tatrāprāmāṇyaniścayāt | na ca veda viruddheṣu	vedānta vacanena api tatra aprāmāṇya niścayāt na ca veda viruddheṣu 
MBmantrakaumudiiHK-64	syādaprāmāṇyabodhakam || 3 ||	syāt aprāmāṇya bodhakam 
MBmantrakaumudiiHK-65	pañcarātreṣvidaṃ vācyaṃ saṃkoce mānahānitaḥ |	pañcarātreṣu idam vācyam saṃkoce māna hānitaḥ 
MBmantrakaumudiiHK-66	śiṣṭācāro'pi naivātra pramāṇaṃ paridṛśyate || 4 ||	śiṣṭa ācāraḥ api na eva atra pramāṇam paridṛśyate 
MBmantrakaumudiiHK-67	tasya gaḍḍulikāsrotonyāyenaivopapattitaḥ | tasmādanavadheyatvaṃ	tasya gaḍḍulikā srotaḥ nyāyena eva upapattitaḥ tasmāt anavadheya tvam 
MBmantrakaumudiiHK-68	kiṃ kimarthaṃ nirūpyate || 5 ||	kim kimartham nirūpyate 
MBmantrakaumudiiHK-69	ucyate smṛtivedāderevaṃ syādapramāṇatā | niyāmakasya virahāt	ucyate smṛti veda ādeḥ evam syāt apramāṇa tā niyāmakasya virahāt 
MBmantrakaumudiiHK-70	kvacitsaṃvādaśūnyatā || 6 ||	kvacid saṃvāda śūnyatā 
MBmantrakaumudiiHK-71	tulyaiva bījavaiguṇyāt śiṣṭācāro niranvayaḥ | bhavataiva	tulyā eva bīja vaiguṇyāt śiṣṭa ācāraḥ niranvayaḥ bhavatā eva 
MBmantrakaumudiiHK-72	kṛtaḥ kiṃ ca vacanādapi siddhyati || 7 ||	kṛtaḥ kim ca vacanāt api siddhi ati 
MBmantrakaumudiiHK-73	tatprāmāṇyaṃ tathāhyuktaṃ vārāhe pañcalakṣaṇe | alābhe	tad prāmāṇyam tathā hi uktam vārāhe pañcalakṣaṇe alābhe 
MBmantrakaumudiiHK-74	vedamantrāṇāṃ pañcarātroditovidhiḥ || 8 ||	veda mantrāṇām pañcarātra uditaḥ vidhiḥ 
MBmantrakaumudiiHK-75	strīśūdrayorna tacchrotra padavīmapi yāsyati |	strī śūdrayoḥ na tat śrotra padavīm api yāsyati 
MBmantrakaumudiiHK-76	brahmakṣatraviśāṃ caiva pañcarātraṃ vidhīyate || 9 ||	brahma kṣatra viśām ca eva pañca rātram vidhīyate 
