segmentnr	original	analyzed
SA_T14_bsu059_u-0	Samyaksambuddhabhāṣitaṃ pratimālakṣaṇam	samyaksambuddha bhāṣitam pratimā lakṣaṇam 
SA_T14_bsu059_u-1	namo buddhāya /	namaḥ buddhāya 
SA_T14_bsu059_u-2	(p. 126)	p 
SA_T14_bsu059_u-3	evaṃ mayā śrutamekasmin samaye buddho bhagavān jetavane viharati sma /	evam mayā śrutam ekasmin samaye buddhaḥ bhagavān jetavane viharati sma 
SA_T14_bsu059_u-4	tuṣitavarabhavanāt māturdharmadeśanāgamanakālasamaye śāriputro bhagavantametadavocat /	tuṣita vara bhavanāt mātuḥ dharma deśanā gamana kāla samaye śāriputraḥ bhagavantam etat avocat 
SA_T14_bsu059_u-5	bhagavan bhagavatā gate parinirvṛte vā śrāddhaiḥ kulaputraiḥkuladuhitṛbhiśca kathaṃ pratipattavyam /	bhagavan bhagavatā gate parinirvṛte vā śrāddhaiḥ kula putraiḥ kula duhitṛbhiḥ ca katham pratipattavyam 
SA_T14_bsu059_u-6	bhagavānāha - śāriputra/	bhagavān āha śāriputra 
SA_T14_bsu059_u-7	mayi gate parinirvṛte vā nyagrodhaparimaṇḍalaṃ kāyaṃ kartavyam /	mayi gate parinirvṛte vā nyagrodha parimaṇḍalam kāyam kartavyam 
SA_T14_bsu059_u-8	yāvatkāyaṃ tāvadvyāmaṃ yāvadvyāmaṃ tāvatkāyaṃ pūjāsatkārārthaṃ pratimā kartavyā /	yāvatkāyam tāvat vyāmam yāvat vyāmam tāvat kāyam pūjā satkāra artham pratimā kartavyā 
SA_T14_bsu059_u-9	sarvāṅgopāṅgāvayavasthaulyalāvaṇyalālityasalīlatvaṃ chatrākāraṃ śiraḥskandhāṃ(dhasu)	sarva aṅga upāṅga avayava sthaulya lāvaṇya lālitya sa līlā tvam chatra ākāram śiraḥ skandha aṃdhasu 
SA_T14_bsu059_u-10	saṃsthitoṣṇīṣatvādisusaṃsthānāt /	saṃsthita uṣṇīṣa tva ādi su saṃsthānāt 
SA_T14_bsu059_u-11	tatrāyāmavistāroccheda(tsedha)	tatra āyāma vistāra uccheda tsedha 
SA_T14_bsu059_u-12	sandhibandhanirgamaiḥ pramāṇaṃ bodhisattvānāṃ sugatānāñca pravakṣyāmi tacchṛṇu /	sandhi bandha nirgamaiḥ pramāṇam bodhisattvānām sugatānām ca pravakṣyāmi tat śṛṇu 
SA_T14_bsu059_u-13	tatra tāvat pramāṇaṃ bodhisattvānāṃ svenāṅgulīpramāṇenaśataṃ viṃśatyuttaram,	tatra tāvat pramāṇam bodhisattvānām svena aṅgulī pramāṇena śatam viṃśati uttaram 
SA_T14_bsu059_u-14	buddhānāṃ pañcaviṃśatyuttaram /	buddhānām pañcaviṃśati uttaram 
SA_T14_bsu059_u-15	caturaṅgulamuṣṇīṣaṃ keśasthānaṃ tathaiva ca /	catur aṅgulam uṣṇīṣam keśasthānam tathā eva ca 
SA_T14_bsu059_u-16	sārddhatrayodasī(śī)	sārddha trayodasī īśī 
SA_T14_bsu059_u-17	mātrā mukhabhāgañca tattrayam // 1 //	mātrā mukha bhāgam ca tat trayam 
SA_T14_bsu059_u-18	lalāṭaṃ nāsikāñcādhaścibukāntaṃ tṛtīyakam /	lalāṭam nāsikāḥ ca adhas cibuka antam tṛtīyakam 
SA_T14_bsu059_u-19	caturaṅgulaṃ lalāṭaṃ ca tulyaṃ nāsikayā bhavet // 2 //	catur aṅgulam lalāṭam ca tulyam nāsikayā bhavet 
SA_T14_bsu059_u-20	sādhikaṃ cibukāntaṃ tu cibukaṃ dvayaṅgulaṃ bhavet /	sādhikam cibuka antam tu cibukam dvai aṅgulam bhavet 
SA_T14_bsu059_u-21	āyāmaṃ nirgamāccaiva caturaṅgulamiṣyate // 3 //	āyāmam nirgamāt ca eva catur aṅgulam iṣyate  /
SA_T14_bsu059_u-22	caturaṅgulau kapolau tu karṇamūlādviniḥśri(sṛ)tau /	catur aṅgulau kapolau tu karṇa mūlāt viniḥśrisṛtau 
SA_T14_bsu059_u-23	hanuḥ syāttryaṅgulocchedo(tsedho)	hanuḥ syāt tri aṅgula uccheda utsedhaḥ 
SA_T14_bsu059_u-24	vistāre dvayaṅgulaśca saḥ // 4 //	vistāre dvayaṅgulaḥ ca saḥ 
SA_T14_bsu059_u-25	sā 'dhikaḥ paripūrṇṇaḥ syānmahāsiṃhahanuryathā /	sā dhikaḥ paripūrṇṇaḥ syāt mahā siṃha hanuḥ yathā 
SA_T14_bsu059_u-26	adharo dvayaṅgulāyāmo nirgamoccheda(tsedha)mātrikaḥ // 5 //	adharaḥ dvai aṅgula āyāmaḥ nirgama uccheda tsedha mātrikaḥ 
SA_T14_bsu059_u-27	(p. 127)	p 
SA_T14_bsu059_u-28	madhye syācchobhanā rekhā sṛkkaṇī mātṛke smṛtau /	madhye syāt śobhanā rekhā sṛkkaṇī mātṛke smṛtau 
SA_T14_bsu059_u-29	caturaṅgulamāyāmaṃ vaktraṃ kuryādvicakṣaṇaḥ // 6 //	catur aṅgulam āyāmam vaktram kuryāt vicakṣaṇaḥ 
SA_T14_bsu059_u-30	yathopapannasthānāścatvāriṃśaddaśanāḥ smṛtāḥ /	yathā upapanna sthānāḥ catvāriṃśat daśanāḥ smṛtāḥ 
SA_T14_bsu059_u-31	uttaroṣṭho 'ṅgulārddhaḥ syāttathaiboccheda(tsedha)nirgamaḥ // 7 //	uttara uṣṭhaḥ ṅgula arddhaḥ syāt tathā eba uccheda tsedha nirgamaḥ  
SA_T14_bsu059_u-32	tribhāgāṅgulikā kāryā godhistasyaiva ca sthitā /	tri bhāga aṅgulikā kāryā godhiḥ tasya eva ca sthitā 
SA_T14_bsu059_u-33	nāsā dvayaṅgulavistārā sārddhamaṅgulamunnatā // 8 //	nāsā dvai aṅgula vistārā sārddham aṅgulam unnatā 
SA_T14_bsu059_u-34	arddhāṅgule same vṛtte nāsāyāḥ śrotasī smṛtau(te) /	arddha aṅgule same vṛtte nāsāyāḥ śrotasī 
SA_T14_bsu059_u-35	nāsāvaṃśaḥ samo madhye vistāreṇārddhamātrikaḥ // 9 //	nāsā vaṃśaḥ samaḥ madhye vistāreṇa arddha mātrikaḥ 
SA_T14_bsu059_u-36	netrāntaro 'ṅgule jñeyo netre ca caturaṅgule /	netra antaraḥ ṅgule jñeyaḥ netre ca catur aṅgule 
SA_T14_bsu059_u-37	vistārāddvayaṅgulau madhye tayostārā tribhāgikī // 10 //	vistārāt dvayaṅgulau madhye tayoḥ tārā tri bhāgikī  /
SA_T14_bsu059_u-38	dṛṣṭiḥ syātpañcabhāgena dvayaṅgulaṃ tryaṅgulaṃ tayoḥ /	dṛṣṭiḥ syāt pañca bhāgena dvayaṅgulam tri aṅgulam tayoḥ 
SA_T14_bsu059_u-39	aṅgulasya caturthāṃśo visṛ(stṛ)	aṅgulasya caturtha aṃśaḥ visṛstṛ 
SA_T14_bsu059_u-40	to 'kṣiḥ samudgakaḥ // 11 //	taḥ kṣiḥ samudgakaḥ   
SA_T14_bsu059_u-41	padmapatrākṛtiḥ kāryo netrakośo 'ṅgulitrayam /	            
SA_T14_bsu059_u-42	karavīrasamaṃ sūtraṃ netrayoḥ nāsikāpuṭe // 12 //	          
SA_T14_bsu059_u-43	tārā same ca cibuke sṛkkaṇī pariyojayet /	tārā same ca cibuke sṛkkaṇī pariyojayet 
SA_T14_bsu059_u-44	antarastu bhruvaḥ kāryaṃ vistṛtaṃ sārddhamaṅgulam // 13 //	antaraḥ tu bhruvaḥ kāryam vistṛtam sārddham aṅgulam 
SA_T14_bsu059_u-45	madhye corṇātra vijñeyā śubhā pūrṇendusannibhā /	madhye ca ūrṇā atra vijñeyā śubhā pūrṇa indu sannibhā 
SA_T14_bsu059_u-46	nāsikāvatsa(vaṃśa)	nāsikāvat savaṃśa 
SA_T14_bsu059_u-47	sūtrorṇā tathā mūrdhva(rdha)	sūtra ūrṇā 
SA_T14_bsu059_u-48	jasaṃsthitam // 14 //	ja saṃsthitam   /
SA_T14_bsu059_u-49	śiromaṇīḥ sa vijñeyaḥ suprabho vimalastathā /	śiromaṇīḥ sa vijñeyaḥ su prabhaḥ vimalaḥ tathā 
SA_T14_bsu059_u-50	caturaṅgulamucchedāllalāṭopari mastakam // 15 //	catur aṅgulam ucchedāt lalāṭa upari mastakam 
SA_T14_bsu059_u-51	(p. 128)	p 
SA_T14_bsu059_u-52	chatrākāraṃ śubhannīlaṃ dakṣiṇāvarttastūrdhvajam /	chatra ākāram śubhat nīlam dakṣiṇa āvarttaḥ tu ūrdhva jam 
SA_T14_bsu059_u-53	bhrurekhā syāccaturmātrā karṇāgraṃ cāpi tatsamam // 16 //	bhru rekhā syāt catur mātrā karṇa agram ca api tad samam 
SA_T14_bsu059_u-54	niḥsṛtau dvayaṅgulau karṇau tayoḥ patrārddhamātrikaḥ /	niḥsṛtau dvai aṅgulau karṇau tayoḥ patra arddha mātrikaḥ 
SA_T14_bsu059_u-55	ucchedo(tsedho)	uccheda utsedhaḥ 
SA_T14_bsu059_u-56	mātriko jñeyaḥ śliṣṭaśrotrārddhamātrikāḥ // 17 //	         
SA_T14_bsu059_u-57	aṅgulasya caturthāṃsaḥ(śaḥ)	aṅgulasya caturtha aṃsaḥśas 
SA_T14_bsu059_u-58	karṇāvarttastu vistaraiḥ /	karṇāvarttaḥ tu vistaraiḥ 
SA_T14_bsu059_u-59	sārddhamātre 'ṅgule dve syāt karṇastvantarabhāgataḥ // 18 //	sārddha mātre ṅgule dve syāt karṇaḥ tu antara bhāgataḥ 
SA_T14_bsu059_u-60	pārśvau syātāṃ yathāśobhaṃ keśāścāpi tathaiva ca /	pārśvau syātām yathāśobham keśāḥ ca api tathā eva ca 
