segmentnr	original	analyzed
MBm-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBm-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00413	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBm-2	Uniform title: mṛtyuñjayakalpa	uniform title mṛtyuṃjaya kalpa 
MBm-3	Manuscript : NGMCP manuscript 4-286 Reel No: A 172/6	manuscript manuscript 
MBm-4	Notes: Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 
MBm-5	Publication country : India	publication country india 
MBm-6	p. 1a) oṃ namaḥ śrīsarvāya ||	a om namaḥ śrī sarvāya 
MBm-7	vrahmādipaṃcaharīndrasamīnapauṣṇamūrottarārkkahayabheghuvisauravāre |	vrahma ādi paṃca hari indra sa mīna pauṣṇa mūra uttara arkka haya bheghu vi saura vāre 
MBm-8	pakṣe sire sthirakulīranṛyukumārīmīnodayeṣu yuvateḥ kacavandhamāhuḥ ||	pakṣe sire sthira kulīra nṛ yu kumārī mīna udayeṣu yuvateḥ kaca vandham āhuḥ 
MBm-9	romṛn ā puṣpa śuhye svāre mūḍa 3 ha aśvi | vāra ā aṃ vṛvu ||	romṛn ā puṣpa śuhye svāre mūḍa ha aśvi vāre ā aṃ vṛvu 
MBm-10	somaśumadhyama || sapyāya || catvāro mṛgamūlādyā hastābhādrapadādvayaṃ |	catvāraḥ mṛga mūla ādyāḥ 
MBm-11	jīvārka bhaumavārāśca śastāḥ puṃsavane vidhau ||	jīva arka bhauma vārāḥ ca śastāḥ puṃsavane vidhau 
MBm-12	mṛ ā puṣpamūpūrvā ugrāśrahavipūrva ubhe ||	mṛ ā puṣpa mū pūrvaḥ ugra āśra ha vi pūrvaḥ ubhe 
MBm-13	vāra ā aṃvṛ || puṃsavane sīmanta || khulāpvacyālālyā khasvene dina ||	vāra ā aṃvṛ puṃsavane sīmanta khulā pvacyā lālyā khasvene dina 
MBm-14	pauṣṇāśvīndu karatrayāditi guruvrahmānurādhātrayaṃ	pauṣṇa aśvi indu kara trayāt iti guru vrahma anurādhā trayam 
MBm-15	daityāritrayamūttaratrayamaharmadānavāretaraṃ ||	daitya ari trayam ūttara trayam ahar mada dāna vāra itaram 
MBm-16	lagnaṃ mīnavṛṣajña manda bhavanaṃ sārddhaṃ ca māsadvayaṃ kappurānvitapuga	lagnam mīna vṛṣa jña manda bhavanam sārddham ca māsa dvayam 
MBm-17	bhakṣaṇavidhau prāhuḥ praśastaṃ śiśoḥ ||	bhakṣaṇa vidhau prāhuḥ praśastam śiśoḥ 
MBm-18	pūrvatrayayamādrāgni viśākhā tu jagadvaye |	viśākhā tu jaga dvaye 
MBm-19	p. 1b) mandānayordine pugā'śanaṃ  rogabhayāvahaḥ ||	manda anayoḥ dine roga bhaya āvahaḥ 
MBm-20	re adhimṛhaciṣṭā puṣparo anurādhādye mūśradhalet 3 ||	re anurādhādye mūśradhalet 
MBm-21	vāra āsovu vṛśu || aṃśamate ca || phalaprāśana || kapūra goyasesānaketina ||	aṃśamate ca phalaprāśana kapūra 
MBm-22	hastādi saptakaharitrayadhātṛyugmapauṣṇā dvayāditi yugāttara pitṛbheṣu ||	hasta ādi saptaka hari traya dhātṛ yugma pauṣṇāḥ dvayāt iti yuga āttara pitṛ bheṣu 
MBm-23	sārkeśubhegrahanineśaśi vṛddhi vakṣe|| annaprāśaśubhakaraṃ prathamaṃ	annaprāśa śubha karam prathamam 
MBm-24	śiśūnāṃ |	śiśūnām 
MBm-25	hacisvā vilunuhyemūśradhaṇaroṣṭane aśvipuṣpau 3 ma ||	vilunuhi emūśradhaṇa roṣṭane aśvi puṣpau ma 
MBm-26	vara āvuvṛśu || annaprāśana ||	vara āvuvṛśu annaprāśana 
MBm-27	aditiyugarepauṣṇa yugmottara jvalana traye śravaṇa yugalemuleśuddhe tathā kara	aditi yuga repa auṣṇa yugma uttara jvalana traye śravaṇa tathā kara 
MBm-28	paṃcake |	paṃcake 
MBm-29	guruvudhasudhāraśmivrandhaisthi janmabhavārjitaiḥ sutithi kalernnandāṃ hitvā	guru vudha sudhāraśmi vrandha asthi janma bhava arjitaiḥ sutithi kaleḥ nnandām hitvā 
MBm-30	navānnaphalāśanaṃ ||	nava anna phala aśanam 
MBm-31	puṣpareaśvit 3 kṛromṛśradhamūhaci svāvittūnū ||	puṣpare aśvit kṛ ro mṛ śra dhamū haci svāvid tūnū 
MBm-32	p. 2a) vāratrāso vuvṛ || navānnabhakṣaṇa ||	nava anna bhakṣaṇa 
MBm-33	hastatrayaṃ mṛgaśiraḥ śravaṇātrayañca pauṣṇāśviśakragurubhānipunarvasuśca |	hasta trayam mṛgaśiraḥ śravaṇā trayam ca pauṣṇa aśvi śakra guru bhāni punarvasuḥ ca 
MBm-34	kṣaure tu karmaṇihitānyu dayekṣaṇe ca yuktānicotrupatināyadi śastatārāḥ ||	kṣaure tu dayā īkṣaṇe ca śasta tārāḥ 
MBm-35	hantimānaṃ guraukṣauraṃ śukreśukrarapaudhanaṃ |	hanti mānam guraukṣauram 
MBm-36	āyuraṃ gārakehantisarvaṃ hanti śanaiścare ||	āyuram hanti śanaiścare 
MBm-37	havisvāmṛśudhaśare aśvikye vyapu ||	havisvā mṛśudha śare aśvikye vyapu 
MBm-38	vārasovubhiḍha || vṛhaspativāralakṣaurayā tasāmānya hāni ||	vṛhaspativāralakṣaurayā 
MBm-39	śukravāraṇaśukrakṣaya || ādityavāraṇa dhanahāni ||	śukra vāraṇa śukra kṣaya āditya vāraṇa dhana hāni 
MBm-40	aṃgāravāraṇa āyukṣaya || śanaiścaravāraṇa samastaṃnāsa ||	aṃgāra vāraṇa āyu kṣaya śanaiścara vāraṇa 
MBm-41	cuḍākarma || vastrageyagvā cakhāya ādina ||	cuḍākarma cakhāya ādina 
MBm-42	kamalajasaptaka hastatrayaṃ mitrottarādhanāśca purveṣu |	hasta trayam mitra uttarā dhanāḥ ca 
MBm-43	pauṣṇamūlekāryā vidyārambhaḥ sitevakṣe ||	vidyā ārambhaḥ sitevakṣe 
MBm-44	p. 2b) vidyārambhe guruśreṣṭā madhyamauguru bhāskarau |	vidyā ārambhe guru śreṣṭā madhyamau guru bhāskarau 
MBm-45	maraṇaṃśani bhaumāsyāmavidyā vudhasomayoḥ ||	maraṇaṃśani bhauma asyām avidyā vudha somayoḥ 
MBm-46	romṛ āpuṣpa aślemahacisvā aruṇa 3 dhapu 3 rem ||	romṛ āpuṣpa aślemaha cisvā aruṇa dhapu 
MBm-47	vāravṛhaspati uttama || āśumadhyama || aṃśamaraṇa phala || vūso vidyāmasayiva ||	vāravṛhaspati uttama āśumadhyama aṃśamaraṇa phala 
MBm-48	vidyārāmbha || ākhala ādinasene dina ||	ā khala ā dina sene 
MBm-49	hariharaguruśaśi ca sujarapuṣā ātāśviśakracitrāsu ||	hari hara guru śaśi ca su jara puṣā ā ta aśvi śakra citrāsu 
MBm-50	dinakaraguru sitavāresauñjavandhaḥ śubhobhi hitaḥ ||	          
MBm-51	śuhaṣyamṛdhaśaresvā aścihyeci || vāra āvṛśu || vratavandhaḥ || kastāviya ||	vāre āvṛśu vrata vandhaḥ 
MBm-52	maghāmṛgaśirā hastā svātimūlānu rādhakāḥ ||	maghā mṛgaśirāḥ hastā svāti mūlā anu rādhakāḥ 
MBm-53	revati rohiṇicaiva uttarānāṃ trayastathā ||	revati uttarānām trayaḥ tathā 
MBm-54	etāni ca vivāhāni sthirāli sthāpanāni ca ||	etāni ca vivāhāni sthirāli sthāpanāni ca 
MBm-55	sthāpayet sarvavījānāṃ gṛhāraṃbhādi kārayet ||	sthāpayet sarva vījānām gṛha āraṃbha ādi kārayet 
MBm-56	bhṛgvaṅgiro vudhadineṣu tu suprastā naicchantibhūmi sutasuryaśanaiścarāṇāṃ ||	bhṛgu aṅgiraḥ vudha dineṣu tu su prastāḥ suta surya śanaiścarāṇām 
MBm-57	p. 3a) kecit sthirantu kathayanti śaniścarasya sāpatnipīditamatiṃ śivirāṅśuvāre ||	kecid kathayanti śaniścarasya śivira aṅśu vāre 
MBm-58	mamṛhasvāmū anurerou 3 || vāravudhavṛśubhiṃ || ācaṃśamadhyama || aṃmateva ||	mamṛhasva amū vāra vudha vṛśubhiṃ  ācaṃśa madhyama 
MBm-59	vivāhāna || nīhārāṅgudharottarāditi gurubrahmā nurādhāśvinī	nīhāra aṅgudhara uttarāt iti guru brahmā anurādhā aśvinī 
MBm-60	śukrāhaskaravāyu vāruṇaharitvāṣṭreṣuśastetithau |	śukra ahaskara vāyu vāruṇa harit vāṣṭra iṣu śasta itithau 
MBm-61	kuṃbhājāligateravau pratiśubhe prāpnodayebhāgavejīvārā sthujitāṃ dinenava	pratiśubhe sthujitām 
MBm-62	vadhūḥ saghapraveśaḥ subheḥ ||	vadhūḥ saghapraveśaḥ subheḥ 
MBm-63	mṛdha u 3 puṣyare | anu aśvikyehasvāśa śuci || vāra aṃvṛśu || navavadhu yātrā	mṛdhaḥ u puṣyare anu aśvikyehasvāśa śuci vāra aṃvṛśu navavadhu yātrā 
MBm-64	lilādu vonedina || pauṣṇaprajāpatye puṣpatriṣucoreṣu śākreṣu |	pauṣṇa prajāpatye puṣpa triṣu coreṣu śākreṣu 
MBm-65	saumya sādhāraṇayorjvalaṇasya parigrahaṃ kuryāt ||	saumya sādhāraṇayoḥ jvalaṇasya parigraham kuryāt 
MBm-66	nidhanaehimagaumriyateṅganākṣiti sutedrutamagni vidhāyakaḥ śanidine	sutedrutam agni vidhāyakaḥ śani dine 
MBm-67	vasudhāmaramantriṣu pravararogayutobhavatidvijayaḥ ||	vasudhā amara mantriṣu 
MBm-68	p. 3b) reroṣya u 3 jyeṣṭaka || agnikarma yāyadina ||	p b reroṣya u jyeṣṭaka agnikarma yāyadina 
MBm-69	uttarahasta tritayaṃ candra catuṣkaṃ maghośviharidahanāḥ |	uttara hasta tritayam candra catuṣkam magha uśvi hari dahanāḥ 
MBm-70	ravikavikuja guruvārā bhavanti śubhadā dhanurvede ||	ravi kavi kuja guru vārāḥ bhavanti śubha dāḥ dhanurvede 
MBm-71	u 3 hacisvāmṛāpuṣpama aśviśraka || vāra a | a aṃvṛśu || harausupte tathā	u haci svā mṛā puṣpama aśvi śraka vāra a a aṃvṛ śu harausupte tathā 
MBm-72	pauṣecaitrepakṣesite tare || śaśisaumya śanervāre divyedhaunaiva sasyate || posarāna ca	tare śaśi saumya śaneḥ vāre ca 
MBm-73	guṇilāna vāraso vuśadiṣvirodhana varājyāyaśvate satateva ||	guṇilāna vārasaḥ satatā iva 
MBm-74	dhanurvedaḥ || varāsenedina || karādipaṃcakeśvibhesapauṣṇavāsare smṛtāḥ ||	dhanurvedaḥ smṛtāḥ 
MBm-75	dhṛtiścaśaṃkhakāścanaṃ pravālaraktavāṃ sasāṃ ||	dhṛtiśca śaṃkha kāścanam 
MBm-76	havisyāvi anu aśviredha || vāravuvṛśu || śaṃkhādidhāraṇa || śaṃkhacuḍayā	havisyāvi anu aśviredha śaṃkha ādi dhāraṇa śaṃkha cuḍayā 
MBm-77	ādinaddyāya dina || maṣṭānurādhavasu puṣpa	ādinaddyāya dina 
MBm-78	viśākhahastācitrottarāsavavanāditivāji vauṣṇāḥ ||	viśākhahastā citra uttarāsava vanāditi vāji vauṣṇāḥ 
MBm-79	p. 4a) saukhyaṃ dadatyabhinavāmvaradhāṇeṣu mṛtyupradaumagha śivau vyasanāni	saukhyam vyasanāni 
MBm-80	śeṣāḥ ||	śeṣāḥ 
MBm-81	sūrya cālyadhanaṃ vraṇaṃśaśidine kleśaḥ sadā bhūmijevastraṃ lābhakaraṃ	sūrya cālya dhanam vraṇam śaśi dine kleśaḥ sadā bhūmije vastram lābha karam 
MBm-82	vudhesura gurau vidyāgamaḥ sampadaḥ |	vudhesura gurau vidyā āgamaḥ sampadaḥ 
MBm-83	nānābhoga pratipramodavanitā śaryādilābhobhṛgau madedainya gaṇāgamo	nānā bhoga 
MBm-84	vahuvidhaḥ saṃdhāryavastraṃ navaṃ ||	vahuvidhaḥ saṃdhārya vastram navam 
MBm-85	roanudhaṣya vihaciu 3 svāyu aśvineśvatebhiḍha || ma āmṛtyu phala ||	roanudhaṣya vihaciu svāyu aśvinā īśvatebhiḍha me āmṛtyu phala 
MBm-86	śekhadakvanakṣatra madhyama ||	śekhadakvanakṣatra madhyama 
MBm-87	vārabudhavṛśubhiḥ || aditya dhananāśa || somaghārayuva || aṃduḥ khajuyu ||	vāra budha vṛśubhiḥ aditya dhana nāśa soma ghārayuva aṃduḥ khajuyu 
MBm-88	śanānārogadayuva || bhauktaṃ navāmvaraṃ śasmaṃ ṛkṣepi guṇa varjite |	bhauktam guṇa varjite 
MBm-89	vivāherāja sanmānaṃ vrāhmanāṇāṃ ca sammatau || vivāhāverasa rajaprasāda	sat mānam vrāhmanāṇām ca sammatau 
MBm-90	savrāhmaṇayāke ājñākāyāva vasataheletevanakṣatrayā guṇavicāra mūmāla ||	guṇa vicāra 
MBm-91	p. 4b) aśvinī maitra revatyāṃ mṛgamūlāvanarvasau |	aśvinī maitra revatyām mṛgamūlau anarvasau 
MBm-92	puṣpehaste tathā jyeṣṭe praṣṭhānaṃ śreṣṭamucyate ||	puṣpehaste tathā jyeṣṭe praṣṭhānam śreṣṭam ucyate 
