segmentnr	original	analyzed
SA_T04_n848u-0	niraupamyastavaḥ	niraupamya stavaḥ 
SA_T04_n848u-1	niraupamya namastubhyaṃ niḥsvabhāvārthavādine |	niraupamya namaḥ tubhyam niḥsvabhāva artha vādine 
SA_T04_n848u-2	yastvaṃ dṛṣṭivipannasya lokasyaiva hitodyataḥ || 1 ||	yaḥ tvam dṛṣṭi vipannasya lokasya eva hita udyataḥ 
SA_T04_n848u-3	na ca nāma tvayā kiñcid dṛṣṭaṃ bauddhena cakṣuṣā |	na ca nāma tvayā kiñcid dṛṣṭam bauddhena cakṣuṣā 
SA_T04_n848u-4	anuttarā ca te nātha dṛṣṭistattvārthadarśinī || 2 ||	anuttarā ca te nātha dṛṣṭiḥ tattva artha darśinī  /
SA_T04_n848u-5	na boddhā na ca boddhavyamastīha paramārthataḥ |	na boddhā na ca boddhavyam asti iha paramārthataḥ 
SA_T04_n848u-6	aho paramadurbodhāṃ dharmatāṃ buddhavānasi || 3 ||	aho parama durbodhām dharmatām buddhavān asi 
SA_T04_n848u-7	na tvayotpāditaḥ kaścid dharmo nāpi nirodhitaḥ |	na tvayā utpāditaḥ kaścid dharmaḥ na api nirodhitaḥ 
SA_T04_n848u-8	samatādarśanenaiva prāptaṃ padamanuttamam || 4 ||	sama tā darśanena eva prāptam padam anuttamam 
SA_T04_n848u-9	na saṃsārātprakarṣeṇa tvayā nirvāṇamīpsitam |	na saṃsārāt prakarṣeṇa tvayā nirvāṇam īpsitam 
SA_T04_n848u-10	śāntiste'dhigatā nātha saṃsārānaparādhitaḥ || 5 ||	śāntiḥ te dhigatā nātha saṃsāra anaparādhitaḥ 
SA_T04_n848u-11	tvaṃ vivedaikarasatāṃ saṃkleśavyavadānayoḥ |	tvam viveda eka rasa tām saṃkleśa vyavadānayoḥ 
SA_T04_n848u-12	dharmadhātvavinirbhedād viśuddhaścāsi sarvataḥ || 6 ||	dharmadhātu avinirbhedāt viśuddhaḥ ca asi sarvatas 
SA_T04_n848u-13	nodāhṛtaṃ tvayā kiñcidekamapyakṣaraṃ vibho |	na udāhṛtam tvayā kiñcid ekam api akṣaram vibho 
SA_T04_n848u-14	kṛtsnaśca vaineyajano dharmavarṣeṇa tarpitaḥ || 7 ||	kṛtsnaḥ ca vaineya janaḥ dharma varṣeṇa tarpitaḥ 
SA_T04_n848u-15	na te'sti saktiḥ skandheṣu na dhātvāyataneṣu ca |	na teḥ asti saktiḥ skandheṣu na dhātu āyataneṣu ca 
SA_T04_n848u-16	ākāśasamacittastvaṃ sarvadharmeṣu niśritaḥ || 8 ||	ākāśa sama cittaḥ tvam sarva dharmeṣu niśritaḥ 
SA_T04_n848u-17	sattvasaṃjñā ca te nātha sarvathā na pravartate |	sattva saṃjñā ca te nātha sarvathā na pravartate 
SA_T04_n848u-18	duḥkhārteṣu ca sattveṣu tvamatīva kṛpātmakaḥ || 9 ||	duḥkha ārteṣu ca sattveṣu tvam atīva kṛpā ātmakaḥ 
SA_T04_n848u-19	sukhaduḥkhātmanairātmyanityānityādiṣu prabho |	sukha duḥkha ātma nairātmya nitya anitya ādiṣu prabho 
SA_T04_n848u-20	iti nānāvikalpeṣu buddhistava na sajjate || 10 ||	iti nānā vikalpeṣu buddhiḥ tava na sajjate 
SA_T04_n848u-21	na gatirnāgatiḥ kāciddharmāṇāmiti te mati |	na gatiḥ na agatiḥ kācid dharmāṇām iti te mati 
SA_T04_n848u-22	na kvacidrāśitaḥ prokto dharmārthaparamārthavit || 11 ||	na kvacid rāśitaḥ proktaḥ dharma artha parama artha vid 
SA_T04_n848u-23	sarvatrānugataścāsi na ca yāto'si kutracit |	sarvatra anugataḥ ca asi na ca yātaḥ asi kutracid 
SA_T04_n848u-24	janmadharmaśarīrābhyāmacintyastvaṃ mahāmune || 12 ||	janma dharma śarīrābhyām acintyaḥ tvam mahā mune 
SA_T04_n848u-25	ekatvānyatvarahitaṃ pratiśrutkopamaṃ jagat |	ekatva anyatva rahitam pratiśrutkā upamam jagat 
SA_T04_n848u-26	saṃkrāntināśāya gataṃ buddhavān tvamanindita || 13 ||	saṃkrānti nāśāya gatam buddhavān tvam anindita 
SA_T04_n848u-27	śāśvatocchedarahitaṃ lakṣyalakṣaṇavarjitam |	śāśvata uccheda rahitam lakṣya lakṣaṇa varjitam 
SA_T04_n848u-28	saṃsāramavabuddhastvaṃ svapnamāyādivat prabho || 14 ||	saṃsāram avabuddhaḥ tvam svapna māyā ādi vat prabho 
SA_T04_n848u-29	vāsanāmūlaparyantakleśanadyo vinirjitāḥ |	vāsanā mūla paryanta kleśa nadyaḥ vinirjitāḥ 
SA_T04_n848u-30	kleśaprakṛtitaścaiva tvayāmṛtamupārjitam || 15 ||	kleśa prakṛtitaḥ ca eva tvayā amṛtam upārjitam 
