segmentnr	original	analyzed
SA_GSP29_nvtp1_2u-0	// prathamādhyāye dvitīyāhnikam //	prathama adhyāye dvitīya āhnikam 
SA_GSP29_nvtp1_2u-1	// kathālakṣaṇaprakaraṇam //	kathā lakṣaṇa prakaraṇam 
SA_GSP29_nvtp1_2u-2	// pariśuddhiḥ //	pariśuddhiḥ 
SA_GSP29_nvtp1_2u-3	evaṃ prathamāhnike sāṅgopāṅgo nyāyastāvallakṣitaḥ /	evam prathama āhnike sa aṅga upāṅgaḥ nyāyaḥ tāvat lakṣitaḥ 
SA_GSP29_nvtp1_2u-4	sa ca parārtho 'pi pṛcchopakramapratiyoginyekavaktṛke vicāre vivicya pravarttanīyaḥ /	sa ca pṛcchā upakrama pratiyogini eka vaktṛke vicāre vivicya pravarttanīyaḥ 
SA_GSP29_nvtp1_2u-5	tatra ca siddhiparatvam /	tatra ca siddhi para tvam 
SA_GSP29_nvtp1_2u-6	nyāyasya dūṣaṇopakramapratiyoginī tu nānāpravaktṛke kathānāmni kriyāvyatihāre pravartyaṃ vivecanīyaḥ /	nyāyasya dūṣaṇa upakrama pratiyoginī tu nānā pravaktṛke kathā nāmni kriyā vyatihāre pravartyam vivecanīyaḥ 
SA_GSP29_nvtp1_2u-7	tatra copālambhaparatvaṃ tasya /	tatra ca upālambha para tvam tasya 
SA_GSP29_nvtp1_2u-8	evaṃ ca pravartanīyavivecanīyasiddhiparasāṅganyāyalakṣaṇaṃ prathamāhnikārthaḥ /	evam ca pravartanīya vivecanīya siddhi para sāṅga nyāya lakṣaṇam prathama āhnika arthaḥ 
SA_GSP29_nvtp1_2u-9	dvitīyāhnikārthastu pravartanavivecana upālambhaparapadārthalakṣaṇamiti yukta idānīṃ tasyārambhaḥ /	dvitīya āhnika arthaḥ tu pravartana vivecane upālambha para padārtha lakṣaṇam iti yuktaḥ idānīm tasya ārambhaḥ 
SA_GSP29_nvtp1_2u-10	tatrāpi pravartyavivecanīyadvāreṇa pravṛttiprakāratvācca kathāyāḥ prathamaṃ kathāprakaraṇamārabhyate /	tatra api pravartya vivecanīya dvāreṇa pravṛtti prakāra tvāt ca kathāyāḥ prathamam kathā prakaraṇam ārabhyate 
SA_GSP29_nvtp1_2u-11	yadyapi ca kathā sākṣāt noddiṣṭā,	yadi api ca kathā sākṣāt na uddiṣṭā 
SA_GSP29_nvtp1_2u-12	tathāpyasaṃgatibhitā bhāṣyakāraḥ tadupasaṃgraheṇaiva vādādīn vibhajate /	bhāṣyakāraḥ tad upasaṃgraheṇa eva vāda ādīn vibhajate 
SA_GSP29_nvtp1_2u-13	anyathā hi vādādilakṣaṇasya pūrvāparaprakaraṇāpraveśāt āhnikāpraveśe śāstrabahirbhāvaprasaṅgaḥ /	anyathā hi vāda ādi lakṣaṇasya pūrva apara prakaraṇa apraveśāt āhnikā praveśe śāstra bahirbhāva prasaṅgaḥ 
SA_GSP29_nvtp1_2u-14	atha sūtrakṛtaiva kathā kathaṃ sākṣāt noddiṣṭa,	atha sūtra kṛtā eva kathā katham sākṣāt na uddiṣṭa 
SA_GSP29_nvtp1_2u-15	vivakṣitaphale ekānekatvānurodhena sāmānyaviśeṣayoryathāyathamuddeśāt?	vivakṣita phale eka aneka tva anurodhena sāmānya viśeṣayoḥ yathāyatham uddeśāt 
SA_GSP29_nvtp1_2u-16	tad yathā caturṣu pramaiva vivakṣitaṃ phalamiti pramāṇatvena,	tat yathā caturṣu pramā eva vivakṣitam phalam iti pramāṇa tvena 
SA_GSP29_nvtp1_2u-17	saiva dvādaśaviṣayiṇī vivakṣiteti prameyatvena,	sā eva dvādaśa viṣayiṇī vivakṣitā iti prameya tvena 
SA_GSP29_nvtp1_2u-18	hānameva vivakṣitamiti sukhaṃ duḥkhatvena /	hānam eva vivakṣitam iti sukham duḥkha tvena 
SA_GSP29_nvtp1_2u-19	iha tu tattvanirṇayaḥ,	iha tu tattva nirṇayaḥ 
SA_GSP29_nvtp1_2u-20	jalpe svaśaktiparāśaktikhyāpanam,	jalpe sva śakti para śakti khyāpanam 
SA_GSP29_nvtp1_2u-21	vitaṇḍāyāṃ parāśaktimātraprakhyāpanaṃ ca phalāni vivakṣitāni /	vitaṇḍāyām parā śakti mātra prakhyāpanam ca phalāni vivakṣitāni 
SA_GSP29_nvtp1_2u-22	tāni ca na kathāmātrasādhyānīti viśeṣata evoddeśaḥ /	tāni ca na kathā mātra sādhyāni iti viśeṣataḥ eva uddeśaḥ 
SA_GSP29_nvtp1_2u-23	tatra yaugikaṃ kathāśabdamupādāyānavasaradusthatayā bhāṣyam ākṣipya vārttikena samādhatte---tadayuktamityādinā /	tatra yaugikam kathā śabdam upādāya anavasara dustha tayā bhāṣyam ākṣipya vārttikena samādhatte tat ayuktam ityādinā 
SA_GSP29_nvtp1_2u-24	nāyaṃ kathāśabdo yogamātrānurodhī,	na ayam kathā śabdaḥ yoga mātra anurodhī 
SA_GSP29_nvtp1_2u-25	api tu satyeva tasmin rūḍhiniyata iti /	api tu sati eva tasmin rūḍhi niyate iti 
SA_GSP29_nvtp1_2u-26	anavasaradoṣaṃ pariharannāha---api tviti /	anavasara doṣam pariharan āha api tu iti 
SA_GSP29_nvtp1_2u-27	nanu pūrvapakṣottarapakṣabalābalanirūpaṇaṃ vicāraḥ,	           
SA_GSP29_nvtp1_2u-28	sa ca na kathāyā āśrayaḥ kiṃ tu viṣaya ityata āha---vicāraviṣayeti /	sa ca na kathāyāḥ āśrayaḥ kim tu viṣayaḥ iti atas āha vicāra viṣaya iti 
SA_GSP29_nvtp1_2u-29	prauḍhagauḍanaiyāyikamate catasraḥ kathāḥ /	prauḍha gauḍa naiyāyika mate catasraḥ kathāḥ 
SA_GSP29_nvtp1_2u-30	sa pratipakṣasthāpanāhīno vitaṇḍā /	sa pratipakṣa sthāpanā hīnaḥ vitaṇḍā 
SA_GSP29_nvtp1_2u-31	ityatra jalpavad vādasyāpi parāmarśāt /	iti atra jalpa vat vādasya api parāmarśāt 
SA_GSP29_nvtp1_2u-32	puruṣābhiprāyānurodhena caturthodāharaṇasyāpyupapatteriti sānātaniḥ /	puruṣa abhiprāya anurodhena caturtha udāharaṇasya api upapatteḥ iti sānātaniḥ 
SA_GSP29_nvtp1_2u-33	eka evāyaṃ kathāmārga iti bāhyāḥ /	ekaḥ eva ayam kathā mārgaḥ iti bāhyāḥ 
