segmentnr	original	analyzed
SA_GSP33_brsvbh4u-0	atha caturtho 'dhyāyaḥ	atha caturthaḥ dhyāyaḥ 
SA_GSP33_brsvbh4u-1	nābhyarthyā iha santaḥ svayaṃ pravṛttā na cetare śakyāḥ /	na abhyarthyāḥ iha santaḥ svayam pravṛttāḥ na ca itare śakyāḥ 
SA_GSP33_brsvbh4u-2	matsarapittanibandhanamacikitsyamarocakaṃ yeṣām //1//	matsara pitta nibandhanam acikitsyam arocakam yeṣām 
SA_GSP33_brsvbh4u-3	śaṅke saṃprati nirviśaṅkamadhunā svarājyasaukhyaṃ vahannendraḥ sāndratapaḥsthiteṣu kathamapyudvegamabhyeṣyati /	śaṅke saṃprati nirviśaṅkam adhunā sva rājya saukhyam vahan endraḥ sāndra tapaḥ sthiteṣu katham api udvegam abhyeṣyati 
SA_GSP33_brsvbh4u-4	yadvācaspatimiśranirmitamitavyākhyānamātrasphuṭadvedāntārthavivekavañcidabhavāḥ svarge 'pyamī niḥspṛhāḥ //2//	yat vācaspati miśra nirmita mita vyākhyāna mātra sphuṭat vedānta artha viveka vañcit abhavāḥ svarge pi amī niḥspṛhāḥ 
SA_GSP33_brsvbh4u-5	START BsVBh_4,1.1.1	start 
SA_GSP33_brsvbh4u-6	āvṛttir asakṛdupadeśāt / BBs_4,1.1 /	āvṛttiḥ asakṛt upadeśāt 
SA_GSP33_brsvbh4u-7	sādhanānuṣṭhānapūrvakatvātphalasiddherviṣayakrameṇa viṣayiṇorapi tadvicārayoḥ kramamāha--tṛtīye 'dhyāya iti /	sādhana anuṣṭhāna pūrvaka tvāt phala siddheḥ viṣaya krameṇa viṣayiṇoḥ api tad vicārayoḥ kramam āha tṛtīye dhyāye iti 
SA_GSP33_brsvbh4u-8	muktilakṣaṇasya phalasyātyantaparokṣatvāttadarthāni darśanaśravaṇamanananididhyāsanāni	mukti lakṣaṇasya phalasya atyanta parokṣa tvāt tad arthāni darśana śravaṇa manana nididhyāsanāni 
SA_GSP33_brsvbh4u-9	codyamānānyadṛṣṭārthānīti yāvadvidhānamanuṣṭheyāni na tu tato 'dhikamāvartanīyāni pramāṇābhāvāt /	codyamānāni adṛṣṭa arthāni iti yāvat vidhānam anuṣṭheyāni na tu tatas dhikam āvartanīyāni pramāṇa abhāvāt 
SA_GSP33_brsvbh4u-10	yatra punaḥ sakṛdupadeśa upāsītetyādiṣu tatra sakṛdeva prayogaḥ prayājādivaditi prāpta ucyate /	yatra punar sakṛt upadeśaḥ upāsīta ityādiṣu tatra sakṛt eva prayogaḥ prayāja ādi vat iti prāptaḥ ucyate 
SA_GSP33_brsvbh4u-11	yadyapi muktiradṛṣṭacarī tathāpi savāsanāvidyocchedenātmanaḥ svarūpāvasthānalakṣaṇāyāstasyāḥ	yadi api muktiḥ adṛṣṭa carī tathā api sa vāsanā avidyā ucchedena ātmanaḥ svarūpa avasthāna lakṣaṇāyāḥ tasyāḥ 
SA_GSP33_brsvbh4u-12	śrutisiddhatvādavidyāyāśca vidyotpādavirodhitayā vidyotpādena samucchedasyāhivibhramasyeva	śruti siddha tvāt avidyāyāḥ ca vidyā utpāda virodhi tayā vidyā utpādena samucchedasya ahi vibhramasya iva 
SA_GSP33_brsvbh4u-13	rajjutatvasākṣātkāreṇa samucchedasyopapattisiddhatvādanvayavyatirekābhyāṃ ca śravaṇamanananididhyāsanābhyāsasyaiva	rajju tatva sākṣātkāreṇa samucchedasya upapatti siddha tvāt anvaya vyatirekābhyām ca śravaṇa manana nididhyāsana abhyāsasya eva 
SA_GSP33_brsvbh4u-14	svagocarasākṣātkāraphalatvena lokasiddhatvāsakaladuḥkhavinirmuktaikacaitanyātmako	                                                                      
SA_GSP33_brsvbh4u-15	'hamityaparokṣarūpānubhavasyāpi śravaṇādyabhyāsasādhanatvenānumānāttadarthāni śravaṇādīni	ham iti aparokṣa rūpa anubhavasya api śravaṇa ādi abhyāsa sādhanatvena anumānāt tad arthāni śravaṇa ādīni 
SA_GSP33_brsvbh4u-16	dṛṣṭārthāni bhavanti /	dṛṣṭa arthāni bhavanti 
SA_GSP33_brsvbh4u-17	na ca dṛṣṭārthatve satyadṛṣṭārthatvaṃ yuktam /	na ca dṛṣṭārtha tve sati adṛṣṭārtha tvam yuktam 
SA_GSP33_brsvbh4u-18	na caitānyanāvṛttāni satkāradīrghakālanairantaryeṇa sākṣātkāravate tādṛśānubhavāya kalpante /	na ca etāni anāvṛttāni satkāra dīrgha kāla nairantaryeṇa sākṣātkāravate tādṛśa anubhavāya kalpante 
SA_GSP33_brsvbh4u-19	na cātrāsākṣātkāravadvijñānaṃ sākṣātkāravatīmavidyāmucchettumarhati /	na ca atra asākṣātkāravat vijñānam sākṣātkāravatīm avidyām ucchettum arhati 
SA_GSP33_brsvbh4u-20	na khalu pittopahṛtendriyasya guḍe tiktatāsākṣātkāro 'ntareṇamādhuryasākṣātkāraṃ sahasreṇāpyupapattibhirnivartitumarhati /	na khalu pitta upahṛta indriyasya guḍe tikta tā sākṣātkāraḥ ntareṇa mādhurya sākṣātkāram sahasreṇa api upapattibhiḥ nivartitum arhati 
SA_GSP33_brsvbh4u-21	atadvato narāntaravacāṃsivopapattisahasrāṇi vā parāmṛśato 'pi thūtkṛtya guḍatyāgāt /	a tadvataḥ nara antara vacāṃsi iva upapatti sahasrāṇi vā parāmṛśataḥ pi thūtkṛtya guḍa tyāgāt 
SA_GSP33_brsvbh4u-22	tadevaṃ dṛṣṭārthatvaddhyānopāsanayoścāntanīrtāvṛttikatvena lokataḥ pratīterāvṛttireveti siddham //1//	tat evam dṛṣṭārtha tva dhyāna upāsanayoḥ ca anta nīrtā vṛttika tvena lokataḥ pratīteḥ āvṛttiḥ eva iti siddham 
SA_GSP33_brsvbh4u-23	START BsVBh_4,1.1.2	start 
SA_GSP33_brsvbh4u-24	liṅgāc ca / BBs_4,1.2 /	liṅgāt ca 
SA_GSP33_brsvbh4u-25	adhikaraṇārthamuktvā nirupādhibrahmaviṣayatvamasyākṣipati--atrāha bhavatu nāmeti /	adhikaraṇa artham uktvā nirupādhi brahma viṣayatvam asya ākṣipati atra āha bhavatu nāma iti 
SA_GSP33_brsvbh4u-26	sādhye hyanubhave pratyayāvṛttirarthavatī nāsādhye /	sādhye hi anubhave pratyaya āvṛttiḥ arthavatī na asādhye 
