segmentnr	original	analyzed
MBKulasaaraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBKulasaaraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00285	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBKulasaaraHK-2	Uniform title: kulasāra	uniform title kulasāra 
MBKulasaaraHK-3	Secondary title: kaulasārasaṃgraha	secondara title kaula sāra saṃgraha 
MBKulasaaraHK-4	Secondary title: kulācāranirṇaya	secondara title kula ācāra nirṇaya 
MBKulasaaraHK-5	Manuscript : NGMCP 3-251 reel number A 150/16	reel number a 
MBKulasaaraHK-6	Description: This manuscript is called Kulasāra, but is in fact a collection of fragment of three Kaula tracts. The first is Kaulsārasaṃgraha which, according to the colophons is a part of the Somabhujavalī. It begins with chapter 24 and extends up to to chapter 26. It is followed by the Kulaacāranirṇaya which extends from chapter 1 to 5. The third fragment is chapter eighteen of a work belonging to the śrīvidyā lineage of Subhagānandanātha. It deals with the funerary rites of a Kaula. The texts of which these are fragments in the format of a Tantra, outlining the principles of Kaula ritual and practice. They are typical Kaula work belonging to the latter period, that is, after the 13th century. Indeed such texts can be treated as an independent class of Kaula works of which the Kulārṇavatantra is one of the earliest.	description this manuscript is called kulasāra but is in fact a collection of fragment of three kaula tracts the first is kaulsārasaṃgraha which according to the colophons is a part of the somabhujavalī it begins with chapter and extends up to chapter it is followed by the kulaacāranirṇaya which extends from chapter to the third fragment is chapter eighteen of a work belonging to the śrīvidyā lineage of subhagānandanātha it deals with the funerary rites of a kaula the texts of which the coloph
MBKulasaaraHK-7	Notes: Revision 0: December 17,  2013	notes revision december 
MBKulasaaraHK-8	Publication country : India	publication country india 
MBKulasaaraHK-9	oṃ namaḥ śivāyai ||	om namaḥ śivāyai 
