segmentnr	original	analyzed
SA_GS41_tikaniku-0	chap.9.(non title) 35 .................................	title 
SA_GS41_tikaniku-1	total 103 verses	total verses 
SA_GS41_tikaniku-2	TY_1.1ab/.ghanatimiranāgasiṃhastribhuvanabhavanādhipo jagaccakṣuḥ/	jagat cakṣuḥ 
SA_GS41_tikaniku-3	maulir jayati ravir gaganatilakaikaḥ//	mauliḥ jayati raviḥ gagana tilaka ekaḥ 
SA_GS41_tikaniku-4	TY_1.2ab/.mūrdhnā gaṇeśaṃ ca sarasvatīṃ ca salokapālaṃ parameśvaraṃ ca/	gaṇeśam ca sarasvatīm ca sa lokapālam parameśvaram ca 
SA_GS41_tikaniku-5	TY_1.2cd/.padmodbhavaṃ padmadhanaṃ hariṃ ca trailokyadīpaṃ praṇamāmi bhānum//	padma dhanam harim ca trailokya dīpam praṇamāmi bhānum 
SA_GS41_tikaniku-6	TY_1.3ab/.yātrāvidhir ata ūrdhvaṃ vijigīṣor viditajanmasamayasya/	atas ūrdhvam vijigīṣoḥ vidita janma samayasya 
SA_GS41_tikaniku-7	TY_1.4ab/.vidite horārāśau sthānabalaparigrahe grahāṇāṃ ca/	horā rāśau sthāna bala parigrahe grahāṇām ca 
SA_GS41_tikaniku-8	TY_1.4cd/.āyuṣi ca parijñāte śubham aśubhaṃ vā phalaṃ vācyam//	ca parijñāte śubham aśubham vā phalam vācyam 
SA_GS41_tikaniku-9	TY_1.5ab/.prastutavirodha evaṃ sthitaviṣaye bhavati śāstranirdeśaḥ/	evam sthita viṣaye bhavati śāstra nirdeśaḥ 
SA_GS41_tikaniku-10	TY_1.5cd/.janmasamayaṃ ca kecid vadanti na vadanti bahuvo 'nye//	ca kecid vadanti na vadanti bahuvaḥ nye 
SA_GS41_tikaniku-11	TY_1.6ab/.janmarkṣodayalagne tad api yayor vā yiyāsataḥ praśne/	tat api yayoḥ vā yiyāsataḥ praśne 
SA_GS41_tikaniku-12	TY_1.6cd/.triṣaḍekādaśaśīrṣodayeṣu mārgeṣu ca jayaḥ syāt//	mārgeṣu ca jayaḥ syāt 
SA_GS41_tikaniku-13	TY_1.7ab/.śatror horārāśis tad adhipatir janmabhaṃ tadīśo vā//	horā rāśiḥ tat adhipatiḥ janma bham tad īśaḥ vā 
SA_GS41_tikaniku-14	TY_1.7cd/.yady aste hibuke vā tathāpi śatrur hato vācyaḥ//	aste hibuke vā tathā api śatruḥ hataḥ vācyaḥ 
SA_GS41_tikaniku-15	TY_1.8ab/.praśne manoramā bhūr maṅgalyadravyadarśanaṃ śastam/	manoramā bhūḥ maṅgalya dravya darśanam śastam 
SA_GS41_tikaniku-16	TY_1.8cd/.yadi cādareṇa pṛcchati daivajño nirdiśed vijayam//	ca ādareṇa pṛcchati daivajñaḥ nirdiśet vijayam 
SA_GS41_tikaniku-17	TY_1.9ab/.nandā bhadrā vijayā riktā pūrṇā ca nāmasadṛśaphalāḥ/	bhadrā vijayā riktā pūrṇā ca nāma sadṛśa phalāḥ 
SA_GS41_tikaniku-18	TY_1.9cd/.nyūnasameṣṭā daśame tithayaḥ śukle kṛṣṇe pratīpās tāḥ//	daśame tithayaḥ śukle kṛṣṇe pratīpāḥ tāḥ 
SA_GS41_tikaniku-19	TY_1.10ab/.nakṣatrapuṭākiraṇaṃ paścāt sandhyāgataṃ grahair bhinnam/	paścāt sandhyā gatam grahaiḥ bhinnam 
SA_GS41_tikaniku-20	TY_1.10cd/.krūranipīḍitam utpātadūṣitaṃ cāśubhaṃ sarvam//	utpāta dūṣitam ca aśubham sarvam 
SA_GS41_tikaniku-21	TY_1.11cd/.nātiśubhadāni yāne śeṣāṇi śubhāni dhiṣṇyāni//	yāne śeṣāṇi śubhāni dhiṣṇyāni 
SA_GS41_tikaniku-22	TY_1.12ab/.śatruviṣayaṃ didhakṣor anyatrārkodayāc chubhāgneyī/	didhakṣoḥ anyatra arka udayāt śubhā āgneyī 
SA_GS41_tikaniku-23	TY_1.12cd/.na viśākhārohiṇyuttareṣu divasasya pūrvāhṇe//	viśākhā rohiṇī uttareṣu divasasya pūrvāhṇe 
SA_GS41_tikaniku-24	TY_1.13ab/.jyeṣṭhāmūlāśleṣāraudreṣu vivarjayec ca madhyāhṇam/	vivarjayet ca madhyāhṇam 
SA_GS41_tikaniku-25	TY_1.13cd/.svātyāśvipuṣyahasteṣv aparāhṇe varjayed yātrām//	aparāhṇe varjayet yātrām 
SA_GS41_tikaniku-26	TY_1.14ab/.maitrendavacitrārevatīṣu yāyāt pradoṣam utsṛjya/	yāyāt pradoṣam utsṛjya 
SA_GS41_tikaniku-27	TY_1.14cd/.pūrveṣu triṣu yāmye pitrye ca vihāya madhyaniśam//	triṣu yāmye pitrye ca vihāya madhyaniśam 
SA_GS41_tikaniku-28	TY_1.15ab/.na niśāpaścimabhāge punarvasau triṣu ca vaiṣṇavādyeṣu/	niśā paścima bhāge punarvasau triṣu ca vaiṣṇava ādyeṣu 
SA_GS41_tikaniku-29	TY_1.15cd/.sarve 'pi śubhāḥ kālāḥ śravaṇendravahastapuṣyeṣu//	pi śubhāḥ kālāḥ śravaṇa indravahasta puṣyeṣu 
SA_GS41_tikaniku-30	TY_1.16ab/.prācyādi sapta sapta kramena dhiṣṇyāni kṛttikādīni/	sapta sapta kramena dhiṣṇyāni kṛttikā ādīni 
SA_GS41_tikaniku-31	TY_1.16cd/.anulomāny ekatvaṃ pūrvottaraś roṇitarayoś ca//	eka tvam pūrva uttaraḥ roṇi tarayoḥ ca 
SA_GS41_tikaniku-32	TY_1.17ab/.analāniladigrekhāṃ parighākhyāṃ yānti ye samutkramya/	parigha ākhyām yānti ye samutkramya 
SA_GS41_tikaniku-33	TY_1.17cd/.ājñām iva kuliśabhṛtaḥ patanti na cireṇa te vyasane//	iva kuliśa bhṛtaḥ patanti na cireṇa te vyasane 
SA_GS41_tikaniku-34	TY_1.18ab/.sarvadvārikasaṃjñaṃ nakṣatracatuṣṭayaṃ samuddiṣṭaṃ/	nakṣatra catuṣṭayam samuddiṣṭam 
SA_GS41_tikaniku-35	TY_1.18cd/.puṣyo hastāśvinyau nakṣatraṃ mitradevaṃ ca//	hasta aśvinyau nakṣatram mitradevam ca 
SA_GS41_tikaniku-36	TY_1.19ab/.jyeṣṭhā prāgbhādrapadā rohiṇy athottarā ca phalgunyā/	prāgbhādrapadā rohiṇī atha uttarā ca phalgunyā 
SA_GS41_tikaniku-37	TY_1.19cd/.śūlāni prācyādiṣu teṣu gato 'tyeti yadi citram//	prācya ādiṣu teṣu yadi citram 
SA_GS41_tikaniku-38	TY_1.20ab/.tārās tu janmasampadvipatkarā kṣemā (?)	tu janma sampad vipad karā kṣemā 
SA_GS41_tikaniku-39	'pāyaśubhakaṣṭā/	pāyaśubha kaṣṭā 
SA_GS41_tikaniku-40	TY_1.20cd/.maitrātimaitrasaṃjñāś caitāḥ saṃjñānurūpaphalāḥ//E20	ca etāḥ 
SA_GS41_tikaniku-41	TY_2.1ab/.sūryadine dhananāśaś cāndre śaktikṣayo 'nnahāniś ca/	dhana nāśaḥ cāndre śakti kṣayaḥ nna hāniḥ ca 
SA_GS41_tikaniku-42	TY_2.1cd/.jvalanāsṛkpittarujāḥ kauje baudhe suhṛtprāptiḥ//	kauje baudhe suhṛd prāptiḥ 
SA_GS41_tikaniku-43	TY_2.2ab/.jīve jayadhanalabdhiḥ śaukre strīvastragandhadhanalābhāḥ/	jaya dhana labdhiḥ śaukre strī vastra gandha dhana lābhāḥ 
SA_GS41_tikaniku-44	TY_2.2cd/.dainyaṃ ca bandharogān prāpnoti dine 'rkaputrasya//	ca bandha rogān prāpnoti dine rkaputrasya 
SA_GS41_tikaniku-45	TY_2.3ab/.upacayakaragrahadine siddhiḥ krūre 'pi yāyināṃ bhavati/	siddhiḥ krūre pi yāyinām bhavati 
SA_GS41_tikaniku-46	TY_2.3cd/.saumye 'py anupacayasthe na bhavati yātrā śubhā yātuḥ//E3	pi an upacaya sthe na bhavati yātrā śubhā yātuṣe 
SA_GS41_tikaniku-47	viṣṭi(pari)	viṣṭi pari 
SA_GS41_tikaniku-48	varjitāni karaṇāni yātur aniṣṭāni(iṣṭāni)/	varjitāni karaṇāni yātuḥ aniṣṭa aniiṣṭāni 
SA_GS41_tikaniku-49	TY_3.1cd/.garam api kaiś cic chastaṃ vaṇijā(jāṃ)	api kaiḥ cit śastam 
SA_GS41_tikaniku-50	ca vaṇikkriyāsv eva//	ca vaṇij kriyāsu eva 
SA_GS41_tikaniku-51	TY_3.2cd/.indrāgnīndraniśācaravaruṇāryyamayonayaś cāhni//	ca ahni 
SA_GS41_tikaniku-52	TY_3.3ab/.rudrājāhirbudhnyāḥ pūṣā dakhāntakāgnidhātāraḥ/	pūṣā da kha antaka agni dhātāraḥ 
SA_GS41_tikaniku-53	TY_3.3cd/.indvaditiguruhariravitvaṣṭranilākhyāḥ kṣaṇā rātrau//	kṣaṇā rātrau 
