segmentnr	original	analyzed
SA_MB_saktisamgama_sundarikhandaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_saktisamgama_sundarikhandaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00129	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_saktisamgama_sundarikhandaHK-2	Uniform title: śaktisaṃgamatantra sundarīkhanda	uniform title śaktisaṃgamatantra sundarīkhanda 
SA_MB_saktisamgama_sundarikhandaHK-3	Editor : baṭṭācārya b	e t itoḥ baṭṭa ācārya b 
SA_MB_saktisamgama_sundarikhandaHK-4	Description: Transcribed from  śaktisaṃgamatantra  critically edited  by  Benoytosh Bhattacharyya, In three Volumes  Vol. III  tārākhanda Gwaekads Oriental Series 1947	description transcribed from śaktisaṃgamatantra critically edited by benoytosh bhattacharyya in three volumes vol iii tārākhanda gwaekads oriental series 
SA_MB_saktisamgama_sundarikhandaHK-5	Notes: Transcribed by the staff of Muktabodha under the direction of Mark Dyczkowski.	notes transcribed by the staff of muktabodha under the direction of mark dyczkowski 
SA_MB_saktisamgama_sundarikhandaHK-6	Revision 0: Sept. 22, 2008	revision 
SA_MB_saktisamgama_sundarikhandaHK-7	Publisher : Gwaekads Oriental Series	publisher gwaekads oriental series 
SA_MB_saktisamgama_sundarikhandaHK-8	Publication year : 1947	publication year 
SA_MB_saktisamgama_sundarikhandaHK-9	Publication country : India	publication country india 
SA_MB_saktisamgama_sundarikhandaHK-10	śaktisaṅgamatantram |	śakti saṅgam atantram 
SA_MB_saktisamgama_sundarikhandaHK-11	tṛtīyo bhāgaḥ |	tṛtīyaḥ bhāgaḥ 
SA_MB_saktisamgama_sundarikhandaHK-12	sundarīkhaṇḍaḥ	       
SA_MB_saktisamgama_sundarikhandaHK-13	|| śrīgurubhyo namaḥ ||	śrī gurubhyaḥ namaḥ 
SA_MB_saktisamgama_sundarikhandaHK-14	|| śrīśaktisaṅgamatantram ||	        
SA_MB_saktisamgama_sundarikhandaHK-15	sundarīkhaṇḍaḥ || 3 ||	     
