segmentnr	original	analyzed
SA_GR13_svact_pu-0	kailāsaśikharāsīnaṃ bhairavaṃ vigatāmayam /	kailāsa śikhara āsīnam bhairavam vigata āmayam 
SA_GR13_svact_pu-1	caṇḍanandimahākāla- gaṇeśavṛṣabhṛṅgibhiḥ // SvaT_1.1 //	caṇḍa nandi mahākāla gaṇeśa vṛṣa bhṛṅgibhiḥ 
SA_GR13_svact_pu-2	kumārendrayamāditya- brahmaviṣṇupuraḥsaraiḥ /	kumāra indra yama āditya brahma viṣṇu puraḥsaraiḥ 
SA_GR13_svact_pu-3	stūyamānaṃ maheśānaṃ gaṇamātṛniṣevitam // SvaT_1.2 //	stūyamānam maheśānam gaṇamātṛ niṣevitam 
SA_GR13_svact_pu-4	sṛṣṭisaṃhārakartāraṃ vilayasthitakārakam /	            
SA_GR13_svact_pu-5	anugrahakaraṃ devaṃ praṇatārtivināśanam // SvaT_1.3 //	anugraha karam devam praṇata ārti vināśanam 
SA_GR13_svact_pu-6	muditaṃ bhairavaṃ dṛṣṭvā devī vacanamabravīt /	muditam bhairavam dṛṣṭvā devī vacanam abravīt 
SA_GR13_svact_pu-7	śrīdevyuvāca	śrī devī uvāca 
SA_GR13_svact_pu-8	yattvayā kathitaṃ mahyaṃ svacchandaṃ parameśvara // SvaT_1.4 //	yat tvayā kathitam mahyam svacchandam parameśvara 
SA_GR13_svact_pu-9	śatakoṭipravistīrṇaṃ bhedānantyavisarpitam /	śata koṭi pravistīrṇam bheda ānantya visarpitam 
SA_GR13_svact_pu-10	catuṣpīṭhaṃ mahātantra catuṣṭayaphalodayam // SvaT_1.5 //	catuṣpīṭham mahā tantra catuṣṭaya phala udayam 
SA_GR13_svact_pu-11	na śaknuvanti manujā alpavīryaparākramāḥ /	na śaknuvanti manujāḥ alpa vīrya parākramāḥ 
SA_GR13_svact_pu-12	alpāyuṣo 'lpavittāśca alpasattvāśca śaṃkara // SvaT_1.6 //	alpa āyuṣaḥ lpa vittāḥ ca alpa sattvāḥ ca śaṃkara 
SA_GR13_svact_pu-13	tadarthaṃ saṃgrahaṃ tasya svalpaśāstrārthavistaram /	tad artham saṃgraham tasya su alpa śāstra artha vistaram 
SA_GR13_svact_pu-14	bhuktimuktipradātāraṃ kathayasva prasādataḥ // SvaT_1.7 //	bhukti mukti pradātāram kathayasva prasādataḥ 
SA_GR13_svact_pu-15	kīdṛśaṃ vai guruṃ vidyāt sādhakaṃ ca maheśvara /	kīdṛśam vai gurum vidyāt sādhakam ca maheśvara 
SA_GR13_svact_pu-16	bhayābhayapradātāraṃ śiṣyaṃ bhūmiṃ ca kīdṛśīm // SvaT_1.8 //	bhaya abhaya pradātāram śiṣyam bhūmim ca kīdṛśīm 
