segmentnr	original	analyzed
SA_GSP30_parypanu-0	śrī gaṇapataye namaḥ /	śrī gaṇapataye namaḥ 
SA_GSP30_parypanu-1	ādyantāntargatānantaśaktiviśrāntinirbharām /	ādi anta antargata ananta śakti viśrānti nirbharām 
SA_GSP30_parypanu-2	anuccāryām ahaṃ vācam adhīye hṛdayaṃ vibhoḥ // 1 //	an uccāryām aham vācam adhīye hṛdayam vibhoḥ 
SA_GSP30_parypanu-3	sa eva bhairavo devas sarve devāś ca yanmayāḥ /	saḥ eva bhairavaḥ devaḥ sarve devāḥ ca yad mayāḥ 
SA_GSP30_parypanu-4	saivāsau bhairavī sattāsattāpi ca yanmayī // 2 //	sā eva asau bhairavī sattā asattā api ca yad mayī 
SA_GSP30_parypanu-5	tad eva bhairavaṃ jñānam ajñānam api yanmayam /	tat eva bhairavam jñānam ajñānam api yad mayam 
SA_GSP30_parypanu-6	sa hi bhairavasiddhāntaḥ pūrvapakṣo 'pi yanmayaḥ // 3 //	sa hi bhairava siddhāntaḥ yad mayaḥ 
SA_GSP30_parypanu-7	aikadhyam adhvanāṃ ṣa.ṅnāṃ yatra sā bhairavī sthitiḥ /	aikadhyam adhvanām ṣaṣ nām yatra sā bhairavī sthitiḥ 
SA_GSP30_parypanu-8	paryante sarvatantrāṇām avācyā paramā gatiḥ // 4 //	paryante sarva tantrāṇām avācyā paramā gatiḥ 
SA_GSP30_parypanu-9	sā cidānandamātrātmamagnecchājñānasatkriyā /	sā cit ānanda mātra ātma magna icchā jñāna satkriyā 
SA_GSP30_parypanu-10	hṛdayaṃ devadevasya bhairavasyāvibhāgabhūḥ // 5 //	hṛdayam devadevasya bhairavasya avibhāga bhūḥ  /
SA_GSP30_parypanu-11	citsvābhāvyād asau devaḥ svātmanā vimṛṣan prabhuḥ /	cit svābhāvyāt asau devaḥ sva ātmanā vimṛṣan prabhuḥ 
SA_GSP30_parypanu-12	anāśritādibhūmyantā bhūmikāḥ pratipadyate // 6 //	anāśrita ādi bhūmi antāḥ bhūmikāḥ pratipadyate 
SA_GSP30_parypanu-13	tatra vācakavācyātmaspandayor ekaśaḥ prabhoḥ /	tatra vācaka vācya ātma spandayoḥ ekaśas prabhoḥ 
SA_GSP30_parypanu-14	sthūlasūkṣmaparābhāsakramayoḥ ṣaḍvidhādhvatā // 7 //	sthūla sūkṣma para ābhāsa kramayoḥ ṣaḍvidha adhva tā 
SA_GSP30_parypanu-15	kramo yo deśakālātmā bhedaprāṇas sa saṃvidām /	kramaḥ yaḥ deśa kāla ātmā bheda prāṇaḥ sa saṃvidām 
SA_GSP30_parypanu-16	vicchedād eṣa vijñātur vicitrābhāsatākṛtaḥ // 8 //	vicchedāt eṣa vijñātuḥ vicitra ābhāsa tā kṛtaḥ 
SA_GSP30_parypanu-17	ubhayo tatra vai rītiḥ śuddhāśuddhātmabhedataḥ /	tatra vai rītiḥ śuddha aśuddha ātma bhedataḥ 
SA_GSP30_parypanu-18	śuddhir bahiṣkṛtārthānāṃ svāhantāyāṃ nimajjanam // 9 //	śuddhiḥ bahiṣkṛta arthānām svāhantāyām nimajjanam 
SA_GSP30_parypanu-19	aśuddhir api magnānāṃ naivaṃ hṛdayaviśramaḥ /	aśuddhiḥ api magnānām nā evam hṛdaya viśramaḥ 
SA_GSP30_parypanu-20	atrāntare 'py anantās syuḥ sthitayas tāratamyataḥ // 10 //	atrā antare pi anantāḥ syuḥ sthitayaḥ tāratamyataḥ 
SA_GSP30_parypanu-21	ucitocitameyānāṃ pramātṝṇāṃ prakāśane /	ucita ucita meyānām pramātṝṇām prakāśane 
SA_GSP30_parypanu-22	sādhāraṇānyathābhāvau bhidyete mātṛmeyayoḥ // 11 //	sādhāraṇa anyathābhāvau bhidyete mātṛ meyayoḥ 
SA_GSP30_parypanu-23	avikalpasphuṭābhāsā sā sṛṣṭiḥ śāmbhavī matā /	avikalpa sphuṭa ābhāsā sā sṛṣṭiḥ śāmbhavī matā 
SA_GSP30_parypanu-24	abhedenātmanirmāṇe svātmaiva karaṇīkṛtaḥ // 12 //	abhedena ātma nirmāṇe sva ātmā eva karaṇīkṛtaḥ 
SA_GSP30_parypanu-25	kriyājñānātmacicchaktir bhedāsūtraṇakāraṇāt /	                
SA_GSP30_parypanu-26	kalāvidyāpadaṃ prāpya bhedodbhede punar bhavet // 13 //	kalā vidyā padam prāpya bheda udbhede punar bhavet 
SA_GSP30_parypanu-27	pramāṇabuddhiprakarā yatkriyāyā vikalpanāḥ /	pramāṇa buddhi prakarāḥ yat kriyāyāḥ vikalpanāḥ 
SA_GSP30_parypanu-28	saiva vicchinnavicchinnakriyā jñānodyamā yadā // 14 //	sā eva vicchinna vicchinna kriyā jñāna udyamā yadā 
SA_GSP30_parypanu-29	karmabuddhyakṣatāṃ prāptā tadāsau paśur ucyate /	karma buddhi akṣa tām prāptā tadā asau paśuḥ ucyate 
SA_GSP30_parypanu-30	itīcchayā sa bhagavān bhairavaḥ parimīyate // 15 //	iti icchayā sa bhagavān bhairavaḥ parimīyate   
SA_GSP30_parypanu-31	mitavṛttis satī sā ca śaktis tam anuvartate /	mita vṛttiḥ satī sā ca śaktiḥ tam anuvartate 
