segmentnr	original	analyzed
SA_GP10_bhp_07u-0	BhP_07.01.001/0 śrīrājovāca	śrī rājā uvāca 
SA_GP10_bhp_07u-1	BhP_07.01.001/1 samaḥ priyaḥ suhṛdbrahman bhūtānāṃ bhagavān svayam	samaḥ priyaḥ suhṛd brahman bhūtānām bhagavān svayam 
SA_GP10_bhp_07u-2	BhP_07.01.001/2 indrasyārthe kathaṃ daityān avadhīdviṣamo yathā	indrasya arthe katham daityān avadhīt viṣamaḥ yathā 
SA_GP10_bhp_07u-3	BhP_07.01.002/1 na hyasyārthaḥ suragaṇaiḥ sākṣān niḥśreyasātmanaḥ	na hi asya arthaḥ sura gaṇaiḥ sākṣāt niḥśreyasa ātmanaḥ 
SA_GP10_bhp_07u-4	BhP_07.01.002/2 naivāsurebhyo vidveṣo nodvegaścāguṇasya hi	na eva asurebhyaḥ vidveṣaḥ na udvegaḥ ca aguṇasya hi 
SA_GP10_bhp_07u-5	BhP_07.01.003/1 iti naḥ sumahābhāga nārāyaṇaguṇān prati	iti naḥ su mahābhāga nārāyaṇa guṇān prati 
SA_GP10_bhp_07u-6	BhP_07.01.003/2 saṃśayaḥ sumahān jātastadbhavāṃśchettumarhati	saṃśayaḥ su mahān jātaḥ tat bhavān chettum arhati 
SA_GP10_bhp_07u-7	BhP_07.01.004/0 śrīṛṣiruvāca	śrī ṛṣiḥ uvāca 
SA_GP10_bhp_07u-8	BhP_07.01.004/1 sādhu pṛṣṭaṃ mahārāja hareścaritamadbhutam	sādhu pṛṣṭam mahā rāja hareḥ caritam adbhutam 
SA_GP10_bhp_07u-9	BhP_07.01.004/2 yadbhāgavatamāhātmyaṃ bhagavadbhaktivardhanam	              
SA_GP10_bhp_07u-10	BhP_07.01.005/1 gīyate paramaṃ puṇyamṛṣibhirnāradādibhiḥ	gīyate paramam puṇyam ṛṣibhiḥ nārada ādibhiḥ 
SA_GP10_bhp_07u-11	BhP_07.01.005/2 natvā kṛṣṇāya munaye kathayiṣye hareḥ kathām	natvā kṛṣṇāya munaye kathayiṣye hareḥ kathām 
SA_GP10_bhp_07u-12	BhP_07.01.006/1 nirguṇo 'pi hyajo 'vyakto bhagavān prakṛteḥ paraḥ	nirguṇaḥ hi ajaḥ vyaktaḥ bhagavān prakṛteḥ paraḥ 
SA_GP10_bhp_07u-13	BhP_07.01.006/2 svamāyāguṇamāviśya bādhyabādhakatāṃ gataḥ	sva māyā guṇam āviśya bādhya bādhaka tām gataḥ 
SA_GP10_bhp_07u-14	BhP_07.01.007/1 sattvaṃ rajastama iti prakṛternātmano guṇāḥ	sattvam rajaḥ tamaḥ iti prakṛteḥ na ātmanaḥ guṇāḥ 
SA_GP10_bhp_07u-15	BhP_07.01.007/2 na teṣāṃ yugapadrājan hrāsa ullāsa eva vā	na teṣām yugapad rājan hrāsaḥ ullāsaḥ eva vā 
SA_GP10_bhp_07u-16	BhP_07.01.008/1 jayakāle tu sattvasya devarṣīn rajaso 'surān	jaya kāle tu sattvasya devarṣīn rajasaḥ surān 
SA_GP10_bhp_07u-17	BhP_07.01.008/2 tamaso yakṣarakṣāṃsi tatkālānuguṇo 'bhajat	tamasaḥ yakṣa rakṣāṃsi tad kāla anuguṇaḥ bhajat 
SA_GP10_bhp_07u-18	BhP_07.01.009/1 jyotirādirivābhāti saṅghātān na vivicyate	jyotiḥ ādiḥ iva ābhāti saṅghātāt na vivicyate 
SA_GP10_bhp_07u-19	BhP_07.01.009/2 vidantyātmānamātmasthaṃ mathitvā kavayo 'ntataḥ	vidanti ātmānam ātma stham mathitvā kavayaḥ 
SA_GP10_bhp_07u-20	BhP_07.01.010/1 yadā sisṛkṣuḥ pura ātmanaḥ paro rajaḥ sṛjatyeṣa pṛthak svamāyayā	yadā sisṛkṣuḥ puras ātmanaḥ paras rajaḥ sṛjati eṣa pṛthak sva māyayā 
SA_GP10_bhp_07u-21	BhP_07.01.010/2 sattvaṃ vicitrāsu riraṃsurīśvaraḥ śayiṣyamāṇastama īrayatyasau	sattvam vicitrāsu riraṃsuḥ īśvaraḥ śayiṣyamāṇaḥ tamaḥ īrayati asau 
SA_GP10_bhp_07u-22	BhP_07.01.011/1 kālaṃ carantaṃ sṛjatīśa āśrayaṃ pradhānapumbhyāṃ naradeva satyakṛt	kālam carantam sṛjati īśaḥ āśrayam pradhāna pumbhyām naradeva satya kṛt 
SA_GP10_bhp_07u-23	BhP_07.01.011/2 ya eṣa rājannapi kāla īśitā sattvaṃ surānīkamivaidhayatyataḥ	yaḥ eṣa rājan api kālaḥ īśitā sattvam sura anīkam iva edhayati atas 
