segmentnr	original	analyzed
MBparasuramakalpasutraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBparasuramakalpasutraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00214	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBparasuramakalpasutraHK-2	Uniform title: paraśurāmakalpasūtra	uniform title paraśurāmakalpasūtra 
MBparasuramakalpasutraHK-3	Main title: paraśurāmakalpasūtra  with commentary by rāmeśvara	main title paraśurāmakalpasūtra  / commentary by rāmeśvara 
MBparasuramakalpasutraHK-4	Commentator : rāmeśvara	rāmeśvara 
MBparasuramakalpasutraHK-5	Editor : a. mahādeva śastri	e ditoḥ a mahādeva śastri 
MBparasuramakalpasutraHK-6	Editor : s. y. śastri dave	e t itoḥ s y śastri dave 
MBparasuramakalpasutraHK-7	Description: paraśurāmakalpasūtra  with commentary by rāmeśvara	description paraśurāmakalpasūtra 
MBparasuramakalpasutraHK-8	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 
MBparasuramakalpasutraHK-9	Revision 0: April 5, 2010	revision april 
MBparasuramakalpasutraHK-10	Revision 1: Sept. 18, 2010 - chapters 7 thru end added	revision sept    chapters 
MBparasuramakalpasutraHK-11	Publisher : Baroda Oriental Institute	publisher baroda oriental iostitute 
MBparasuramakalpasutraHK-12	Publication year : 1950	publication year 
MBparasuramakalpasutraHK-13	Publication city : Baroda	publication citi baroda 
MBparasuramakalpasutraHK-14	Publication country : India	publication country india 
MBparasuramakalpasutraHK-15	oṃ	om 
MBparasuramakalpasutraHK-16	śrīmahātripurasundaryai namaḥ |	śrī mahā tripurasundaryai namaḥ 
MBparasuramakalpasutraHK-17	śrīparaśurāmakalpasūtram	śrī paraśurāma kalpasūtram 
MBparasuramakalpasutraHK-18	rāmeśvarakṛtavṛttisahitam |	rāmeśvara kṛtavṛtti sahitam 
MBparasuramakalpasutraHK-19	paraśūjjvalahastābjo jaṭāmaṇḍalamaṇḍitaḥ |	             
MBparasuramakalpasutraHK-20	dadātu cirajīvitvaṃ prasannātmā bhṛgūdvahaḥ ||	dadātu cira jīvi tvam prasanna ātmā bhṛgūdvahaḥ 
