segmentnr	original	analyzed
SA_GS40_vagaah_u-0	Sūtrasthāna	sūtrasthāna 
SA_GS40_vagaah_u-1	rāgādi-rogān satatānuṣaktān a-śeṣa-kāya-prasṛtān a-śeṣān /	rāga ādi rogān satata anuṣaktān aśeṣa kāya prasṛtān aśeṣān 
SA_GS40_vagaah_u-2	autsukya-mohā-rati-dāñ jaghāna yo '-pūrva-vaidyāya namo 'stu tasmai // 1 //	autsukya moha arati dām jaghāna pūrva vaidyāya namaḥ stu tasmai 
SA_GS40_vagaah_u-3	āyuḥ-kāmayamānena dharmārtha-sukha-sādhanam /	āyuḥ kāmayamānena dharma artha sukha sādhanam 
SA_GS40_vagaah_u-4	āyur-vedopadeśeṣu vidheyaḥ param ādaraḥ // 2 //	āyurveda upadeśeṣu vidheyaḥ param ādaraḥ 
SA_GS40_vagaah_u-5	brahmā smṛtvāyuṣo vedaṃ prajāpatim ajigrahat /	brahmā smṛtvā āyuṣaḥ vedam prajāpatim ajigrahat 
SA_GS40_vagaah_u-6	so 'śvinau tau sahasrākṣaṃ so 'tri-putrādikān munīn // 3 //	saḥ śvinau tau sahasrākṣam saḥ tri putra ādikān munīn 
SA_GS40_vagaah_u-7	te 'gniveśādikāṃs te tu pṛthak tantrāṇi tenire /	te gniveśa ādikān te tu pṛthak tantrāṇi tenire 
SA_GS40_vagaah_u-8	tebhyo 'ti-viprakīrṇebhyaḥ prāyaḥ sāra-taroccayaḥ // 4 //	tebhyaḥ ti viprakīrṇebhyaḥ prāyas sāratara uccayaḥ 
SA_GS40_vagaah_u-9	kriyate 'ṣṭāṅga-hṛdayaṃ nāti-saṃkṣepa-vistaram /	kriyate ṣṭāṅgahṛdayam na ati saṃkṣepa vistaram 
SA_GS40_vagaah_u-10	kāya-bāla-grahordhvāṅga-śalya-daṃṣṭrā-jarā-vṛṣān // 5 //	kāya bāla graha ūrdhvāṅga śalya daṃṣṭra jarā vṛṣān 
SA_GS40_vagaah_u-11	1.5bv nāti-saṃkṣipta-vistṛtam	na ati saṃkṣipta vistṛtam 
SA_GS40_vagaah_u-12	aṣṭāv aṅgāni tasyāhuś cikitsā yeṣu saṃśritā /	aṣṭau aṅgāni tasya āhuḥ cikitsā yeṣu saṃśritā 
SA_GS40_vagaah_u-13	vāyuḥ pittaṃ kaphaś ceti trayo doṣāḥ samāsataḥ // 6 //	vāyuḥ pittam kaphaḥ ca iti trayaḥ doṣāḥ samāsatas 
SA_GS40_vagaah_u-14	vikṛtā-vikṛtā dehaṃ ghnanti te vartayanti ca /	vikṛta avikṛtāḥ deham ghnanti te vartayanti ca 
SA_GS40_vagaah_u-15	te vyāpino 'pi hṛn-nābhyor adho-madhyordhva-saṃśrayāḥ // 7 //	te hṛd nābhyoḥ adhas madhya ūrdhva saṃśrayāḥ 
SA_GS40_vagaah_u-16	1.7bv ghnanti te vardhayanti ca	ghnanti te vardhayanti ca 
SA_GS40_vagaah_u-17	vayo-'ho-rātri-bhuktānāṃ te 'nta-madhyādi-gāḥ kramāt /	vayaḥ ha rātri bhuktānām te nta madhya ādi gāḥ kramāt 
SA_GS40_vagaah_u-18	tair bhaved viṣamas tīkṣṇo mandaś cāgniḥ samaiḥ samaḥ // 8 //	taiḥ bhavet viṣamaḥ tīkṣṇaḥ mandaḥ ca agniḥ samaiḥ samaḥ 
SA_GS40_vagaah_u-19	koṣṭhaḥ krūro mṛdur madhyo madhyaḥ syāt taiḥ samair api /	koṣṭhaḥ krūraḥ mṛduḥ madhyaḥ madhyaḥ syāt taiḥ samaiḥ api 
SA_GS40_vagaah_u-20	śukrārtava-sthair janmādau viṣeṇeva viṣa-krimeḥ // 9 //	śukra ārtava sthaiḥ janma ādau viṣeṇa iva viṣa krimeḥ  /
SA_GS40_vagaah_u-21	taiś ca tisraḥ prakṛtayo hīna-madhyottamāḥ pṛthak /	taiḥ ca tisraḥ prakṛtayaḥ hīna madhya uttamāḥ pṛthak 
SA_GS40_vagaah_u-22	sama-dhātuḥ samastāsu śreṣṭhā nindyā dvi-doṣa-jāḥ // 10 //	sama dhātuḥ samastāsu śreṣṭhāḥ nindyāḥ dvi doṣa jāḥ 
SA_GS40_vagaah_u-23	1.10cv sama-dhātuḥ samais tāsu	sama dhātuḥ samaiḥ tāsu 
SA_GS40_vagaah_u-24	tatra rūkṣo laghuḥ śītaḥ kharaḥ sūkṣmaś calo 'nilaḥ /	tatra rūkṣaḥ laghuḥ śītaḥ kharaḥ sūkṣmaḥ calaḥ nilaḥ 
SA_GS40_vagaah_u-25	pittaṃ sa-sneha-tīkṣṇoṣṇaṃ laghu visraṃ saraṃ dravam // 11 //	pittam sa sneha tīkṣṇa uṣṇam laghu visram saram dravam 
SA_GS40_vagaah_u-26	snigdhaḥ śīto gurur mandaḥ ślakṣṇo mṛtsnaḥ sthiraḥ kaphaḥ /	snigdhaḥ śītaḥ guruḥ mandaḥ ślakṣṇaḥ mṛtsnaḥ sthiraḥ kaphaḥ 
SA_GS40_vagaah_u-27	saṃsargaḥ saṃnipātaś ca tad-dvi-tri-kṣaya-kopataḥ // 12 //	saṃsargaḥ saṃnipātaḥ ca tad dvi tri kṣaya kopataḥ 
SA_GS40_vagaah_u-28	rasāsṛṅ-māṃsa-medo-'sthi-majja-śukrāṇi dhātavaḥ /	rasa asṛj māṃsa medaḥ sthi majja śukrāṇi dhātavaḥ 
SA_GS40_vagaah_u-29	sapta dūṣyā malā mūtra-śakṛt-svedādayo 'pi ca // 13 //	sapta dūṣyāḥ malāḥ mūtra śakṛt sveda ādayaḥ ca 
SA_GS40_vagaah_u-30	vṛddhiḥ samānaiḥ sarveṣāṃ viparītair viparyayaḥ /	vṛddhiḥ samānaiḥ sarveṣām viparītaiḥ viparyayaḥ 
