segmentnr	original	analyzed
SA_GSP29_nystik_u-0	vācaspatimiśraviracitāyāṃ nyāyavārttikatātparyaṭīkāyāṃ	vācaspatimiśra viracitāyām nyāyavārttikatātparya ṭīkāyām 
SA_GSP29_nystik_u-1	prathamādhyāyasya prathamāhnikam	prathama adhyāyasya prathama āhnikam 
SA_GSP29_nystik_u-2	nyāyavārttikatātparyaṭīkā	       
SA_GSP29_nystik_u-3	viśvavyāpī viśvaśaktiḥ pinākī viśveśāno viśvakṛd viśvamūrttiḥ /	             
SA_GSP29_nystik_u-4	viśvajñātā viśvasaṃhārakārī viśvārādhyo rādhayatvīhitaṃ naḥ //	viśva jñātā viśva saṃhāra kārī viśva ārādhyaḥ rādhayatu īhitam naḥ 
SA_GSP29_nystik_u-5	nāmāmi dharmavijñānavairāgyaiśvaryaśāline /	dharma vijñāna vairāgya aiśvarya śāline 
SA_GSP29_nystik_u-6	nidhaye vāgviśuddhīnāmakṣapādāya tāyine //	nidhaye vāc viśuddhīnām akṣapādāya tāyine 
SA_GSP29_nystik_u-7	granthavyākhyācchalenaiva nirastākhiladūṣaṇā /	grantha vyākhyā chalena eva nirasta akhila dūṣaṇā 
SA_GSP29_nystik_u-8	nyāyavārttikatātparyaṭīkāsmābhirvidhāsyate //	nyāyavārttikatātparya ṭīkā asmābhiḥ vidhāsyate 
SA_GSP29_nystik_u-9	icchāmi kimapi puṇyaṃ dustarakunibandhapaṅkamagnānām /	icchāmi kim api puṇyam dustara kuni bandha paṅka magnānām 
SA_GSP29_nystik_u-10	uddyotakaragavīnāmatijaratīnāṃ samuddharaṇāt //	uddyota kara gavīnām atijaratīnām samuddharaṇāt 
SA_GSP29_nystik_u-11	NyS_1,1.1: pramāṇaprameyasaṃśayaprayojanadṛṣṭāntasiddhāntāvayavatarkanirṇayavādajalpavitaṇḍāhetvābhāsacchulajātinigrahasthānānāṃ tattvajñānānniḥśreyasādhigamaḥ//	pramāṇa prameya saṃśaya prayojana dṛṣṭānta siddhānta avayava tarka nirṇaya vāda jalpa vitaṇḍā hetvābhāsa chula jāti nigrahasthānānām tattva jñānāt niḥśreyasa adhigamaḥ 
