segmentnr	original	analyzed
SA_T04_nagmyv_u-0	na jñānācchūnyatā nāma kācidanyā hi vidyate /	na jñānāt śūnyatā nāma kācid anyā hi vidyate 
SA_T04_nagmyv_u-1	viviktāvyatirekitvaṃ vivekasya yato matam // 1 //	vivikta avyatireki tvam vivekasya yatas matam 
SA_T04_nagmyv_u-2	dvayaśūnyam hi vijñānam anyathā na prasajyate /	dvaya śūnyam hi vijñānam anyathā na prasajyate 
SA_T04_nagmyv_u-3	dvayāsattvān nivṛttasya dvayātmatvaprasangataḥ // 2 //	dvaya asattvāt nivṛttasya dvaya ātma tva prasangataḥ 
SA_T04_nagmyv_u-4	tacchurutatathatārūpo bhagavān eva bhaṇyate /	                                
SA_T04_nagmyv_u-5	vedyavedakasadbhāvavikalpādyasamāśrayaḥ // 3 //	vedya vedaka sadbhāva vikalpa ādi asamāśrayaḥ 
SA_T04_nagmyv_u-6	cittamātraṃ nirābhāsaṃ vihāro buddhabhūstathā /	cittamātram nirābhāsam vihāraḥ buddha bhūḥ tathā 
SA_T04_nagmyv_u-7	etaddhi bhāṣitaṃ buddhairbhāsante bhāṣayanti ca // 4 //	etat hi bhāṣitam buddhaiḥ bhāsante bhāṣayanti ca 
SA_T04_nagmyv_u-8	cittaṃ hi bhūmayaḥ sapta nirābhāsā tvihāṣṭamī /	cittam hi bhūmayaḥ sapta nirābhāsā tu iha aṣṭamī 
SA_T04_nagmyv_u-9	dve bhūmayo vihāro 'tra 'śeṣā bhūmirmamātmikā // 5 //	dve bhūmayaḥ śeṣā bhūmiḥ mama ātmikā 
SA_T04_nagmyv_u-10	deśyante bhūmayaḥ sapta buddhaiścittavaśaṃ gatāḥ /	deśyante bhūmayaḥ sapta buddhaiḥ citta vaśam gatāḥ 
SA_T04_nagmyv_u-11	kāyavākcittadauṣṭhulyaṃ saptamyāṃ na pravartate // 6 //	kāya vāc citta dauṣṭhulyam saptamyām na pravartate 
SA_T04_nagmyv_u-12	aṣṭamyāṃ āśrayastasya svapno 'pyasukhasaṃbhavaḥ / @- - - - - - - - - - - - - - - - // 7	aṣṭamyām āśrayaḥ tasya svapnaḥ pi asukha saṃbhavaḥ 
SA_T04_nagmyv_u-13	1. avācyo vācakairdharmaḥ kṛpayā yena deśitaḥ /	avācyaḥ vācakaiḥ dharmaḥ kṛpayā yena deśitaḥ 
SA_T04_nagmyv_u-14	namo 'cintyaprabhavāya buddhāyāsaṅgabuddhaye // 8 //	namaḥ cintya prabhavāya buddhāya asaṅga buddhaye 
SA_T04_nagmyv_u-15	2. svabhāvena na cotpannā nirvṛtāśca na tattvataḥ /	svabhāvena na ca utpannāḥ nirvṛtāḥ ca na tattvataḥ 
SA_T04_nagmyv_u-16	yathākāśaṃ tathā buddhāḥ sattvāścaivaikalakṣaṇāḥ // 9 //	yathā ākāśam tathā buddhāḥ sattvāḥ ca eva eka lakṣaṇāḥ 
SA_T04_nagmyv_u-17	3. pārāvāraṃ na cotpannāḥ svabhāvena pratityajāḥ /	pārāvāram na ca utpannāḥ svabhāvena pratityajāḥ 
SA_T04_nagmyv_u-18	te 'pi śūnyā hi saṃskārāḥ sarvajñajñānagocarāḥ // 10 //	te pi śūnyāḥ hi saṃskārāḥ sarvajña jñāna gocarāḥ   /
SA_T04_nagmyv_u-19	4. sarvabhāvāḥ svabhāvena pratibimbasamā matāḥ /	sarva bhāvāḥ svabhāvena pratibimba samāḥ matāḥ 
SA_T04_nagmyv_u-20	śuddhāḥ śivasvabhāvāśca advayāstathatāsamāḥ // 11 //	śuddhāḥ śiva svabhāvāḥ ca advayāḥ tathatā samāḥ   
SA_T04_nagmyv_u-21	5. asatyātmani cātmatvaṃ kalpayitvā pṛthagjanāḥ /	asati ātmani ca ātma tvam kalpayitvā pṛthagjanāḥ 
SA_T04_nagmyv_u-22	sukhaduḥkham abhijñāśca sarvam eṣāṃ ca tattvataḥ // 12 //	sukha duḥkham abhijñāḥ ca sarvam eṣām ca tattvataḥ 
