segmentnr	original	analyzed
SA_MB_anuttaraprakasapancasikaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_anuttaraprakasapancasikaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00004	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_anuttaraprakasapancasikaHK-2	Uniform title: anuttaraprakāśapañcāśikā	uniform title anuttara prakāśa pañcāśikā 
SA_MB_anuttaraprakasapancasikaHK-3	Main title: anuttaraprakāśapañcāśikā  by ādyanātha from the KSTS series vol. 14 -- The bhāvopahāra of cakrapāṇinātha with commentary by ramyadevabhaṭṭa -- where it follows bhāvopahāra and bodhapañcadaśikā	main title anuttaraprakāśapañcāśikā by ādyanātha from the ksts series vol the bhāvopahāra of cakrapāṇinātha with commentary by ramyadevabhaṭṭa where it follows bhāvopahāra and bodhapañcadaśikā 
SA_MB_anuttaraprakasapancasikaHK-4	Author : ādyanātha	authoḥ ādi anātha 
SA_MB_anuttaraprakasapancasikaHK-5	Editor : śāstri, mukundarāma	e t itoḥ śāstri mukundarāma 
SA_MB_anuttaraprakasapancasikaHK-6	Description: The anuttaraprakāśapañcāśikā  by ādyanātha from the KSTS series vol. 14 where it follows bhāvopahāra and bodhapañcadaśikā	description the anuttara prakāśapañcāśikā by ādyanātha from the ksts series vol  where it follows bhāvopahāra and bodhapañcadaśikā 
SA_MB_anuttaraprakasapancasikaHK-7	Notes: This e-text was data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski. .   Revision 0: October 18, 2007	notes this etext was dataentered by the staff of muktabodha under the supervision of mark dyczkowski 
SA_MB_anuttaraprakasapancasikaHK-8	Publisher : Research Deaprtment Jammu and Kashmir State	publisher research deaprtment jammu and kashmir state 
SA_MB_anuttaraprakasapancasikaHK-9	Publication year : 1918	publication year 
