segmentnr	original	analyzed
SA_GE07_hv_conpu-0	chapter 1, transliterated by Peter Schreiner (ca. 1991)	chapter transliterated by peter schreiner ca 
SA_GE07_hv_conpu-1	, revised October 1999. Star-passages 1-22 added March 2002. :h]	revised october starpassages added march 
SA_GE07_hv_conpu-2	nārāyaṇaṃ namaskṛtya naraṃ caiva narottamam /	nārāyaṇam namaskṛtya naram ca eva narottamam 
SA_GE07_hv_conpu-3	devīṃ sarasvatīṃ caiva tato jayam udīrayet //	devīm sarasvatīm ca eva tatas jayam udīrayet 
SA_GE07_hv_conpu-4	jayati parāśarasūnuḥ satyavatīhṛdayanandano vyāsaḥ /	jayati parāśara sūnuḥ satyavatī hṛdaya nandanaḥ vyāsaḥ 
SA_GE07_hv_conpu-5	yasyāsyakamalagalitaṃ vāṅmayam amṛtaṃ jagat pibati /	yasya āsya kamala galitam vāc mayam amṛtam jagat pibati 
SA_GE07_hv_conpu-6	pitāmahādyaṃ pravadanti ṣaṣṭhaṃ maharṣim akṣayyavibhūtiyuktam /	pitāmaha ādyam pravadanti ṣaṣṭham mahā ṛṣim akṣayya vibhūti yuktam 
SA_GE07_hv_conpu-7	nārāyaṇasyāṃsajam ekaputraṃ dvaipāyanaṃ vedamahānidhānam /	nārāyaṇasya aṃsa jam eka putram dvaipāyanam veda mahā nidhānam 
SA_GE07_hv_conpu-8	ādyaṃ puruṣam īśānaṃ puruhūtaṃ puruṣṭutam /	ādyam puruṣam īśānam puru hūtam puruṣṭutam 
SA_GE07_hv_conpu-9	ṛtam ekākṣaraṃ brahma vyaktāvyaktaṃ sanātanam //	ṛtam ekākṣaram brahma vyakta avyaktam sanātanam 
SA_GE07_hv_conpu-10	asac ca sadasac caiva yad viśvaṃ sadasatparam /	asat ca sat asat ca eva yat viśvam sat asat param 
SA_GE07_hv_conpu-11	parāvarāṇāṃ sraṣṭāraṃ purāṇaṃ param avyayam /	parāvarāṇām sraṣṭāram purāṇam param avyayam 
SA_GE07_hv_conpu-12	maṅgalyaṃ maṅgalam viṣṇuṃ vareṇyam anaghaṃ śucim /	maṅgalyam maṅgalam viṣṇum vareṇyam anagham śucim 
