segmentnr	original	analyzed
MBsaktisamgama_tantra_tarakhandaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBsaktisamgama_tantra_tarakhandaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00119	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBsaktisamgama_tantra_tarakhandaHK-2	Uniform title: śaktisaṃgamatantra tārākhanda	uniform title śaktisaṃgamatantra tārākhanda 
MBsaktisamgama_tantra_tarakhandaHK-3	Editor : baṭṭācārya b	e t itoḥ baṭṭa ācārya b 
MBsaktisamgama_tantra_tarakhandaHK-4	Description: Transcribed from  śaktisaṃgamatantra  critically edited  by  Benoytosh Bhattacharyya, In three Volumes  Vol. II  tārākhanda Baroda Oriental Institute  1941	description transcribed from śaktisaṃgamatantra critically edited by benoytosh bhattacharyya in three volumes vol ii tārākhanda baroda oriental institute 
MBsaktisamgama_tantra_tarakhandaHK-5	Notes: Transcribed by the staff of Muktabodha under the direction of Mark Dyczkowski.	notes transcribed by the staff of muktabodha under the direction of mark dyczkowski 
MBsaktisamgama_tantra_tarakhandaHK-6	Revision 0: Sept. 16, 2008	revision 
MBsaktisamgama_tantra_tarakhandaHK-7	Publisher : Baroda Oriental Institute	publisher baroda oriental iostitute 
MBsaktisamgama_tantra_tarakhandaHK-8	Publication year : 1941	publication year 
MBsaktisamgama_tantra_tarakhandaHK-9	Publication city : Baroda	publication citi baroda 
MBsaktisamgama_tantra_tarakhandaHK-10	Publication country : India	publication country india 
MBsaktisamgama_tantra_tarakhandaHK-11	śrīgurubhyo namaḥ |	śrī gurubhyaḥ namaḥ 
