segmentnr	original	analyzed
SA_GS26_sbhami_u-0	Samantabhadra:	samantabhadra 
SA_GS26_sbhami_u-1	Āptamīmāṃsā	āpta mīmāṃsā 
SA_GS26_sbhami_u-2	devāgamanabhoyānacāmarādivibhūtayaḥ /	                
SA_GS26_sbhami_u-3	māyāviṣvapi dṛśyante nātastvamasi no mahān // SAm_1 //	māyāviṣu api dṛśyante na atas tvam asi naḥ mahān 
SA_GS26_sbhami_u-4	adhyātmaṃ bahirapyeṣa vigrahādimahodayaḥ /	adhyātmam bahis api eṣa vigraha ādi mahā udayaḥ 
SA_GS26_sbhami_u-5	divyaḥ satyo divaukassvapyasti rāgādimatsu saḥ // SAm_2 //	divyaḥ satyaḥ divaukaḥsu api asti rāga ādimatsu saḥ 
SA_GS26_sbhami_u-6	tīrthakṛtsamayānāṃ ca parasparavirodhataḥ /	tīrthakṛt samayānām ca paraspara virodhataḥ 
SA_GS26_sbhami_u-7	sarveṣāmāptatā nāsti kaścideva bhavedguruḥ // SAm_3 //	sarveṣām āpta tā nā asti kaścid eva bhavet guruḥ 
SA_GS26_sbhami_u-8	doṣāvaraṇayorhānirniḥśeṣāstyatiśāyanāt /	doṣa āvaraṇayoḥ hāniḥ niḥśeṣā asti atiśāyanāt 
SA_GS26_sbhami_u-9	kvacidyathā svahetubhyo bahirantarmalakṣayaḥ // SAm_4 //	kvacid yathā sva hetubhyaḥ bahis antar mala kṣayaḥ 
SA_GS26_sbhami_u-10	sūkṣmāntaritadūrārthāḥ pratyakṣāḥ kasyacidyathā /	sūkṣma antarita dūra arthāḥ pratyakṣāḥ kasyacid yathā 
SA_GS26_sbhami_u-11	anumeyatvato 'gnyādiriti sarvajñasaṃsthitiḥ // SAm_5 //	anumeya tvataḥ gni ādiḥ iti sarvajña saṃsthitiḥ 
SA_GS26_sbhami_u-12	sa tvamevāsi nirdoṣo yuktiśāstrāvirodhavāk /	sa tvam evā asi nirdoṣaḥ yukti śāstra avirodha vāc 
