segmentnr	original	analyzed
SA_MB_kalikalpalataHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_kalikalpalataHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00293	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_kalikalpalataHK-2	Uniform title: kālīkalpalatā	uniform title kālīkalpalatā 
SA_MB_kalikalpalataHK-3	Secondary title: dakṣiṇakālīkalpalatā	secondary title dakṣiṇakālīkalpalatā 
SA_MB_kalikalpalataHK-4	Author : vimarśānandanātha	authoḥ vimarśa ānanda nātha 
SA_MB_kalikalpalataHK-5	Manuscript : NGMCP 5-6521 reel number: B 120/9	manuscript nm number b 
SA_MB_kalikalpalataHK-6	Description: Kālīkalpalatā, also called Dakṣiṇakālīkalpalatā by Vimarśānandanātha is concerned with the ritual procedures for the worship of the goddess Dakṣiṇakālī and her consort Mahākāla. This form of Kālī is especially popular in Bengal. First presented by āgamakṛṣṇavāgīśa in his Bṛhattantrasāra written in the sixteenth century in Bengal, the Kālīkalpalatā post-dates it. The ritual procedure is described in sufficient detail to be able to perfom the ritual. It is divided into two sections (kusuma literally -flowers-) The first deals with the preliminary purifications, bathing and offering of libations. The second describes the puujaa itself.	description kālīkalpalatā also called dakṣiṇakālīkalpalatā by vimarśānandanātha is concerned with the ritual procedures for the worship of the goddess dakṣiṇakālī and her consort mahākāla this form of kālī is especially popular in bengal first presented by āgamakṛṣṇavāgīśa in his bṛhattantrasāra written in the sixteenth century in bengal the kālīkalpalatā postdates it the ritual procedure is described in sufficient detail to be able to perfom the ritual it is divided 
SA_MB_kalikalpalataHK-7	Notes: Revision 0: December 17, 2013	notes revision december 
SA_MB_kalikalpalataHK-8	Publication country : India	publication country india 
SA_MB_kalikalpalataHK-9	1a)	a 
SA_MB_kalikalpalataHK-10	śrīgaṇeśāya namaḥ || śrīgurubhyo namaḥ ||	śrī gaṇeśāya namaḥ śrī gurubhyaḥ namaḥ 
SA_MB_kalikalpalataHK-11	praṇamya dakṣiṇāṃ kālī sṛṣṭisthitilayātmikāṃḥ |	praṇamya dakṣiṇām kālī sṛṣṭi sthiti laya ātmikān 
SA_MB_kalikalpalataHK-12	vakṣye tasyāḥ saparyā vai pradāyānusārataḥ || 1 ||	vakṣye tasyāḥ saparyāḥ vai pradāya anusārataḥ 
SA_MB_kalikalpalataHK-13	brahmye murūnutte(?) cotthāya vahva padmāsanaḥ kulavṛkṣaṃ	brahmye murūn utte ca utthāya padmāsanaḥ kulavṛkṣam 
SA_MB_kalikalpalataHK-14	praṇamya śirasi daivata sahasradalakamalakarṇikā madhyavarti	praṇamya śirasi 
SA_MB_kalikalpalataHK-15	caṃdramaṃḍalāṃtargataṃ svaguru dhyāyeta || yathā |	caṃdra maṃḍala aṃtargatam sva guru dhyāyeta yathā 
SA_MB_kalikalpalataHK-16	raktaṃ raktavilepamālyavasanaṃ yāmena raktosalaṃ vibhūtyā	raktam rakta vilepa mālya vasanam yāmena raktosalam vibhūtyā 
SA_MB_kalikalpalataHK-17	priyayetareṇatarasāśliṣṭhaṃ prasannānanaṃ | hastābhyāṃ mabhayaṃ varaṃ ca	priyayā itareṇatarasā āśliṣṭham prasanna ānanam hastābhyām varam ca 
SA_MB_kalikalpalataHK-18	dadhvataṃ śaṃbhusrarūpaṃ(?) paraṃ ānaṃdākiṃta locano	śaṃbhu sra rūpam param locano 
