segmentnr	original	analyzed
SA_GV06_kauthgsu-0	kauthumagṛhyasūtram	kauthumagṛhyasūtram 
SA_GV06_kauthgsu-1	KauthGS 1:	kauthgs 
SA_GV06_kauthgsu-2	athātaḥ prāyaścittāni /	atha atas prāyaścittāni 
SA_GV06_kauthgsu-3	athātaḥ kramāṇāṃ vadaye gṛhastho vā brahmacārī vā gṛhastho gṛhāgnau brahmacārī laukikāgnau	atha atas kramāṇām vadaye gṛhasthaḥ vā brahmacārī vā gṛhasthaḥ gṛha agnau brahmacārī laukika agnau 
SA_GV06_kauthgsu-4	gṛhasyeṣviticaraṇena paricaraṇe vā brahmacaryavicchinne laukikāgnau prātarāhutipūrvakaṃ	gṛhasyeṣu iticaraṇena paricaraṇe vā brahmacarya vicchinne laukika agnau prātarāhuti pūrvakam 
SA_GV06_kauthgsu-5	naimittikaṃ kāryaṃm /	naimittikam kāryam 
SA_GV06_kauthgsu-6	punarādhāne varjayet sāyamupakramya tātkālikaprāyaścittāpattau cettābhyāṃ tatra kāryam /	punarādhāne varjayet sāyam upakramya tātkālika prāyaścitta āpattau ced tābhyām tatra kāryam 
SA_GV06_kauthgsu-7	paurṇamyāhutyāmatītaṃ cettābhyāṃ tattatkuryuḥ parvaṇā cetsaṃkalya kāryam tadabhāve	paurṇamyā āhutyām atītam ced tābhyām tat tat kuryuḥ parvaṇā ced saṃkalya kāryam tad abhāve 
SA_GV06_kauthgsu-8	sadyaḥ kuryād apareṇa darśaṃ tve prāyaścittiḥ trirātraṃ pañcarātraṃ vā dadharātrāttāḥ	sadyas kuryāt apareṇa darśam tve prāyaścittiḥ tri rātram pañca rātram vā dadharātra āttāḥ 
SA_GV06_kauthgsu-9	prāyaścittapūrvayajña yajete tāvubhau parvā saṃkalya tītau tāmiṣṭau tadvat tatra	prāyaścitta pūrva yajña yajete tau ubhau saṃkalya tītau tām iṣṭau tadvat tatra 
SA_GV06_kauthgsu-10	yadi lopaṃ vā taṃ māmāsādatītaṃ vā punarādhānaṃ kuryuḥ /	yadi lopam vā tam mām āsāt atītam vā punarādhānam kuryuḥ 
SA_GV06_kauthgsu-11	prāyaścittārthe prājāpatyaṃ vā tadūrdhvaṃ viśeṣaśca gṛhāgnau gṛhyāgniṃ yadi sparśettaṃtra	prāyaścitta arthe prājāpatyam vā tad ūrdhvam viśeṣaḥ ca gṛha agnau gṛhya agnim yadi sparśet taṃtra 
SA_GV06_kauthgsu-12	ta meko vā kāryo mantrāṇāṃ tāvubhau brūyāttaṃtrī tatsamidho saṃyuktaṃ gṛhṇan navarohaṇaṃ	tam ekaḥ vā kāryaḥ mantrāṇām tau ubhau brūyāt taṃtrī tad samidhaḥ saṃyuktam gṛhṇan navarohaṇam 
SA_GV06_kauthgsu-13	tataḥ karma prāṇāyāmaṃ kuryuḥ /	tatas karma prāṇāyāmam kuryuḥ 
SA_GV06_kauthgsu-14	tūṣṇīṃ pariṣicya mantreṇābhyarvyāhutyāmanartha staras tāvubho dvau samidhamādhāya bhaṣatkarmāṃ mantraṃ brūyāt /	tūṣṇīm pariṣicya mantreṇa abhyarvya āhutyām anarthaḥ staraḥ tau ubhau dvau samidham ādhāya bhaṣat karmām mantram brūyāt 
SA_GV06_kauthgsu-15	atra pupastūṣṇīṃ kāryaṃ patnī vā iti samānaṃ samāropaṇaṃ kuryuḥ kartavyā iti vaitadu	atra pupaḥ tūṣṇīm kāryam patnī vā iti samānam samāropaṇam kuryuḥ kartavyāḥ iti vā etat u 
SA_GV06_kauthgsu-16	bhavati svayaṃ svayaṃ prāyaścittī tata ūrdhvaṃ viśeṣaṃ syād anyāgno svayamamasmadbhāvi	bhavati svayam svayam prāyaścittī tatas ūrdhvam viśeṣam syāt 
SA_GV06_kauthgsu-17	tathāci yajñidknevarohaṇaṃ kuryāṃ ādisamāropaṇaṃ prajñātastadamavrimutsṛjya bhūrbhuvaḥ svariti brūyāḥ /	kuryām ādi samāropaṇam bhūḥ bhuvaḥ svar iti brūyāḥ 
SA_GV06_kauthgsu-18	tūṣṇīṃ tiṣṭhan na gacchet tadagnipatyāṃ ta prāpnau karmabhraṣṭā svagṛhyāgnau svayaṃ	tūṣṇīm tiṣṭhan na gacchet karma bhraṣṭā sva gṛhya agnau svayam 
