segmentnr	original	analyzed
SA_GSP31_iskgaudu-0	sāṅkhyakārikā gauḍapādabhāṣya	          
SA_GSP31_iskgaudu-1	kapilāya namastasmai yenāvidyodadhau jagati magne /	kapilāya namaḥ tasmai yena avidyā udadhau jagati magne 
SA_GSP31_iskgaudu-2	kāruṇyātsāṅkhyamayī nauriva vihitā prataraṇāya //	kāruṇyāt sāṅkhya mayī nauḥ iva vihitā prataraṇāya 
SA_GSP31_iskgaudu-3	alpagranthaṃ spaṣṭaṃ pramāṇasiddhāntahetubhiryuktam /	alpa grantham spaṣṭam pramāṇa siddhānta hetubhiḥ yuktam 
SA_GSP31_iskgaudu-4	śāstraṃ śiṣyahitāya samāsato 'haṃ pravakṣyāmi // @-----------------------------------------------------------------	śāstram śiṣya hitāya samāsatas ham pravakṣyāmi 
SA_GSP31_iskgaudu-5	duḥkhatrayābhighātājjijñāsā tadabhighātake hetau /	duḥkha traya abhighātāt jijñāsā tad abhighātake hetau 
SA_GSP31_iskgaudu-6	dṛṣṭe sāpārthā cennaikāntātyantato 'bhāvāt // ISk_1 //	dṛṣṭe sā apārthā ced na ekānta atyantataḥ bhāvāt 
SA_GSP31_iskgaudu-7	duḥkhatrayeti /	duḥkha traya iti 
SA_GSP31_iskgaudu-8	asyā āryyāyā upodghātaḥ kriyate /	asyāḥ āryyāyāḥ upodghātaḥ kriyate 
SA_GSP31_iskgaudu-9	iha bhagavānbrahmasutaḥ kapilo nāma / tadyathā -	iha bhagavān brahma sutaḥ kapilaḥ nāma tat yathā 
SA_GSP31_iskgaudu-10	sanakaśca sanandaśca tṛtīyaśca sanātanaḥ /	sanakaḥ ca sanandaḥ ca tṛtīyaḥ ca sanātanaḥ 
SA_GSP31_iskgaudu-11	āsuriḥ kapilaścaiva voḍhuḥ pañcaśikhastathā /	āsuriḥ kapilaḥ ca eva voḍhuḥ pañcaśikhaḥ tathā 
SA_GSP31_iskgaudu-12	ityete brahmaṇaḥ putrāḥ sapta proktā maharṣayaḥ //	iti ete brahmaṇaḥ putrāḥ sapta proktāḥ mahā ṛṣayaḥ 
SA_GSP31_iskgaudu-13	kapilasya sahotpannā dharmmo jñānaṃ vairāgyamaiśvaryyañceti /	kapilasya saha utpannāḥ dharmmaḥ jñānam vairāgyam aiśvaryam ca iti 
