segmentnr	original	analyzed
MBphe-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBphe-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00414	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBphe-2	Uniform title: pheṭakapratiṣṭhācaṇḍikāgnividhi	uniform title pheṭaka pratiṣṭhā caṇḍikā agni vidhi 
MBphe-3	Manuscript : NGMCPReel No: v 192/15	manuscript 
MBphe-4	Notes: Data entered by the staff of Muktabodha under the direction of Mark S.G. Dyczkowski.	notes data entered by the staff of muktabodha under the direction of mark sg dyczkowski 
MBphe-5	Revision 0: April 28, 2017	revision april 
MBphe-6	Publication country : India	publication country india 
MBphe-7	pheṭakapratiṣṭhācaṇḍikāgnividhi	          
MBphe-8	1a) śīgaṇeśāya namaḥ || śrīgurubhyo namaḥ ||	a śī gaṇeśāya namaḥ śrī gurubhyaḥ namaḥ 
MBphe-9	atha pheṭakapratiṣṭhāvidhi likhyate || nityakarmadhunake ||	atha pheṭaka pratiṣṭhā vidhi likhyate nityakarmadhunake 
MBphe-10	maṇḍapasavāhāvayavodakayāya ||	maṇḍapa sava aha avayava udaka yāya 
MBphe-11	yajamānapuṣpabhājanaṃ || adyādi || vākya ||	yajamāna puṣpa bhājanam 
MBphe-12	mānavagotrayajamānasya śrīśrījayabhūpatīndramalāvatmaṇaḥ śrī śrī	mānava gotra yajamānasya śrī śrī jayabhūpati indramalāvatmaṇaḥ śrī śrī 
MBphe-13	śrī svaṣṭadevatā prītyarthaṃ pheṭakapratiṣṭhā caṇḍikāgniyajñe	śrī su aṣṭadevatā prīti artham pheṭaka pratiṣṭhā caṇḍikā agni yajñe 
MBphe-14	ābhyodakavṛddhaśrāddhe kartuṃ puṣpabhājanaṃ samarpayāmi namaḥ ||	ābhyaḥ udaka vṛddhaśrāddhe kartum puṣpa bhājanam samarpayāmi namaḥ 
MBphe-15	1b) siddhirastu kriyārambhe vṛddhirastu dhanāgame ||	siddhiḥ astu kriyā ārambhe vṛddhiḥ astu dhana āgame 
MBphe-16	puṣṭirastu śarīreṣu śāntirastu gṛhe ca va ||	puṣṭiḥ astu śarīreṣu śāntiḥ astu gṛhe ca vaḥ 
MBphe-17	sarvavighniprasamanaṃ sarvaśāntiraṃ śubhaṃ |	śubham 
MBphe-18	2a) āyuputraṃ ca kāmaṃ ca lakṣmī santativardhanaṃ ||	āyu putram ca kāmam ca lakṣmī santati vardhanam 
MBphe-19	yathā vāna prahārāṇāṃ kavacaṃ bhava tu vāriṇaṃ |	yathā vāna prahārāṇām kavacam bhava tu vāriṇam 
MBphe-20	tartadvaivavidhātrānāṃ śāntirbhavatu vāruṇaṃ ||	śāntiḥ bhavatu vāruṇam 
MBphe-21	puṣpabhājana samarpayāmi ||	puṣpa bhājana samarpayāmi 
MBphe-22	trirācamya || sūryārgha || adyādi || vākya || mohāndhakāra ||	tris ācamya 
MBphe-23	2b) viśvebhyo devebhyo vaiśvānaradevebhyo idamāsanaṃ vṛddhi puṣpaṃ	viśvebhyaḥ devebhyaḥ vaiśvānara devebhyaḥ idam āsanam vṛddhi puṣpam 
MBphe-24	vṛddhi ||	vṛddhi 
MBphe-25	mātṛpitāmahi prapitāmahi pitarapitāmaha pratitāmaha mātāmahavṛddhi	mātṛ pitāmahi prapitāmahi pitara pitāmaha pratitāmaha mātāmaha vṛddhi 
MBphe-26	pramātāmaha indrādyānava daivatebhyo idamāsanaṃ vṛddhipuṣpaṃ vṛddhi ||	pramātāmahaḥ daivatebhyaḥ idam āsanam vṛddhi puṣpam 
MBphe-27	nandikeśvarāya ācāryāya idamāsanaṃ vṛddhi puṣpaṃ vṛddhi ||	nandikeśvarāya ācāryāya idam āsanam vṛddhi puṣpam vṛddhi 
MBphe-28	3a) evaṃ viśvedevādi pādārghaṃ puṣpaṃ || nyāsa ||	evam viśvedeva ādi pāda argham puṣpam 
MBphe-29	gajādharāya astrāya namaḥ || gajādharāya hṛdayāya namaḥ ||	gajādharāya astrāya namaḥ gajādharāya hṛdayāya namaḥ 
MBphe-30	gajādharāya śirase namaḥ || gajādharāya śikhāya namaḥ ||	gajādharāya śirase namaḥ gajādharāya śikhāya namaḥ 
MBphe-31	gajādharāya kavacāya namaḥ || gajādharāya netratrayāya namaḥ ||	gajādharāya kavacāya namaḥ gajādharāya netratrayāya namaḥ 
MBphe-32	3b) gajādharāya astrāya namaḥ || iti karāṅga nyāsaḥ ||	gajādharāya astrāya namaḥ iti karāṅga nyāsaḥ 
MBphe-33	tāhālaghapūjā || 5 vrahmaṇe namaḥ || viṣṇuve namaḥ || rudrāya namaḥ ||	vrahmaṇe namaḥ viṣṇuve namaḥ rudrāya namaḥ 
MBphe-34	5 savaśivāya namaḥ || aruṇamūrtaye candanākṣatapuṣpaṃ namaḥ ||	sava śivāya namaḥ aruṇa mūrtaye candana akṣata puṣpam namaḥ 
MBphe-35	dhenumudrāṃ || laṃkhanathaṃne arakhuninanokhāsa ||	dhenumudrām 
MBphe-36	4a) vrahmaṇe namaḥ || viṣṇuve namaḥ || sadāśivāya namaḥ ||	a vrahmaṇe namaḥ viṣṇuve namaḥ sadāśivāya namaḥ 
MBphe-37	ātmapūjā || ātmane siṃcayet || ātmacandanaṃ namaḥ ||	ātma pūjā ātmane siṃcayet ātma candanam namaḥ 
MBphe-38	ātmane candanaṃ || ātmaśirase puṣpaṃ namaḥ || ātmasanāya namaḥ ||	ātmane candanam ātma śirase puṣpam namaḥ ātma sanāya namaḥ 
MBphe-39	ātmamūrtaye namaḥ || puṣpabhājanathiyāvataya ||	ātma mūrtaye namaḥ 
MBphe-40	4b) oṃ saptavyādhādaśāraṇya mṛgākāraṃ varegirau |	om mṛga ākāram vare girau 
