segmentnr	original	analyzed
SA_MB_hamsasaraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_hamsasaraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00264	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_hamsasaraHK-2	Uniform title: haṃsasāra	uniform title haṃsasāra 
SA_MB_hamsasaraHK-3	Manuscript : BHU C4244	manuscript bhu 
SA_MB_hamsasaraHK-4	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 
SA_MB_hamsasaraHK-5	Revision 0: April 7, 2012	revision april 
SA_MB_hamsasaraHK-6	Publication country : India	publication country india 
SA_MB_hamsasaraHK-7	oṃ namaḥ śivāya sa śivāya śivadāya namo namaḥ |	om namaḥ śivāya sa śivāya śiva dāya namaḥ namaḥ 
SA_MB_hamsasaraHK-8	oṃ namaḥ paramātmane |	om namaḥ paramātmane 
SA_MB_hamsasaraHK-9	oṃ namo vighnahartre |	om namaḥ vighna hartre 
SA_MB_hamsasaraHK-10	atha haṃsasāraṃ likhyate ||	atha haṃsasāram likhyate 
SA_MB_hamsasaraHK-11	śrutaṃ deva mayā pūrvamamalaṃ haṃsayāmalam |	śrutam deva mayā pūrvam amalam haṃsa yāmalam 
SA_MB_hamsasaraHK-12	punarhi śrotumicchāmi sārātsārataraṃ param || 1 ||	punar hi śrotum icchāmi sārāt sārataram param 
SA_MB_hamsasaraHK-13	yatpurā kathitaṃ deva sūcitaṃ na prakāśitam |	yat purā kathitam deva sūcitam na prakāśitam 
SA_MB_hamsasaraHK-14	vadame vastu sadbhāvaṃ prasādaṃ kuru śūla bhṛt || 2 ||	vadame vastu sadbhāvam prasādam kuru śūla bhṛt 
SA_MB_hamsasaraHK-15	sādhu sādhu mahāprājñe sarvasatvārthabodhini |	sādhu sādhu mahā prājñe sarva satva artha bodhini 
SA_MB_hamsasaraHK-16	tadarthaṃ saṃpravakṣyāmi tavasnehānmaheśvari || 3 ||	tad artham saṃpravakṣyāmi tava snehāt maheśvari 
SA_MB_hamsasaraHK-17	durlabhaṃ sarvadevānāṃ yoginīnāṃ tathaiva ca |	durlabham sarva devānām yoginīnām tathā eva ca 
SA_MB_hamsasaraHK-18	yo sau śānto hyajo devaḥ śaktyādhāro hyavigrahaḥ || 4 ||	yaḥ sau śāntaḥ hi ajaḥ devaḥ śakti ādhāraḥ hi avigrahaḥ 
SA_MB_hamsasaraHK-19	jīvabhūtaḥ sadā tiṣṭedvāmadakṣiṇamadhyagaḥ |	jīva bhūtaḥ sadā tiṣṭet vāma dakṣiṇa madhya gaḥ 
SA_MB_hamsasaraHK-20	p. 68b) ca caiṣa paramohaṃsaḥ sa vai devaḥ sanātanaḥ || 5 ||	ca ca eṣa paramaḥ haṃsaḥ sa vai devaḥ sanātanaḥ  
SA_MB_hamsasaraHK-21	sa brahmā sa ca vai rudra īśvaro viṣṇureva ca |	sa brahmā sa ca vai rudraḥ īśvaraḥ viṣṇuḥ eva ca 
SA_MB_hamsasaraHK-22	sadāśivaḥ paraṃdhāma tārakaṃ brahma eva ca || 6 ||	sadāśivaḥ paraṃdhāma tārakam brahma eva ca 
SA_MB_hamsasaraHK-23	vārāṇasyāṃ tu deveśi svakaṃ mārgaṃ prakāśitam |	vārāṇasyām tu deveśi svakam mārgam prakāśitam 
SA_MB_hamsasaraHK-24	ajñānaṃ caiva tatkṣetraṃ jñānināmavrataḥ sthitam || 7 ||	ajñānam ca eva tat kṣetram jñāninām avrataḥ sthitam 
SA_MB_hamsasaraHK-25	lakṣaṇaṃ tasya vakṣyāmi yena jñāsyanti sādhakāḥ |	lakṣaṇam tasya vakṣyāmi yena jñāsyanti sādhakāḥ 
SA_MB_hamsasaraHK-26	gurvavasthā gamaḥ so hi dṛśyate na tu lakṣyate || 8 ||	guru avasthā gamaḥ saḥ hi dṛśyate na tu lakṣyate  /
SA_MB_hamsasaraHK-27	sa paraḥ sarvato hyātmā cañcalatve vyavasthitaḥ |	sa paras sarvatas hi ātmā cañcala tve vyavasthitaḥ 
SA_MB_hamsasaraHK-28	sa bāhyābhyantarastho hi spandate sarvadehinām || 9 ||	sa bāhya ābhyantara sthaḥ hi spandate sarva dehinām 
SA_MB_hamsasaraHK-29	nityoditaśca niṣṭaśca anādirnidhaneśvaraḥ |	nityoditaḥ ca niṣṭaḥ ca anādiḥ nidhana īśvaraḥ 
SA_MB_hamsasaraHK-30	avyakto vyaktarūpaśca agrāhyaśca calācalaḥ || 10 ||	avyaktaḥ vyakta rūpaḥ ca agrāhyaḥ ca cala acalaḥ 
SA_MB_hamsasaraHK-31	bhāvagrāhyassacinmātraccaitanyāsusthitaḥ sthitaḥ |	bhāva grāhyaḥ sa cit mātra caitanya a su sthitaḥ sthitaḥ 
SA_MB_hamsasaraHK-32	tejorūpī hi bhagavānhṛdvyomnevasthitaḥ paraḥ || 11 ||	tejaḥ rūpī hi bhagavān hṛd vyomnā iva sthitaḥ paraḥ 
SA_MB_hamsasaraHK-33	p. 69a) bāhyavyomni sthito dhūmro dhūmrāgre prakṛtirvapuḥ |	bāhya vyomni sthitaḥ dhūmraḥ dhūmra agre prakṛtiḥ vapuḥ 
