segmentnr	original	analyzed
SA_K01_vinv16_u-0	The Adhikaraṇavastu	the adhikaraṇa vastu 
SA_K01_vinv16_u-1	(Adhik-v 59) ḥadhikaraṇaśamathavastuniḥ (A 332a) uddānam	a uddānam 
SA_K01_vinv16_u-2	kalaho vivādo 'dhikaraṇam kiṃmūlaṃ kuśalena ca /	kalahaḥ vivādaḥ dhikaraṇam kiṃmūlam kuśalena ca 
SA_K01_vinv16_u-3	syād vivādo anadhhikaraṇam vivādaṃ katibhiḥ śameta //	syāt vivādaḥ anadhhikaraṇam vivādam katibhiḥ śameta 
SA_K01_vinv16_u-4	vivādaṃ saṃmukhaṃ śamayec chalākāgrahaṇena ca /	vivādam saṃmukham śamayet śalākā grahaṇena ca 
SA_K01_vinv16_u-5	anavavādaṃ saṃmukhaṃ smṛtyā amūḍhavinayena ca //	anavavādam saṃmukham smṛtyā amūḍha vinayena ca 
SA_K01_vinv16_u-6	tathaiva tatsvabhāvaiṣīyaṃ tṛṇaprastārakeṇa ca /	tathā eva tṛṇa prastārakeṇa ca 
SA_K01_vinv16_u-7	samagreṇa va saṃghena kṛtyādhikaraṇaṃ tathā //	samagreṇa vaḥ saṃghena kṛtyā adhikaraṇam tathā 
SA_K01_vinv16_u-8	vyupaśamitavyam iti proktaṃ maharṣiṇā //	vyupaśamitavyam iti proktam mahā ṛṣiṇā 
SA_K01_vinv16_u-9	The Buddha at Kapilavastu	the budh at kapilavastu 
SA_K01_vinv16_u-10	King Śuddhodana listens to Buddha's sermons	king śuddhodana listens to buddhas sermons 
SA_K01_vinv16_u-11	buddho bhagavān kapilavastuni viharati nyāgrodhārāme;	buddhaḥ bhagavān kapilavastuni viharati nyāgrodha ārāme 
SA_K01_vinv16_u-12	yadā bhagavatā śākyās satyeṣu pratiṣṭhāpitās tasā te trir bhagavantaṃ ḥdarśanāyaḥ upasaṃkramanti;	yadā bhagavatā śākyāḥ satyeṣu pratiṣṭhāpitāḥ tasā te tris bhagavantam upasaṃkramanti 
SA_K01_vinv16_u-13	teṣāṃ bhagavān abhīkṣṇaṃ dharmaṃ deśayati;	teṣām bhagavān abhīkṣṇam dharmam deśayati 
SA_K01_vinv16_u-14	ācaritam rājñaḥ śuddhodanasya śākyagaṇaparivṛtasya trir bhagavantaṃ ḥdarśanāyaḥ upasaṃkramitum;	ācaritam rājñaḥ śuddhodanasya śākya gaṇa parivṛtasya tris bhagavantam upasaṃkramitum 
