segmentnr	original	analyzed
SA_GV06_avpari_u-0	(Pariśiṣṭa_1. nakṣatrakalpaḥ)	nakṣatrakalpaḥ 
SA_GV06_avpari_u-1	(AVParis_0,0.0) śrīgaṇeśāya namaḥ //	śrī gaṇeśāya namaḥ 
SA_GV06_avpari_u-2	oṃ namo 'tharvātmane vāmadevāya śivāya //	om namaḥ tharva ātmane vāmadevāya śivāya 
SA_GV06_avpari_u-3	śrīsarasvatyai namaḥ //	śrī sarasvatyai namaḥ 
SA_GV06_avpari_u-4	(AVParis_1,1.1) atha nakṣatrakalpaṃ vyākhyāsyāmaḥ //	atha nakṣatra kalpam vyākhyāsyāmaḥ 
SA_GV06_avpari_u-5	(AVParis_1,1.2) kṛttikā rohiṇī mṛgaśira ārdrā punarvasū puṣyāśleṣā maghā(ḥ)	kṛttikā rohiṇī mṛgaśiraḥ ārdrā punarvasū puṣya āśleṣāḥ maghāḥ 
SA_GV06_avpari_u-6	phālgunī phalgunyau hasta(ś)	phālgunī phalgunyau hastaḥ 
SA_GV06_avpari_u-7	citrā svāti(r)	citrā svātiḥ 
SA_GV06_avpari_u-8	viśākhe anurādhā jyeṣṭhā mūla(m)	viśākhe anurādhā jyeṣṭhā mūlam 
SA_GV06_avpari_u-9	pūrvāṣāḍhā uttarāṣāḍābhijic chravaṇaḥ śraviṣṭhā śatabhiṣaḥ pūrvaproṣṭhapadottaraproṣṭhapadau revaty aśvayujau bharaṇyaḥ //	pūrvāṣāḍhāḥ uttarāṣāḍā abhijit śravaṇaḥ śraviṣṭhā śatabhiṣaḥ pūrva proṣṭhapada uttara proṣṭhapadau revatī aśvayujau bharaṇyaḥ 
SA_GV06_avpari_u-10	(AVParis_1,2.1) ṣaṭ kṛttikā ekā rohiṇī tisro mṛgaśira ekārdrā dve punarvasū ekaḥ	ṣaḍ kṛttikāḥ ekā rohiṇī tisraḥ mṛgaśiraḥ ekā ārdrā dve punarvasū ekaḥ 
SA_GV06_avpari_u-11	puṣyaḥ ṣaḍ āśleṣāḥ ṣaṇ maghāḥ catasraḥ phalgunyaḥ pañca hasta ekā citrā ekā svātir	puṣyaḥ ṣaṭ āśleṣāḥ ṣaṭ maghāḥ catasraḥ phalgunyaḥ pañca hastaḥ ekā citrā ekā svātiḥ 
SA_GV06_avpari_u-12	dve viśākhe catasro 'nurādhā ekā jyeṣṭhā sapta mūlam aṣṭāv aṣāḍhā eko 'bhijit tisraḥ	dve viśākhe catasraḥ nurādhāḥ ekā jyeṣṭhā sapta mūlam aṣṭau aṣāḍhāḥ ekaḥ bhijit tisraḥ 
SA_GV06_avpari_u-13	śravaṇaḥ pañca śraviṣṭhā ekā śatabhiṣā catasraḥ proṣṭhapadau ekā revatī dve aśvayujau tisro bharaṇyaḥ //	śravaṇaḥ pañca śraviṣṭhāḥ ekā śatabhiṣā catasraḥ proṣṭhapadau ekā revatī dve aśvayujau tisraḥ bharaṇyaḥ 
SA_GV06_avpari_u-14	(AVParis_1,2.2) iti saṃkhyāparimitaṃ brahma //	iti saṃkhyā parimitam brahma 
SA_GV06_avpari_u-15	(AVParis_1,3.1) āgniveśyaḥ kṛttikā rohiṇy ānurohiṇī śvetāyinaṃ mṛgaśira ārdrā bārhadgavī vātsyāyanau punarvasū bhāradvājaḥ puṣyo jātūkarṇyo  #	āgniveśyaḥ kṛttikāḥ rohiṇī ānurohiṇī śvetāyinam mṛgaśiraḥ ārdrā bārhadgavī vātsyāyanau punarvasū bhāradvājaḥ puṣyaḥ jātūkarṇyaḥ 
SA_GV06_avpari_u-16	'śleṣā vaiyāghrapadyo maghā(ḥ)	śleṣāḥ vaiyāghrapadyaḥ maghāḥ 
SA_GV06_avpari_u-17	pārāśaryau pūrve phālguṇyāv aupaśivyā uttare māṇḍavyāyano hastaś citrā gautamī kauṇḍinyāyanaḥ	pārāśaryau pūrve phālguṇyau aupaśivyāḥ uttare māṇḍavyāyanaḥ hastaḥ citrā gautamī kauṇḍinyāyanaḥ 
SA_GV06_avpari_u-18	svātiḥ kāpile viśākhe maitreyy anurādhā kauśikī jyeṣṭhā kautsaṃ mūlaṃ hāritayajñī	svātiḥ kāpile viśākhe maitreyī anurādhā kauśikī jyeṣṭhā kautsam mūlam hāritayajñī 
SA_GV06_avpari_u-19	pūrvāṣāḍhā kāśyapy uttarā śaunako 'bhijid ātreyaḥ śravaṇo gārgyaḥ śraviṣṭhā dākṣāyaṇī	pūrvāṣāḍhā kāśyapī uttarā śaunakaḥ bhijit ātreyaḥ śravaṇaḥ gārgyaḥ śraviṣṭhā dākṣāyaṇī 
SA_GV06_avpari_u-20	śatabhiṣag vātsyāyanyau pūrve proṣṭhapade āgastyāv uttare śāṅkhāyanī revatī kātyāyan(y)	śatabhiṣaj vātsyāyanyau pūrve proṣṭhapade āgastyau uttare śāṅkhāyanī revatī kātyāyany
SA_GV06_avpari_u-21	āv aśvayujau mātṛbhyo bharaṇyaḥ vasiṣṭhaḥ kaśyapa ādityaś candramā brahmāṇo nakṣatreṣu //	āv aśvayujau mātṛbhyaḥ bharaṇyaḥ vasiṣṭhaḥ kaśyapaḥ ādityaḥ candramāḥ brahmāṇaḥ nakṣatreṣu 
SA_GV06_avpari_u-22	(AVParis_1,4.1) kṛttikā agnidevatyā rohiṇyāṃ tu prajāpatiḥ /	kṛttikāḥ agni devatyāḥ rohiṇyām tu prajāpatiḥ 
SA_GV06_avpari_u-23	saumyaṃ mṛgaśiraṃ vidyān marutaś cātra daivatam //	saumyam mṛgaśiram vidyāt marutaḥ ca atra daivatam 
