segmentnr	original	analyzed
SA_GR13_sivmstpu-0	mahimnaḥ pāraṃ te paramaviduṣo yady asadṛśī	mahimnaḥ pāram te parama viduṣaḥ yadi a sadṛśī 
SA_GR13_sivmstpu-1	stutir brahmādīnām api tadavasannās tvayi giraḥ /	stutiḥ brahma ādīnām api tad avasannāḥ tvayi giraḥ 
SA_GR13_sivmstpu-2	athāvācyaḥ sarvaḥ svamatipariṇāmāvadhi gṛṇan	atha avācyaḥ sarvaḥ sva mati pariṇāma avadhi gṛṇan 
SA_GR13_sivmstpu-3	mamāpy eṣa stotre hara nirapavādaḥ parikaraḥ // Smst_1	mama api eṣa stotre hara nirapavādaḥ parikaraḥ 
SA_GR13_sivmstpu-4	atītaḥ panthānaṃ tava ca mahimā vāṅmanasayor	atītaḥ panthānam tava ca mahimā vāc manasayoḥ 
SA_GR13_sivmstpu-5	atadvyāvṛttyā yaṃ cakitam abhidhatte śrutir api /	a tad vyāvṛttyā yam cakitam abhidhatte śrutiḥ api 
SA_GR13_sivmstpu-6	sa kasya stotavyaḥ katividhaguṇaḥ kasya viṣayaḥ	sa kasya stotavyaḥ katividha guṇaḥ kasya viṣayaḥ 
SA_GR13_sivmstpu-7	pade tv arvācīne patati na manaḥ kasya na vacaḥ // Smst_2	pade tu arvācīne patati na manaḥ kasya na vacaḥ smst 
SA_GR13_sivmstpu-8	madhusphītā vācaḥ paramam amṛtaṃ nirmitavatas	madhu sphītāḥ vācaḥ paramam amṛtam nirmitavataḥ 
SA_GR13_sivmstpu-9	tava brahman kiṃ vāg api suraguror vismayapadam /	tava brahman kim vāc api suraguroḥ vismaya padam 
SA_GR13_sivmstpu-10	mama tv etāṃ vāṇīṃ guṇakathanapuṇyena bhavataḥ /	mama tu etām vāṇīm guṇa kathana puṇyena bhavataḥ 
SA_GR13_sivmstpu-11	punāmīty arthe 'smin puramathana buddhir vyavasitā // Smst_3	punāmi iti arthe smin pura mathana buddhiḥ vyavasitā 
SA_GR13_sivmstpu-12	tavaiśvaryaṃ yat taj jagadudayarakṣāpralayakṛt	tava aiśvaryam yat tat jagat udaya rakṣā pralaya kṛt 
SA_GR13_sivmstpu-13	trayīvastu vyastaṃ tisṛṣu guṇabhinnāsu tanuṣu /	trayī vastu vyastam tisṛṣu guṇa bhinnāsu tanuṣu 
SA_GR13_sivmstpu-14	abhavyānām asmin varada ramaṇīyām aramaṇīṃ	abhavyānām asmin vara da ramaṇīyām a ramaṇīm 
SA_GR13_sivmstpu-15	vihantuṃ vyākrośīṃ vidadhata ihaike jaḍadhiyaḥ // Smst_4	vihantum vyākrośīm vidadhate iha eke jaḍa dhiyaḥ 
SA_GR13_sivmstpu-16	kimīhaḥ kiṃkāyaḥ sa khalu kimupāyas tribhuvanaṃ	kimīhaḥ kiṃkāyaḥ sa khalu kimupāyaḥ tribhuvanam 
SA_GR13_sivmstpu-17	kimādhāro dhātā sṛjati kimupādāna iti ca /	kimādhāraḥ dhātā sṛjati kimupādānaḥ iti ca 
