segmentnr	original	analyzed
SA_K12_maricdhu-0	Mārīcīnāmadhāraṇī	mārīcī nāmadhāraṇī 
SA_K12_maricdhu-1	oṃ namo bhagavatyai āryamārīcīdevatāyai /	om namaḥ bhagavatyai ārya mārīcī devatāyai 
SA_K12_maricdhu-2	evaṃ mayā śrutam ekasmin samaye bhagavān śrāvastyāṃ viharati sma /	evam mayā śrutam ekasmin samaye bhagavān śrāvastyām viharati sma 
SA_K12_maricdhu-3	jetavane 'nāthapiṇḍadasyārāme mahatā bhikṣusaṃghena sārdhatrayodaśabhikṣuśataiḥ saṃbahulaiś ca mahāśrāvakabodhisatvamahāsatvaiḥ /	jetavane nāthapiṇḍadasya ārāme mahatā bhikṣu saṃghena sārdha trayodaśa bhikṣu śataiḥ saṃbahulaiḥ ca mahāśrāvaka bodhisatva mahāsatvaiḥ 
SA_K12_maricdhu-4	tatra khalu bhagavān bhikṣūn āmantrayate sma /	tatra khalu bhagavān bhikṣūn āmantrayate sma 
SA_K12_maricdhu-5	asti bhikṣavo mārīcī nāma devatā sā sūryacandramāsoḥ purato 'nūpagacchati /	asti bhikṣavaḥ mārīcī nāma devatā sā sūrya candramāsoḥ puratas nu upagacchati 
SA_K12_maricdhu-6	sā na dṛśyate na gṛhyate na badhyate na nirudhyate na virudhyate na muṣyate na muhyate na daṇḍyate na muṇḍyate na dahyate na śatror anūpagacchati	sā na dṛśyate na gṛhyate na badhyate na nirudhyate na virudhyate na muṣyate na muhyate na daṇḍyate na muṇḍyate na dahyate na śatroḥ anūpagacchati 
SA_K12_maricdhu-7	yo 'pi tasya bhikṣavo mārīcīnāmadevatāyā nāma jānāti so 'pi na dṛśyate na gṛhyate	yaḥ pi tasya bhikṣavaḥ mārīcī nāmadevatāyāḥ nāma jānāti saḥ pi na dṛśyate na gṛhyate 
SA_K12_maricdhu-8	na badhyate na nirudhyate na virudhyate na muṣyate na muhyate na daṇḍyate na muṇḍyate	na badhyate na nirudhyate na virudhyate na muṣyate na muhyate na daṇḍyate na muṇḍyate 
SA_K12_maricdhu-9	na dahyate na śatror anūpagacchati /	na dahyate na śatroḥ anūpagacchati 
SA_K12_maricdhu-10	so 'haṃ bhikṣavo mārīcīnāmadevatāyā nāma jānāmi /	saḥ ham bhikṣavaḥ mārīcī nāmadevatāyāḥ nāma jānāmi 
SA_K12_maricdhu-11	aham api @ayam api@@ na dṛśyate na badhyate na nirudhyate na virudhyate na muhyate na daṇḍyate na muṇḍyate na dahyate na śatror anūpagacchati	aham api ayam api na dṛśyate na badhyate na nirudhyate na virudhyate na muhyate na daṇḍyate na muṇḍyate na dahyate na śatroḥ anūpagacchati 
SA_K12_maricdhu-12	imāni mantrapadāni bhavanti /	imāni mantra padāni bhavanti 
SA_K12_maricdhu-13	tadyathā ḥ oṃ padākramasi parākramasi udayamasi nairamasi arkamasi markamasi urmasi vanamasi gulmamasi cīvaramasi mahācīvaramasi antardhānamasi  #	tat yathā ḥ om padākramasi parākramasi udayam asi nairam asi arkam asi markam asi urmasi vanam asi gulmam asi cīvaram asi mahācīvaram asi antardhānam asi 
SA_K12_maricdhu-14	svāhā /	svāhā 
SA_K12_maricdhu-15	oṃ mārīcīdevatā pathe māṃ gopaya /	om mārīcī devatā pathe mām gopaya 
SA_K12_maricdhu-16	utpathe māṃ gopaya /	utpathe mām gopaya 
SA_K12_maricdhu-17	puruṣabhayato māṃ gopaya /	puruṣa bhayataḥ mām gopaya 
SA_K12_maricdhu-18	rājabhayato māṃ gopaya /	rāja bhayataḥ mām gopaya 
SA_K12_maricdhu-19	hastibhayato māṃ gopaya /	hasti bhayataḥ mām gopaya 
SA_K12_maricdhu-20	caurabhayato māṃ gopaya /	caura bhayataḥ mām gopaya 
SA_K12_maricdhu-21	nāgabhayato māṃ gopaya /	nāga bhayataḥ mām gopaya 
SA_K12_maricdhu-22	siṃhabhayato māṃ gopaya /	siṃha bhayataḥ mām gopaya 
SA_K12_maricdhu-23	vyāghrabhayato māṃ gopaya /	vyāghra bhayataḥ mām gopaya 
SA_K12_maricdhu-24	aśvabhayato māṃ gopaya /	aśva bhayataḥ mām gopaya 
SA_K12_maricdhu-25	(Mādh 158) agnibhayato māṃ gopaya /	mā adh agni bhayatas mām gopaya 
SA_K12_maricdhu-26	udakabhayato māṃ gopaya /	udaka bhayataḥ mām gopaya 
SA_K12_maricdhu-27	sarpabhayato māṃ gopaya /	sarpa bhayataḥ mām gopaya 
SA_K12_maricdhu-28	viṣabhayato māṃ gopaya /	viṣa bhayataḥ mām gopaya 
SA_K12_maricdhu-29	sarvapratyarthikapratyamitrabhayato māṃ gopaya /	sarva pratyarthika pratyamitra bhayataḥ mām gopaya 
SA_K12_maricdhu-30	ākuleṣu māṃ gopaya /	ākuleṣu mām gopaya 
SA_K12_maricdhu-31	anākuleṣu māṃ gopaya /	an ākuleṣu mām gopaya 
SA_K12_maricdhu-32	mūrcchiteṣu māṃ gopaya /	mūrcchiteṣu mām gopaya 
SA_K12_maricdhu-33	amūrcchiteṣu māṃ gopaya /	a mūrcchiteṣu mām gopaya 
SA_K12_maricdhu-34	nāgato me rakṣa /	na āgataḥ me rakṣa 
SA_K12_maricdhu-35	caṇḍamṛgato me rakṣa /	caṇḍa mṛgataḥ me rakṣa 
SA_K12_maricdhu-36	rakṣa 2 mama sarvasatvānāṃ ca sarvaduṣṭapraduṣṭebhyaḥ /	rakṣa mama sarva satvānām ca sarva duṣṭa praduṣṭebhyaḥ 
SA_K12_maricdhu-37	tadyathā ḥ namo ratnatrayāya oṃ ālo tālo kālo sacchalo satvamudrati rakṣa rakṣa māṃ saparivārasya sarvasatvānāṃ ca sarvabhayopadravebhyaḥ svāhā	tat yathā ḥ namaḥ ratnatrayāya om ālo tālo kālo sacchalo satvamudrati rakṣa rakṣa mām sa parivārasya sarva satvānām ca sarva bhaya upadravebhyaḥ svāhā 
SA_K12_maricdhu-38	namo ratnatrayāya /	namaḥ ratnatrayāya 
SA_K12_maricdhu-39	namo bhagavatyai āryamārīcīdevatāyai /	namaḥ bhagavatyai ārya mārīcī devatāyai 
SA_K12_maricdhu-40	tasyā hṛdayam āvartayiṣyāmi /	tasyāḥ hṛdayam āvartayiṣyāmi 
