segmentnr	original	analyzed
SA_GS41_lilavatu-0	[paribhāṣā]	paribhāṣā 
SA_GS41_lilavatu-1	Lil_1a/ prītim bhakta-janasya yas @janayate vighnam vinighnan smṛtas tam vṛndāraka-vṛnda-vandita-padam @natvā mataṅga-ānanam/	prītim bhakta janasya yaḥ janayate vighnam vinighnan smṛtaḥ tam vṛndāraka vṛnda vandita padam natvā mataṅga ānanam 
SA_GS41_lilavatu-2	Lil_1c/ pāṭīm sat-gaṇitasya @vacmi catura-prīti-pradām prasphuṭām saṃkṣipta-akṣara-komala-amala-padais lālitya-līlāvatīm//	pāṭīm sat gaṇitasya vacmi catura prīti pradām prasphuṭām saṃkṣipta akṣara komala amala padaiḥ lālitya līlāvatīm 
SA_GS41_lilavatu-3	[śārdūlavikrīḍita]	śārdūlavikrīḍita 
SA_GS41_lilavatu-4	Lil_2a/ varāṭakānām %daśaka-%dvayam 20 yad sā kākiṇī tās ca paṇas %catasras/	varāṭakānām daśaka dvayam yat sā kākiṇī tāḥ ca paṇaḥ catasraḥ 
SA_GS41_lilavatu-5	Lil_2c/ te %ṣoḍaśa drammas iha avagamyas drammais tathā %ṣoḍaśabhis ca niṣkas//[upajāti]	te ṣoḍaśa drammas iha avagamyas drammaiḥ tathā ṣoḍaśabhiḥ ca 
SA_GS41_lilavatu-6	Lil_3a/ tulyā yavābhyām kathitā atra guñjā vallas %tri-guñjas dharaṇam ca te %aṣṭau/	tulyā yavābhyām kathitā atra guñjā vallas triguñjaḥ dharaṇam ca te aṣṭau 
SA_GS41_lilavatu-7	Lil_3c/ gadyāṇakas tad-%dvayam indra-14-tulyais vallais tathā %ekas ghaṭakas pradiṣṭas//	                  
SA_GS41_lilavatu-8	[indravajrā]	indra vajrā 
SA_GS41_lilavatu-9	Lil_4a/ %daśa-%ardha-guñjam @pravadanti māṣam māṣa-āhvayais %ṣoḍaśabhis ca karṣam/	daśa ardha guñjam pravadanti māṣam māṣa āhvayaiḥ ṣoḍaśabhiḥ ca karṣam 
SA_GS41_lilavatu-10	Lil_4c/ karṣais %caturbhis ca palam tulā-jñāḥ karṣam suvarṇasya suvarṇa-saṃjñam//[upajāti]	karṣaiḥ caturbhiḥ ca palam tulā jñāḥ karṣam suvarṇasya suvarṇa saṃjñam upajāti 
SA_GS41_lilavatu-11	Lil_5a/ yava-udarais aṅgulam %aṣṭa-saṃkhyais hastas aṅgulais %ṣaṣ-guṇitais %caturbhis/	yavaudarais aṅgulam aṣṭasaṃkhyaiḥ hastas aṅgulaiḥ ṣaṣguṇitaiḥ caturbhis 
SA_GS41_lilavatu-12	[āpaṭe: aguṅlam < aṅgulam]	āpaṭe aguṅlam aṅgulam 
SA_GS41_lilavatu-13	Lil_5c/ hastais %caturbhis @bhavati iha daṇḍas krośas %sahasra-%dvitayena teṣām//[upajāti]	hastaiḥ caturbhiḥ bhavati iha daṇḍaḥ krośaḥ sahasra dvitayena teṣām upajāti 
SA_GS41_lilavatu-14	Lil_6a/ @syāt yojanam krośa-%catuṣṭayena tathā karāṇām %daśakena vaṃśas/	syāt yojanam krośa catuṣṭayena tathā karāṇām daśakena vaṃśas 
SA_GS41_lilavatu-15	Lil_6c/ nivartanam %viṃśati-vaṃśa-saṃkhyais kṣetram %caturbhis ca bhujais nibaddham//[upajāti]	nivartanam viṃśati vaṃśa saṃkhyaiḥ kṣetram caturbhiḥ ca bhujaiḥ nibaddham upajāti 
SA_GS41_lilavatu-16	Lil_7a/ hasta-unmitais vistṛti-dairghya-piṇḍais yat %dvādaśa-asram ghana-hasta-saṃjñam/	hasta aunmitaiḥ vistṛti dairghya piṇḍaiḥ yat dvādaśa asram ghana hasta saṃjñam 
SA_GS41_lilavatu-17	Lil_7c/ dhānya-ādike yat ghana-hasta-mānam śāstra-uditā māgadha-khārikā sā//	dhānya ādike yat ghana hasta mānam śāstra auditā māgadhakhārikā sā 
SA_GS41_lilavatu-18	[indravajrā]	indra vajrā 
SA_GS41_lilavatu-19	Lil_8a/ droṇas tu khāryās khalu %ṣoḍaśa-aṃśas @syāt āḍhakas droṇa-%caturtha-bhāgas/	droṇaḥ tu khāryāḥ khalu ṣoḍaśa aṃśaḥ syāt āḍhakaḥ droṇa caturtha bhāgaḥ 
SA_GS41_lilavatu-20	Lil_8c/ prasthas %caturtha-aṃśas iha āḍhakasya prastha-aṅghris ādyais kuḍavas pradiṣṭas//	prasthas caturthaaṃśas iha āḍhakasya prasthaaṅghris ādyais kuḍavas pradiṣṭas 
SA_GS41_lilavatu-21	[indravajrā]	indra vajrā 
SA_GS41_lilavatu-22	Lil_8ex.a/ pāda-ūna-gadyāṇaka-tulya-ṭaṅkais %dvi-%sapta-tulyais kathitas atra seras/	pāda ūna gadyāṇaka tulya ṭaṅkaiḥ dvi sapta tulyaiḥ kathitaḥ atra seras 
SA_GS41_lilavatu-23	Lil_8ex.c/ maṇa-abhidhānam kha-yugais ca serais dhānya-ādi-taulyeṣu turuṣka-saṃjñā//[upajāti]	maṇa abhidhānam kha yugaiḥ ca seraiḥ dhānya ādi taulyeṣu turuṣka saṃjñā upajāti 
SA_GS41_lilavatu-24	Lil_8p1/ śeṣā kāla-ādi-paribhāṣā lokatas prasiddhā jñeyā/	śeṣā kāla ādi paribhāṣā lokatas prasiddhā jñeyā 
SA_GS41_lilavatu-25	iti paribhāṣā//	iti paribhāṣā 
SA_GS41_lilavatu-26	[parikarma-aṣṭaka]	       
SA_GS41_lilavatu-27	Lil_8p2/ atha saṃkhyā-sthāna-nirṇayas/	atha saṃkhyā sthāna nirṇayaḥ 
SA_GS41_lilavatu-28	Lil_9a/ līlā-gala-lulat-lola-kāla-vyāla-vilāsine/	           
