segmentnr	original	analyzed
SA_GV02_gopthbru-0	Gopathabrāhmaṇa,	gopathabrāhmaṇa 
SA_GV02_gopthbru-1	Pūrvabhāga,	pūrvabhāga 
SA_GV02_gopthbru-2	Prathamaḥ prapāṭhakaḥ	prathamaḥ prapāṭhakaḥ 
SA_GV02_gopthbru-3	oṃ brahma ha vā idam agra āsīt svayaṃ tv ekam eva tad aikṣata mahad vai yakṣaṃ tad	om brahma ha vai idam agre āsīt svayam tu ekam eva tat aikṣata mahat vai yakṣam tat 
SA_GV02_gopthbru-4	ekam evāsmi hantāhaṃ mad eva manmātraṃ dvitīyaṃ devaṃ nirmama iti tad abhyaśrāmyad	ekam eva asmi hantā aham mat eva mad mātram dvitīyam devam nirmame iti tat abhyaśrāmyat 
SA_GV02_gopthbru-5	abhyatapat samatapat tasya śrāntasya taptasya saṃtaptasya lalāṭe sneho yad ārdryam	abhyatapat samatapat tasya śrāntasya taptasya saṃtaptasya lalāṭe snehaḥ yat ārdryam 
SA_GV02_gopthbru-6	ājāyata tenānandat tam abravīt mahad vai yakṣaṃ suvedam avidāmaha iti /	ājāyata tena anandat tam abravīt mahat vai yakṣam su vedam avidāmahe iti 
SA_GV02_gopthbru-7	tad yad abravīt mahad vai yakṣaṃ suvedam avidāmaha iti tasmāt suvedo 'bhavattaṃ vā etaṃ suvedaṃ santaṃ sveda ity ācakṣate /	tat yat abravīt mahat vai yakṣam su vedam avidāmahe iti tasmāt su vedaḥ bhavat tam vai etam su vedam santam svedaḥ iti ācakṣate 
SA_GV02_gopthbru-8	parokṣeṇa parokṣapriyā iva hi devā bhavanti pratyakṣadviṣaḥ // GpBr_1,1.1 //	parokṣeṇa parokṣa priyāḥ iva hi devāḥ bhavanti pratyakṣa dviṣaḥ 
SA_GV02_gopthbru-9	sa bhūyo 'śrāmyad bhūyo 'tapyat bhūya ātmānaṃ samatapat tasya śrāntasya taptasya saṃtaptasya sarvebhyo romagartebhyaḥ pṛthak svedadhārāḥ prāsyandanta	sa bhūyas śrāmyat bhūyas tapyat bhūyas ātmānam samatapat tasya śrāntasya taptasya saṃtaptasya sarvebhyaḥ romagartebhyaḥ pṛthak sveda dhārāḥ prāsyandanta 
SA_GV02_gopthbru-10	tābhir anandat tad abravīd ābhir vā aham idaṃ sarvaṃ dhārayiṣyāmi yad idaṃ kiṃcābhir	tābhiḥ anandat tat abravīt ābhiḥ vai aham idam sarvam dhārayiṣyāmi yat idam kiṃca ābhiḥ 
SA_GV02_gopthbru-11	vā aham idaṃ sarvaṃ janayiṣyāmi yad idaṃ kiṃcābhir vā aham idaṃ sarvam āpsyāmi yad idaṃ kiṃceti /	vai aham idam sarvam janayiṣyāmi yat idam kiṃca ābhiḥ vai aham idam sarvam āpsyāmi yat idam kiṃca iti 
SA_GV02_gopthbru-12	tad yad abravīd ābhir vā aham idaṃ sarvaṃ dhārayiṣyāmi yad idaṃ kiṃceti tasmāt dhārā abhavaṃs taddhārāṇāṃ dhārātvaṃ yac cāsu dhriyate /	tat yat abravīt ābhiḥ vai aham idam sarvam dhārayiṣyāmi yat idam kiṃca iti tasmāt dhārāḥ abhavan tat dhārāṇām dhārā tvam yat ca āsu dhriyate 
SA_GV02_gopthbru-13	tad yad abravīd ābhir vā aham idaṃ sarvaṃ janayiṣyāmi yad idaṃ kiṃceti tasmāj jāyā	tat yat abravīt ābhiḥ vai aham idam sarvam janayiṣyāmi yat idam kiṃca iti tasmāt jāyā 
SA_GV02_gopthbru-14	abhavaṃs tajjāyānāṃ jāyātvaṃ yac cāsu puruṣo jāyate yac ca putraḥ punnāmanarakam	abhavan tad jāyānām jāyā tvam yat ca āsu puruṣaḥ jāyate yat ca putraḥ put nāma narakam 
SA_GV02_gopthbru-15	anekaśatatāraṃ tasmāt trāti putras tat putrasya putratvam /	aneka śata tāram tasmāt trāti putraḥ tat putrasya putra tvam 
SA_GV02_gopthbru-16	tad yad abravīd ābhir vā aham idaṃ sarvam āpsyāmi yad idaṃ kiṃceti tasmād āpo 'bhavaṃs tad apām aptvam āpnoti vai sa sarvān kāmān yān kāmayate	tat yat abravīt ābhiḥ vai aham idam sarvam āpsyāmi yat idam kiṃca iti tasmāt āpaḥ bhavan tat apām ap tvam āpnoti vai sa sarvān kāmān yān kāmayate 
SA_GV02_gopthbru-17	tā apaḥ sṛṣṭvānvaikṣata tāsu svāṃ chāyām apaśyat tām asyekṣamāṇasya svayaṃ reto 'skandat	tāḥ apaḥ sṛṣṭvā anvaikṣata tāsu svām chāyām apaśyat tām asya īkṣamāṇasya svayam retaḥ skandat 
