segmentnr	original	analyzed
SA_K12_dhvajkeu-0	Dhvajāgrakeyurādhāraṇī	dhvaja agra keyuḥ ādhāraṇī 
SA_K12_dhvajkeu-1	dhvajāgrakeyurā dhāraṇī	dhvaja agra keyurā dhāraṇī 
SA_K12_dhvajkeu-2	namo ratna trayāya /	namaḥ ratna trayāya 
SA_K12_dhvajkeu-3	namo bhagavate dhvajāgra rājāya tathāgatāya arhate samyak sambuddhāya tadyathā /	namaḥ bhagavate dhvajāgra rājāya tathāgatāya arhate samyak sambuddhāya tat yathā 
SA_K12_dhvajkeu-4	jaya jaya vijaya vijaya jayavāhini-sam gari prabhañjani prabhañjani sarva śatruṇām	jaya jaya vijaya vijaya jayavāhinisam gari prabhañjani prabhañjani sarva śatruṇām 
SA_K12_dhvajkeu-5	jambhaya jambhaya stambhaya stambhaya mohaya mohaya bhagavati jayavāhini mātha mātha	jambhaya jambhaya stambhaya stambhaya mohaya mohaya bhagavati jaya vāhini mātha mātha 
SA_K12_dhvajkeu-6	pra-mātha pra-mātha grasa grasa hasa hasa huṃ huṃ lambodari trinetre caturmukhe caturvaktre	pramātha pramātha grasa grasa hasa hasa hum hum lambodari trinetre caturmukhe caturvaktre 
SA_K12_dhvajkeu-7	catur daṃṣṭre catur bhuje asi musala khaḍga triśūla vajra dhāraṇīrakṣa rakṣa mām /	catur daṃṣṭre catur bhuje asi musala khaḍga triśūla vajra dhāraṇī rakṣa rakṣa mām 
SA_K12_dhvajkeu-8	bhagavati hana hana daha daha paca paca mātha mātha pramātha pramātha huṃ huṃ phaṭphaṭbhañja bhañja sarva śatrūṇām /	bhagavati hana hana daha daha paca paca mātha mātha pramātha pramātha hum hum phaṭ phaṭ bhañja bhañja sarva śatrūṇām 
SA_K12_dhvajkeu-9	dhvajāgra keyure tisṭhat tisṭhat triṭa ulkā dhāraṇi trailokyanātha vidhvaṃśaya	dhvaja agra keyure tisṭhat tisṭhat triṭaḥ ulkā dhāraṇi trailokya nātha vidhvaṃśaya 
SA_K12_dhvajkeu-10	para sainya rakṣa rakṣa māṃ cala cala cili cili culu culu kala kala kili kili kulu kulu muncaṭṭa hāsaya vidhvaṃśaya parasainya bhramaya /	para sainya rakṣa rakṣa mām cala cala cili cili culu culu kala kala kili kili kulu kulu muncaṭṭa hāsaya vidhvaṃśaya para sainya bhramaya 
SA_K12_dhvajkeu-11	buddha satyena dharma satyena saṃgha satyena satya vādināṃ satyena buddha satyāmatikrama dharma satyāṃ atikrama saṃgha satyāṃ atikrama satya  #	buddha satyena dharma satyena saṃgha satyena satya vādinām satyena buddha satyām atikrama dharma satyām atikrama saṃgha satyām atikrama satya 
SA_K12_dhvajkeu-12	vādinaṃ satyamatikrama /	vādinam satyam atikrama 
SA_K12_dhvajkeu-13	lambodare kuṭṭa kuṭṭa kuṭṭya kuṭṭya rudra mānaya biṣṇu mānaya candra sūrya mānaya	lambodare kuṭṭa kuṭṭa kuṭṭya kuṭṭya rudra mānaya biṣṇu mānaya candra sūrya mānaya 
SA_K12_dhvajkeu-14	trailokya adhipatya mānaya sarva devo mānaya sarva yakṣa rākṣasa gandharva kinnara	trailokya adhipatya mānaya sarva devaḥ mānaya sarva yakṣa rākṣasa gandharva kinnara 
SA_K12_dhvajkeu-15	mahoraga mānaya vidhvamsaya mama sarva śatru vaḥ rangha rangha ranghāpaya ranghāpaya	mahoraga mānaya vidhvamsaya mama sarva śatru vaḥ rangha rangha ranghāpaya ranghāpaya 
SA_K12_dhvajkeu-16	jvala jvala puṣpa mālini liḍhi liḍhi triṭa triṭa bhṛkuti mukhaḥ parasainya kurucchedana	jvala jvala puṣpa mālini liḍhi liḍhi para sainya kuru chedana 
SA_K12_dhvajkeu-17	karaṇha ha hi hi hu hu he he riṇi riṇi riṇā māte jayantu dhvaje /	ha hi hi hu hu he he riṇi riṇi riṇā māte jayantu dhvaje 
SA_K12_dhvajkeu-18	buddhāvalokite rakṣa rakṣa mama bhagavatāvalokite svāhā /	buddha avalokite rakṣa rakṣa mama bhagavatā avalokite svāhā 
SA_K12_dhvajkeu-19	guṇa rāja prabhāse svāhā /	guṇa rāja prabhāse svāhā 
SA_K12_dhvajkeu-20	suryārka vimale svāhā /	surya arka vimale svāhā 
SA_K12_dhvajkeu-21	sarva graha nakṣatra dā me karaṇa svāhā /	sarva graha nakṣatra dā me karaṇa svāhā 
