segmentnr	original	analyzed
SA_MBP_araatrisikaavivrttiHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MBP_araatrisikaavivrttiHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00044	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MBP_araatrisikaavivrttiHK-2	Uniform title: parātriśikāvivṛti	uniform title parā triśikā vivṛti 
SA_MBP_araatrisikaavivrttiHK-3	Secondary title: parātriśikā	secondary title parā triśikā 
SA_MBP_araatrisikaavivrttiHK-4	Author : rājānakalakṣmirāma	authoḥ rāja ānaka lakṣmi rāma 
SA_MBP_araatrisikaavivrttiHK-5	Alternate name : lakṣmirāma	alternate name lakṣmirāma 
SA_MBP_araatrisikaavivrttiHK-6	Editor : Zadoo J D	e t itoḥ j d 
SA_MBP_araatrisikaavivrttiHK-7	Description: These two texts have been transcribed from vol. 69 of the Kashmir Series of Texts and Studies.	description these two texts have been transcribed from vol of the kashmir series of texts and studies 
SA_MBP_araatrisikaavivrttiHK-8	Notes: The texts have been transcribed by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski .  Revision 0 Jan 28, 2007	notes the texts have been transcribed by the staff of muktabodha under the direction of mark s g dyczkowski   revision  jan 
SA_MBP_araatrisikaavivrttiHK-9	Publisher : Research Department Jammu and Kashmir State	publisher research depatment jammu and kashmir state 
SA_MBP_araatrisikaavivrttiHK-10	Publication year : 1947	publication year 
SA_MBP_araatrisikaavivrttiHK-11	Publication city : Srinagar	publication citi srinagar 
SA_MBP_araatrisikaavivrttiHK-12	Publication country : India	publication country india 
SA_MBP_araatrisikaavivrttiHK-13	todvārā niṇeṃtumudyuktāḥ pātañjalahaṭhayogipūrvamīmāṃsakādayaḥ |	pātañjala haṭha yogi pūrva mīmāṃsaka ādayaḥ 
SA_MBP_araatrisikaavivrttiHK-14	bhairavabhaṭṭārakastu bhaktajanamanugrahītuṃ spandātmakena	bhairava bhaṭṭārakaḥ tu bhakta janam anugrahītum spanda ātmakena 
SA_MBP_araatrisikaavivrttiHK-15	parāpaśyantyādivākcatuṣṭayalakṣaṇena srotasā rājayogaśabdavācyena	parāpaśyantī ādi vāc catuṣṭaya lakṣaṇena srotasā rājayoga śabda vācyena 
SA_MBP_araatrisikaavivrttiHK-16	jñānakriyāśaktisaṃghaṭṭātmakena	jñāna kriyā śakti saṃghaṭṭa ātmakena 
SA_MBP_araatrisikaavivrttiHK-17	akārādihakārāntavarṇavikāsatmakamadhijigamiṣatā anuttarākhyaṃ	akāra ādi hakāra anta varṇa vikāsa tmakam adhijigamiṣatā anuttara ākhyam 
SA_MBP_araatrisikaavivrttiHK-18	jñānakriyātmakamadhvānamupadidikṣati bhairavīpraśnaprastāvanayā | tathā ca	jñāna kriyā ātmakam adhvānam upadidikṣati bhairavī praśna prastāvanayā tathā ca 
SA_MBP_araatrisikaavivrttiHK-19	śrutiḥ  catvāri vākparimitā padāni tāni vidurbrāhmaṇā ye  manīṣiṇaḥ | guhā	śrutiḥ catvāri vāc parimitā padāni tāni viduḥ brāhmaṇāḥ ye manīṣiṇaḥ guhā 
SA_MBP_araatrisikaavivrttiHK-20	trīṇi nihitā neṅgayanti turīyaṃ vāco manuṣyā vadanti || iti	trīṇi nihitā na iṅgayanti turīyam vācaḥ manuṣyāḥ vadanti iti 
SA_MBP_araatrisikaavivrttiHK-21	śrībhairavī	śrī bhairavī 
SA_MBP_araatrisikaavivrttiHK-22	anuttaraṃ kathaṃ deva sadyaḥ kaulikasiddhidam |	anuttaram katham deva sadyas kaulika siddhi dam 
SA_MBP_araatrisikaavivrttiHK-23	yena vijñātamātreṇa khecarīsamatāṃ brajet || 1 ||	yena vijñāta mātreṇa khecarī sama tām brajet 
SA_MBP_araatrisikaavivrttiHK-24	bhoḥ deva anuttaraṃ na vidyate prakṛṣṭamuttaraṃ yatastadanuttaraṃ ciddhanaṃ	bhoḥ deva anuttaram na vidyate prakṛṣṭam uttaram yatas tat anuttaram ciddhanam 
