segmentnr	original	analyzed
SA_K12_mpratpru-0	Mahāpratisarā vidyārājñī	mahāpratisarā vidyārājñī 
SA_K12_mpratpru-1	namo bhagavatyai āryamahāpratisarāyai /	namaḥ bhagavatyai ārya mahāpratisarāyai 
SA_K12_mpratpru-2	namaḥ samyaksaṃbudhebhyaḥ //	namaḥ samyaksaṃbudhebhyaḥ 
SA_K12_mpratpru-3	evaṃ mayā śrutam ekasmin samaye bhagavān vajrameruśikharakuṭāgāre viharati sma /	evam mayā śrutam ekasmin samaye bhagavān vajrameru śikhara kuṭāgāre viharati sma 
SA_K12_mpratpru-4	mahāvajrasamādhibhūmipratisthāne mahāvajrakalpavṛkṣasamalaṃkṛte /	mahā vajra samādhi bhūmi pratisthāne mahā vajra kalpavṛkṣa samalaṃkṛte 
SA_K12_mpratpru-5	mahāvajrapuṣkiriṇīratnapadmaprabhodbhāsite /	                   
SA_K12_mpratpru-6	mahāvajravālikāsaṃskṛtabhūmibhāge /	           
SA_K12_mpratpru-7	mahāvajrādhiṣṭhāne /	mahāvajra adhiṣṭhāne 
SA_K12_mpratpru-8	mahāvajramaṇḍalamāḍe /	mahā vajra maṇḍalam āḍe 
SA_K12_mpratpru-9	śakrasya devānām indrasya bhavane /	śakrasya devānām indrasya bhavane 
SA_K12_mpratpru-10	mahāvajrasiṃhāsanakoṭīniyutaśatasahasravirājite /	mahā vajra siṃhāsana koṭī niyuta śata sahasra virājite 
SA_K12_mpratpru-11	dharmadeśanāpratibhānaprātihāryasamanvāgate /	dharma deśanā pratibhāna prātihārya samanvāgate 
SA_K12_mpratpru-12	sarvabuddhādhiṣṭhānādhiṣṭhite sarvadharmasamatāpraveśe sarvajñatāniryāte /	sarva buddha adhiṣṭhāna dhiṣṭhite sarva dharma samatā praveśe sarvajña tā niryāte 
SA_K12_mpratpru-13	caturaśītibhir bodhisatvakoṭīniyutaśatasahasraiḥ sārdham /	caturaśītibhiḥ bodhisatva koṭī niyuta śata sahasraiḥ sārdham 
SA_K12_mpratpru-14	sarvair ekajātibhir avaivartikair anuttarāyāṃ samyaksaṃbodhau mahāsthāmaprāptair mahāvajravimokṣasamādhibuddhakṣetravikurvaṇamahāprātihāryasaṃdarśakaiḥ	sarvaiḥ eka jātibhiḥ a vaivartikaiḥ anuttarāyām samyaksaṃbodhau mahā sthāma prāptaiḥ mahā vajra vimokṣa samādhi buddhakṣetra vikurvaṇa mahā prātihārya saṃdarśakaiḥ 
SA_K12_mpratpru-15	ekacitrakṣaṇabhavamuhūrtasarvasatvacittacaritānupraveśavicitramadhurodāragambhīradharmadeśanāpratibhānaprātihāryasaṃdarśakair	eka citra kṣaṇa bhava muhūrta sarva satva citta carita anupraveśa vicitra madhura udāra gambhīra dharma deśanā pratibhāna prātihārya saṃdarśakaiḥ 
SA_K12_mpratpru-16	anekabuddhakṣetratathāgatamahāpūjameghārcanāvimokṣamukhadhāraṇīsamādhivaśitābhijñāvaeṇikabodhyaṅgamārgabhūmipāramitopāyakauśalyasaṃgrahavastramahāmaitrīkaruṇāmuditopekṣāmaitrībalaviviktaparyavadātacittasaṃtānaiḥ	aneka buddhakṣetra tathāgata mahā pūja megha arcanā vimokṣa mukha dhāraṇī samādhi vaśitā abhijñā vaeṇika bodhyaṅga mārga bhūmi pāramitā upāya kauśalya saṃgraha vastra mahā maitrī karuṇā muditā upekṣā maitrī bala vivikta paryavadāta citta saṃtānaiḥ 
SA_K12_mpratpru-17	tadyathā / vajragarbheṇa ca bodhisatvena mahāsatvena /	tat yathā vajragarbheṇa ca bodhisatvena mahāsatvena 
SA_K12_mpratpru-18	vajranetreṇa ca /	vajranetreṇa ca 
SA_K12_mpratpru-19	vajragātreṇa ca /	vajra gātreṇa ca 
SA_K12_mpratpru-20	vajramatinā ca /	vajramatinā ca 
SA_K12_mpratpru-21	vajrahastena ca /	vajra hastena ca 
SA_K12_mpratpru-22	vajrasaṃhatena ca /	vajra saṃhatena ca 
SA_K12_mpratpru-23	vajranārāyaṇena ca /	vajranārāyaṇena ca 
SA_K12_mpratpru-24	vajravikurvitena ca /	vajra vikurvitena ca 
SA_K12_mpratpru-25	vajrakūtena ca /	vajrakūtena ca 
SA_K12_mpratpru-26	vajrarāśinā ca /	vajra rāśinā ca 
SA_K12_mpratpru-27	vajrāṅkuśena ca /	vajrāṅkuśena ca 
SA_K12_mpratpru-28	suvajreṇa ca /	su vajreṇa ca 
SA_K12_mpratpru-29	vajrasenena ca /	vajrasenena ca 
SA_K12_mpratpru-30	vajraketunā ca bodhisatvena mahāsatvena //	vajraketunā ca bodhisatvena mahāsatvena 
SA_K12_mpratpru-31	evaṃ pramukhair bodhisatvakoṭīniyutaśatasahasraiḥ sārdhaṃ saṃbahulaiś ca mahāśrāvakaiḥ sarvair arhadbhir kṣīṇāsravair ucchinnabhavasaṃyojanaiḥ	evam pramukhaiḥ bodhisatva koṭī niyuta śata sahasraiḥ sārdham saṃbahulaiḥ ca mahāśrāvakaiḥ sarvaiḥ arhadbhiḥ kṣīṇa āsravaiḥ ucchinna bhava saṃyojanaiḥ 
SA_K12_mpratpru-32	samyagājñāsuvimuktacittaiḥ suvimuktaprajñair acintyasamādhibalaprātihāryavikurvaṇamahāsthāmaprāptair asaṅgajñānadarśibhiḥ /	samyak ājñā su vimukta cittaiḥ su vimukta prajñaiḥ acintya samādhi bala prātihārya vikurvaṇa mahā sthāma prāptaiḥ asaṅga jñāna darśibhiḥ 
SA_K12_mpratpru-33	sarvair vigatamalair nidagdhasaṃkleśavāsanābījaiḥ //	sarvaiḥ vigata malaiḥ nidagdha saṃkleśa vāsanā bījaiḥ 
SA_K12_mpratpru-34	yadutāyuṣmatā ca śāradvatīputreṇa /	yat uta āyuṣmatā ca śāradvatīputreṇa 
SA_K12_mpratpru-35	āyuṣmatā ca pūrṇamaitrāyaṇīputreṇa /	āyuṣmatā ca pūrṇamaitrāyaṇīputreṇa 
SA_K12_mpratpru-36	āyuṣmatā ca kaphinena /	āyuṣmatā ca kaphinena 
SA_K12_mpratpru-37	āyuṣmatā ca subhūtinā /	āyuṣmatā ca subhūtinā 
SA_K12_mpratpru-38	āyuṣmatā ca revatena /	āyuṣmatā ca revatena 
SA_K12_mpratpru-39	āyuṣmatā ca mahāmaudgalyāyanena /	āyuṣmatā ca mahāmaudgalyāyanena 
SA_K12_mpratpru-40	āyuṣmatā ca cundena /	āyuṣmatā ca cundena 
SA_K12_mpratpru-41	āyuṣmatā ca nandena /	āyuṣmatā ca nandena 
SA_K12_mpratpru-42	āyuṣmatā ca sunandena /	āyuṣmatā ca sunandena 
SA_K12_mpratpru-43	āyuṣmatā ca kāśyapena /	āyuṣmatā ca kāśyapena 
SA_K12_mpratpru-44	āyuṣmatā ca mahākāśyapena /	āyuṣmatā ca mahākāśyapena 
SA_K12_mpratpru-45	āyuṣmatā ca nandīkāśyapena /	āyuṣmatā ca nandīkāśyapena 
SA_K12_mpratpru-46	āyuṣmatā coruvilvākāśyapena /	āyuṣmatā ca uruvilvākāśyapena 
SA_K12_mpratpru-47	āyuṣmatā ca gayākāśyapena //	āyuṣmatā ca gayākāśyapena 
SA_K12_mpratpru-48	evaṃ pramukhaiḥ saṃbahulair mahāśrāvakaiḥ sārdhaṃ maheśvaradevaputrapramukhaiś cāsaṃkhyeyair aparimāṇair anabhilāṣyānabhilāṣyaiḥ śuddhāvāsakayikair  #	evam pramukhaiḥ saṃbahulaiḥ mahāśrāvakaiḥ sārdham maheśvara deva putra pramukhaiḥ ca asaṃkhyeyaiḥ aparimāṇaiḥ anabhilāṣya anabhilāṣyaiḥ śuddhāvāsa kayikaiḥ 
SA_K12_mpratpru-49	devaputraiḥ //	deva putraiḥ 
SA_K12_mpratpru-50	brahmaṇā ca sahāpatinā /	brahmaṇā ca sahāpatinā 
SA_K12_mpratpru-51	brahmakāyikadevaputrapramukhair devaputraiḥ /	brahmakāyika devaputra pramukhaiḥ devaputraiḥ 
SA_K12_mpratpru-52	suyāmena ca devaputreṇa /	suyāmena ca deva putreṇa 
SA_K12_mpratpru-53	suyāmakāyikadevaputraparivāreṇa /	suyāma kāyika devaputra parivāreṇa 
SA_K12_mpratpru-54	saṃtuṣitena ca devaputraparivāreṇa /	saṃtuṣitena ca devaputra parivāreṇa 
SA_K12_mpratpru-55	nirmāṇaratinā ca /	nirmāṇaratinā ca 
SA_K12_mpratpru-56	paranirmitavaśavartinā ca /	paranirmitavaśavartinā ca 
SA_K12_mpratpru-57	śakreṇa ca devānām indreṇa /	śakreṇa ca devānām indreṇa 
SA_K12_mpratpru-58	sarvadevaputraparivāreṇa //	sarva devaputra parivāreṇa 
SA_K12_mpratpru-59	vemacitriṇā cāsurendreṇa /	vemacitriṇā ca asura indreṇa 
SA_K12_mpratpru-60	balinā ca /	balinā ca 
SA_K12_mpratpru-61	prahlādena ca /	prahlādena ca 
SA_K12_mpratpru-62	rāhunā ca /	rāhunā ca 
SA_K12_mpratpru-63	vairocanena ca /	vairocanena ca 
SA_K12_mpratpru-64	subāhunā ca /	subāhunā ca 
SA_K12_mpratpru-65	evaṃ pramukhair aparimitāprameyāsaṃkhyeyair asurendraiḥ //	evam pramukhaiḥ aparimita aprameya asaṃkhyeyaiḥ asura indraiḥ 
SA_K12_mpratpru-66	sāgareṇa ca nāgarājena /	sāgareṇa ca nāga rājena 
