segmentnr	original	analyzed
SA_GK20_ksakunpu-0	athābhijñānaśākuntalam /	atha abhijñānaśākuntalam 
SA_GK20_ksakunpu-1	prathamo 'ṅkaḥ --	prathamaḥ ṅkaḥ 
SA_GK20_ksakunpu-2	* yā sṛṣṭiḥ sraṣṭur ādyā vahati vidhihutaṃ yā havir yā ca hotrī	yā sṛṣṭiḥ sraṣṭuḥ ādyā vahati vidhi hutam yā haviḥ yā ca hotrī 
SA_GK20_ksakunpu-3	* ye dve kālaṃ vidhattaḥ śrutiviṣayaguṇā yā sthitā vyāpya viśvam /	ye dve kālam vidhattaḥ śruti viṣaya guṇā yā sthitā vyāpya viśvam 
SA_GK20_ksakunpu-4	* yām āhuḥ sarvabījaprakṛtir iti yayā prāṇinaḥ prāṇavantaḥ	yām āhuḥ sarva bīja prakṛtiḥ iti yayā prāṇinaḥ prāṇavantaḥ 
SA_GK20_ksakunpu-5	* pratyakṣābhiḥ prapannas tanubhir avatu vas tābhir aṣṭābhir īśaḥ // KSak_1.1 //p.2	pratyakṣābhiḥ prapannaḥ tanubhiḥ avatu vaḥ tābhiḥ aṣṭābhiḥ īśaḥ p
SA_GK20_ksakunpu-6	KSak_1.1:>1% sūtradhāraḥ -- ārya abhirūpabhūyiṣṭhā pariṣad iyam /	sūtradhāraḥ ārya abhirūpa bhūyiṣṭhā pariṣad iyam 
SA_GK20_ksakunpu-7	adya khalu kālidāsagrathitavastunā	adya khalu kālidāsa grathita vastunā 
SA_GK20_ksakunpu-8	KSak_1.1:>2% navenābhijñānaśākuntalākhyena nāṭakenopasthātavyam asmābhiḥ /	navena abhijñānaśākuntala ākhyena nāṭakena upasthātavyam asmābhiḥ 
SA_GK20_ksakunpu-9	tat pratipātram ādhīyatāṃ yatnaḥ /p.6	tat pratipātram ādhīyatām yatnaḥ 
SA_GK20_ksakunpu-10	KSak_1.1:>3% naṭī -- suvihitaprayogatayāryasya na kim api parihāsyate /	naṭī su vihita prayoga tayā āryasya na kim api parihāsyate 
SA_GK20_ksakunpu-11	KSak_1.2:<1% sūtradhāraḥ --	sūtradhāraḥ 
SA_GK20_ksakunpu-12	KSak_1.2:<2% ārye kathayāmi te bhūtārtham /	ārye kathayāmi te bhūta artham 
SA_GK20_ksakunpu-13	* ā paritoṣād viduṣāṃ na sādhu manye prayogavijñānam /	ā paritoṣāt viduṣām na sādhu manye prayoga vijñānam 
SA_GK20_ksakunpu-14	* balavad api śikṣitānām ātmany apratyayaṃ cetaḥ // KSak_1.2 //	balavat api śikṣitānām ātmani apratyayam cetaḥ 
SA_GK20_ksakunpu-15	KSak_1.2:>1% naṭī -- ārya evam etat /	naṭī ārya evam etat 
SA_GK20_ksakunpu-16	anantarakaraṇīyam ārya ājñāpayatu /	anantara karaṇīyam āryaḥ ājñāpayatu 
SA_GK20_ksakunpu-17	KSak_1.3:<1% sūtradhāraḥ -- kim anyad asyāḥ pariṣadaḥ śrutiprasādanataḥ /	sūtradhāraḥ kim anyat asyāḥ pariṣadaḥ śruti prasādanataḥ 
SA_GK20_ksakunpu-18	tad imam eva tāvad acirapravṛttam upabhogakṣamaṃ grīṣmasamayam adhikṛtya gīyatām /	tat imam eva tāvat acira pravṛttam upabhoga kṣamam grīṣma samayam adhikṛtya gīyatām 
SA_GK20_ksakunpu-19	saṃprati hi (p.8)	saṃprati hi 
SA_GK20_ksakunpu-20	* subhagasalilāvagāhāḥ pāṭalasaṃsargasurabhivanavātāḥ /	subhaga salila avagāhāḥ pāṭala saṃsarga surabhi vana vātāḥ 
SA_GK20_ksakunpu-21	* pracchāyasulabhanidrā divasāḥ pariṇāmaramaṇīyāḥ // KSak_1.3 //	pracchāya sulabha nidrāḥ divasāḥ pariṇāma ramaṇīyāḥ 
SA_GK20_ksakunpu-22	KSak_1.4:<1% naṭī -- tathā (iti gāyati)	naṭī tathā iti gāyati 
