segmentnr	original	analyzed
SA_T11_dhkprvku-0	Explanatory Remarks	explanatori remarks 
SA_T11_dhkprvku-1	A number of five figures at the left side indicates the location of the key word	a number of five figures at the left side indicates the location of the key word 
SA_T11_dhkprvku-2	in the basic texts. In the case of the SV,	in the basic texts in the case of the sv 
SA_T11_dhkprvku-3	the HB and the VN,	the hb and the vn 
SA_T11_dhkprvku-4	the first three figures	the first three figures 
SA_T11_dhkprvku-5	indicate the page number,	indicate the page number 
SA_T11_dhkprvku-6	and the last two indicate the line number (for example,	and the last two indicate the line number for example 
SA_T11_dhkprvku-7	10). In the case of the	in the case of the 
SA_T11_dhkprvku-8	PV and the NB, the second figure indicates the chapter number and the last three	the nm the second figure indicates the chapter number and the last three 
SA_T11_dhkprvku-9	figures indicate the karika or sutra number (for example, PV02232=PV, the	figures indicate the karika or sutra number for example the 
SA_T11_dhkprvku-10	Pramanasiddhi-chapter v.232; NB03015=NB,	pramanasiddhichapteḥ 
SA_T11_dhkprvku-11	the Pararthanumana-chapter sutra 15.	the sutra 
SA_T11_dhkprvku-12	In the case of the SP,	in the case of the sp 
SA_T11_dhkprvku-13	the last two figures indicate the karika number (for example,	the last two figures indicate the karika number for example 
SA_T11_dhkprvku-14	3. In this database,	in this database 
SA_T11_dhkprvku-15	sentences are artificially divided into word-units,	sentences are artificially divided into 
SA_T11_dhkprvku-16	although they	although they 
SA_T11_dhkprvku-17	involve a phonetic fusion or union in the basic texts. Further,	involve a phonetic fusion or union in the basic texts further 
SA_T11_dhkprvku-18	compound words are	compound words are 
SA_T11_dhkprvku-19	divided into their shortest constitutive elements (we use a hyphen to indicate that	divided into their shortest constitutive elements we use a hyphen to indicate that 
SA_T11_dhkprvku-20	hyphenated elements originally form a compound word)	hyphenated elements originally form a compound word 
SA_T11_dhkprvku-21	with the following	io the following 
SA_T11_dhkprvku-22	exceptions:	exceptions 
SA_T11_dhkprvku-23	3.1. The prefixes a-,	the prefixes a 
SA_T11_dhkprvku-24	dur-,	dus 
SA_T11_dhkprvku-25	nih- remain undivided,	nih remain undivided 
SA_T11_dhkprvku-26	irrespective of attachment to	irrespetive of attachment to 
SA_T11_dhkprvku-27	words or compound words.	words or compound words 
SA_T11_dhkprvku-28	3.2. Suffixes making an adverb,	suffixes making an adverb 
SA_T11_dhkprvku-29	for example -vat,	for example vat 
SA_T11_dhkprvku-30	-vasa,	vasa 
SA_T11_dhkprvku-31	are divided. But suffixes	are divided but suffixes 
SA_T11_dhkprvku-32	making a possessive adjective,	making a possessive adjective 
SA_T11_dhkprvku-33	for example -vat,	for example vat 
SA_T11_dhkprvku-34	-mat,	mat 
SA_T11_dhkprvku-35	remain undivided, and terms	remain undivided and terms 
SA_T11_dhkprvku-36	such as a numeral+ -dha/	such as a numeral dha 
SA_T11_dhkprvku-37	-vidha/	vidha 
SA_T11_dhkprvku-38	-prakara remain also undivided.	prakara remain also undivided 
SA_T11_dhkprvku-39	3.3. Compound words with the suffixes -ta/	compound words with ta 
SA_T11_dhkprvku-40	-tva or -bhava/	tvaḥ oḥ bhava 
