segmentnr	original	analyzed
MByogatattvopanisatHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MByogatattvopanisatHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00302	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MByogatattvopanisatHK-2	Uniform title: yogatattvopaniṣat	uniform title yoga tattva upaniṣad 
MByogatattvopanisatHK-3	Main title: yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin	main title yoga upaniṣads with the commentary of śrī upaniṣad brahmayogin 
MByogatattvopanisatHK-4	Secondary title: yogatattva  upaniṣat	secondary title yogatattva upaniṣad 
MByogatattvopanisatHK-5	Commentator : brahmayogin	commentatoḥ brahmayogin 
MByogatattvopanisatHK-6	Alternate name : śrī upaniṣad brahmayogin	alternate name śrī upaniṣad brahmayogin 
MByogatattvopanisatHK-7	Editor : śāstrī mahādeva	e t itoḥ śāstrī mahādeva 
MByogatattvopanisatHK-8	Notes: Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 
MByogatattvopanisatHK-9	Revision 0: Jan 6, 2014	revision jan 
MByogatattvopanisatHK-10	Publisher : Adyar library and research centre	publisher adyar library and research centre 
MByogatattvopanisatHK-11	Publication year : 1920	publication year 
MByogatattvopanisatHK-12	Publication city : Madras	publication citi madras 
MByogatattvopanisatHK-13	Publication country : India	publication country india 
MByogatattvopanisatHK-14	yogatattvopaniṣat	      
MByogatattvopanisatHK-15	saha nāvavatu- iti śāntiḥ	saha nau avatu iti śāntiḥ 
MByogatattvopanisatHK-16	aṣṭāṅgayogajijñāsā	        
MByogatattvopanisatHK-17	yogatattvaṃ pravakṣyāmi yogināṃ hitakāmyayā |	yoga tattvam pravakṣyāmi yoginām hita kāmyayā 
MByogatattvopanisatHK-18	yacchrutvā ca paṭhitvā ca sarvapāpaiḥ pramucyate || 1 ||	yat śrutvā ca paṭhitvā ca sarva pāpaiḥ pramucyate 
MByogatattvopanisatHK-19	viṣṇurnāma mahāyogī mahābhūto mahātapāḥ |	viṣṇuḥ nāma mahā yogī mahā bhūtaḥ mahā tapāḥ 
MByogatattvopanisatHK-20	tattvamārge yathā dīpo dṛśyate puruṣottamaḥ || 2 ||	tattva mārge yathā dīpaḥ dṛśyate puruṣottamaḥ 
MByogatattvopanisatHK-21	tamārādhya jagannāthaṃ praṇipatya pitāmahaḥ |	tam ārādhya jagannātham praṇipatya pitāmahaḥ 
MByogatattvopanisatHK-22	papraccha yogatattvaṃ me brūhi cāṣṭāṅgasaṃyutam || 3 ||	papraccha yoga tattvam me brūhi ca aṣṭāṅga saṃyutam 
MByogatattvopanisatHK-23	vivaraṇam	vivaraṇam 
MByogatattvopanisatHK-24	yogaiśvaryaṃ ca kaivalyaṃ jāyate yatprasādataḥ |	yoga aiśvaryam ca kaivalyam jāyate yad prasādataḥ 
MByogatattvopanisatHK-25	tadvaiṣṇavaṃ yogatattvaṃ rāmacandrapadaṃ bhaje ||	tat vaiṣṇavam yoga tattvam rāmacandra padam bhaje 
MByogatattvopanisatHK-26	iha khalu kṛṣṇayajurvedapravibhakteyaṃ yogatattvopaniṣat	iha khalu kṛṣṇayajurveda pravibhaktā iyam yoga tattva upaniṣad 
MByogatattvopanisatHK-27	mantralayarājayogaviśiṣṭārambhaghaṭaparicayaniṣpatticaityāvasthopetaya##-	                                                                                       
MByogatattvopanisatHK-28	brahmamātraparyavasannā virājate | asyāḥ upaniṣadaḥ saṃkṣepato	brahma mātra paryavasannā virājate asyāḥ upaniṣadaḥ saṃkṣepataḥ 
MByogatattvopanisatHK-29	vivaraṇamārabhyate | sṛṣṭisthitikartṛbrahmaviṣṇvākhyāyikā tu	vivaraṇam ārabhyate sṛṣṭi sthiti kartṛ brahma viṣṇu ākhyāyikā tu 
MByogatattvopanisatHK-30	vidyāstutyarthā | ādau tāvat	vidyā stuti arthāḥ ādau tāvat 
MByogatattvopanisatHK-31	vakṣyamāṇayogatattvopaniṣacchravaṇapaṭhanaphalaṃ	vakṣyamāṇa yoga tattva upaniṣad śravaṇa paṭhana phalam 
MByogatattvopanisatHK-32	p. 364) prakaṭayati- yogatattvamiti | pratyakparayoḥ yogaḥ tattvaṃ	prakaṭayati yoga tattvam iti pratyak parayoḥ yogaḥ tattvam 
MByogatattvopanisatHK-33	pratyakparavibhāgaikyāsahaṃ niṣpratiyogikabrahmamātraṃ yasyāmupaniṣadi	pratyak para vibhāga aikya asaham niṣpratiyogika brahma mātram yasyām upaniṣadi 
MByogatattvopanisatHK-34	pratipādyate seyaṃ yogatattvopaniṣat | kevalaṃ tacchravaṇapaṭhanataḥ	pratipādyate sā iyam yoga tattva upaniṣad kevalam tad śravaṇa paṭhanataḥ 
MByogatattvopanisatHK-35	sarvapāpanivṛttirbhavatītyarthaḥ || 1 || etadvidyācāryasvarūpaṃ	sarva pāpa nivṛttiḥ bhavati iti arthaḥ 
MByogatattvopanisatHK-36	viśadayati- viṣṇuriti | tattvajñānayogamārge yogibhiḥ yathā dīpaḥ	viśadayati viṣṇuḥ iti tattva jñāna yoga mārge yogibhiḥ yathā dīpaḥ 
MByogatattvopanisatHK-37	tathā puruṣottamo viṣṇuḥ dṛśyate sākṣātkriyata ityarthaḥ || 2 || taṃ	tathā puruṣottamaḥ viṣṇuḥ dṛśyate sākṣātkriyate iti arthaḥ     tam 
MByogatattvopanisatHK-38	brahmā pṛcchatītyāha- tamiti || 3 ||	brahmā pṛcchati iti āha tam iti 
MByogatattvopanisatHK-39	yogatattvasya durlabhatvam	yoga tattvasya durlabha tvam 
MByogatattvopanisatHK-40	tamuvāca hṛṣīkeśo vakṣyāmi śṛṇu tattvataḥ |	tam uvāca hṛṣīkeśaḥ vakṣyāmi śṛṇu tattvataḥ 
MByogatattvopanisatHK-41	sarve jīvāḥ sukhairduḥkhairmāyājālena veṣṭitāḥ || 4 ||	sarve jīvāḥ sukhaiḥ duḥkhaiḥ māyā jālena veṣṭitāḥ 
MByogatattvopanisatHK-42	teṣāṃ muktikaraṃ mārgaṃ māyājālanikṛntanam |	teṣām mukti karam mārgam māyā jāla nikṛntanam 
MByogatattvopanisatHK-43	janmamṛtyujarāvyādhināśanaṃ muktitārakam || 5 ||	           
MByogatattvopanisatHK-44	nānāmārgaistu duṣprāpaṃ kaivalyaṃ paramaṃ padam |	nānā mārgaiḥ tu duṣprāpam kaivalyam paramam padam 
MByogatattvopanisatHK-45	patitāḥ śāstrajāleṣu prajñayā tena mohitāḥ || 6 ||	patitāḥ śāstra jāleṣu prajñayā tena mohitāḥ 
MByogatattvopanisatHK-46	anirvācyapadaṃ vaktuṃ na śakyaṃ taiḥ surairapi |	anirvācya padam vaktum na śakyam taiḥ suraiḥ api 
MByogatattvopanisatHK-47	svātmaprakāśarūpaṃ tat kiṃ śāstreṇa prakāśyate || 7 ||	sva ātma prakāśa rūpam tat kim śāstreṇa prakāśyate 
MByogatattvopanisatHK-48	evaṃ pṛṣṭo bhagavān praśnottaramāha- tamiti |	evam pṛṣṭaḥ bhagavān praśna uttaram āha tam iti 
MByogatattvopanisatHK-49	svavaktavyarahasyārthasya nānāmārgālaṃkāranānāśāstratatpravartakairapi	sva vaktavya rahasya arthasya nānā mārga alaṃkāra nānā śāstra tad pravartakaiḥ api 
MByogatattvopanisatHK-50	duṣprāpatāmāha- sarva iti | māyājālena veṣṭitāḥ māyātatkāryapaṭaiḥ	duṣprāpa tām āha sarve iti māyā jālena veṣṭitāḥ māyā tad kārya paṭaiḥ 
MByogatattvopanisatHK-51	āvṛtāḥ ityarthaḥ || 4-5 || kaivalyamārgasya jñānetarasādhanena	āvṛtāḥ iti arthaḥ    kaivalya mārgasya jñāna itara sādhanena 
