segmentnr	original	analyzed
SA_K10_bsu036_u-0	Saddharmapuṇḍarīkasūtram /	saddharmapuṇḍarīkasūtram 
SA_K10_bsu036_u-1	// namaḥ sarvabuddhabodhisattvebhyaḥ /	namaḥ sarva buddha bodhisattvebhyaḥ 
SA_K10_bsu036_u-2	namaḥ sarvatathāgatapratyekabuddhāryaśrāvakebhyo 'tītānāgatapratyutpannebhyaśca bodhisattvebhyaḥ //	namaḥ sarva tathāgata pratyekabuddha ārya śrāvakebhyaḥ tīta anāgata pratyutpannebhyaḥ ca bodhisattvebhyaḥ 
SA_K10_bsu036_u-3	Saddhp_1: nidānaparivartaḥ /	nidāna parivartaḥ 
SA_K10_bsu036_u-4	evaṃ mayā śrutam /	evam mayā śrutam 
SA_K10_bsu036_u-5	ekasmin samaye bhagavān rājagṛhe viharati sma gṛdhrakūṭe parvate mahatā bhikṣusaṃghena	ekasmin samaye bhagavān rājagṛhe viharati sma gṛdhrakūṭe parvate mahatā bhikṣu saṃghena 
SA_K10_bsu036_u-6	sārdhaṃ dvādaśabhirbhikṣuśataiḥ sarvairarhadbhiḥ kṣīṇāsravairniḥkleśairvaśībhūtaiḥ	sārdham dvādaśabhiḥ bhikṣu śataiḥ sarvaiḥ arhadbhiḥ kṣīṇa āsravaiḥ niḥkleśaiḥ vaśībhūtaiḥ 
SA_K10_bsu036_u-7	suvimuktacittaiḥ suvimuktaprajñairājāneyairmahānāgaiḥ kṛtakṛtyaiḥ kṛtakaraṇīyairapahṛtabhārairanuprāptasvakārthaiḥ	su vimukta cittaiḥ su vimukta prajñaiḥ ājāneyaiḥ mahā nāgaiḥ kṛtakṛtyaiḥ kṛta karaṇīyaiḥ apahṛta bhāraiḥ anuprāpta svaka arthaiḥ 
SA_K10_bsu036_u-8	parikṣīṇabhavasaṃyojanaiḥ samyagājñāsuvimuktacittaiḥ sarvacetovaśitāparamapāramitāprāptairabhijñātābhijñātairmahāśrāvakaiḥ /	parikṣīṇa bhava saṃyojanaiḥ samyagājñāsu vimukta cittaiḥ sarva cetaḥ vaśitā parama pāramitā prāptaiḥ abhijñāta abhijñātaiḥ mahāśrāvakaiḥ 
SA_K10_bsu036_u-9	tadyathā - āyuṣmatā ca ājñātakauṇḍinyena,	tat yathā āyuṣmatā ca ājñātakauṇḍinyena 
SA_K10_bsu036_u-10	āyuṣmatā ca aśvajitā,	āyuṣmatā ca aśvajitā 
SA_K10_bsu036_u-11	āyuṣmatā ca bāṣpeṇa,	āyuṣmatā ca bāṣpeṇa 
SA_K10_bsu036_u-12	āyuṣmatā ca mahānāmnā,	āyuṣmatā ca mahānāmnā 
SA_K10_bsu036_u-13	āyuṣmatā ca bhadrikeṇa,	āyuṣmatā ca bhadrikeṇa 
SA_K10_bsu036_u-14	āyuṣmatā ca mahākāśyapena,	āyuṣmatā ca mahākāśyapena 
SA_K10_bsu036_u-15	āyuṣmatā ca urubilvakāśyapena,	āyuṣmatā ca urubilvakāśyapena 
SA_K10_bsu036_u-16	āyuṣmatā ca nadīkāśyapena,	āyuṣmatā ca nadīkāśyapena 
SA_K10_bsu036_u-17	āyuṣmatā ca gayākāśyapena,	āyuṣmatā ca gayākāśyapena 
SA_K10_bsu036_u-18	āyuṣmatā ca śāriputreṇa,	āyuṣmatā ca śāriputreṇa 
SA_K10_bsu036_u-19	āyuṣmatā ca mahāmaudgalyāyanena,	āyuṣmatā ca mahāmaudgalyāyanena 
SA_K10_bsu036_u-20	āyuṣmatā ca mahākātyāyanena,	āyuṣmatā ca mahākātyāyanena 
SA_K10_bsu036_u-21	āyuṣmatā ca aniruddhena,	āyuṣmatā ca aniruddhena 
SA_K10_bsu036_u-22	āyuṣmatā ca revatena,	āyuṣmatā ca revatena 
SA_K10_bsu036_u-23	āyuṣmatā ca kapphinena,	āyuṣmatā ca kapphinena 
SA_K10_bsu036_u-24	āyuṣmatā ca gavāṃpatinā,	āyuṣmatā ca gavāṃpatinā 
SA_K10_bsu036_u-25	āyuṣmatā ca pilindavatsena,	āyuṣmatā ca pilindavatsena 
SA_K10_bsu036_u-26	āyuṣmatā ca bakkulena,	āyuṣmatā ca bakkulena 
SA_K10_bsu036_u-27	āyuṣmatā ca mahākauṣṭhilena,	āyuṣmatā ca mahākauṣṭhilena 
SA_K10_bsu036_u-28	āyuṣmatā ca bharadvājena,	āyuṣmatā ca bharadvājena 
SA_K10_bsu036_u-29	āyuṣmatā ca mahānandena,	āyuṣmatā ca mahānandena 
SA_K10_bsu036_u-30	āyuṣmatā ca upanandena,	āyuṣmatā ca upanandena 
SA_K10_bsu036_u-31	āyuṣmatā ca sundaranandena,	āyuṣmatā ca sundaranandena 
SA_K10_bsu036_u-32	āyuṣmatā ca pūrṇamaitrāyaṇīputreṇa,	āyuṣmatā ca pūrṇamaitrāyaṇīputreṇa 
SA_K10_bsu036_u-33	āyuṣmatā ca subhūtinā āyuṣmatā ca rāhulena /	āyuṣmatā ca subhūtinā āyuṣmatā ca rāhulena 
SA_K10_bsu036_u-34	ebhiścānyaiśca mahāśrāvakaiḥ - āyuṣmatā ca ānandena śaikṣeṇa /	ebhiḥ ca anyaiḥ ca mahāśrāvakaiḥ āyuṣmatā ca ānandena śaikṣeṇa 
SA_K10_bsu036_u-35	anyābhyāṃ ca dvābhyāṃ bhikṣusahasrābhyāṃ śaikṣāśaikṣābhyām /	anyābhyām ca dvābhyām bhikṣu sahasrābhyām śaikṣa aśaikṣābhyām 
SA_K10_bsu036_u-36	mahāprajāpatīpramukhaiśca ṣaḍbhirbhikṣuṇīsahasraiḥ /	mahāprajāpatī pramukhaiḥ ca ṣaḍbhiḥ bhikṣuṇī sahasraiḥ 
SA_K10_bsu036_u-37	yaśodharayā ca bhikṣuṇyā rāhulamātrā saparivārayā /	yaśodharayā ca bhikṣuṇyā rāhula mātrā sa parivārayā 
SA_K10_bsu036_u-38	aśītyā ca bodhisattvasahasraiḥ sārdhaṃ sarvairavaivartikairekajātipratibaddhairyaduta anuttarāyāṃ samyaksaṃbodhau,	aśītyā ca bodhisattva sahasraiḥ sārdham sarvaiḥ avaivartikaiḥ eka jāti pratibaddhaiḥ yat uta anuttarāyām samyaksaṃbodhau 
SA_K10_bsu036_u-39	dhāraṇīpratilabdhairmahāpratibhānapratiṣṭhitairavaivartyadharmacakrapravartakairbahubuddhaśataparyupāsitairbahubuddha	dhāraṇī pratilabdhaiḥ mahā pratibhāna pratiṣṭhitaiḥ avaivartya dharmacakra pravartakaiḥ bahu buddha śata paryupāsitaiḥ bahu buddha 
SA_K10_bsu036_u-40	śatasahasrāvaropitakuśalamūlairbuddhaśatasahasrasaṃstutairmaitrīparibhāvitakāyacittaistathāgatajñānāvatāraṇakuśalairmahāprajñaiḥ	śata sahasra avaropita kuśala mūlaiḥ buddha śata sahasra saṃstutaiḥ maitrī paribhāvita kāya cittaiḥ tathāgata jñāna avatāraṇa kuśalaiḥ mahā prajñaiḥ 
SA_K10_bsu036_u-41	prajñāpāramitāgatiṃgatairbahulokadhātuśatasahasraviśrutairbahuprāṇikoṭīnayutaśatasahasrasaṃtārakaiḥ /	prajñāpāramitā gatiṃgataiḥ bahu lokadhātu śata sahasra viśrutaiḥ bahu prāṇi koṭī nayuta śata sahasra saṃtārakaiḥ 
SA_K10_bsu036_u-42	tadyathā - mañjuśriyā ca kumārabhūtena bodhisattvena mahāsattvena,	tat yathā mañjuśriyā ca kumāra bhūtena bodhisattvena mahāsattvena 
SA_K10_bsu036_u-43	avalokiteśvareṇa ca mahāsthāmaprāptena ca sarvārthanāmnā ca nityodyuktena ca anikṣiptadhureṇa	avalokiteśvareṇa ca mahāsthāmaprāptena ca sarvārthanāmnā ca nityodyuktena ca a nikṣipta dhureṇa 
SA_K10_bsu036_u-44	ca ratnapāṇinā ca bhaiṣajyarājena ca bhaiṣajyasamudgatena ca vyūharājena ca pradānaśūreṇa	ca ratnapāṇinā ca bhaiṣajyarājena ca bhaiṣajyasamudgatena ca vyūharājena ca pradānaśūreṇa 
SA_K10_bsu036_u-45	ca ratnacandreṇa ca ratnaprabheṇa (Vaidya 2)	ca ratnacandreṇa ca ratnaprabheṇa vaidya 
SA_K10_bsu036_u-46	ca pūrṇacandreṇa ca mahāvikrāmiṇā ca anantavikrāmiṇā ca trailokyavikrāmiṇā ca mahāpratibhānena	ca pūrṇacandreṇa ca mahāvikrāmiṇā ca anantavikrāmiṇā ca trailokyavikrāmiṇā ca mahāpratibhānena 
SA_K10_bsu036_u-47	ca satatasamitābhiyuktena ca dharaṇīdhareṇa ca akṣayamatinā ca padmaśriyā ca nakṣatrarājena	ca satatasamitābhiyuktena ca dharaṇīdhareṇa ca akṣayamatinā ca padmaśriyā ca nakṣatrarājena 
SA_K10_bsu036_u-48	ca maitreyeṇa ca bodhisattvena mahāsattvena,	ca maitreyeṇa ca bodhisattvena mahāsattvena 
SA_K10_bsu036_u-49	siṃhena ca bodhisattvena mahāsattvena /	siṃhena ca bodhisattvena mahāsattvena 
SA_K10_bsu036_u-50	bhadrapālapūrvaṃgamaiśca ṣoḍaśabhiḥ satpuruṣaiḥ sārdham /	bhadrapāla pūrvaṃgamaiḥ ca ṣoḍaśabhiḥ sat puruṣaiḥ sārdham 
SA_K10_bsu036_u-51	tadyathā - bhadrapālena ca ratnākareṇa ca susārthavāhena ca naradattena ca guhyaguptena	tat yathā bhadrapālena ca ratnākareṇa ca susārthavāhena ca naradattena ca guhyaguptena 
SA_K10_bsu036_u-52	ca varuṇadattena ca indradattena ca uttaramatinā ca viśeṣamatinā ca vardhamānamatinā	ca varuṇadattena ca indradattena ca uttara matinā ca viśeṣa matinā ca vardhamāna matinā 
SA_K10_bsu036_u-53	ca amoghadarśinā ca susaṃprasthitena ca suvikrāntavikrāmiṇā ca anupamamatinā ca sūryagarbheṇa	ca amoghadarśinā ca susaṃprasthitena ca suvikrāntavikrāmiṇā ca anupamamatinā ca sūryagarbheṇa 
SA_K10_bsu036_u-54	ca dharaṇīṃdhareṇa ca /	ca dharaṇīṃdhareṇa ca 
SA_K10_bsu036_u-55	evaṃpramukhairaśītyā ca bodhisattvasahasraiḥ sārdham /	evaṃpramukhaiḥ aśītyā ca bodhisattva sahasraiḥ sārdham 
SA_K10_bsu036_u-56	śakreṇa ca devānāmindreṇa sārdhaṃ viṃśatidevaputrasahasraparivāreṇa /	śakreṇa ca devānām indreṇa sārdham viṃśati devaputra sahasra parivāreṇa 
