segmentnr	original	analyzed
SA_MB_mantradaanavidhiHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_mantradaanavidhiHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00408	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_mantradaanavidhiHK-2	Uniform title: mahādānavidhiḥ	uniform title mahādāna vidhiḥ 
SA_MB_mantradaanavidhiHK-3	Manuscript : NGMCP 2690 Reel no: 154/10	reel no 
SA_MB_mantradaanavidhiHK-4	Notes: Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 
SA_MB_mantradaanavidhiHK-5	Revision 0: April 28, 2017	revision april 
SA_MB_mantradaanavidhiHK-6	Publication country : India	publication country india 
SA_MB_mantradaanavidhiHK-7	p. 1a) śrīgaṇeśāya namaḥ ||	p a śrī gaṇeśāya namaḥ 
SA_MB_mantradaanavidhiHK-8	candanāgarukarpūratta mālajala kuṃkumam ||	        
SA_MB_mantradaanavidhiHK-9	kuśītaṃ kuṣṭasaṃyuktaṃ śaivaṃ gandhāṣṭakaṃ smṛtam || 1 ||	           
SA_MB_mantradaanavidhiHK-10	candanāgarukarpūra tatmālajala kuṃkumam || kuṣṭaṃ rakta candatam || 2 ||	         
SA_MB_mantradaanavidhiHK-11	candanāgaru hnīvera kuṣṭaṃ kuṃkuma sevyaka ||	       
SA_MB_mantradaanavidhiHK-12	jaṭāmāṃsī surabhirtiviṣṇorgandhāṣṭakaṃ smṛtam || 3 ||	         
SA_MB_mantradaanavidhiHK-13	candanā guruvālā kuḍakuṃkumaśvetavirāya mūla jaṭāmāṃsīdevadāru iti	mūla jaṭā māṃsī devadāru iti 
SA_MB_mantradaanavidhiHK-14	viṣṇorgandhāṣṭakaṃ smṛtaṃ ||	viṣṇoḥ gandhāṣṭakam smṛtam 
SA_MB_mantradaanavidhiHK-15	svarūpa candane cora rocanāguru meva ca || 4 ||	ca 
SA_MB_mantradaanavidhiHK-16	madaṃ mṛgachayo bhūtaṃ kastracandra saṃyutam ||	madam bhūtam kastra candra saṃyutam 
SA_MB_mantradaanavidhiHK-17	gaṃdhāṣṭakaṃ vinirdiṣṭaṃ gaṇeśasya maheśituḥ || 5 ||	gaṃdhāṣṭakam vinirdiṣṭam gaṇeśasya mahā īśituḥ 
SA_MB_mantradaanavidhiHK-18	p. 1b) candanāguru karpūra corakuṃkuma rocanā ||	candana aguru karpūra cora kuṅkuma rocanā 
SA_MB_mantradaanavidhiHK-19	jaṭāmāṃsī kapiyutā śaktyai gandhāṣṭakaṃ viduḥ || 6 ||	jaṭāmāṃsī kapi yutā śaktyai gandhāṣṭakam viduḥ 
SA_MB_mantradaanavidhiHK-20	corakākittavaṃ ścorāḍo'puka sevitoripuḥ ||	corakākittavam 
SA_MB_mantradaanavidhiHK-21	silūkaḥ kapijodhūmraḥ turuṣkaḥ piṇḍikaviḥ || 7 || silājit ||	           
SA_MB_mantradaanavidhiHK-22	dīpaṃ dakṣiṇatodadyā puratovāta pṛṣṭhataḥ ||	dīpam dakṣiṇatas dadyā puratovāta pṛṣṭhatas 
SA_MB_mantradaanavidhiHK-23	vāmatastu tathā dhūpamagrevāna tu dikṣiṇe || 8 ||	vāmatas tu tathā dhūpam agrevāna tu dikṣiṇe 
SA_MB_mantradaanavidhiHK-24	naivedyaṃ dakṣiṇe vāme puratovani pṛṣṭhataḥ || devatāyāḥ ||	naivedyam dakṣiṇe vāme puratas vani pṛṣṭhatas devatāyāḥ 
SA_MB_mantradaanavidhiHK-25	nivaraṃ dakṣṇekarṇe vāmecaivaṃ tathādyacchat || 9 ||	nivaram dakṣṇe karṇe vāme ca evam tathā adyacchat 
SA_MB_mantradaanavidhiHK-26	dvijātī nāmeṣavidhi strī śrūdrāṇāṃ ca vāmake ||	dvijātī strī śrūdrāṇām ca vāmake 
SA_MB_mantradaanavidhiHK-27	p. 2) mantradani ||	mantradani 
SA_MB_mantradaanavidhiHK-28	tvat prasādādahaṃ devakṛttakṛtyosmi sarvataḥ ||	tvat prasādāt aham deva kṛtta kṛtyaḥ asmi sarvatas 
SA_MB_mantradaanavidhiHK-29	māyāmṛtyu mahāpāśādvitirmuktosmi śivosmiti || 1 ||	māyā mṛtyu mahā pāśāt vitiḥ muktaḥ asmi śivaḥ asmi iti 
SA_MB_mantradaanavidhiHK-30	iti śiṣyo vadet || uttiṣṭovat samuktosisamyagācāravān bhavaḥ || hrīti	iti śiṣyaḥ vadet uttiṣṭaḥ vat bhavaḥ 
SA_MB_mantradaanavidhiHK-31	śrīkāntiputrāyurvalā rogyaṃ sadā stute || 2 ||	śrī kānti putra āyuḥ valāḥ rogyam sadā stute 
SA_MB_mantradaanavidhiHK-32	iti gururvadet || iti mahākāla saṃhitāyāṃ maṃtradāna vidhiḥ ||	iti guruḥ vadet iti mahākāla saṃhitāyām maṃtra dāna vidhiḥ 
SA_MB_mantradaanavidhiHK-33	svasti śrīsaṃvat 1952 sālamitijyaiṣṭavadi 14 roja 5māli ṣitaṃ midaṃ pustakaṃ	svasti śrī saṃvat  pustakam 
SA_MB_mantradaanavidhiHK-34	dharmarāja tṛpāṭhī dvijena || svārthaṃ parārthaṃ ca ||	dvijena sva artham para artham ca 
SA_MB_mantradaanavidhiHK-35	MUKTABODHA INDOLOGICAL RESEARCH INSTITUTE©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowski 
