segmentnr	original	analyzed
SA_MB_siddhilasmiikotyahutidinakrtyaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_siddhilasmiikotyahutidinakrtyaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00417	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_siddhilasmiikotyahutidinakrtyaHK-2	Uniform title: siddhilakṣmīkoṭyāhutidinakṛtya	uniform title siddhi lakṣmī koṭi āhuti dinakṛtya 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-3	Manuscript : NGMCP manuscript 1365 RA 250/1eel No:	manuscript manuscript SNM ra no 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-4	Notes: Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-5	Revision 0: April 28, 2017	revision april 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-6	Publication country : India	publication country india 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-7	p. 1a) .......? 3 siddhilakṣmīdevyai namaḥ ||	siddhilakṣmīdevyai namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-8	śrīpādukābhyāṃ namaḥ ||	śrī pādukābhyām namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-9	kaukhyādutihutivahna? dinakṛtyavidhi likhyate ||	dinakṛtya vidhi likhyate 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-10	tritatvena ācamya || .........? || adyādi || vākya ||	tritatvena ācamya 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-11	varṇānataṃ vījamuddhṛtyatyādi || arghaṃ namaḥ || puṣpaṃ namaḥ ||	varṇa ānatam vījam uddhṛtya atyādi argham namaḥ puṣpam namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-12	hrā& hrī& hrū& hre& hrī& hraḥ hrī saḥ śrīkulamārtaṇḍamahābhairavāya	hrā hrī hrū hre hrī hraḥ hrī saḥ śrī kulamārtaṇḍa mahābhairavāya 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-13	prakāsaśaktisahitāya namaḥ ||	prakāsa śakti sahitāya namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-14	śkṣrī& śrīmahāmārtaṇḍabhairavāya namaḥ ||	śkṣrī śrī mahā mārtaṇḍa bhairavāya namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-15	ai& hrī& hsphre& hsau& ||	ai hrī hsphre hsau 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-16	akhaṇḍamaṇḍalākālaṃtyādi ||	        
SA_MB_siddhilasmiikotyahutidinakrtyaHK-17	gururvrahmā gururviṣṇu gurudeva maheśvaraṃ ||	guruḥ vrahmā guruḥ viṣṇu guru deva maheśvaram 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-18	gurudeva jagat sarvaṃ tasmai śrīguruve namaḥ ||	guru deva jagat sarvam tasmai śrī guruve namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-19	ai& 5 paramagurubhyo namaḥ ||	ai parama gurubhyaḥ namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-20	ai& 5 parameṣṭhīgurubhyo namaḥ ||	ai parameṣṭhī gurubhyaḥ namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-21	ai& 5 paramācāryagurubhyo namaḥ ||	ai parama ācārya gurubhyaḥ namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-22	valisapadmāsanāya pādukāṃ ||	vali sa padma āsanāya pādukām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-23	pavake? kūrmāsanāya pādukāṃ ||	pavake kūrma āsanāya pādukām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-24	.................................? vikaraṇaṃ ||	vikaraṇam 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-25	ai& 5 khphre& sakalaśatruprathamani anantaśaktidhāmne astrāya phaṭ pādukāṃ ||	ai khphre sakala śatru prathamani ananta śakti dhāmne astrāya phaṭ pādukām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-26	vajramudrayāmuvya? veṣṭanaṃ ||	vajra mudrayā āmuvya veṣṭanam 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-27	p. 1b) ai& 5 khphre& hū& phaṭ vajrapañjare svāhā ||	p b ai     phaṭ vajrapañjare svāhā 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-28	daśadvārasy arśanaṃ ||	daśa dvārasi arśanam 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-29	khphre& calamakule kulamacale hrī& hū& phaṭ svāhā || ..............? ||	khphre calamakule kulamacale hrī hū phaṭ svāhā 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-30	khphre& sakalaśatru pramathani anantaśaktidhāmne astrāya phaṭ ||	khphre sakala śatru pramathani ananta śakti dhāmne astrāya phaṭ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-31	karaśodhanaṃ ||	kara śodhanam 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-32	khphre& paramahaṃsini sarvajñātā śaktidhāmne aṃguṣṭhābhyāṃ namaḥ ||	khphre paramahaṃsini sarvajñātā śakti dhāmne aṃguṣṭhābhyām namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-33	khphre& nirvāṇamārgade tṛptiśaktidhāmne tarjanībhyāṃ namaḥ ||	nirvāṇa mārga de tṛpti śakti dhāmne tarjanībhyām namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-34	khphre& viṣamopaplavapraśamani anādivodhaśaktidhāmne madhyamābhyāṃ	viṣama upaplava praśamani anādi vodha śakti dhāmne madhyamābhyām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-35	namaḥ ||	namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-36	khphre& sakaladuritāriṣṭakleśadalani svatantraśaktidhāmne anāmikābhyāṃ	sakala durita ariṣṭa kleśa dalani svatantra śakti dhāmne anāmikābhyām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-37	namaḥ ||	namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-38	khphre& sarvāpadāmbhodhitaraṇi aluptaśaktidhāmne kaniṣṭhābhyāṃ namaḥ ||	sarva āpad ambhodhi taraṇi alupta śakti dhāmne kaniṣṭhābhyām namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-39	khphre& sakaraśatrupramathani anantaśaktidhāmne astrāya karatalapṛṣṭhābhyāṃ	khphre sakara śatru pramathani ananta śakti dhāmne astrāya kara tala pṛṣṭhābhyām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-40	namaḥ ||	namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-41	vāraṃ nyāsaḥ ||	vāram nyāsaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-42	khphre& namaḥ sarvasiddhiyoginībhyaḥ pūrvavaktranāthapādukāṃ ||	namaḥ sarva siddhiyoginībhyaḥ pūrva vaktra nātha pādukām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-43	khphre& namaḥ sarvasiddhimātṛbhyo dakṣiṇavaktranāthapādukāṃ ||	namaḥ sarva siddhi mātṛbhyaḥ dakṣiṇa vaktra nātha pādukām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-44	khphre& namo nityoditānandananditāyai uttaravaktranāthapādukāṃ ||	namaḥ nityodita ānanda nanditāyai uttara vaktra nātha pādukām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-45	p. 2a) khphre& sakalakulacakranāyikāyai paścimavaktranāthapādukāṃ ||	a khphre sakala kula cakra nāyikāyai paścima vaktra nātha pādukām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-46	khphre& bhagavatyai caṇḍakāpālinyai ūrddhavaktranāthapādukāṃ ||	bhagavatyai caṇḍakāpālinyai ūrddha vaktra nātha pādukām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-47	khphre& paramahaṃsini sarvajñātāśaktidhāmne hṛdayāya namaḥ ||	khphre paramahaṃsini sarvajñātā śakti dhāmne hṛdayāya namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-48	khphre& nirvānamārgade tṛptiśaktidhāmne śirase svāhā ||	khphre nirvāna mārga de tṛpti śakti dhāmne śirase svāhā 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-49	khphre& viṣamopaplavvapraśamani anādivodhaśaktidhāmne śikhyāyai vaṣaṭ ||	khphre viṣama upaplavva praśamani anādi vodha śakti dhāmne śikhyāyai vaṣaṭ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-50	khphre& sakaladuritāriṣṭakleśadalani svatantraśaktidhāmne kavacāya hū& ||	khphre sakala durita ariṣṭa kleśa dalani svatantra śakti dhāmne kavacāya hū 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-51	khphre& sarvāpadāmbhodhitariṇi aluptaśaktidhāmne netratrayāya vauṣaṭ ||	khphre sarva āpad ambhodhi tariṇi alupta śakti dhāmne netratrayāya vauṣaṭ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-52	khphre& sakalaśatrupramathani anantaśaktidhāmne astrāya phaṭ ||	khphre sakala śatru pramathani ananta śakti dhāmne astrāya phaṭ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-53	kubhyaṃtaṃtyāsaḥ ||?	kubhyaṃtaṃtyāsaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-54	ta& bhrūmadhye || hya& hṛdi || thā& nābhau || o& mukhe || hrī& vāmanāśāpuṭe ||	ta bhrū madhye hya hṛdi thā nābhau o mukhe hrī vāmanāśāpuṭe 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-55	hū& dakṣanāśāpuṭe || hā& vāmanetre || kṣā& vāmakarṇe || kro& dakṣakarṇe ||	hū dakṣa nāśā puṭe hā vāma netre kṣā vāma karṇe kro dakṣa karṇe 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-56	na& liṃge || maḥ guḍe ||	na liṃge maḥ guḍe 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-57	iti tadvāraṃ nyāsaḥ ? || ....................? pujā ||	iti tad vāram nyāsaḥ    pujā 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-58	khphre& hrī& śrī& jalapātrāsanāya pādukāṃ ||	khphre hrī śrī jala pātra āsanāya pādukām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-59	p. 2b) khphre& hrī& śrī& hskṣmlvryū& jalapātrabhaṭṭārikāya pādukāṃ ||	pādukām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-60	khphre& hṛdayāyetyādi ||	khphre hṛdayāya ityādi 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-61	āvāhānā ? di dhenumudrāṃ || gāyatrī ||	āvāhānā dhenumudrām gāyatrī 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-62	khphre& siddhilakṣmyai vidmahe navatyadhika dhīmahi tan no lakṣmīḥ pracodayāt ||	siddhi lakṣmyai vidmahe navati adhika dhīmahi tat naḥ lakṣmīḥ pracodayāt 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-63	abhiṣiñcanaṃ ||	abhiṣiñcanam 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-64	arghapātrapūjā ||	arghapātra pūjā 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-65	khphre& hrī& śrī& arghapātrāsanāya pādukāṃ ||	khphre hrī śrī arghapātra āsanāya pādukām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-66	khphre& hrī& śrī& śkṣmlvryū& ānandabhairavāyai vauṣaṭ ||	khphre hrī śrī ānandabhairavāyai vauṣaṭ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-67	khphre& hrī& śrī& śvāṃ saḥ saḥ saḥ saḥ saḥ parādevī amṛtaṃ vama 2 svāhā ||	khphre hrī śrī śvāṃ saḥ saḥ saḥ saḥ saḥ parā devī amṛtam vama svāhā 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-68	dravyaśodhanaṃ || triyāṃjali ||	dravya śodhanam 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-69	o& hrī& hū& hā& phre& kṣā& kro& namaḥ || 3 ||	o hrī hū hā phre kṣā kro namaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-70	khphre& hṛdayāyetyādi ||	khphre hṛdayāya ityādi 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-71	āvāhanādi ||	āvāhana ādi 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-72	yonimudrāṃ ||	yonimudrām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-73	kacchapamudrayā ||	kacchapa mudrayā 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-74	bhūtaśuddhi ||	bhūtaśuddhi 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-75	ai& hrī& śrī& hsphre& hsau& hsau& hsphre& śrī& hrī& ai& ||	ai hrī śrī hsphre hsau hsau hsphre śrī hrī ai 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-76	pātrapūjā ? ||	pātra pūjā 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-77	khphre& ātmane candanaṃ pādukāṃ || akṣataṃ ||	ātmane candanam pādukām akṣatam 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-78	vīrabhasma ||	vīra bhasma 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-79	khphre& sarvajanamohinī pādukāṃ ||	sarva jana mohinī pādukām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-80	o& hrī& hū& hā& phre& kṣā& kro& namaḥ ātmane puṣpaṃ pādukāṃ ||	o hrī hū hā phre kṣā kro namaḥ ātmane puṣpam pādukām 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-81	khphre& sakalaśatrupramathani astrāya phaṭ ||	khphre sakala śatru pramathani astrāya phaṭ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-82	p. 3a) anena mantreṇa atmaśirasi siñcayet || 3 ||	a anena mantreṇa atma śirasi siñcayet  /
SA_MB_siddhilasmiikotyahutidinakrtyaHK-83	śvate ātmapūjā ||	ātma pūjā 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-84	atha kṣetrapracalī paṭhet ||	atha kṣetrapracalī paṭhet 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-85	o& namaḥ siddhimahākālikālikāyai ||	o namaḥ siddhi mahā kālī kālikāyai 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-86	trailokyai namaste tribhuvananamite kālike viśvacaṇḍe vāme vāmāntarasthe	trailokyai namaḥ te tribhuvana namite kālike viśva caṇḍe vāme vāma antara sthe 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-87	tridaśavaranute naumi te pādayugo || 1 ||	tridaśa vara nute naumi te 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-88	hrasvadīrghe viśarge  akacaṭatapayaśe kṣaḥ prakāśāntarasthe muṇḍe hū&	hrasva dīrghe viśarge a ka ca ṭa ta pa ya śe kṣaḥ prakāśa antara sthe muṇḍe hū 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-89	viśvarūpe natiparavarade śeṣanāgottarīye || 2 ||	viśva rūpe nati para vara de śeṣa nāga uttarīye 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-90	candrārkau karṇe pūrau tarataratarale trāṃhi māṃ koṭarākṣi jyeṣṭhe vāme	candra arkau karṇe pūrau taratara tarale trāṃhi mām koṭara akṣi jyeṣṭhe vāme 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-91	tharaudre jvalitaśikhiśikhe mātri nande sunande || 3 ||	tha raudre jvalita śikhi śikhe mātri nande su nande 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-92	hāhākāre viriñci pranatajanahite vyādhisaṃdehanāśe kaṃkāle kālakāle	hāhākāre viriñci pranata jana hite vyādhi saṃdeha nāśe kaṃkāle kāla kāle 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-93	kalikaruṣahare sadyavāmādyaghore || 4 ||	kali karuṣa hare sadya vāma ādya ghore 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-94	huṃ vakre ṣusvarūpe mama varanirate kandacakrodarasthe vyomahṛdvyomavāhe	hum vakre ṣu svarūpe mama vara nirate kanda cakra udara sthe vyoma hṛd vyomavāhe 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-95	haraharaviṣame sphoṭaya pretavāhe |	harahara viṣame sphoṭaya preta vāhe 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-96	jaṃbhe mohe gnijihve śaśaśaśaśavare kolagiryādhivāse vicce viśveśvarīye	jaṃbhe mohe gnijihve śaśaśaśavare kolagiryādhivāse vicce viśveśvarīye 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-97	matha matha mathane duḥkṛtaghnāni devi || 5 ||	matha matha mathane duḥkṛta ghnāni devi 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-98	p. 3b) drāṃ drāṃ drāṃ drāṃ drāviṇīye kilikilirabhase carmamuṇḍe prahāre	drāṃ drāṃ drāṃ drāṃ drāviṇīye kili kili rabhase carma muṇḍe prahāre 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-99	klī& plu& ra& tatvavāhe kilikilisubhage mantravidyāvagāhe |	klī plu ra ta tva vāhe kili kili subhage mantra vidyā avagāhe 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-100	preṃ preṃ preṃ pretavāhe kalakalakalahe pāśakaṭṭārikāgre divyadivyādhivāse	preṃ preṃ preṃ pretavāhe kalakala kalahe pāśa kaṭṭārikā agre divya divya adhivāse 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-101	khakhakhakhakhagame ghargharārāvaghore || 6 ||	khakhakhakhakhakhagame ghargharārāvaghore  /
SA_MB_siddhilasmiikotyahutidinakrtyaHK-102	kṣīṃ phaṭ hūṃ phaṭ svarūpe ḍaḍaḍaḍaḍamare hūṃ jayatyādhivāse	kṣīṃ phaṭ   phaṭ svarūpe ḍaḍa ḍaḍa ḍamare hūm jayati ādhivāse 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-103	vicchiṃdhyāstrena vāme ṭhaṭhaṭhaṭhaṭhaṭhamare kṣe kṣakāre subhīme |	vicchindhya astrena vāme ṭha ṭha ṭha ṭha ṭha mare kṣe kṣakāre su bhīme 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-104	tvāṃ vande koṭarākṣiṃ varavaradaśane dakṣakārākṣarīye he he	tvām vande koṭara akṣim vara vara daśane dakṣa kārākṣarīye he he 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-105	hūṃkārarāve paca paca dahane muṃca muṃca pramarte || 7 ||	hūṃkāra rāve paca paca dahane muṃca muṃca pramarte 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-106	madhumadarabhase jvālinī jvālitābhyo |	madhumada rabhase jvālinī jvālitābhyaḥ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-107	caṇḍe ekāgrarūpe ghurighuritaghurāghorarūpe bhaghna phaṭ phaṭ	caṇḍe ekāgra rūpe ghuri ghurita ghurā ghora rūpe bhaghna phaṭ phaṭ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-108	phreṃkārarūpe kahakaharamaṇi pretabhasmopalipte || 8 ||	phreṃkāra rūpe kahakaharamaṇi preta bhasma upalipte 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-109	p. 4a) mārikroṃkārarūpe kahakaharasane kṛṣṇakaṃkālavīṇe kṣāṃ kṣāṃ	māri kroṃkāra rūpe kahakaha rasane kṛṣṇa kaṃkāla vīṇe kṣāṃ kṣāṃ 
SA_MB_siddhilasmiikotyahutidinakrtyaHK-110	kṣāṃ krodharūpe hahahahaharavye naumi caṇḍāsidhāre |	kṣāṃ krodha rūpe haha ha ha ravye naumi caṇḍa asi dhāre 
