segmentnr	original	analyzed
SA_GV06_sankhssu-0	ŚŚS_1.1.1: yajñam.vyākhyāsyāmaḥ /	yajñam vyākhyāsyāmaḥ 
SA_GV06_sankhssu-1	ŚŚS_1.1.2: sa.trayāṇām.varṇānām /	sa trayāṇām varṇānām 
SA_GV06_sankhssu-2	ŚŚS_1.1.3: brāhmaṇa.kṣatriyayor.vaiśyasya.ca /	brāhmaṇa kṣatriyayoḥ vaiśyasya ca 
SA_GV06_sankhssu-3	ŚŚS_1.1.4: asamyujya.vidhīyamānam.sādhāraṇam /	a samyujya vidhīyamānam sādhāraṇam 
SA_GV06_sankhssu-4	ŚŚS_1.1.5: samyogād.vyavatiṣṭhate /	samyogāt vyavatiṣṭhate 
SA_GV06_sankhssu-5	ŚŚS_1.1.6: yajña.upavītī.deva.karmāṇi.karoti /	yajña aupavītī deva karmāṇi karoti 
SA_GV06_sankhssu-6	ŚŚS_1.1.7: prācīna.apavītī.pitryāṇi /	prācīnaapavītī pitryāṇi 
SA_GV06_sankhssu-7	ŚŚS_1.1.8: ācamana.prabhṛti.yena.adhikaraṇena.samyujyeta.na.tena.vyāvarteta /	ācamana prabhṛti yena adhikaraṇena samyujyeta na tena vyāvarteta 
SA_GV06_sankhssu-8	ŚŚS_1.1.9: na.ca.vyaveyāt /	na ca vyaveyāt 
SA_GV06_sankhssu-9	ŚŚS_1.1.10: ity.āvṛtām.lakṣaṇā /	iti āvṛtā amlakṣaṇā 
SA_GV06_sankhssu-10	ŚŚS_1.1.11: uddeśaḥ /	uddeśaḥ 
SA_GV06_sankhssu-11	ŚŚS_1.1.12: uttarata.upācāraḥ /	uttaratas upācāraḥ 
SA_GV06_sankhssu-12	ŚŚS_1.1.13: prān.nyāyāni.deva.karmāṇi /	prāt nyāya ani deva karmāṇi 
SA_GV06_sankhssu-13	ŚŚS_1.1.14: dakṣiṇā.nyāyāni.pitryāṇi /	dakṣiṇā nyāya ani pitryāṇi 
SA_GV06_sankhssu-14	ŚŚS_1.1.15: āsīna.nyāyam.bāhvṛcyam /	āsīna nyāyam bāhvṛcyam 
SA_GV06_sankhssu-15	ŚŚS_1.1.16: vacanāt.sthānam /	vacanāt sthānam 
SA_GV06_sankhssu-16	ŚŚS_1.1.17: hotā.ca.kuryād.anādiṣṭam /	hotā ācakuryāt an ādiṣṭam 
SA_GV06_sankhssu-17	ŚŚS_1.1.18: triprabhṛtiṣv.ṛg.ganeṣu.prathama.uttamayos.trir.vacanam.anyatra.japebhyaḥ /	tri prabhṛti ṣu ṛk gana iṣu prathama auttamayoḥ tris vacanam anyatra japebhyaḥ 
SA_GV06_sankhssu-18	ŚŚS_1.1.19: uttamasya.ca.chandomānasya.ūrdhvam.ādi.vyañjanāt.sthāne.om.kāraḥ.plutas.tri.mātraḥ.śuddhaḥ /	uttamasya ca chandaḥ mānasya ūrdhvam ādi vyañjanāt sthāne omkāraḥ plutaḥ tri mātraḥ śuddhaḥ 
SA_GV06_sankhssu-19	ŚŚS_1.1.20: ma.kāra.anto.vā /	makāra antaḥ vā 
SA_GV06_sankhssu-20	ŚŚS_1.1.21: tam.praṇava.ity.ācakṣate /	tam praṇava eti ācakṣate 
SA_GV06_sankhssu-21	ŚŚS_1.1.22: avasāne.ma.kāra.antam.sarveṣv.ṛg.gaṇeṣu.sapuronuvākyeṣu /	avasāne makāra antam sarveṣu ṛk gaṇeṣu sa puronuvākyeṣu 
SA_GV06_sankhssu-22	ŚŚS_1.1.23: tena.ardharcam.uttarasyāḥ.saṃdhāya.avasyati.pādam.vā.tat.saṃtatam.ity.ācakṣate /	tena ardharcam uttarasyāḥ saṃdhāya avasyati pādam vā tat saṃtatam iti ācakṣate 
SA_GV06_sankhssu-23	ŚŚS_1.1.24: sa.sarveṣām.ṛg.gaṇānām.dharmo.ye.karma.samyogena.codyante /	sa sarveṣām ṛk gaṇānām dharmaḥ ye karma samyogena codyante 
SA_GV06_sankhssu-24	ŚŚS_1.1.25: vidūreṣv.api.karmasv.antareṇa.prathamām.paridhānīyām.ca.saṃtāna.artho.ardharcena.kāṅkṣati /	vidūreṣu api karmasu antareṇa prathamām paridhānīyām ca saṃtāna arthaḥ ardharcena kāṅkṣati 
SA_GV06_sankhssu-25	ŚŚS_1.1.26: ardharca.nyāyāś.ca.ṛcaḥ /	ardharca nyāyāśca ṛcaḥ 
SA_GV06_sankhssu-26	ŚŚS_1.1.27: vacanād.anyat /	vacanāt anyat 
SA_GV06_sankhssu-27	ŚŚS_1.1.28: uccair.nyāyaś.ca.ṛgvedaḥ /	uccais nyāyaḥ ca ṛgvedaḥ 
SA_GV06_sankhssu-28	ŚŚS_1.1.29: vacanād.upāṃśutā /	vacanāt upāṃśu tā 
SA_GV06_sankhssu-29	ŚŚS_1.1.30: saṃsvāra.nyāyatā.ca.śabdānām /	saṃsvāra nyāya tāca śabdānām 
SA_GV06_sankhssu-30	ŚŚS_1.1.31: aikasvaryam.ca /	aikasvaryam ca 
SA_GV06_sankhssu-31	ŚŚS_1.1.32: uccaistarām.praṇavaḥ.puronuvākhyāyāḥ /	uccaistarām praṇavaḥ puronuvākhyāyāḥ 
SA_GV06_sankhssu-32	ŚŚS_1.1.33: praṇavād.yājyā.uccaistarām /	praṇava ādi ājyāḥ uccaistarām 
SA_GV06_sankhssu-33	ŚŚS_1.1.34: uccaistarām.vaṣaṭ.kāraḥ /	uccaistarām vaṣaṭkāraḥ 
SA_GV06_sankhssu-34	ŚŚS_1.1.35: samo.vā /	samaḥ ūvā 
SA_GV06_sankhssu-35	ŚŚS_1.1.36: praṇavo.ye.yajāmaho.vaṣaṭ.kāraḥ.sampraiṣāḥ.praiṣāś.ca.uccair.upāṃśu.havihṣv /	praṇavaḥ ye yajā mahaḥ vaṣaṭkāraḥ sampraiṣāḥ praiṣāḥ ca auccais upāṃśu havihṣu 
SA_GV06_sankhssu-36	ŚŚS_1.1.37: devatā.nāma.dheyam.ca.upāṃśu.nigama.sthāneṣu /	devatā nāmadheyam ca aupāṃśu nigama sthāneṣu 
SA_GV06_sankhssu-37	ŚŚS_1.1.38: bhūr.bhuva.iti.purastāj.japaḥ /	bhūḥ bhuvā eti purastāt japaḥ 
SA_GV06_sankhssu-38	ŚŚS_1.1.39: ye.yajāmahe.vauṣal.ojaḥ.sahaḥ.saha.ojaḥ.svar.ity.upariṣṭād.iti.catuṣṭayam.sarvāsu.yājyāsu /	ye yajāmahe vauṣa lojaḥ sahaḥ sahaḥ ojaḥ svar iti upariṣṭāt iti catuṣṭayam sarvāsu yājyāsu 
SA_GV06_sankhssu-39	ŚŚS_1.1.40: anuyājeṣu.tu.ye.yajāmaho.na.asti /	anuyājeṣu tu ye yajāmahaḥ ūnaḥ asti 
SA_GV06_sankhssu-40	ŚŚS_1.1.41: anuvaṣaṭ.kāre.ca /	anuvaṣaṭkāre ca 
SA_GV06_sankhssu-41	ŚŚS_1.1.42: plutena.yājya.antena.vaṣaṭ.kārasya.saṃdhānam /	plutena yājya antena vaṣaṭkārasya saṃdhānam 
SA_GV06_sankhssu-42	ŚŚS_1.1.43: aplutena.vā /	a plutena vā 
SA_GV06_sankhssu-43	ŚŚS_1.1.44: tad.upāṃśu.yāje.na.asti /	tat upāṃśuyājena asti 
SA_GV06_sankhssu-44	ŚŚS_1.2.1: plāvayed.ā.kāram.āvāhanam /	plāvayet ākāram āvāhanam 
SA_GV06_sankhssu-45	ŚŚS_1.2.2: ye.yajāmahaḥ.pluta.ādiḥ.purastād.yājyānām /	ye yajā mahaḥpluta ādiḥpurastādi ājyānām 
SA_GV06_sankhssu-46	ŚŚS_1.2.3: catur.mātrā.yājñikī.plutiḥ /	catur mātrā yājñikī plutiḥ 
SA_GV06_sankhssu-47	ŚŚS_1.2.6: anyāni.prakṛtyā.akṣarāṇi /	anyāni prakṛtyā akṣarāṇi 
SA_GV06_sankhssu-48	ŚŚS_1.2.7: e.kāra.o.kārau.ca.pragṛhyau /	ekāra okārau ca pragṛhyau 
SA_GV06_sankhssu-49	ŚŚS_1.2.8: yājya.ante /	yājya ante 
SA_GV06_sankhssu-50	ŚŚS_1.2.9: visarjanīyo.riphito.repham.āpadyate /	visarjanīyaḥ u riphitaḥ repham āpadyate 
SA_GV06_sankhssu-51	ŚŚS_1.2.10: lupyate.ariphitaḥ /	lupyate ariphitaḥ 
SA_GV06_sankhssu-52	ŚŚS_1.2.11: anusvāram.ma.kāraḥ /	anusvāra makāraḥ 
SA_GV06_sankhssu-53	ŚŚS_1.2.12: anyāni.prakṛtyā.vyañjanāni /	anya ani prakṛti a vyañjanāni 
SA_GV06_sankhssu-54	ŚŚS_1.2.13: au.kāro.vaṣaṭ.kāre.catur.mātraḥ /	aukāraḥ vaṣaṭkāre caturmātraḥ 
SA_GV06_sankhssu-55	ŚŚS_1.2.14: ṣa.kārāc.ca.uttaro.a.kāraḥ /	ṣakārāt ca auttara uakāraḥ 
SA_GV06_sankhssu-56	ŚŚS_1.2.15: prakṛtyā.vā.ubhau /	prakṛtyā avā aubhau 
SA_GV06_sankhssu-57	ŚŚS_1.2.16: pūrvo.vā.prakṛtyā /	pūrva u vā prakṛtyā 
SA_GV06_sankhssu-58	ŚŚS_1.2.17: prakṛtyā.a.kāra.iti.jātūkarṇyaḥ /	prakṛtyā akāra iti jātūkarṇyaḥ 
SA_GV06_sankhssu-59	ŚŚS_1.2.18: bārhata.rāthantaram.vaṣaṭ.kuryāt.purastād.dīrgham.upariṣṭādd.hrasvam /	bārhata rāthantaram vaṣaṭkuryāt purastāt dīrgham upariṣṭāt hrasvam 
SA_GV06_sankhssu-60	ŚŚS_1.2.19: upariṣṭāc.ca.ye.yajāmahād.devatā.ādeśanam.sapuronuvākhye /	upariṣṭāt caye yajā mahāt devatā ādeśanam sa puronuvākhye 
SA_GV06_sankhssu-61	ŚŚS_1.2.20: sapraiṣe.tu.na.vidyate /	sa praiṣa ituna vidyate 
SA_GV06_sankhssu-62	ŚŚS_1.2.21: juhoti.ity.ukte.sarpiḥ.prīyeta /	juhoti iti ukte sarpiḥ prīyeta 
SA_GV06_sankhssu-63	ŚŚS_1.2.22: svāhā.kāro.ante.homa.mantrāṇām /	svāhākāraḥ anta homa mantrāṇām 
