segmentnr	original	analyzed
SA_GV00_maitrs_pu-0	Maitrāyaṇī-Saṃhitā	maitrāyaṇīsaṃhitā 
SA_GV00_maitrs_pu-1	[Page I,1]	page 
SA_GV00_maitrs_pu-2	iṣe tvā subhūtāya vāyavaḥ stha devo vaḥ savitā prārpayatu śreṣṭhatamāya karmaṇa āpyāyadhvam	iṣe tvā subhūtāya vāyavaḥ stha devaḥ vaḥ savitā prārpayatu śreṣṭhatamāya karmaṇe āpyāyadhvam 
SA_GV00_maitrs_pu-3	aghnyā devebhyā indrāya bhāgaṃ mā vaḥ stena īśata māghaśaṃso dhurvā asmin gopatau	aghnyāḥ devebhyaḥ indrāya bhāgam mā vaḥ stenaḥ īśata mā agha śaṃsaḥ dhur vai asmin gopatau 
SA_GV00_maitrs_pu-4	syāta bahvīr yajamānasya paśūn pāhi //MS_1,1.1 //	syāta bahvīḥ yajamānasya paśūn pāhi 
SA_GV00_maitrs_pu-5	goṣad asi pratyuṣṭaṃ rakṣaḥ pratyuṣṭārātiḥ //	goṣad asi pratyuṣṭam rakṣaḥ pratyuṣṭā arātiḥ 
SA_GV00_maitrs_pu-6	preyam agād dhiṣaṇā barhir acha manunā kṛtā svadhayā vitaṣṭā /	pra iyam agāt dhiṣaṇā barhiḥ acha manunā kṛtā svadhayā vitaṣṭā 
SA_GV00_maitrs_pu-7	tayāvahante kavayaḥ purastāt //	tayā āvahante kavayaḥ purastāt 
SA_GV00_maitrs_pu-8	devānāṃ pariṣūtam asi viṣṇoḥ stupo 'tisṛṣṭo gavāṃ bhāgo devasya tvā savituḥ prasave 'śvinor bāhubhyāṃ pūṣṇo hastābhyāṃ barhir devasadanaṃ dāmi	devānām pariṣūtam asi viṣṇoḥ stupo tisṛṣṭaḥ gavām bhāgaḥ devasya tvā savituḥ prasave śvinoḥ bāhubhyām pūṣṇaḥ hastābhyām barhiḥ deva sadanam dāmi 
SA_GV00_maitrs_pu-9	[Page I,2]	page 
